	GSM5396612	GSM5396613	GSM5396614	GSM5396615	GSM5396616	GSM5396617	GSM5396618	GSM5396619	GSM5396620
Bmpr1a	1046	897	797	648	944	868	1006	1167	748
Bmpr1b	1	0	1	0	0	0	1	1	1
Bmpr2	2099	2049	1698	707	2287	1756	2110	2074	1458
Bms1	483	475	383	192	629	523	840	1058	511
Bmt2	334	278	213	258	303	233	314	297	205
Bmx	10	4	6	8	4	5	6	5	1
Bmyc	26	29	18	36	24	17	32	46	43
Bnc1	6	2	8	0	0	0	2	0	0
Bnc2	3	2	5	5	11	4	14	36	12
Bnip1	254	202	162	276	241	256	191	209	197
Bnip2	726	564	463	694	669	722	537	449	500
Bnip3	3193	1978	1729	3208	1833	2821	2546	1894	2001
Bnip3l	2201	1520	1276	1742	1338	1333	1386	1070	1180
Bnip3l-ps	0	0	0	0	0	0	0	0	0
Bnip5	29	11	8	14	7	14	18	13	9
Bnipl	3	0	2	1	0	1	0	1	0
Boc	6	9	11	8	7	21	25	61	16
Bod1	350	321	222	422	312	278	375	399	360
Bod1-ps	2	0	0	0	0	0	0	0	0
Bod1l	617	576	488	273	749	681	750	827	487
Bok	230	162	122	279	237	221	239	387	228
Bola1	155	105	111	151	122	110	228	210	149
Bola2	234	163	132	520	243	318	437	453	291
Bola3	660	501	433	1074	663	522	578	538	532
Boll	2	0	0	0	1	1	1	0	1
Bop1	555	461	383	328	582	400	899	1131	543
Bora	48	49	28	50	47	61	83	132	50
Borcs5	136	128	107	70	123	108	138	118	93
Borcs6	142	131	82	65	124	83	111	109	99
Borcs7	112	83	69	125	130	129	101	100	103
Borcs8	156	116	109	140	143	147	118	114	101
Bpgm	296	208	180	199	240	145	226	234	160
Bphl	2741	2136	1603	1891	1918	1894	1216	1063	1407
Bpi	0	0	0	0	0	0	0	0	0
Bpifa1	0	0	0	0	0	0	0	0	0
Bpifa2	0	0	0	1	0	0	0	1	0
Bpifa3	0	0	0	0	0	0	0	0	0
Bpifa5	0	0	0	0	0	0	0	0	0
Bpifa6	0	0	0	0	0	0	0	0	0
Bpifb1	0	0	1	0	0	0	1	0	0
Bpifb2	0	0	0	0	0	0	0	0	0
Bpifb3	0	0	0	0	0	0	0	0	0
Bpifb4	0	0	1	0	0	0	0	0	0
Bpifb5	0	0	0	0	0	0	0	0	0
Bpifb6	0	0	0	0	0	0	0	0	0
Bpifb9a	0	0	0	1	0	0	0	1	0
Bpifb9b	0	0	0	0	0	0	0	0	0
Bpifc	6	1	2	3	7	1	3	2	4
Bpnt1	1504	1314	1050	862	1426	1148	1997	2162	1258
Bpnt2	2022	1748	1468	876	1962	1615	2318	2440	1478
Bptf	1256	1181	969	494	1380	1124	1436	1387	871
Braf	798	721	665	398	781	619	949	904	585
Brap	2889	2262	1967	1564	2209	1986	2819	2087	2064
Brat1	274	276	199	107	217	224	275	307	173
Brca1	37	40	18	60	138	157	332	448	160
Brca2	162	144	118	142	286	216	671	846	293
Brcc3	515	429	342	422	485	403	413	492	388
Brd1	721	604	560	309	645	571	659	609	457
Brd2	1586	1389	1116	752	1306	1297	1821	1732	1216
Brd3	961	764	722	426	906	779	795	765	568
Brd3os	6	1	5	6	10	11	8	5	5
Brd4	1383	1333	1152	538	1547	1252	1405	1416	979
Brd7	483	477	353	277	447	427	526	568	384
Brd8	311	285	239	241	298	339	343	406	300
Brd8dc	3	0	0	4	4	2	2	6	1
Brd9	172	142	115	109	194	152	184	207	133
Brdt	47	52	33	51	38	23	40	29	37
Brf1	296	227	208	220	277	234	291	273	225
Brf2	125	99	80	72	110	76	122	113	101
Bri3	744	496	358	699	473	435	544	492	454
Bri3bp	1122	1058	792	491	1186	830	1512	1537	918
Bricd5	0	0	0	0	0	0	0	0	0
Brinp1	1	0	0	0	0	0	0	3	1
Brinp2	1	1	0	0	1	1	0	0	0
Brinp3	0	0	0	0	0	0	0	0	0
Brip1	150	130	137	85	223	261	412	432	253
Brip1os	468	479	373	241	549	477	521	557	379
Brix1	302	269	205	233	325	293	381	548	278
Brk1	625	496	383	679	520	523	527	545	510
Brme1	1	0	2	0	3	3	2	0	2
Brms1	229	158	116	173	170	161	162	185	163
Brms1l	73	61	38	99	63	66	75	108	65
Brox	799	725	530	370	686	532	606	540	563
Brpf1	278	294	233	166	301	242	363	378	263
Brpf3	618	494	449	272	603	581	662	577	492
Brs3	0	0	0	0	0	0	0	0	0
Brsk1	5	5	4	3	8	2	3	8	14
Brsk2	5	6	1	2	3	7	6	8	1
Brwd1	1254	1059	953	771	1226	1115	1457	1231	833
Brwd3	726	727	569	333	766	566	555	577	451
Bscl2	884	793	598	335	811	633	756	777	682
Bsdc1	1082	937	742	459	752	641	676	561	697
Bsg	5882	5171	4098	4365	6688	6618	5318	5491	4449
Bsn	4	0	0	4	2	2	5	6	1
Bsnd	0	0	0	0	0	0	0	0	0
Bsph1	0	0	0	0	0	0	0	0	0
Bsph2	0	0	0	0	0	0	0	0	0
Bsph2-ps	0	0	0	0	0	0	0	0	0
Bspry	5	2	4	6	10	6	8	8	2
Bst1	7	5	11	7	4	21	14	12	6
Bst2	1647	1586	1164	1481	1706	1526	1120	1399	1181
Bsx	0	0	0	0	0	0	0	0	0
Btaf1	855	766	677	431	933	681	1148	1337	596
Btbd1	793	733	546	531	706	669	690	727	568
Btbd10	56	49	33	55	78	36	57	88	44
Btbd11	25	29	40	16	34	46	44	30	18
Btbd16	4	2	4	3	3	5	1	1	4
Btbd17	0	0	0	0	0	1	0	0	0
Btbd18	4	3	6	5	3	3	5	4	1
Btbd19	11	15	10	15	14	18	31	41	22
Btbd2	410	433	321	250	450	364	326	344	375
Btbd3	246	187	153	134	179	222	186	230	190
Btbd35f1	0	0	0	0	0	0	0	0	0
Btbd35f10	0	0	0	0	0	0	0	0	0
Btbd35f11	0	0	0	0	0	0	0	0	0
Btbd35f12	0	0	0	0	0	0	0	0	0
Btbd35f13	0	0	0	0	0	0	0	0	0
Btbd35f14	0	0	0	0	0	0	0	0	0
Btbd35f15	0	0	0	0	0	0	0	0	0
Btbd35f16	0	0	0	0	0	0	0	0	0
Btbd35f17	0	0	0	0	0	0	0	0	0
Btbd35f18	0	0	0	0	0	0	0	0	0
Btbd35f19	0	0	0	0	0	0	0	0	0
Btbd35f2	0	0	0	0	0	0	0	0	0
Btbd35f20	0	0	0	0	0	0	0	0	0
Btbd35f21	0	0	0	0	0	0	0	0	0
Btbd35f22	0	0	0	0	0	0	0	0	0
Btbd35f23	0	0	0	0	0	0	0	0	0
Btbd35f24	0	0	0	0	0	0	0	0	0
Btbd35f25	0	0	0	0	0	0	0	0	0
Btbd35f26	0	0	0	0	0	0	0	0	0
Btbd35f27	0	0	0	0	0	0	0	0	0
Btbd35f28	0	0	0	0	0	0	0	0	0
Btbd35f29	0	0	0	0	0	0	0	0	0
Btbd35f3	0	0	0	0	0	0	0	0	0
Btbd35f4	0	0	0	0	0	0	0	0	0
Btbd35f5	0	0	0	0	0	0	0	0	0
Btbd35f6	0	0	0	0	0	0	0	0	0
Btbd35f7	0	0	0	0	0	0	0	0	0
Btbd35f8	0	0	0	0	0	0	0	0	0
Btbd35f9	0	0	0	0	0	0	0	0	0
Btbd6	233	188	150	104	181	169	218	241	204
Btbd7	1006	908	759	378	898	938	971	950	690
Btbd8	68	77	53	42	78	66	60	75	61
Btbd9	615	421	431	326	607	526	464	422	350
Btc	76	66	35	69	67	52	32	78	54
Btd	1153	1011	760	391	1162	1286	973	885	791
Btf3	1960	1457	1116	2802	1951	2250	2368	2750	1925
Btf3-ps1	2	2	0	2	0	2	0	5	4
Btf3-ps10	0	0	0	0	0	0	0	0	0
Btf3-ps11	0	0	0	0	0	0	0	0	0
Btf3-ps12	1	0	1	1	0	0	0	0	0
Btf3-ps13	0	0	0	0	0	0	0	1	0
Btf3-ps14	0	1	0	0	0	0	0	0	0
Btf3-ps15	0	0	0	0	0	0	0	0	0
Btf3-ps17	0	0	0	0	0	0	0	0	0
Btf3-ps18	9	8	3	14	6	7	10	7	8
Btf3-ps2	0	0	1	0	0	0	0	1	0
Btf3-ps3	0	0	0	0	0	0	0	0	0
Btf3-ps4	0	1	0	0	1	1	0	0	0
Btf3-ps5	0	0	0	0	0	0	0	0	1
Btf3-ps6	0	0	0	0	0	0	0	0	0
Btf3-ps7	0	1	0	0	0	0	0	0	0
Btf3-ps8	0	0	0	0	0	0	0	0	0
Btf3-ps9	0	0	0	0	0	0	0	0	0
Btf3l4	506	443	321	523	421	424	600	525	435
Btf3l4b	268	200	152	209	186	160	131	196	118
Btg1	1293	1393	1144	1075	1798	1721	1361	1398	1474
Btg1b	0	0	0	0	0	0	0	0	0
Btg1c	0	0	0	0	0	0	0	0	0
Btg2	370	402	685	248	365	496	595	1129	780
Btg3	80	47	63	97	76	84	116	142	38
Btg4	0	0	0	1	0	0	0	3	0
Btk	31	30	17	21	43	48	34	36	31
Btla	11	17	15	18	16	10	18	15	5
Btn1a1	0	0	0	0	0	1	0	2	0
Btn2a2	0	0	0	0	0	0	0	0	0
Btnl1	1	0	0	0	0	0	0	0	1
Btnl10	6	7	2	3	0	7	2	2	2
Btnl2	16	0	9	13	11	13	2	0	0
Btnl4	0	0	2	0	1	1	0	0	0
Btnl5-ps	0	1	0	0	0	0	0	0	0
Btnl6	0	0	0	0	0	0	0	0	0
Btnl7-ps	0	0	0	0	0	0	0	0	0
Btnl9	63	45	43	35	82	64	122	116	109
Btrc	378	309	269	208	362	367	290	283	235
Bub1	11	14	2	47	72	73	111	261	75
Bub1b	44	37	21	46	121	130	231	516	177
Bub3	522	441	328	353	493	430	595	790	429
Bud13	83	82	57	61	99	91	102	102	85
Bud23	360	290	259	309	379	305	357	418	346
Bud31	638	422	358	741	512	479	475	496	410
Bves	0	0	0	1	1	0	0	0	1
Bvht	18	6	13	15	13	14	14	19	8
Bysl	241	223	184	151	313	248	488	657	278
Bzw1	3897	3025	2520	2828	3598	3373	3867	4759	2882
Bzw2	193	147	140	157	244	263	530	878	300
C030004G16Rik	0	0	0	0	1	0	0	0	0
C030005K06Rik	3	3	4	2	0	3	2	0	0
C030005K15Rik	2	0	1	1	1	1	0	1	0
C030006K11Rik	333	321	277	171	336	282	521	560	307
C030007H22Rik	0	0	0	0	0	0	0	0	0
C030010L15Rik	1	1	1	0	0	0	0	0	0
C030013C21Rik	0	2	0	3	0	1	1	0	0
C030013G03Rik	1	0	0	0	0	0	0	1	1
C030014I23Rik	2	1	6	4	3	6	3	1	0
C030017B01Rik	0	0	0	0	0	0	1	0	0
C030017D09Rik	3	1	1	1	1	0	0	0	0
C030018K13Rik	0	0	0	0	0	0	0	0	0
C030029H02Rik	4	0	2	3	1	1	0	0	0
C030032O16Rik	1	4	1	1	3	0	2	4	0
C030034I22Rik	5	13	10	10	8	6	6	5	6
C030034L19Rik	11	15	21	5	1	3	15	0	0
C030037D09Rik	18	8	6	19	12	15	23	16	18
C030037F17Rik	0	0	0	0	0	0	0	0	0
C030047K22Rik	0	1	0	0	0	0	0	0	0
C130013H08Rik	33	19	21	12	36	42	47	28	22
C130021I20Rik	0	0	0	0	0	0	0	0	0
C130026I21Rik	2	4	2	0	3	0	2	0	2
C130026L21Rik	0	0	0	0	0	0	0	1	0
C130032M10Rik	1	0	0	0	0	0	0	0	0
C130036L24Rik	17	13	6	13	10	7	15	13	5
C130040N14Rik	0	0	0	0	0	1	0	1	0
C130046K22Rik	14	25	8	18	20	19	16	19	4
C130050O18Rik	17	11	10	16	15	12	10	18	9
C130060C02Rik	0	0	0	0	0	0	0	0	0
C130071C03Rik	2	1	1	1	3	0	2	0	0
C130073E24Rik	60	67	60	34	49	25	44	37	26
C130073F10Rik	1	1	1	2	0	2	0	0	1
C130074G19Rik	2864	2902	2173	1454	2554	2369	2269	1999	1992
C130080G10Rik	0	1	0	0	0	4	0	1	1
C130083M11Rik	45	30	33	23	51	56	67	91	59
C1d	706	550	372	936	528	449	524	461	365
C1galt1	2072	1615	1390	1052	1737	1512	1913	1752	1444
C1galt1c1	353	253	222	170	260	256	254	229	210
C1qa	498	526	360	448	652	733	460	354	376
C1qb	689	636	520	685	937	987	557	556	528
C1qbp	1294	1215	833	1098	1729	1584	2491	3133	1895
C1qc	566	542	436	454	763	859	492	417	455
C1ql1	0	0	1	0	0	0	0	1	0
C1ql2	0	0	0	0	0	0	0	0	0
C1ql3	19	17	14	15	21	14	20	26	3
C1ql4	2	2	1	1	2	2	13	4	15
C1qtnf1	321	396	261	139	420	370	323	333	291
C1qtnf12	15	7	6	11	12	14	10	20	18
C1qtnf2	20	13	11	16	14	10	15	13	10
C1qtnf3	8	4	7	5	2	4	2	1	1
C1qtnf4	2	2	1	2	3	3	1	2	5
C1qtnf5	56	27	26	40	53	40	16	22	30
C1qtnf6	48	55	36	29	76	56	48	109	58
C1qtnf7	18	15	12	10	21	24	13	25	17
C1qtnf9	6	4	5	2	3	2	3	3	2
C1ra	9530	9192	7127	2139	8854	6651	8007	7048	6560
C1rb	5	2	0	2	5	0	5	7	5
C1rl	3323	3256	2372	1221	2960	2383	1688	1661	1995
C1s1	8656	8759	6848	2490	8346	6522	5964	5043	5469
C1s2	4	2	0	0	4	2	2	2	4
C2	2706	2972	2390	804	3073	2694	1936	1530	1611
C230012O17Rik	5	3	0	4	1	2	1	1	0
C230013L11Rik	8	4	3	5	3	9	3	3	3
C230014O12Rik	3	0	0	3	0	0	0	0	0
C230024C17Rik	1	1	0	1	3	1	0	2	0
C230029F24Rik	1	1	0	0	1	0	0	1	3
C230034O21Rik	9	10	7	5	16	5	8	7	6
C230035I16Rik	0	1	0	2	2	1	2	3	3
C230037L18Rik	9	9	5	5	14	4	11	5	17
C230038L03Rik	3	3	2	4	6	3	2	4	3
C230057A21Rik	0	0	0	0	0	1	0	0	0
C230057M02Rik	0	0	0	0	0	0	0	0	0
C230062I16Rik	17	22	13	18	16	22	31	38	22
C230066G23Rik	1	0	0	1	2	1	0	0	0
C230072F16Rik	21	6	10	6	9	13	17	10	8
C230079O03Rik	0	0	0	0	0	0	0	0	0
C230099D08Rik	0	0	0	0	0	0	0	0	0
C2cd2	4112	3953	3108	1360	3507	2595	2742	2316	2622
C2cd2l	737	721	623	248	588	498	422	289	422
C2cd3	387	381	286	143	395	349	600	609	340
C2cd4a	0	0	0	0	0	0	3	5	0
C2cd4b	0	0	0	0	0	0	2	0	0
C2cd4c	810	649	587	1058	825	664	616	476	492
C2cd4d	25	14	12	11	10	5	6	5	11
C2cd5	161	135	113	132	172	165	173	240	136
C2cd6	0	0	0	0	0	0	0	0	0
C3	191357	201632	163686	58839	258605	349106	241117	175300	180919
C330002G04Rik	6	11	2	8	4	2	4	1	6
C330004P14Rik	0	0	0	1	0	0	0	0	0
C330008A17Rik	0	0	0	0	0	1	1	1	0
C330011F03Rik	0	0	0	1	0	1	0	0	0
C330011M18Rik	6	11	4	5	6	6	8	4	13
C330013E15Rik	23	15	13	12	24	14	23	14	19
C330018A13Rik	0	0	0	0	0	1	0	0	0
C330018D20Rik	195	115	117	210	134	122	133	116	143
C330019F10Rik	0	0	0	0	0	0	0	0	0
C330022B21Rik	0	2	1	2	1	3	1	2	2
C330022C24Rik	3	8	0	1	1	3	2	3	2
C330024C12Rik	0	0	0	0	1	1	0	0	0
C330024D21Rik	20	6	18	13	10	16	23	22	8
C3ar1	84	66	86	48	144	118	134	185	98
C430002N11Rik	0	0	0	0	1	1	1	0	2
C430014B12Rik	47	22	18	36	32	25	19	19	11
C430039J16Rik	0	0	0	0	0	0	0	0	0
C430042M11Rik	8	3	5	7	4	8	7	5	7
C430049B03Rik	8	3	3	14	8	8	6	8	2
C4a	261	119	151	232	253	121	107	123	171
C4b	38736	43781	34605	10127	57958	48812	55223	37822	37092
C4bp	13261	10740	8384	7120	11201	11649	9632	7224	7957
C4bp-ps1	6	4	4	5	3	3	4	0	0
C530005A16Rik	10	5	9	14	7	13	8	12	6
C530025M09Rik	1	0	0	0	3	2	2	1	0
C530043A13Rik	11	5	1	6	4	7	3	5	2
C530044C16Rik	0	0	0	0	0	0	0	0	1
C5ar1	15	26	16	18	66	62	61	80	35
C5ar2	65	60	46	32	89	70	46	30	38
C6	3052	3182	2410	608	2010	709	2691	1868	2173
C630028M04Rik	2	2	0	1	3	1	0	0	3
C630031E19Rik	0	0	0	0	0	0	0	0	0
C630043F03Rik	82	56	49	67	62	43	47	29	41
C7	24	23	15	4	25	20	15	22	23
C730002L08Rik	8	4	17	6	7	9	4	4	7
C730027H18Rik	320	187	194	288	215	245	194	139	155
C730034F03Rik	26	17	18	18	18	13	17	24	18
C730036E19Rik	41	17	22	43	17	28	13	10	23
C77080	2850	2764	2268	802	2535	1763	1906	1549	1669
C78197	10	8	4	7	8	3	5	4	3
C78283	3	0	0	0	0	1	3	0	1
C78334	0	0	0	0	0	0	0	0	0
C78859	1	3	1	4	2	0	0	0	0
C79798	1	1	1	3	3	2	3	2	0
C820005J03Rik	0	0	0	0	0	0	0	0	0
C86187	0	2	0	3	0	0	1	0	2
C87114	0	0	0	0	0	0	0	0	0
C87198	3	1	0	3	1	2	2	0	1
C87436	222	199	140	122	206	169	273	281	191
C87487	0	0	0	0	0	0	0	0	0
C8a	18386	18862	15552	5465	20473	17933	17862	11860	15187
C8b	14505	11587	9509	6244	9730	7423	6426	4736	6001
C8g	6016	4600	3601	7206	4576	3950	3706	2855	3664
C9	24318	21556	18032	14887	24174	12658	14344	9120	12018
C920006O11Rik	30	23	13	31	19	20	15	10	7
C920009B18Rik	27	15	17	11	11	19	16	12	8
C920021L13Rik	27	24	13	20	12	18	22	19	7
C9orf72	231	209	267	233	282	173	159	201	175
CJ186046Rik	0	0	0	0	0	0	0	0	0
CK137956	0	0	0	0	0	0	0	0	0
CN725425	0	0	0	0	1	0	0	0	0
Caap1	109	87	67	64	104	100	102	84	66
Cab39	1489	1317	1068	738	1471	1223	1326	1391	1060
Cab39l	1497	1206	987	1491	1454	1270	1284	1197	1173
Cabcoco1	16	21	12	19	42	33	22	19	32
Cabin1	613	532	431	322	571	612	716	816	448
Cables1	83	83	72	23	71	135	44	36	26
Cables2	591	449	413	216	532	428	653	617	419
Cabp1	2	2	0	0	3	3	3	2	3
Cabp2	0	4	1	0	0	1	0	1	0
Cabp4	1	1	3	2	2	0	2	3	0
Cabp5	0	2	1	3	1	2	1	0	1
Cabp7	1	2	0	1	0	2	1	1	3
Cabs1	0	0	0	0	0	0	0	0	0
Cabyr	52	42	34	34	28	24	24	24	32
Cacfd1	515	427	386	298	497	439	476	371	392
Cachd1	30	39	29	17	41	41	43	58	45
Cacna1a	12	12	30	20	46	18	18	21	12
Cacna1b	1	1	2	3	1	19	2	10	0
Cacna1c	19	12	7	7	16	18	14	36	15
Cacna1d	62	64	53	40	67	118	63	52	66
Cacna1e	14	9	8	7	13	12	6	4	4
Cacna1f	0	0	3	2	3	2	1	1	1
Cacna1g	3	7	5	2	4	4	4	30	5
Cacna1h	0	0	2	0	0	1	0	2	0
Cacna1i	3	3	1	3	2	5	1	1	1
Cacna1s	1	0	0	0	0	0	2	0	0
Cacna2d1	29	28	16	20	36	48	38	57	30
Cacna2d2	1	0	0	0	3	0	1	0	0
Cacna2d3	0	1	4	0	8	2	3	3	1
Cacna2d4	6	0	2	7	4	8	4	5	2
Cacnb1	3	3	8	2	1	2	4	1	0
Cacnb2	17	7	8	6	12	13	8	15	10
Cacnb3	8	8	13	7	13	23	21	23	15
Cacnb4	25	7	6	14	4	4	6	7	5
Cacng1	0	0	1	0	0	2	0	0	0
Cacng2	0	0	0	3	0	1	0	1	0
Cacng3	3	2	3	4	3	4	0	0	0
Cacng4	2	1	0	2	1	1	1	0	0
Cacng5	1	0	0	0	0	0	0	0	0
Cacng6	0	0	0	0	0	0	0	0	0
Cacng7	16	3	3	1	7	4	8	6	2
Cacng8	0	0	0	1	1	1	1	0	1
Cactin	185	159	154	84	208	171	283	296	180
Cacul1	1937	1453	1416	1061	1904	1830	1435	1527	1019
Cacybp	423	345	290	570	511	459	951	1393	606
Cad	527	389	387	257	1087	866	3145	4481	1186
Cadm1	482	428	363	150	511	491	616	670	565
Cadm2	28	16	33	43	46	28	39	22	30
Cadm3	139	137	99	54	135	105	73	72	104
Cadm4	82	69	56	26	86	26	47	94	68
Cadps	7	3	3	0	4	1	5	3	0
Cadps2	394	333	295	243	392	318	317	304	237
Cage1	19	18	16	13	19	12	52	44	16
Calb1	31	25	21	46	45	39	8	31	26
Calb2	0	0	0	0	0	0	0	0	0
Calca	1	0	1	1	0	0	0	0	0
Calcb	0	1	0	0	0	0	0	0	0
Calcoco1	748	684	504	232	500	457	364	280	408
Calcoco2	0	0	0	0	0	0	0	0	0
Calcr	0	1	0	1	0	1	0	1	1
Calcrl	649	644	461	301	586	556	413	384	464
Cald1	6648	5513	4339	3579	5838	5143	5164	5683	4580
Calhm1	0	0	0	0	0	0	0	0	0
Calhm2	45	28	23	19	47	39	22	31	31
Calhm3	0	0	0	0	0	0	0	0	0
Calhm4	3	0	1	2	0	1	3	1	1
Calhm5	5	1	2	2	6	4	10	13	5
Calhm6	32	25	24	29	19	15	29	24	9
Calm1	4226	3479	2612	3250	3997	3190	2954	3069	2718
Calm2	1957	1669	1195	1617	1797	1620	1511	1780	1378
Calm3	1136	1124	776	795	1332	990	1013	1323	918
Calm4	0	0	0	0	0	0	0	0	0
Calm5	0	0	0	0	0	0	0	0	0
Calml3	0	0	0	0	0	0	0	0	0
Calml4	11	9	9	14	9	9	7	10	7
Caln1	113	91	51	50	49	49	96	57	44
Calr	19160	17073	14020	9290	27383	25691	22870	21091	17723
Calr-ps	1	1	3	0	1	1	0	0	1
Calr3	31	29	24	22	40	32	89	67	54
Calr4	0	0	0	0	0	0	0	0	0
Calu	2288	2147	1721	1014	3300	2975	2673	2956	2099
Caly	1	0	0	0	0	1	0	2	1
Camk1	221	167	119	218	196	185	190	194	191
Camk1d	1671	1534	1511	939	2496	1629	852	906	1099
Camk1g	1	0	0	0	0	0	0	0	0
Camk2a	4	0	0	3	2	3	1	3	2
Camk2b	108	74	71	82	149	160	81	82	68
Camk2d	251	246	186	141	262	245	128	287	147
Camk2g	284	232	172	125	237	185	227	225	206
Camk2n1	1418	1220	960	945	1252	1165	1271	1002	1139
Camk2n2	19	8	8	5	15	15	22	19	17
Camk4	2	8	0	1	2	1	9	3	1
Camkk1	5	4	2	8	8	8	17	10	9
Camkk2	353	253	283	216	360	305	341	315	264
Camkmt	26	27	25	24	52	25	32	36	17
Camkv	0	0	0	0	0	0	0	0	0
Caml	242	211	150	219	194	223	244	196	164
Camp	2	6	2	4	3	4	3	3	2
Camsap1	304	239	212	154	310	254	425	431	250
Camsap2	724	624	524	306	739	543	775	715	455
Camsap3	312	269	220	121	239	252	351	315	221
Camta1	71	48	29	102	52	52	68	47	49
Camta2	456	371	303	257	432	367	376	372	288
Cand1	1886	1807	1482	673	1985	1560	2158	2464	1418
Cand2	39	34	26	34	67	41	38	74	33
Cant1	624	581	476	261	616	527	633	591	479
Canx	12044	11504	9534	4747	15461	13197	15883	16649	12429
Cap1	1709	1491	1109	820	1759	1560	1534	1734	1434
Cap2	0	6	0	3	3	6	9	8	1
Capg	28	30	18	75	78	85	88	128	74
Capn1	636	563	390	237	515	393	453	419	391
Capn10	454	341	336	309	446	425	422	475	329
Capn11	14	3	0	0	6	1	2	0	2
Capn12	5	0	4	4	1	4	2	1	1
Capn13	0	0	0	0	0	0	0	0	0
Capn15	384	321	276	199	398	299	423	388	289
Capn2	1158	1169	804	658	1341	864	1099	1257	927
Capn3	39	53	17	18	8	30	1	5	1
Capn5	77	80	62	52	111	91	113	139	85
Capn6	37	40	37	29	55	63	46	132	62
Capn7	835	734	585	471	752	625	805	851	630
Capn8	82	75	38	27	56	8	70	21	34
Capn9	0	1	0	0	0	2	0	1	0
Capns1	1596	1468	1077	764	1594	1409	1264	1301	1155
Capns2	1	1	0	2	0	0	0	2	0
Caprin1	5433	4971	4114	2984	6634	6152	6250	7553	4874
Caprin2	48	38	27	32	35	27	53	68	41
Caps2	0	0	0	1	0	1	0	0	0
Capsl	0	1	1	2	4	4	0	1	1
Capza1	653	565	416	604	723	562	602	1166	587
Capza1-ps1	320	204	173	273	288	249	264	48	194
Capza2	1698	1365	1107	1261	1398	1415	1441	1508	1222
Capza3	0	0	0	0	0	0	0	0	0
Capzb	1628	1318	1035	1044	1615	1427	1317	1576	1254
Car1	137	172	112	70	100	70	61	72	123
Car10	4	1	3	4	0	0	3	1	3
Car11	3	2	5	0	2	2	4	4	3
Car12	12	17	12	8	13	11	29	50	16
Car13	9	8	7	19	13	13	16	24	12
Car14	1130	1391	891	461	1554	1037	953	1410	1137
Car15	3	1	1	6	5	4	4	3	3
Car2	251	270	179	170	199	199	183	174	134
Car3	46050	47989	36482	20860	33207	18944	5644	8996	16234
Car4	0	0	0	0	2	0	0	1	0
Car5a	990	900	569	876	1021	779	580	543	735
Car5b	126	95	64	65	114	83	70	37	70
Car6	0	0	0	1	2	3	1	0	0
Car7	21	14	17	9	27	8	20	17	14
Car8	2456	2084	1519	2566	1940	1614	1785	1491	1699
Car9	5	3	4	5	7	4	0	2	2
Card10	313	244	207	115	236	265	313	267	269
Card11	8	16	13	11	20	22	18	19	10
Card14	7	4	7	4	9	4	10	6	18
Card19	90	72	46	67	96	67	79	89	85
Card6	396	394	257	172	351	361	304	287	264
Card9	2	3	4	13	6	16	7	4	7
Carf	149	93	101	133	139	126	114	124	107
Carhsp1	1685	1694	1147	1108	1621	1211	1360	1348	1238
Carlr	0	0	0	0	0	0	0	0	0
Carm1	457	398	296	227	508	448	707	942	438
Carmil1	610	603	400	317	334	186	192	270	192
Carmil2	6	5	1	6	4	4	6	3	5
Carmil3	1	1	5	5	2	9	4	4	1
Carmn	46	29	23	46	35	39	29	32	19
Carnmt1	343	250	220	226	389	252	465	586	342
Carns1	38	24	14	16	15	17	38	16	12
Cars	737	547	502	280	615	590	704	814	471
Cars2	237	182	179	242	274	202	267	296	225
Cartpt	0	0	0	0	0	0	0	0	0
Casc1	4	2	11	4	6	3	3	7	1
Casc3	376	369	253	161	399	390	480	489	310
Casd1	815	767	666	364	799	593	708	594	557
Cask	530	519	386	202	622	489	583	662	496
Caskin1	4	3	1	1	0	2	4	6	2
Caskin2	346	317	260	185	401	393	353	374	280
Casp1	25	33	30	40	24	30	23	18	24
Casp12	29	21	24	27	45	23	32	29	21
Casp14	0	0	0	0	0	0	0	0	0
Casp16	13	4	2	6	5	9	3	7	2
Casp2	122	89	79	69	133	114	205	214	115
Casp3	780	658	505	623	720	623	610	741	533
Casp4	26	15	16	32	29	19	10	35	24
Casp6	615	450	356	272	293	355	220	179	226
Casp7	563	628	415	411	640	454	537	602	468
Casp8	665	432	412	264	471	379	461	474	385
Casp8ap2	191	176	126	120	209	157	314	363	177
Casp9	516	517	366	230	439	344	415	317	343
Casq1	1	1	1	1	2	3	7	0	0
Casq2	5	1	4	3	0	6	11	15	3
Casr	0	0	0	0	0	1	1	1	0
Cass4	4	3	4	7	7	7	6	10	5
Cast	1381	1242	1058	710	1377	1123	1113	1248	1021
Castor1	13	22	12	9	15	9	30	31	14
Castor2	105	92	83	54	118	67	84	86	67
Casz1	25	13	10	11	18	23	24	17	14
Cat	71029	66466	47857	25837	52997	36026	32912	29869	35119
Catip	0	0	0	0	0	1	0	2	0
Catsper1	0	0	0	0	0	0	0	0	0
Catsper2	50	32	37	31	50	33	38	30	43
Catsper3	1	2	1	1	0	0	1	0	0
Catsper4	1	0	1	0	0	0	1	0	0
Catsperb	1	1	1	1	1	1	3	0	0
Catsperd	18	4	5	18	9	11	18	7	12
Catspere1	0	0	0	0	0	0	0	0	0
Catspere2	6	0	5	5	4	3	1	0	1
Catsperg1	4	1	0	4	1	6	2	1	0
