	GSM4718405	GSM4718406	GSM4718407	GSM4718408	GSM4718409	GSM4718410	GSM4718411	GSM4718412	GSM4718413	GSM4718414	GSM4718415	GSM4718416
Elp4	461	470	426	324	668	715	515	601	625	355	423	499
Elp5	1001	1240	1267	1037	1167	956	1149	1126	1260	1357	1078	1003
Elp6	237	185	246	183	257	361	247	298	262	255	181	236
Emb	10	35	32	18	41	36	111	102	30	16	71	166
Emc1	1701	1170	1354	1361	1733	1865	1775	1930	1465	1166	1283	1748
Emc10	4561	5167	3454	5534	4878	5267	5946	5165	4074	4673	3823	4913
Emc2	1463	1583	1443	1307	1148	1325	1099	1261	1278	1132	644	1204
Emc3	2963	3179	2948	3198	3367	3047	3586	3511	3440	2752	3131	2988
Emc4	1924	2195	2631	2430	2137	1871	2272	2328	2231	2196	1555	1910
Emc6	5040	5387	5375	5970	4764	4839	4681	4817	5153	5032	3131	4612
Emc7	3705	3817	3942	4008	3648	3477	3698	4187	3828	3073	2887	3556
Emc8	1290	1364	1247	1379	1476	1337	1839	1688	1106	934	939	1414
Emc9	984	940	1202	1031	985	916	1138	1115	1092	1024	512	771
Emcn	109	61	127	124	189	181	239	253	144	45	395	263
Emd	776	1037	969	984	1084	1020	1276	1272	1021	1019	829	1067
Eme1	45	36	43	80	67	61	63	76	101	76	61	34
Eme2	757	439	641	490	839	674	690	693	551	618	670	618
Emg1	2230	2395	2689	2552	1943	1791	1903	2039	2384	2510	2047	2100
Emid1	0	0	12	9	0	14	0	2	9	8	10	10
Emilin1	730	647	743	840	1073	1052	2498	2165	1147	702	1191	1704
Emilin2	58	59	195	104	160	175	338	267	77	206	110	1222
Emilin3	0	0	0	0	0	0	0	0	1	0	0	0
Eml1	96	77	127	71	101	129	194	243	131	56	164	93
Eml2	351	493	577	429	411	410	690	679	441	422	1095	562
Eml3	1391	1269	1342	1190	1233	1349	1428	1387	1125	1053	1041	1393
Eml4	768	802	554	654	1038	1149	1089	1302	977	897	2253	1022
Eml5	150	216	201	134	218	180	155	215	126	135	213	171
Eml6	34	62	26	53	64	72	55	121	91	38	93	156
Emp1	219	74	76	64	140	117	360	531	166	44	329	226
Emp2	312	866	1247	559	296	390	823	1026	531	881	1820	505
Emp3	113	77	182	115	162	111	275	225	153	185	110	295
Emsy	642	636	810	694	805	818	649	746	671	556	562	795
Emx1	0	0	0	0	0	0	0	0	0	0	0	0
Emx2	0	0	0	0	0	0	0	2	1	0	0	0
En1	0	0	0	0	1	0	0	0	0	0	1	0
En2	7	4	0	2	7	5	2	3	2	7	137	2
Enah	41	31	76	41	51	36	79	84	44	34	39	100
Enam	0	0	0	0	0	0	0	0	0	0	0	0
Enc1	317	313	257	554	560	602	1181	1509	471	344	1643	831
Endod1	184	118	210	111	627	637	1599	1399	398	351	132	585
Endog	2323	2802	3001	3352	1745	1749	1228	1296	1761	2719	1755	1456
Endou	5	8	31	13	15	25	13	14	9	13	17	22
Endov	314	343	319	221	410	488	439	449	306	415	405	464
Eng	3577	2572	3804	3768	4043	4095	6422	5774	4177	1912	5802	6303
Engase	287	272	330	261	272	338	415	464	310	391	378	537
Enho	980	485	2064	196	342	355	238	184	538	4691	824	694
Enkd1	13	19	46	23	17	26	43	30	22	22	49	12
Enkur	0	0	0	2	0	6	4	0	0	0	23	0
Eno1	37724	36598	31744	41302	38105	38528	69705	60845	23778	19595	22468	40903
Eno1b	0	29	67	21	6	3	0	9	6435	4857	4	0
Eno2	4	7	7	1	0	12	3	14	2	2	0	1
Eno3	163	129	221	137	95	122	130	113	59	126	68	158
Eno4	1	0	12	0	0	0	0	0	0	0	3	0
Enoph1	175	218	231	238	237	213	343	276	222	203	273	205
Enox1	0	0	0	0	0	2	4	0	0	0	0	0
Enox2	444	583	453	594	751	581	756	811	688	504	536	792
Enpep	4726	5451	3345	4776	4171	4205	3465	3698	3217	2636	813	3486
Enpp1	1532	1832	1502	1985	2157	2136	1776	1960	1848	1740	3080	2017
Enpp2	2177	3451	2024	3191	5332	5154	6253	6804	5022	2685	10632	6996
Enpp3	4789	4263	3680	4230	3979	4002	3058	3192	3260	3763	3655	4813
Enpp4	490	666	351	531	828	852	777	1044	644	509	1381	899
Enpp5	1087	1207	867	832	1555	1520	2041	1914	1397	1099	977	1722
Enpp6	59	51	97	135	58	83	30	52	92	42	26	95
Enpp7	0	0	0	0	0	0	0	0	0	0	0	0
Ensa	1272	1797	1633	1791	1562	1793	1955	1999	1681	1479	1834	1926
Enthd1	0	0	0	0	0	0	0	0	0	0	0	0
Enthd2	496	468	426	418	462	594	599	592	423	497	500	390
Entpd1	101	96	192	91	238	242	428	505	261	269	271	652
Entpd2	177	348	308	167	255	296	724	665	180	193	1983	314
Entpd3	0	0	4	0	0	0	0	5	0	0	0	0
Entpd4	1897	2046	1511	1819	2509	2565	3123	2969	2715	2276	4136	2904
Entpd5	10378	9599	8780	16049	25293	25348	25943	28927	17950	8292	5774	20689
Entpd6	374	462	363	309	517	545	521	527	470	572	1431	504
Entpd7	190	131	109	116	233	329	294	278	295	171	410	209
Entpd8	2816	3298	3333	2930	2725	2753	2750	2839	2362	3392	2290	2437
Eny2	1934	1704	2203	1858	1841	2129	1811	2141	1785	1566	1221	1854
Eogt	193	182	204	214	350	230	423	344	254	171	511	342
Eomes	2	0	11	10	26	10	16	8	4	26	2	10
Ep300	1713	1357	1059	1315	2359	2302	1613	1953	1420	1095	2639	2476
Ep400	2049	1601	1363	1905	2327	2381	1980	2410	1872	1490	2287	2651
Epas1	7214	9996	7032	11654	8129	8503	7825	9108	7205	6989	20163	9779
Epb41	4929	6442	3781	6821	5540	6071	5397	6045	5862	5643	7022	6482
Epb41l1	212	169	830	247	217	195	641	458	161	119	340	306
Epb41l2	540	308	595	399	566	779	918	1103	748	254	1432	1198
Epb41l3	61	53	87	92	139	118	136	218	99	147	151	333
Epb41l4a	28	12	22	10	24	42	44	44	19	7	71	6
Epb41l4b	5993	6544	5627	5895	5067	5141	3652	3576	5677	5753	3410	4358
Epb41l5	2034	1977	2503	2229	1527	1537	1630	1781	1732	1209	2085	1398
Epb42	0	1	0	1	19	1	4	3	1	4	16	50
Epc1	626	667	579	748	811	896	876	1080	559	543	761	903
Epc2	404	553	512	646	725	660	621	740	562	460	951	878
Epcam	82	58	122	85	85	55	200	198	89	66	226	32
Epdr1	3	4	10	14	44	4	50	72	10	6	160	16
Epg5	1302	1356	811	1377	1585	1576	1304	1497	1357	825	1248	1544
Epgn	2	0	0	0	0	2	1	0	0	2	2	0
Epha1	1815	2530	2018	2418	1794	1690	2286	2185	1618	1840	2017	1574
Epha10	0	0	0	0	0	0	1	0	0	0	0	0
Epha2	2450	1072	1257	1263	847	790	2136	2638	1445	1442	3921	1747
Epha3	32	13	20	14	49	54	48	56	28	3	78	31
Epha4	24	5	13	16	11	4	11	28	5	3	5	40
Epha5	48	17	31	11	16	6	12	11	16	9	14	21
Epha6	0	0	0	0	0	0	0	0	0	0	0	0
Epha7	40	55	79	56	77	104	130	158	92	40	90	166
Epha8	0	0	0	1	0	0	0	0	0	0	0	0
Ephb1	0	6	4	4	3	10	9	2	3	0	4	4
Ephb2	41	95	50	140	145	71	1994	2022	50	3	7	96
Ephb3	22	17	34	12	45	14	41	23	23	17	17	12
Ephb4	1325	1132	1331	1363	1092	1158	1298	1371	1054	1176	2022	1779
Ephb6	55	26	136	84	73	144	101	66	53	11	27	29
Ephx1	28265	11623	27363	26011	31840	34422	41443	36260	25004	9759	18405	23146
Ephx2	57837	42093	44973	42248	55418	53699	45015	43103	63830	39868	5157	38246
Ephx3	7	5	3	4	6	2	2	0	4	2	6	8
Ephx4	2	2	10	2	4	0	4	0	4	9	4	0
Epm2a	243	367	169	309	402	458	330	347	358	186	182	355
Epm2aip1	1228	746	1010	716	1181	1147	677	983	716	513	1627	1014
Epn1	13032	11392	12687	15277	12418	13713	16172	13571	10714	12463	11669	14130
Epn2	445	378	418	457	451	415	581	578	367	337	778	520
Epn3	8	10	25	23	17	23	17	22	24	2	48	27
Epo	0	0	0	0	0	0	0	0	0	0	17	0
Epor	53	45	77	82	54	49	74	69	44	59	100	183
Eppin	0	0	0	0	0	0	0	0	0	0	0	0
Eprs	3828	4188	3988	4934	5901	5716	4530	5253	6739	4933	5476	5845
Eps15	1467	2166	2178	2152	1961	1824	2058	2433	1892	1239	2907	2177
Eps15l1	465	506	519	472	472	564	594	613	433	447	632	765
Eps8	87	127	133	98	120	196	277	328	145	44	95	324
Eps8l1	95	103	145	77	60	45	76	124	54	158	394	81
Eps8l2	4222	4361	3690	4417	5493	5907	7388	6727	5293	4051	6045	5783
Eps8l3	28	22	17	23	45	48	52	62	22	19	61	24
Epsti1	43	76	147	100	190	161	285	252	74	146	126	354
Ept1	3874	3126	1941	3148	4665	4408	3565	4585	4152	2053	2180	4268
Epx	0	0	0	0	0	0	0	0	0	0	0	0
Epyc	0	0	0	0	0	0	0	0	0	0	0	0
Eqtn	0	0	0	0	0	0	0	0	0	0	6	0
Eral1	954	852	980	884	813	985	1039	860	892	869	803	769
Erap1	2589	3035	1952	3223	3992	4042	2942	4200	3904	2797	3024	4416
Eras	0	0	0	0	0	0	0	0	0	0	0	0
Erbb2	46	33	47	83	90	62	68	55	39	19	101	46
Erbb2ip	3434	3298	2847	4140	3984	4044	2954	4525	3720	2049	4180	4159
Erbb3	3816	6573	6186	6772	4762	4771	5683	6567	5085	4551	6114	6112
Erbb4	51	176	59	90	229	239	138	213	250	100	24	168
Erc1	1261	953	765	1312	1931	1970	1549	1856	1671	1156	1544	1826
Erc2	331	377	290	502	458	373	454	639	451	389	436	545
Ercc1	225	255	253	244	218	206	264	225	263	352	259	340
Ercc2	676	669	584	668	653	647	769	770	475	604	645	537
Ercc3	1091	1011	809	838	1275	1231	1471	1463	1218	801	1103	1336
Ercc4	419	457	388	353	373	577	550	599	438	312	501	507
Ercc5	544	812	761	680	540	696	717	612	478	502	1028	532
Ercc6	436	498	372	469	487	473	363	517	349	253	488	434
Ercc6l	5	10	10	26	28	25	90	39	16	15	46	59
Ercc6l2	508	573	395	452	575	599	537	595	601	410	607	624
Ercc8	118	110	141	132	114	152	169	112	154	107	146	161
Erdr1	973	1669	2149	464	1357	1449	1495	1398	693	1333	448	310
Ereg	8	5	15	2	34	48	53	61	46	4	18	23
Erf	1389	1969	1266	1998	1231	1283	1385	1429	941	1265	2589	1293
Erg	246	111	258	227	268	263	218	260	245	70	450	284
Ergic1	8117	4672	4503	6233	6714	6738	7584	7303	6699	4960	6563	6377
Ergic2	1894	2486	2476	2326	1905	1967	1921	2203	1806	1765	1911	1620
Ergic3	3870	4786	4268	4682	3999	4012	4899	4439	3909	4652	4400	4240
Erh	748	634	757	686	699	750	826	934	790	742	720	794
Eri1	671	617	587	641	615	620	759	805	682	602	1005	721
Eri2	223	352	356	371	259	359	384	396	338	309	412	308
Eri3	1504	1728	1624	1761	1514	1700	2082	1803	1671	1827	1855	1774
Erich1	97	117	119	130	111	104	141	164	80	62	194	131
Erich2	0	2	2	2	5	0	6	1	0	0	5	2
Erich3	0	2	14	2	2	0	0	0	0	0	2	8
Erich4	0	2	0	0	0	0	0	0	0	4	1353	0
Erich5	5	7	8	0	3	4	6	0	3	2	10	2
Erich6	0	2	0	0	0	0	0	6	0	2	4	0
Erich6b	0	0	0	0	0	0	0	0	0	0	0	0
Erlec1	1064	1600	1289	1493	1403	1493	1543	1377	1351	1115	1675	1534
Erlin1	2724	3493	3359	3885	3280	2998	3014	3600	3128	2545	4643	3413
Erlin2	1704	2137	1629	1974	2131	2203	2089	2537	2030	1540	2152	2518
Ermap	21	3	19	13	14	12	4	23	3	9	26	64
Ermard	703	1301	801	738	816	893	902	931	814	718	662	1124
Ermn	0	9	4	0	16	13	17	13	20	14	9	4
Ermp1	1066	1468	1113	1602	3896	3715	5658	6497	2919	1391	3717	4674
Ern1	4125	3070	2531	3422	3799	3726	3130	4354	3811	2367	6157	3693
Ern2	0	2	0	2	2	0	0	2	0	0	0	2
Ero1l	1441	1398	1261	1515	1632	1641	1535	1806	1389	1103	1593	1480
Ero1lb	6499	5727	3836	8298	3779	4060	3547	3918	6077	2906	2434	3331
Erp27	9	0	3	2	0	0	2	2	0	10	0	0
Erp29	2870	2766	2968	3445	2507	2669	3064	3185	2967	3405	3240	2922
Erp44	4696	5054	4908	6226	4397	4468	4393	4541	5541	4965	5032	4211
Errfi1	25971	58367	24084	39261	53374	54855	32814	37059	39195	40525	45887	18624
Erv3	0	1	1	0	0	0	5	5	0	2	1	0
Esam	347	318	508	445	460	462	725	687	380	244	692	537
Esco1	421	500	423	457	531	622	507	676	480	282	610	492
Esco2	47	19	55	28	27	54	82	110	50	22	104	50
Esd	11926	12335	14372	14476	15684	14657	18036	16898	16087	12971	8090	13702
Esf1	480	501	530	585	713	600	482	767	608	389	523	594
Esm1	4	42	86	48	34	42	259	352	45	30	1225	318
Esp1	0	0	0	0	0	0	0	0	0	0	0	0
Esp15	0	0	0	0	0	0	0	0	0	0	0	0
Esp16	0	0	0	0	0	0	0	0	0	0	0	0
Esp18	0	0	0	0	0	0	0	0	0	0	0	0
Esp23	0	0	0	0	0	0	0	0	0	0	0	0
Esp24	0	0	0	0	0	0	0	0	0	0	0	0
Esp3	0	0	0	0	0	0	0	0	0	0	0	0
Esp31	0	0	0	0	0	0	0	0	0	0	0	0
Esp34	0	0	0	0	0	0	0	0	0	0	0	0
Esp36	0	0	0	0	0	0	2	0	0	0	0	0
Esp38	0	0	0	0	0	0	0	0	0	0	0	0
Esp4	0	0	0	0	0	0	0	0	0	0	0	0
Esp6	1	0	0	1	0	0	0	0	0	0	0	0
Esp8	0	0	0	0	0	0	0	0	0	0	0	0
Espl1	4	10	19	18	12	26	40	81	19	7	224	54
Espn	122	94	186	160	27	19	277	214	22	64	256	119
Espnl	12	4	3	0	9	2	0	2	4	6	1	4
Esr1	790	454	544	738	1365	1320	689	946	871	728	915	1306
Esr2	2	1	1	4	6	5	1	0	2	2	0	12
Esrp1	6	7	5	9	9	30	13	3	8	3	35	9
Esrp2	5252	4116	4131	4410	4874	5018	4258	4169	3997	4253	4682	5098
Esrra	1606	1913	1656	1869	1267	1182	1532	1551	949	1356	1481	1223
Esrrb	31	28	56	21	54	52	93	84	46	25	29	56
Esrrg	107	118	56	57	210	320	156	140	110	99	9	241
Esx1	0	0	0	0	2	0	0	0	0	0	0	0
Esyt1	1055	1048	762	893	1232	1391	1819	1638	1218	1300	1898	1828
Esyt2	1025	1395	1038	1322	1288	1202	1545	2122	1200	760	2511	1329
Esyt3	6	10	13	4	7	3	0	9	15	1	2	2
Etaa1	165	232	196	229	327	319	278	364	287	182	165	226
Etd	0	0	0	0	0	0	0	0	0	0	0	0
Etf1	4242	4320	3992	5283	4345	4203	4999	5574	4061	2737	5241	4488
Etfa	12714	13844	13879	15496	16871	16219	15106	16567	15842	12101	8904	15875
Etfb	12680	14049	16385	15773	13645	13470	13529	12255	15588	18496	10481	13000
Etfdh	13179	13733	9698	13354	17245	16900	18201	19656	16178	9184	6359	17948
Ethe1	4342	3680	3662	3039	3348	3305	3688	3863	3783	2281	1493	3331
Etl4	384	330	347	472	668	565	571	696	507	281	1840	674
Etnk1	4715	4334	2923	6004	5525	5153	4325	6258	4353	2556	7266	5969
Etnk2	11849	15956	12685	18683	9489	10414	8008	7789	12414	12944	3830	9255
Etnppl	9674	4437	8311	4861	4320	4294	2775	2922	3899	478	48	2464
Etohi1	60	50	55	50	117	84	30	109	76	35	62	127
Ets1	697	504	715	798	1247	1203	1407	1528	902	399	1882	1446
Ets2	1183	1124	1439	1577	1782	1737	2586	2629	1264	932	3239	1976
Etv1	18	23	22	25	23	43	43	61	23	2	47	29
Etv2	0	0	0	0	0	0	0	0	0	0	0	0
Etv3	728	616	498	600	682	814	594	807	610	368	1228	977
Etv3l	0	0	0	0	0	0	0	0	0	0	0	0
Etv4	7	8	9	4	5	2	7	16	0	0	348	5
Etv5	265	156	285	180	202	242	323	356	310	333	971	611
Etv6	850	935	863	1040	1063	1130	1304	1493	1175	1469	1030	1353
Eva1a	2879	4370	4060	4929	3197	3206	3108	3314	3398	3278	1403	3018
Eva1b	227	257	383	214	194	231	403	381	228	176	263	368
Eva1c	80	33	33	17	21	14	20	27	20	25	50	29
Evc	116	129	87	156	68	78	163	151	106	103	212	114
Evc2	68	116	42	93	43	44	100	111	44	26	113	51
Evi2a	43	68	136	26	106	90	198	199	76	121	131	428
Evi2b	59	59	189	32	157	139	278	276	103	231	149	767
Evi5	5686	4963	3914	5336	6210	6004	4975	6847	5702	3357	9061	6590
Evi5l	220	330	249	259	419	428	357	428	224	216	366	447
Evl	110	143	449	107	274	298	667	635	169	504	465	1350
Evpl	15	14	40	12	29	26	54	46	35	53	199	64
Evx1	0	0	0	0	0	0	0	0	0	0	0	0
Evx2	0	0	0	0	0	0	0	0	0	1	0	0
Ewsr1	3758	3401	4030	3237	4093	4044	3816	4189	3220	3339	4103	4542
Exd1	104	211	104	97	141	175	166	164	117	168	95	181
Exd2	528	519	405	452	530	441	634	546	499	422	465	524
Exo1	7	4	7	5	8	5	9	26	4	9	31	24
Exo5	187	105	182	142	84	139	199	294	136	132	276	211
Exoc1	495	458	422	405	650	538	719	741	504	421	494	811
Exoc2	306	492	452	418	649	637	728	834	544	389	882	896
Exoc3	1287	1228	1072	1349	1688	1462	1901	1878	1727	1467	1395	1808
Exoc3l	96	91	160	141	109	139	145	152	74	53	198	242
Exoc3l2	395	195	347	385	396	395	370	292	280	73	490	577
Exoc3l4	42	44	89	23	58	68	134	128	49	35	132	88
Exoc4	824	780	712	1049	1754	1807	1876	2139	1507	1076	2763	1490
Exoc5	948	895	815	1122	1040	952	939	1259	1022	503	1001	1151
Exoc6	836	725	769	924	1219	1184	1272	1278	1097	728	1108	1304
Exoc6b	340	302	324	345	501	416	630	561	388	297	585	500
Exoc7	1563	1397	1712	1387	1738	1738	1940	1735	1652	1718	2018	1893
Exoc8	824	612	610	493	773	809	942	967	702	514	947	727
Exog	90	69	96	108	150	161	124	172	169	78	134	113
Exosc1	598	540	570	490	512	540	623	595	562	548	513	602
Exosc10	1057	1017	974	1160	1375	1322	1587	1642	1538	1317	1585	1498
Exosc2	563	564	607	561	578	469	583	573	440	518	457	581
Exosc3	495	503	598	403	429	440	548	543	470	539	500	599
Exosc4	1183	1277	1397	1259	919	948	1233	984	1255	1562	1065	1045
Exosc5	1416	1738	2010	1761	1146	1243	1366	1325	1380	1827	1165	1315
Exosc6	0	0	0	0	0	0	0	0	0	0	0	0
Exosc7	935	1024	1183	973	990	1024	1066	1160	1045	1110	713	946
Exosc8	388	461	489	418	462	391	536	490	319	380	254	464
Exosc9	476	473	514	531	622	664	828	764	602	312	517	724
Exph5	602	419	187	374	836	822	327	603	659	314	330	659
Ext1	2835	2679	2425	3740	3170	2886	3524	3848	3264	2937	4261	2819
Ext2	1878	1846	1413	1619	1984	1951	2002	1919	1640	1784	2522	2387
Extl1	842	895	412	669	871	1050	860	740	776	652	173	961
Extl2	378	527	335	527	572	654	632	692	516	506	740	781
Extl3	1711	1559	1331	1691	2064	2189	2526	2388	1756	1836	3032	2350
Eya1	0	1	0	2	0	0	1	3	3	8	0	0
Eya2	3	1	11	0	1	4	25	8	7	0	3	8
Eya3	894	1036	821	884	1266	1209	1405	1480	1025	755	1249	1327
Eya4	4	2	7	6	2	14	6	10	7	4	14	28
Ezh1	658	941	776	664	845	827	1213	1127	845	807	929	1161
Ezh2	110	122	158	152	159	208	271	207	103	117	228	144
Ezr	127	221	502	185	231	279	540	477	314	368	1098	856
F10	19827	27045	28009	26740	20639	20997	17443	16176	20905	32897	20654	21546
F11	1907	2942	1382	1452	1622	1627	1809	1985	2747	2494	7158	2956
F11r	4554	3623	4416	3856	3485	3428	4798	5035	4224	3582	12626	4733
F12	28056	32847	32500	32328	27671	27297	32322	30158	26085	33143	38064	28214
F13a1	1	17	15	17	43	48	92	74	16	23	30	209
F13b	7478	9400	6482	7343	9489	9194	7543	8940	8983	6259	6153	9302
F2	99582	113992	105981	116521	106438	109699	100839	96598	93348	114901	156678	118472
F2r	1988	1549	1496	1163	2098	2115	3289	3988	2412	1164	5235	2228
F2rl1	24	17	15	22	42	37	55	110	15	1	1699	12
F2rl2	1	4	6	6	1	9	1	14	6	9	8	72
F2rl3	0	1	2	0	0	0	6	2	1	0	6	6
F3	204	355	281	276	151	144	167	174	117	108	318	123
F5	25077	28352	16890	27682	37183	37823	27248	36692	31019	24008	41728	41567
F7	3819	4119	4314	3501	3285	3046	2278	2424	3343	5373	3508	3197
F8	315	224	276	361	581	658	588	802	492	131	510	1128
F830016B08Rik	680	454	597	432	590	608	124	361	232	185	181	444
F830045P16Rik	0	0	0	0	0	0	0	0	0	0	0	0
F8a	585	639	593	657	605	736	770	618	571	712	904	575
F9	9802	9548	9527	11841	11923	11779	11486	12646	11173	12560	9615	13991
F930015N05Rik	0	3	1	3	4	0	4	11	0	4	0	0
F930017D23Rik	0	0	0	0	0	2	0	0	0	4	0	4
Fa2h	0	4	4	4	0	0	18	21	2	0	71	0
Faah	10667	10722	10444	11449	11073	11753	11791	11014	9379	9490	6345	11027
Faap100	351	535	365	380	299	321	467	536	301	425	569	536
Faap20	462	671	825	647	527	509	848	871	496	558	1440	732
Faap24	143	135	144	147	189	147	278	233	159	222	224	177
Fabp1	209504	339363	328696	352983	181636	182848	223872	227061	213749	135855	56156	166910
Fabp12	0	12	15	8	0	2	0	0	0	5	0	3
Fabp2	3736	5456	4295	5984	7488	6870	8184	8802	5189	2670	3816	5623
Fabp3	0	0	4	6	0	5	34	28	0	0	0	0
Fabp3-ps1	1	2	0	1	2	6	0	0	2	0	0	0
Fabp4	242	163	592	246	802	716	1198	1136	576	330	1086	1620
Fabp5	310	13081	9895	1460	185	199	367	399	252	488	8288	307
Fabp5l2	0	2	3	1	0	0	0	0	0	0	0	0
Fabp6	0	0	0	0	0	0	0	0	0	0	0	0
Fabp7	21	40	223	51	82	144	111	96	105	127	33	237
Fabp9	0	0	0	0	0	0	0	0	0	0	0	0
Fadd	874	931	649	698	843	827	1040	1095	834	805	922	1073
Fads1	32194	63606	35874	59005	31727	32734	60523	57660	18336	23546	100617	40130
Fads2	21073	48022	15996	42203	25480	26157	53772	50159	17217	13385	80818	33587
Fads3	326	972	718	479	282	261	613	560	251	193	1153	402
Fads6	5645	6129	4522	5232	5760	5899	7114	7716	6230	4398	7854	7368
Faf1	1313	1526	1117	1563	1450	1456	1662	1569	1476	1087	1278	1418
Faf2	2929	2821	2223	2987	3213	3193	3364	3396	3716	2621	4203	3314
Fah	28535	35322	33570	34877	37217	39749	31908	28938	40456	48941	19293	37380
Fahd1	3018	3428	3299	4245	3717	3755	3427	3537	3120	3300	1162	3558
Fahd2a	481	645	681	633	725	834	748	666	626	564	227	658
Faim	262	324	274	193	339	332	465	439	363	332	297	407
Faim2	0	3	2	3	2	0	73	31	1	1	18	0
Faiml	0	0	0	0	0	0	0	0	0	0	0	0
Fam101a	2	3	6	4	4	7	0	4	1	4	0	0
Fam101b	47	53	65	38	54	52	56	69	61	41	215	122
Fam102a	1051	1116	647	1468	1806	1803	3072	2934	1450	792	1489	1890
Fam102b	90	49	64	65	135	107	203	216	84	30	620	183
Fam103a1	1414	1267	1562	1370	1267	1285	1315	1454	1537	1001	1254	1359
Fam104a	1359	1737	1937	2471	1361	1432	1655	1519	1502	1511	1597	1352
Fam105a	76	54	170	67	137	141	321	350	95	150	150	499
Fam107a	7	13	11	15	13	8	16	16	15	8	8	10
Fam107b	2904	2459	2017	3843	5908	6336	4617	5369	4764	4292	1033	6049
Fam109a	264	447	651	371	234	256	298	319	231	418	924	271
Fam109b	6	5	4	6	33	8	13	21	2	6	27	44
Fam110a	445	190	224	240	521	554	712	715	554	314	1036	550
Fam110b	0	18	9	9	43	28	17	19	17	30	74	41
Fam110c	0	23	28	16	14	22	35	36	40	16	360	24
Fam111a	65	60	145	68	151	168	225	267	120	209	124	599
Fam114a1	1624	1771	1561	1502	1956	1842	2727	3029	2038	1882	4211	2339
Fam114a2	1422	1577	1432	1718	1449	1585	1641	1641	1639	1441	1344	1578
Fam117a	67	98	130	95	79	141	144	88	25	77	307	266
Fam117b	226	365	407	419	400	397	365	480	338	220	546	569
Fam118a	32	80	59	42	113	102	138	122	91	83	428	124
Fam118b	215	268	210	265	256	217	314	409	266	290	388	333
Fam120a	8180	8519	8276	8398	9636	9418	7800	9532	8735	6701	13661	9879
Fam120b	1020	1033	845	920	1078	1024	1332	1315	969	815	1125	1272
Fam120c	201	185	78	108	175	203	168	203	226	80	229	256
Fam122a	440	529	414	463	500	538	623	607	473	508	455	569
Fam122b	90	107	125	81	133	102	82	156	94	53	151	160
Fam122c	0	0	0	0	0	0	0	0	0	0	0	0
Fam124a	725	526	693	596	888	904	3502	3694	781	271	1241	1255
Fam124b	9	2	2	1	0	1	0	1	0	1	1	6
Fam126a	93	298	216	243	621	587	605	1016	292	133	950	614
Fam126b	684	819	566	869	1160	1150	691	1202	998	558	866	901
Fam129a	100	115	336	121	295	286	418	558	213	245	534	1482
Fam129b	411	878	401	382	502	553	853	865	488	390	1115	1461
Fam129c	10	15	11	5	10	23	8	8	4	10	12	0
Fam131a	21	24	30	16	46	55	38	43	13	42	39	54
Fam131b	0	0	0	0	0	0	0	2	0	0	4	0
Fam131c	512	247	396	403	431	392	936	735	273	399	340	498
Fam132a	60	33	52	40	39	23	95	32	45	12	41	55
Fam132b	4	6	5	4	0	3	0	0	0	3	13	1
Fam133b	397	327	375	397	427	450	420	391	351	346	347	396
Fam134a	11471	13733	10976	13759	10860	10286	12085	11650	11056	10811	6515	11226
Fam134b	1849	3379	2857	4251	2556	2508	2346	3003	2262	1674	3692	2843
Fam134c	4249	5128	3607	4500	4414	4347	5347	5377	5284	4714	4009	5148
Fam135a	1157	993	1025	987	1317	1304	926	1391	886	726	1148	1058
Fam135b	0	0	0	0	0	0	0	0	0	0	0	0
Fam136a	1997	2280	1851	2019	1819	1794	2126	2045	2078	1977	1829	1943
Fam136b-ps	3	0	0	0	0	0	0	0	0	0	0	0
Fam13a	880	609	1078	1401	992	1094	836	1159	1374	536	942	951
Fam13b	892	461	352	683	994	1153	755	957	854	582	736	833
Fam13c	15	8	17	10	21	8	23	29	22	0	20	8
Fam149a	2586	2190	1886	2128	2200	2263	1948	2188	1878	1813	2405	2447
Fam149b	1256	1038	1025	1229	1341	1382	1383	1461	1149	1017	1016	1332
Fam150a	0	0	0	0	0	0	0	0	0	0	0	0
Fam150b	0	1	4	2	0	0	0	2	2	0	2	0
Fam151a	0	0	0	0	0	0	4	7	0	0	0	0
Fam151b	246	290	248	254	258	295	356	358	354	190	592	225
Fam155a	0	1	0	1	0	0	0	0	0	0	0	0
Fam159a	2	0	0	0	0	0	4	0	0	1	0	0
Fam159b	0	0	0	0	0	0	0	0	0	0	0	0
Fam160a1	277	276	223	340	495	456	493	504	258	212	670	472
Fam160a2	951	1093	1006	1268	1224	1121	1270	1368	842	743	1968	1144
Fam160b1	2242	3478	2289	3646	2786	2743	2449	2764	2647	1645	2607	2784
Fam160b2	448	469	503	345	325	450	468	525	352	324	662	536
Fam161a	76	65	80	21	89	74	87	109	91	67	106	69
Fam161b	16	8	21	16	11	40	19	29	13	23	13	12
Fam162a	1912	2060	2644	2362	2039	1794	2108	2125	2164	1972	1374	1664
Fam162b	4	0	0	0	0	0	0	0	0	0	0	0
Fam163a	1	0	2	0	0	8	12	17	9	0	57	1
Fam163b	0	0	0	4	0	6	0	0	4	0	0	8
Fam166a	11	11	16	19	18	24	25	27	16	10	33	14
Fam166b	0	0	3	3	2	0	0	2	2	0	0	6
Fam167a	37	16	59	12	75	94	58	63	34	96	22	105
