	GSM3580178	GSM3580179	GSM3580180	GSM3580181	GSM3580182	GSM3580183	GSM3580184	GSM3580185
Gm6060	0	0	0	0	0	0	0	0
Gm6061	0	0	0	0	0	0	0	0
Gm6062	0	1	0	0	0	2	0	0
Gm6063	0	1	0	2	3	0	1	4
Gm6064	0	0	1	0	0	0	0	0
Gm6065	0	2	1	5	3	4	2	3
Gm6066	0	0	0	0	0	0	0	0
Gm6067	0	0	0	0	0	0	0	0
Gm6068	0	0	0	0	0	1	0	0
Gm6069	1	0	4	6	0	0	0	0
Gm6070	0	1	0	0	0	0	0	1
Gm6071	0	0	0	0	0	0	0	0
Gm6072	3	0	0	0	0	0	0	0
Gm6073	0	0	0	0	0	0	0	0
Gm6074	1	0	0	0	0	0	0	0
Gm6075	0	0	0	0	0	1	0	0
Gm6076	1	0	0	0	0	0	2	1
Gm6077	0	2	0	0	0	0	0	0
Gm6079	1	0	0	1	0	0	0	0
Gm6081	1	0	0	0	0	0	1	0
Gm6082	0	0	0	0	0	0	1	0
Gm6083	0	0	0	0	0	0	0	0
Gm6085	0	3	0	2	2	2	0	2
Gm6087	0	0	0	0	0	0	0	0
Gm6088	0	0	0	0	0	0	0	0
Gm6089	0	0	0	0	0	0	0	0
Gm609	3	8	3	1	1	1	0	0
Gm6091	0	0	0	0	0	0	0	0
Gm6092	0	1	4	3	1	0	1	0
Gm6093	11	18	15	10	5	6	7	5
Gm6096	0	0	0	0	3	0	1	0
Gm6098	0	0	0	0	0	0	0	0
Gm6100	0	0	0	0	0	0	0	0
Gm6101	0	3	4	0	0	1	0	1
Gm6104	0	0	0	2	0	0	0	0
Gm6105	0	0	0	0	1	0	0	2
Gm6108	0	0	0	0	0	2	0	0
Gm6109	1	3	0	0	2	1	1	1
Gm6112	0	4	2	0	0	0	0	0
Gm6113	0	0	0	0	0	0	0	0
Gm6114	0	0	0	1	0	0	0	0
Gm6116	0	0	0	0	0	0	0	0
Gm6117	0	1	4	1	0	3	2	2
Gm6119	0	1	1	0	0	0	0	0
Gm6121	0	0	0	0	0	0	0	0
Gm6122	0	0	0	0	0	0	0	0
Gm6123	4	11	0	6	3	1	3	3
Gm6124	2	0	0	0	0	0	0	0
Gm6125	0	0	2	0	2	2	0	0
Gm6128	1	2	0	0	0	0	1	3
Gm6129	0	0	0	0	0	0	0	0
Gm6133	0	1	1	0	0	0	0	0
Gm6134	0	0	0	0	0	0	0	0
Gm6135	0	0	0	0	0	0	0	0
Gm6136	0	16	0	0	3	5	5	0
Gm6137	0	0	0	0	0	0	0	0
Gm6139	4	5	12	12	12	8	10	4
Gm614	2	0	0	0	3	0	0	0
Gm6140	0	0	0	0	0	0	0	0
Gm6141	0	0	1	0	0	0	0	0
Gm6142	0	1	0	0	0	0	0	1
Gm6145	7	7	4	5	3	3	6	0
Gm6149	0	0	0	0	0	0	0	0
Gm6150	3	5	5	5	2	0	1	0
Gm6152	0	0	0	0	0	0	0	0
Gm6153	0	0	0	1	0	0	0	0
Gm6155	0	0	0	0	2	0	0	0
Gm6157	1	1	1	1	1	0	0	5
Gm6158	18	110	71	101	66	69	77	68
Gm6159	0	0	1	0	0	0	0	0
Gm6161	0	4	0	0	5	0	0	0
Gm6162	0	3	1	0	1	0	0	0
Gm6166	3	0	0	0	0	0	0	0
Gm6169	41	59	46	95	80	33	22	40
Gm6170	9	7	9	5	6	18	6	11
Gm6171	0	0	0	0	0	0	0	0
Gm6173	0	0	0	0	0	0	0	0
Gm6174	0	0	4	0	0	0	0	0
Gm6175	0	1	0	0	0	0	0	0
Gm6176	2	4	0	5	0	0	0	0
Gm6177	0	1	0	0	0	0	0	0
Gm6180	4	4	3	2	3	0	0	4
Gm6181	0	0	0	0	0	0	0	0
Gm6182	0	0	0	0	0	0	0	0
Gm6184	0	0	1	0	0	0	0	0
Gm6185	0	6	4	3	0	3	1	4
Gm6187	0	0	0	2	2	1	0	0
Gm6189	0	4	0	14	1	9	0	0
Gm6190	0	1	0	1	1	0	0	0
Gm6192	4	5	1	8	1	1	5	7
Gm6195	0	0	0	0	0	0	0	0
Gm6197	1	0	1	0	0	0	0	0
Gm6198	0	1	3	2	0	2	0	1
Gm6200	0	0	0	0	0	0	0	0
Gm6201	0	1	2	1	0	0	0	7
Gm6203	0	0	0	0	0	0	0	0
Gm6204	0	0	0	0	0	0	3	1
Gm6205	0	10	0	0	0	0	0	0
Gm6206	31	21	11	20	96	59	16	10
Gm6207	0	0	0	0	0	0	0	0
Gm6209	62	77	58	45	30	35	18	19
Gm6210	9	13	4	18	16	23	31	22
Gm6211	44	73	55	43	40	38	18	15
Gm6212	0	0	0	0	0	0	0	0
Gm6213	0	0	2	0	0	2	0	0
Gm6214	0	0	1	0	0	0	0	1
Gm6215	0	0	0	0	0	0	0	0
Gm6216	0	0	0	0	0	0	0	0
Gm6217	0	2	0	0	0	0	0	0
Gm6218	13	4	5	2	3	4	3	2
Gm6221	0	0	0	0	0	0	0	0
Gm6222	0	1	0	0	0	0	0	0
Gm6225	260	221	143	267	139	89	86	66
Gm6226	5	0	0	3	0	2	0	0
Gm6227	0	0	1	0	0	0	0	0
Gm6228	0	0	0	0	0	0	0	0
Gm6230	0	0	0	0	0	0	0	0
Gm6235	0	0	0	0	0	0	1	0
Gm6236	0	0	0	0	0	0	0	0
Gm6238	1	2	0	2	0	0	1	0
Gm6240	1	3	0	0	0	0	0	0
Gm6244	0	0	0	1	1	0	0	0
Gm6245	0	0	0	0	0	0	0	1
Gm6248	0	0	0	0	0	0	0	0
Gm6249	2	4	1	4	3	1	0	3
Gm6252	0	3	2	3	0	0	2	2
Gm6254	0	0	0	0	3	12	8	0
Gm6257	0	0	0	0	0	0	0	0
Gm6260	0	2	0	0	0	0	0	0
Gm6261	0	0	0	0	0	0	0	0
Gm6263	0	0	1	2	0	0	0	1
Gm6264	3	4	2	5	0	1	0	0
Gm6266	8	4	4	1	2	2	2	1
Gm6268	0	0	0	0	0	0	0	0
Gm6270	0	0	0	0	0	1	0	0
Gm6272	0	0	0	0	0	0	0	0
Gm6275	0	0	0	0	0	0	0	0
Gm6276	1	2	2	0	0	0	0	0
Gm6277	179	165	105	208	75	65	31	58
Gm6278	5	0	3	1	0	3	3	2
Gm6283	2	0	0	0	1	2	0	0
Gm6284	0	1	0	0	0	2	0	0
Gm6285	1	1	0	2	0	0	0	0
Gm6286	0	0	3	2	0	0	0	0
Gm6288	3	7	0	7	6	4	5	2
Gm6290	0	1	1	2	0	0	0	0
Gm6291	1	1	0	0	0	0	0	0
Gm6292	0	0	0	0	0	0	0	0
Gm6293	0	0	0	0	0	0	0	0
Gm6296	4	1	3	0	1	0	3	0
Gm6298	0	0	0	0	0	0	0	0
Gm6300	1	0	0	0	0	0	0	0
Gm6303	0	0	1	0	0	0	0	0
Gm6305	0	4	2	0	0	3	0	0
Gm6308	0	0	0	1	0	0	0	0
Gm6309	0	0	0	0	0	0	0	0
Gm6311	8	3	0	7	2	3	0	5
Gm6312	0	0	0	0	0	0	0	0
Gm6313	6	9	16	5	3	5	1	3
Gm6314	0	0	0	0	0	0	0	0
Gm6316	9	1	3	7	0	1	1	0
Gm6317	0	0	0	0	0	0	0	0
Gm6321	1	2	2	0	1	0	0	0
Gm6322	0	0	3	0	0	1	0	4
Gm6325	0	3	0	0	0	0	0	0
Gm6327	0	0	0	0	0	0	0	0
Gm6329	0	2	0	0	0	0	0	0
Gm6330	0	0	0	0	3	3	0	0
Gm6331	0	0	0	0	0	0	0	0
Gm6332	0	0	0	0	0	0	0	0
Gm6333	1	0	1	0	0	0	0	0
Gm6334	0	0	0	0	0	0	0	0
Gm6335	0	5	3	0	0	0	0	2
Gm6336	2	0	0	2	0	1	2	0
Gm6337	0	2	0	0	0	0	0	0
Gm6340	0	0	0	0	0	0	0	0
Gm6341	13	7	6	6	5	9	7	4
Gm6342	0	1	1	0	1	1	0	0
Gm6343	0	1	0	0	0	0	0	0
Gm6344	0	0	0	0	0	0	0	0
Gm6345	3	9	1	5	0	8	0	8
Gm6346	0	0	0	0	0	0	0	0
Gm6348	0	0	0	0	0	0	0	0
Gm6350	0	1	0	0	0	0	0	0
Gm6351	0	1	0	0	1	0	0	0
Gm6352	0	0	1	1	0	0	1	0
Gm6353	0	0	0	0	0	0	0	0
Gm6356	0	0	2	0	0	0	0	0
Gm6358	0	0	0	0	0	0	0	0
Gm6361	0	13	0	16	13	0	2	0
Gm6362	0	0	0	0	0	0	0	0
Gm6363	0	3	5	0	2	2	2	0
Gm6365	0	4	0	0	2	0	0	0
Gm6366	0	1	0	0	0	0	0	0
Gm6367	0	0	0	0	0	0	0	0
Gm6368	5	0	1	4	2	1	1	0
Gm6369	0	0	0	0	0	0	0	0
Gm6370	0	0	0	0	0	0	0	0
Gm6373	0	0	0	0	0	0	0	0
Gm6374	0	0	0	0	0	0	0	1
Gm6375	7	2	5	1	2	2	2	1
Gm6376	0	0	1	0	0	0	0	0
Gm6377	12	4	36	5	1	28	0	0
Gm6378	1	2	0	2	0	0	0	2
Gm6382	0	2	1	1	0	2	0	1
Gm6386	0	0	0	0	0	0	0	0
Gm6390	0	0	0	0	0	0	0	1
Gm6392	5	6	3	8	7	4	7	9
Gm6394	9	2	2	0	0	0	4	3
Gm6397	6	4	11	6	0	8	4	9
Gm6401	0	0	2	0	0	0	0	0
Gm6402	1	9	2	8	3	3	9	3
Gm6407	0	0	1	0	0	0	0	1
Gm6408	0	0	0	0	0	0	0	0
Gm6409	0	0	0	0	0	0	0	1
Gm6410	53	130	70	65	42	46	42	42
Gm6411	0	0	0	0	1	0	0	0
Gm6416	0	0	1	0	0	0	0	0
Gm6418	0	0	2	0	0	0	0	0
Gm6419	0	0	1	0	0	0	0	0
Gm6421	3	0	0	3	0	3	2	0
Gm6423	0	0	0	0	0	0	0	0
Gm6425	2	0	3	0	0	2	3	1
Gm6426	6	2	1	1	0	1	1	1
Gm6427	0	0	0	0	0	0	0	0
Gm6428	0	0	0	1	0	0	0	0
Gm6429	0	0	0	0	0	0	0	0
Gm6430	10	5	0	6	0	0	11	16
Gm6433	0	0	3	5	5	3	1	4
Gm6434	0	0	0	0	0	0	1	0
Gm6436	0	0	0	0	0	0	0	0
Gm6438	0	0	0	0	0	1	0	0
Gm6439	1	1	0	3	0	2	3	0
Gm6440	0	0	0	0	0	0	0	1
Gm6441	0	0	0	0	0	0	0	0
Gm6443	0	0	1	0	2	0	1	2
Gm6444	0	1	0	0	0	0	0	0
Gm6445	19	6	0	3	5	2	1	0
Gm6446	0	0	0	0	0	0	0	0
Gm6447	0	0	0	2	0	0	0	0
Gm6450	0	0	0	1	1	0	0	0
Gm6451	0	0	2	1	0	2	0	6
Gm6452	0	0	0	0	0	2	0	0
Gm6455	0	6	0	2	0	1	6	0
Gm6457	0	0	0	0	2	0	0	0
Gm6458	0	0	1	0	0	0	0	0
Gm6460	0	0	3	15	1	4	0	3
Gm6461	0	1	0	0	0	0	1	0
Gm6462	0	0	0	0	0	0	0	0
Gm6463	0	0	0	0	0	0	0	0
Gm6465	0	0	4	0	6	0	0	2
Gm6467	3	3	3	0	2	0	0	2
Gm6468	0	1	0	0	0	0	0	0
Gm6471	1	3	2	2	3	0	1	1
Gm6473	0	0	1	0	0	0	0	0
Gm6474	1	3	11	3	0	1	0	0
Gm6475	1	0	0	0	0	0	0	0
Gm6477	18	25	17	24	14	11	17	18
Gm6478	4	7	3	15	5	6	6	16
Gm6479	0	0	0	0	0	0	0	0
Gm648	0	0	0	0	1	0	0	0
Gm6480	20	38	36	29	12	20	0	21
Gm6482	0	0	0	0	0	0	0	0
Gm6483	19	20	25	22	20	29	15	25
Gm6485	1	1	1	8	0	1	0	1
Gm6486	0	0	0	0	0	0	0	0
Gm6489	0	0	0	0	0	0	0	0
Gm649	0	0	0	0	0	0	0	0
Gm6490	0	0	0	0	0	0	0	0
Gm6491	0	0	1	0	0	0	0	0
Gm6493	0	0	1	0	1	1	0	0
Gm6494	0	0	0	0	0	0	0	0
Gm6496	0	0	0	0	0	0	0	0
Gm6498	2	0	0	1	1	0	0	0
Gm650	0	1	0	2	1	0	0	0
Gm6500	0	0	0	0	0	0	0	0
Gm6501	0	0	0	54	0	13	7	0
Gm6503	0	0	0	0	0	0	0	0
Gm6505	13	14	22	32	15	10	26	0
Gm6506	0	1	0	1	0	1	0	1
Gm6507	0	0	0	0	0	0	0	0
Gm6510	0	0	0	0	0	0	0	0
Gm6517	2	0	0	0	0	0	0	1
Gm6518	0	0	0	0	0	0	0	0
Gm6520	0	1	0	0	0	0	0	0
Gm6522	0	0	4	0	0	0	0	0
Gm6524	0	0	0	0	1	0	0	0
Gm6525	6	0	2	2	0	2	0	3
Gm6526	0	0	0	0	0	0	0	0
Gm6532	0	0	0	0	0	0	0	0
Gm6533	0	0	0	0	0	0	0	0
Gm6536	0	0	0	0	0	0	0	0
Gm6540	1	2	2	0	1	2	1	0
Gm6541	0	0	0	0	0	0	0	0
Gm6542	2	1	1	3	0	2	1	1
Gm6543	2	0	0	2	0	2	2	0
Gm6545	0	5	0	0	0	0	0	0
Gm6546	0	0	0	0	0	0	0	0
Gm6548	62	55	42	71	47	33	36	38
Gm6550	0	0	0	0	0	0	0	0
Gm6551	0	0	0	0	0	0	0	0
Gm6552	3	3	0	1	0	0	0	1
Gm6553	14	0	11	8	6	8	3	9
Gm6554	0	0	0	0	0	0	2	0
Gm6555	0	0	0	0	0	0	0	0
Gm6556	0	0	1	0	0	0	0	0
Gm6557	0	0	0	0	0	0	0	0
Gm6558	0	0	1	0	0	0	0	0
Gm6559	0	1	0	0	2	0	0	1
Gm6560	3	4	3	3	3	4	6	3
Gm6562	0	0	0	0	0	0	0	0
Gm6563	0	0	0	0	0	0	0	0
Gm6564	1	0	0	0	0	0	1	0
Gm6565	48	0	33	6	19	31	10	32
Gm6566	41	31	14	22	14	22	15	16
Gm6567	0	0	3	0	0	0	0	0
Gm6568	0	0	0	0	0	0	0	0
Gm6569	0	0	0	0	0	0	0	0
Gm6574	0	0	0	0	0	0	0	0
Gm6575	0	2	0	0	0	0	0	0
Gm6576	12	4	8	6	5	5	6	4
Gm6578	0	0	0	0	0	0	1	0
Gm6579	0	0	1	0	0	2	0	0
Gm6580	0	0	0	0	0	0	0	1
Gm6581	0	0	0	0	0	0	0	0
Gm6583	2	1	0	4	1	1	0	2
Gm6584	0	0	0	0	0	0	0	0
Gm6586	0	0	0	0	0	0	0	0
Gm6587	0	0	0	0	0	0	0	0
Gm6588	0	0	1	1	0	0	0	0
Gm6590	0	1	2	0	0	0	0	0
Gm6591	0	0	0	0	0	0	0	0
Gm6592	1	0	0	1	0	2	2	0
Gm6593	0	0	1	0	0	0	0	0
Gm6594	0	0	0	0	0	0	0	1
Gm6598	24	36	14	22	13	16	12	26
Gm6599	0	0	0	0	1	1	0	0
Gm6600	0	0	0	0	0	0	0	0
Gm6602	5	14	7	8	6	4	3	1
Gm6605	0	0	1	0	0	0	0	0
Gm6606	0	0	0	0	4	0	0	0
Gm6607	0	1	0	0	0	0	0	0
Gm6610	0	0	1	1	0	0	0	2
Gm6611	6	3	2	0	2	0	5	2
Gm6612	2	0	1	2	1	5	2	1
Gm6614	0	0	0	0	0	0	0	0
Gm6615	0	0	0	0	0	0	0	1
Gm6616	0	0	0	0	0	0	0	0
Gm6618	0	0	0	0	0	0	0	0
Gm6619	0	0	0	0	0	0	0	0
Gm6620	0	0	0	0	0	0	0	0
Gm6621	0	0	1	3	0	0	1	0
Gm6623	0	0	0	0	0	0	0	0
Gm6625	0	0	0	0	1	0	0	0
Gm6627	5	8	0	8	3	2	4	9
Gm6630	0	1	0	0	0	0	0	0
Gm6631	0	0	0	0	0	0	0	0
Gm6632	0	0	0	0	0	0	0	0
Gm6633	0	0	0	0	0	0	0	0
Gm6637	0	1	0	1	0	0	2	0
Gm6639	0	1	4	1	8	0	1	0
Gm6640	0	0	0	0	0	0	0	0
Gm6641	8	8	10	11	2	3	1	7
Gm6643	2	1	4	0	0	0	0	2
Gm6644	0	7	3	0	0	4	0	7
Gm6645	2	0	0	0	0	0	0	0
Gm6647	0	0	0	0	0	0	0	0
Gm6649	0	0	0	0	0	0	0	0
Gm6650	0	0	0	0	0	0	0	0
Gm6651	0	0	0	0	0	0	0	1
Gm6652	9	0	0	2	0	0	0	4
Gm6654	0	0	2	0	0	0	1	5
Gm6655	0	0	0	0	0	0	0	0
Gm6657	0	2	0	3	0	2	0	0
Gm6659	1	2	0	2	0	0	0	0
Gm6660	0	0	0	0	0	0	0	0
Gm6663	5	0	0	2	0	2	4	0
Gm6664	0	0	0	0	0	0	0	0
Gm6665	0	0	0	0	0	0	0	0
Gm6667	0	0	0	0	0	0	0	0
Gm6669	1	1	0	1	0	1	0	1
Gm6673	0	0	0	0	0	0	0	0
Gm6676	0	4	2	0	0	0	0	0
Gm6677	0	0	0	0	0	0	0	0
Gm6679	0	1	1	0	0	0	0	0
Gm6680	2	8	3	3	0	4	4	1
Gm6681	3	1	1	1	4	0	0	0
Gm6682	3	9	14	0	2	0	6	5
Gm6684	0	0	0	0	0	0	0	0
Gm6685	0	0	0	0	0	0	0	0
Gm6686	0	0	0	0	0	0	0	0
Gm6689	0	0	0	1	0	1	2	0
Gm6693	0	0	0	0	0	0	0	0
Gm6695	0	0	0	0	0	1	0	0
Gm6702	4	5	3	0	3	3	2	5
Gm6704	1	0	0	1	0	0	0	0
Gm6705	0	1	1	0	0	0	0	0
Gm6706	0	0	0	0	0	0	0	0
Gm671	1	0	2	0	1	0	0	1
Gm6710	97	77	29	33	106	79	81	71
Gm6712	421	272	215	273	373	481	332	165
Gm6713	0	0	0	0	0	0	0	0
Gm6714	0	0	0	0	0	0	0	0
Gm6717	0	0	0	0	0	0	0	0
Gm6719	0	0	0	0	0	0	0	0
Gm6721	0	4	0	0	0	0	0	0
Gm6722	0	2	0	1	2	4	4	1
Gm6723	0	2	1	3	1	0	0	1
Gm6724	0	0	0	0	0	0	0	1
Gm6726	3	0	0	0	0	0	0	0
Gm6727	0	0	0	0	0	0	0	0
Gm6728	1	1	0	2	0	1	0	0
Gm6729	1	6	4	2	0	1	2	2
Gm6733	5	0	1	1	1	1	3	3
Gm6734	0	0	4	2	0	0	0	0
Gm6736	0	0	3	5	0	0	0	0
Gm6740	0	0	0	0	0	0	0	0
Gm6741	124	111	63	148	119	71	96	120
Gm6743	0	2	0	0	0	0	0	0
Gm6744	0	0	0	0	0	0	0	0
Gm6745	2	0	2	0	0	0	6	2
Gm6746	0	0	0	0	0	0	0	0
Gm6749	1	0	1	0	1	1	0	0
Gm6750	0	0	0	0	0	0	0	0
Gm6751	2	0	0	0	0	0	0	0
Gm6754	0	1	0	0	0	0	1	1
Gm6755	0	0	0	0	0	0	0	0
Gm6756	1	0	0	0	0	0	2	2
Gm6757	0	0	0	0	0	0	0	0
Gm6758	0	0	1	0	1	0	1	0
Gm6760	0	0	0	4	0	0	0	0
Gm6762	0	0	0	0	0	0	0	0
Gm6763	0	1	1	0	0	0	0	0
Gm6764	1	0	0	0	0	0	0	0
Gm6767	7	9	9	6	9	6	10	6
Gm6771	0	0	0	0	0	0	0	0
Gm6773	0	0	0	0	0	1	0	0
Gm6776	0	0	0	2	0	0	0	0
Gm6781	0	0	0	0	0	0	0	0
Gm6783	0	1	0	0	0	0	0	0
Gm6786	0	0	0	0	0	0	0	0
Gm6787	2	30	7	10	2	2	3	6
Gm6788	0	0	0	1	0	1	0	1
Gm6789	15	12	4	7	8	7	5	11
Gm6793	0	8	0	3	6	4	0	4
Gm6794	0	2	1	1	0	1	0	0
Gm6796	0	0	0	0	0	0	0	0
Gm6797	0	0	0	0	0	0	0	0
Gm6798	0	0	0	0	0	0	0	0
Gm6799	0	0	0	0	0	0	0	0
Gm6801	0	0	0	0	0	0	0	0
Gm6802	0	10	0	4	2	2	1	2
Gm6806	0	0	0	0	0	0	0	0
Gm6807	0	0	5	2	0	0	0	5
Gm6808	0	0	0	0	0	0	0	0
Gm6811	0	0	1	0	0	0	0	0
Gm6812	0	0	0	0	0	0	0	0
Gm6813	4	2	1	1	0	0	0	3
Gm6815	1	0	7	0	0	0	0	0
Gm6818	0	3	2	0	0	0	0	0
Gm6819	0	0	0	0	0	0	0	0
Gm6820	0	3	0	0	0	0	0	0
Gm6821	0	0	0	0	0	0	0	0
Gm6822	0	0	0	0	0	0	1	0
Gm6823	0	0	0	0	0	5	0	0
Gm6828	0	0	0	0	0	0	0	0
Gm6829	0	0	0	0	0	0	0	0
Gm6831	0	0	0	0	0	0	0	0
Gm6838	0	0	0	0	0	0	0	0
Gm6841	0	0	0	0	0	0	0	0
Gm6842	0	0	0	0	0	0	0	0
Gm6847	0	2	1	2	0	0	2	2
Gm6850	0	0	1	0	0	0	0	0
Gm6852	2	0	0	0	0	0	0	5
Gm6853	5	6	10	9	8	8	6	3
Gm6855	7	1	3	0	1	0	2	1
Gm6858	0	0	0	0	0	0	0	0
Gm6859	0	0	0	0	0	0	0	0
Gm6863	389	588	485	857	373	506	511	655
Gm6866	1	0	2	0	0	0	0	0
Gm6867	0	1	0	0	0	0	0	0
Gm6869	2	0	1	0	0	0	0	0
Gm6871	3	2	8	9	10	7	3	5
Gm6872	0	0	0	0	0	0	0	0
Gm6877	0	6	0	0	5	0	29	0
Gm6878	0	0	0	2	0	0	0	0
Gm6881	0	1	0	0	0	0	0	0
Gm6882	0	13	12	7	3	5	5	0
Gm6883	0	0	0	1	2	0	5	1
Gm6884	2	0	2	0	0	0	0	0
Gm6885	0	0	0	0	0	0	0	0
Gm6887	0	0	0	0	0	0	0	0
Gm6888	0	0	0	0	0	0	0	0
Gm6893	0	0	0	0	0	0	0	0
Gm6897	0	0	0	0	0	0	0	0
Gm6900	2	2	0	4	0	0	2	0
Gm6902	0	2	3	0	2	0	0	0
Gm6903	0	0	0	0	0	0	0	0
Gm6905	1	3	3	3	1	1	1	0
Gm6906	0	0	0	0	0	0	0	0
Gm6909	0	0	1	0	0	0	0	0
Gm6912	0	0	0	0	0	0	0	0
Gm6913	0	1	1	3	0	0	0	1
Gm6914	2	3	0	0	1	1	0	0
Gm6916	0	1	0	0	0	1	1	0
Gm6918	0	0	0	0	0	0	5	0
Gm6919	0	0	0	0	0	0	1	0
Gm6921	0	0	1	0	0	0	0	0
Gm6923	1	0	0	0	0	0	0	0
Gm6929	0	0	0	1	0	1	0	0
Gm6931	1	0	0	0	1	1	0	0
Gm6937	5	0	0	0	0	0	0	0
Gm6938	0	6	0	0	0	5	1	3
Gm6939	1	7	0	9	0	1	2	1
Gm6942	0	1	0	2	0	0	0	0
Gm6943	0	0	0	0	0	0	0	0
Gm6944	1	1	0	0	0	0	0	1
Gm6946	2	0	0	0	0	0	0	0
Gm6947	0	0	0	0	0	0	0	0
Gm6951	0	1	0	0	0	0	0	0
Gm6952	0	0	0	0	0	0	0	0
Gm6954	0	0	0	0	0	0	0	0
Gm6956	0	0	1	0	0	0	0	0
Gm6960	0	0	0	0	0	0	0	0
Gm6961	0	0	0	0	0	0	0	0
Gm6963	0	0	0	0	0	1	1	1
Gm6964	0	0	0	0	0	0	0	0
Gm6967	0	0	0	0	0	3	0	0
Gm6969	0	0	0	2	0	0	4	0
Gm6973	0	0	0	0	0	0	0	0
Gm6974	0	0	0	0	0	0	0	0
Gm6975	12	5	5	6	2	6	12	7
Gm6978	0	0	2	0	0	0	0	0
Gm6979	0	0	0	0	0	0	0	0
Gm6980	0	1	0	0	0	0	0	0
Gm6981	8	7	4	7	10	4	5	7
Gm6982	0	0	1	0	0	0	0	0
Gm6983	0	0	5	2	2	0	2	0
Gm6985	0	0	0	0	0	0	0	0
Gm6986	0	0	1	0	0	1	0	1
Gm6987	1	0	0	0	0	0	0	0
Gm6988	0	0	0	1	0	1	1	1
Gm6989	0	0	1	0	1	0	0	0
Gm6991	0	0	0	0	0	0	0	0
Gm6992	3	1	1	2	0	0	1	1
Gm6993	0	0	0	0	0	0	0	0
Gm6994	0	0	0	0	0	0	0	4
Gm6995	0	2	1	0	1	1	1	0
Gm6997	0	0	0	0	0	0	0	0
Gm6999	0	0	0	0	0	0	4	0
Gm7001	0	0	0	6	0	0	0	0
Gm7002	2	0	0	0	2	1	0	1
Gm7003	0	0	0	0	0	0	0	0
Gm7004	0	0	0	0	0	0	1	0
Gm7008	24	5	26	24	10	20	7	14
Gm7019	1	3	0	0	0	3	2	0
Gm7023	1	2	0	1	0	1	0	0
Gm7027	4	0	0	0	2	6	2	0
Gm7030	1	2	1	1	0	0	0	0
Gm7031	0	3	0	0	0	0	0	0
Gm7034	0	0	0	0	0	1	0	0
Gm7039	2	2	0	0	0	0	0	0
Gm7040	0	0	1	0	0	0	0	0
Gm7041	0	0	0	0	0	0	0	0
Gm7042	0	0	0	0	0	0	0	0
Gm7043	2	0	0	0	1	0	1	2
Gm7045	6	2	3	4	8	14	6	9
Gm7046	0	7	0	0	0	0	0	0
Gm7047	2	0	0	0	0	0	0	0
Gm7048	0	0	1	0	0	0	0	0
Gm7049	0	0	0	0	0	0	0	0
Gm7052	0	1	0	0	0	1	0	0
Gm7054	1	0	0	0	0	1	0	0
Gm7058	0	0	0	0	0	0	0	0
Gm7059	4	0	0	3	0	0	2	0
Gm7061	1	0	0	0	0	0	3	0
Gm7063	0	0	0	0	0	0	0	0
Gm7065	0	0	0	0	1	0	0	0
Gm7067	0	0	0	0	0	0	0	0
Gm7069	0	0	0	0	0	0	0	0
Gm7071	0	0	1	0	0	1	0	0
Gm7072	759	439	408	566	828	983	463	333
Gm7073	0	0	0	0	0	0	0	0
Gm7074	0	3	1	0	1	1	0	0
Gm7076	0	0	1	0	0	0	0	0
Gm7079	0	0	0	0	0	0	0	0
Gm7082	0	1	0	1	0	0	0	1
Gm7083	0	0	0	0	0	0	0	0
Gm7084	0	0	0	0	0	0	0	0
Gm7085	1	0	0	1	0	0	0	0
Gm7086	0	3	1	0	0	2	0	3
Gm7089	0	0	0	0	0	0	0	0
Gm7091	2	3	0	0	2	0	0	0
Gm7093	0	0	0	0	0	0	0	0
Gm7094	0	0	1	0	0	0	0	0
Gm7096	0	1	0	0	0	0	0	0
Gm7097	0	0	1	2	2	0	3	1
Gm7099	0	0	0	0	0	0	0	0
Gm7102	10	3	12	0	7	7	5	7
Gm7103	0	0	0	0	0	0	0	0
Gm7104	0	1	0	0	0	1	0	0
Gm7105	8	3	6	5	3	4	10	7
Gm7106	0	0	1	0	0	0	0	0
Gm7107	0	1	0	0	0	0	0	0
Gm7108	0	0	0	0	0	0	0	0
Gm7113	0	0	0	0	0	0	0	0
Gm7114	1	1	0	0	0	0	0	0
Gm7115	0	1	3	0	0	0	0	0
Gm7117	1	0	0	0	0	1	0	0
Gm7118	2	1	0	0	0	0	1	0
Gm7119	0	0	0	0	0	0	0	0
Gm7123	0	0	0	0	0	0	0	0
Gm7126	0	0	0	0	0	0	0	0
Gm7128	0	0	0	0	0	0	0	0
Gm7129	0	0	0	1	1	0	0	0
Gm7132	0	0	0	0	0	0	0	0
Gm7133	0	0	0	0	0	0	1	0
Gm7134	0	0	0	0	0	0	0	0
Gm7135	0	0	1	0	0	1	0	0
Gm7137	0	0	0	0	0	0	0	0
Gm7138	0	0	0	0	0	0	0	0
Gm7142	1	0	0	0	0	0	0	0
Gm7143	8	2	0	6	2	2	0	2
Gm7145	0	0	0	0	0	0	0	0
Gm7146	0	0	0	0	0	0	0	0
Gm715	1	0	0	0	0	1	3	1
Gm7150	0	0	0	0	1	0	2	0
Gm7151	0	0	0	0	0	0	0	0
Gm7152	0	2	0	0	0	0	0	0
Gm7153	1	2	0	0	1	0	1	0
Gm7155	0	0	0	0	0	0	0	0
Gm7156	0	0	0	0	0	0	0	0
Gm7158	0	0	0	0	0	0	0	0
Gm7160	31	27	26	43	25	33	28	15
