	GSM3456189	GSM3456190	GSM3456191	GSM3456192	GSM3456193	GSM3456194
ENSG00000255139	12	0	2	3	11	2
ENSG00000255142	9	3	9	4	4	8
ENSG00000255143	0	0	1	0	0	0
ENSG00000255144	0	0	0	0	0	0
ENSG00000255146	3	0	2	0	0	0
ENSG00000255148	0	1	3	2	1	1
ENSG00000255149	0	0	0	0	0	0
ENSG00000255155	0	0	0	0	1	0
ENSG00000255158	0	0	0	0	2	0
ENSG00000255160	0	0	0	1	0	0
ENSG00000255161	0	0	0	0	0	0
ENSG00000255162	0	1	0	0	0	0
ENSG00000255164	4	0	0	0	0	0
ENSG00000255165	0	0	3	1	1	2
ENSG00000255166	0	0	0	0	0	0
ENSG00000255167	0	0	0	0	0	0
ENSG00000255170	0	0	0	0	0	0
ENSG00000255173	0	0	0	0	0	0
ENSG00000255174	0	0	0	0	0	0
ENSG00000255176	3	1	5	1	1	4
ENSG00000255179	0	0	1	0	0	0
ENSG00000255182	36	28	31	22	30	38
ENSG00000255184	0	0	0	0	0	0
ENSG00000255186	0	0	0	0	0	0
ENSG00000255188	0	0	0	0	0	0
ENSG00000255191	0	0	0	0	0	0
ENSG00000255197	8	1	3	5	3	9
ENSG00000255201	0	0	0	0	0	2
ENSG00000255202	0	3	1	3	2	3
ENSG00000255204	0	0	0	0	0	0
ENSG00000255206	0	0	0	0	0	0
ENSG00000255207	0	0	0	0	0	0
ENSG00000255209	0	0	0	0	0	0
ENSG00000255210	0	0	0	0	0	0
ENSG00000255211	0	0	0	0	0	0
ENSG00000255214	0	0	0	0	0	0
ENSG00000255216	0	0	0	0	0	2
ENSG00000255219	0	0	0	0	0	0
ENSG00000255224	18	12	18	15	27	21
ENSG00000255227	0	0	0	0	0	0
ENSG00000255229	0	0	0	0	0	0
ENSG00000255230	0	0	0	0	0	0
ENSG00000255232	0	0	0	0	0	0
ENSG00000255233	0	0	0	0	0	0
ENSG00000255235	0	0	0	0	0	0
ENSG00000255237	1	5	2	0	3	6
ENSG00000255240	7	3	12	3	17	12
ENSG00000255241	0	0	0	0	0	0
ENSG00000255244	0	0	0	0	0	2
ENSG00000255246	0	0	0	0	0	0
ENSG00000255250	0	7	2	1	2	1
ENSG00000255252	0	0	0	0	0	0
ENSG00000255253	0	0	0	0	0	0
ENSG00000255256	0	0	0	2	2	0
ENSG00000255260	0	0	1	0	0	0
ENSG00000255266	0	0	0	0	0	0
ENSG00000255268	0	0	0	0	0	0
ENSG00000255271	0	0	0	0	0	0
ENSG00000255272	0	0	0	0	0	0
ENSG00000255273	0	0	0	0	0	0
ENSG00000255279	0	0	0	0	0	0
ENSG00000255280	0	0	0	0	0	0
ENSG00000255281	0	0	0	0	0	0
ENSG00000255283	0	3	0	1	3	2
ENSG00000255285	0	0	0	0	0	0
ENSG00000255286	0	0	0	0	0	0
ENSG00000255288	0	0	0	0	0	0
ENSG00000255289	0	3	2	1	5	1
ENSG00000255292	5	0	3	3	3	9
ENSG00000255296	0	0	0	0	0	0
ENSG00000255299	0	0	0	0	1	0
ENSG00000255301	1	7	14	0	12	30
ENSG00000255305	8	0	4	0	3	10
ENSG00000255306	2	3	10	6	6	8
ENSG00000255309	0	0	0	0	0	0
ENSG00000255310	0	0	0	0	0	0
ENSG00000255313	0	0	0	0	0	0
ENSG00000255314	0	0	0	1	1	0
ENSG00000255317	0	0	0	0	0	0
ENSG00000255320	9	2	0	5	7	5
ENSG00000255321	0	0	0	0	0	0
ENSG00000255325	0	0	1	1	0	0
ENSG00000255326	0	0	0	1	0	0
ENSG00000255328	7	4	4	6	0	5
ENSG00000255330	47	27	49	44	81	85
ENSG00000255331	0	0	0	0	0	0
ENSG00000255333	0	0	0	0	0	0
ENSG00000255334	0	0	1	0	0	0
ENSG00000255336	0	0	0	0	1	0
ENSG00000255338	0	0	0	0	0	0
ENSG00000255339	6	22	31	12	9	32
ENSG00000255340	0	0	0	0	0	0
ENSG00000255342	1	0	0	0	1	0
ENSG00000255343	5	4	1	2	5	10
ENSG00000255345	0	1	1	0	1	1
ENSG00000255347	0	0	0	0	0	0
ENSG00000255348	0	1	0	0	0	0
ENSG00000255351	0	0	0	0	3	0
ENSG00000255356	0	0	0	0	0	0
ENSG00000255357	0	0	0	0	0	0
ENSG00000255360	0	0	0	0	0	0
ENSG00000255361	0	0	0	0	0	0
ENSG00000255365	0	0	0	0	0	0
ENSG00000255366	0	1	0	0	0	0
ENSG00000255367	1	1	3	7	7	2
ENSG00000255368	0	0	0	0	0	0
ENSG00000255369	0	0	0	0	0	0
ENSG00000255372	0	0	0	0	0	1
ENSG00000255375	1	2	1	1	3	0
ENSG00000255376	0	0	0	0	0	0
ENSG00000255380	0	0	0	0	0	0
ENSG00000255381	0	0	0	0	0	0
ENSG00000255384	1	0	1	1	0	1
ENSG00000255389	18	9	9	8	22	27
ENSG00000255391	0	0	0	0	0	0
ENSG00000255395	2	1	0	2	2	1
ENSG00000255396	0	0	0	0	0	0
ENSG00000255401	0	0	0	0	0	1
ENSG00000255402	0	0	0	0	0	0
ENSG00000255404	0	0	0	0	0	0
ENSG00000255410	2	0	0	1	0	1
ENSG00000255413	0	0	0	0	0	0
ENSG00000255415	0	0	0	0	0	0
ENSG00000255421	0	0	1	0	1	1
ENSG00000255422	0	0	1	3	2	0
ENSG00000255426	0	0	0	0	0	0
ENSG00000255428	1	1	1	0	0	0
ENSG00000255429	0	0	0	0	0	0
ENSG00000255432	0	0	3	0	0	0
ENSG00000255434	0	0	0	1	1	0
ENSG00000255437	0	0	0	0	0	0
ENSG00000255438	0	3	4	3	6	1
ENSG00000255439	0	9	0	0	3	1
ENSG00000255440	0	0	0	0	0	0
ENSG00000255442	0	0	0	0	0	0
ENSG00000255445	0	0	0	0	1	1
ENSG00000255446	0	0	1	0	0	1
ENSG00000255447	0	0	0	0	0	0
ENSG00000255448	0	0	0	0	0	0
ENSG00000255449	0	0	0	2	3	1
ENSG00000255450	0	2	2	2	1	1
ENSG00000255451	0	0	0	0	0	0
ENSG00000255452	0	0	0	0	1	0
ENSG00000255454	0	0	0	0	0	0
ENSG00000255455	0	0	0	0	0	0
ENSG00000255456	0	0	0	0	0	0
ENSG00000255457	0	0	0	0	0	1
ENSG00000255459	0	0	0	0	0	2
ENSG00000255462	0	0	0	0	0	1
ENSG00000255463	0	0	0	0	0	0
ENSG00000255467	0	0	0	0	0	0
ENSG00000255470	0	0	0	0	1	0
ENSG00000255472	0	0	0	0	0	0
ENSG00000255475	0	0	0	0	0	0
ENSG00000255476	0	0	0	1	1	1
ENSG00000255477	5	0	5	0	2	2
ENSG00000255478	0	0	0	0	2	1
ENSG00000255479	0	0	0	0	0	0
ENSG00000255480	0	0	0	0	0	0
ENSG00000255482	1	0	1	0	0	1
ENSG00000255483	0	0	0	0	0	0
ENSG00000255486	0	0	0	0	0	1
ENSG00000255487	1	0	0	0	1	0
ENSG00000255489	0	0	0	0	0	0
ENSG00000255491	32	12	29	22	26	34
ENSG00000255495	69	56	92	90	95	121
ENSG00000255496	0	0	0	0	0	0
ENSG00000255497	0	0	0	0	0	0
ENSG00000255498	0	0	2	1	0	2
ENSG00000255499	0	0	0	0	0	0
ENSG00000255500	0	0	0	0	0	0
ENSG00000255505	0	0	0	0	0	0
ENSG00000255506	0	0	0	0	0	0
ENSG00000255508	146	63	157	48	98	157
ENSG00000255511	0	0	0	0	0	0
ENSG00000255513	6	2	11	13	10	12
ENSG00000255515	0	0	0	0	0	0
ENSG00000255516	0	0	0	0	0	0
ENSG00000255519	0	0	0	0	0	0
ENSG00000255520	0	0	0	0	0	0
ENSG00000255523	0	0	0	0	0	0
ENSG00000255525	0	0	0	1	0	0
ENSG00000255527	0	0	0	0	0	0
ENSG00000255528	0	0	0	0	0	0
ENSG00000255530	0	0	0	0	0	0
ENSG00000255532	0	0	0	0	0	0
ENSG00000255533	0	1	1	1	0	0
ENSG00000255535	0	0	0	0	0	0
ENSG00000255537	1	1	1	4	4	6
ENSG00000255539	0	0	0	0	0	0
ENSG00000255540	2	1	2	0	4	1
ENSG00000255542	0	0	0	0	0	0
ENSG00000255543	0	0	0	0	0	0
ENSG00000255548	0	0	0	0	1	3
ENSG00000255550	0	0	0	0	0	0
ENSG00000255551	0	0	0	0	0	0
ENSG00000255555	0	0	0	0	0	0
ENSG00000255556	0	0	0	0	0	0
ENSG00000255557	0	0	0	0	1	0
ENSG00000255558	0	0	0	0	0	0
ENSG00000255563	0	0	0	0	0	0
ENSG00000255565	1	0	1	1	0	1
ENSG00000255566	3	0	1	0	2	3
ENSG00000255572	0	0	0	0	0	0
ENSG00000255575	0	0	0	0	0	0
ENSG00000255580	0	0	0	0	2	0
ENSG00000255581	0	0	0	0	0	0
ENSG00000255583	12	5	10	10	17	19
ENSG00000255585	2	3	3	2	12	12
ENSG00000255595	1	0	2	1	2	1
ENSG00000255599	0	0	0	0	0	0
ENSG00000255605	0	0	1	0	0	0
ENSG00000255608	0	1	1	0	0	0
ENSG00000255621	0	0	0	0	0	1
ENSG00000255627	0	0	0	0	0	0
ENSG00000255628	0	0	0	0	0	0
ENSG00000255629	5	3	11	14	4	4
ENSG00000255639	49	51	46	45	83	64
ENSG00000255641	2	0	2	0	7	5
ENSG00000255644	0	0	0	0	0	0
ENSG00000255647	0	1	2	3	0	2
ENSG00000255648	0	0	1	0	0	0
ENSG00000255649	0	1	0	0	0	0
ENSG00000255653	0	0	0	0	0	0
ENSG00000255655	1	0	0	0	1	0
ENSG00000255663	11	0	47	0	23	12
ENSG00000255669	0	0	3	1	0	0
ENSG00000255670	0	0	0	0	0	0
ENSG00000255671	0	0	0	0	0	0
ENSG00000255672	0	0	0	0	0	0
ENSG00000255680	1	0	0	0	0	0
ENSG00000255686	0	0	0	0	1	0
ENSG00000255689	0	0	1	0	0	0
ENSG00000255692	0	0	0	0	0	0
ENSG00000255703	0	0	0	0	0	0
ENSG00000255704	0	0	0	0	0	0
ENSG00000255710	1	0	2	0	1	1
ENSG00000255723	0	0	0	0	2	0
ENSG00000255726	0	0	0	0	0	0
ENSG00000255730	5	3	1	2	0	0
ENSG00000255741	0	0	2	1	0	3
ENSG00000255745	0	0	1	2	2	1
ENSG00000255746	0	2	0	1	3	1
ENSG00000255750	0	0	0	0	0	0
ENSG00000255753	0	0	2	0	0	0
ENSG00000255757	0	2	4	3	13	8
ENSG00000255775	0	0	2	0	0	0
ENSG00000255780	0	1	0	0	0	0
ENSG00000255786	0	0	0	0	1	0
ENSG00000255790	0	0	0	0	1	0
ENSG00000255801	0	0	1	0	0	0
ENSG00000255811	0	0	0	0	0	0
ENSG00000255817	0	0	0	0	0	0
ENSG00000255825	0	0	0	0	0	0
ENSG00000255829	0	0	0	0	0	0
ENSG00000255830	0	0	0	0	0	0
ENSG00000255835	0	0	0	0	0	0
ENSG00000255836	0	0	5	0	1	0
ENSG00000255838	0	0	0	0	0	0
ENSG00000255839	0	1	0	1	0	1
ENSG00000255843	0	0	0	0	0	0
ENSG00000255845	0	0	0	0	0	0
ENSG00000255847	0	0	0	0	0	0
ENSG00000255851	0	0	0	0	0	0
ENSG00000255853	0	0	0	0	0	0
ENSG00000255856	0	6	2	0	0	0
ENSG00000255858	0	0	0	0	0	0
ENSG00000255860	0	0	0	0	0	0
ENSG00000255866	0	0	0	0	1	0
ENSG00000255870	0	0	0	0	0	0
ENSG00000255871	0	0	0	1	2	0
ENSG00000255872	37	0	6	9	9	0
ENSG00000255882	0	2	1	1	1	0
ENSG00000255885	0	0	0	0	0	0
ENSG00000255886	0	0	0	2	0	0
ENSG00000255893	6	5	5	2	8	10
ENSG00000255899	0	0	0	0	0	0
ENSG00000255900	0	0	0	0	0	0
ENSG00000255910	0	4	4	2	4	4
ENSG00000255916	0	0	2	0	1	2
ENSG00000255919	0	0	0	0	0	0
ENSG00000255921	0	0	0	0	2	0
ENSG00000255923	0	0	0	0	0	0
ENSG00000255928	0	0	0	0	0	0
ENSG00000255931	0	0	0	1	0	0
ENSG00000255933	3	2	1	4	1	1
ENSG00000255944	0	0	0	0	0	0
ENSG00000255945	0	0	0	1	0	0
ENSG00000255946	0	0	2	0	3	1
ENSG00000255947	0	0	0	0	0	0
ENSG00000255951	0	0	0	0	0	0
ENSG00000255959	0	0	0	0	1	1
ENSG00000255960	4	1	0	0	0	2
ENSG00000255965	0	0	0	0	0	0
ENSG00000255968	0	3	0	0	2	0
ENSG00000255972	0	0	0	0	0	0
ENSG00000255973	0	0	0	0	0	0
ENSG00000255977	0	0	0	0	0	0
ENSG00000255983	2	0	3	1	0	1
ENSG00000255992	1	0	2	0	4	4
ENSG00000255995	0	0	0	0	0	0
ENSG00000255996	0	0	1	0	0	0
ENSG00000256001	8	6	16	9	39	25
ENSG00000256004	0	0	0	0	0	0
ENSG00000256006	0	0	2	0	1	1
ENSG00000256011	0	0	0	0	0	0
ENSG00000256013	12	21	33	33	37	57
ENSG00000256020	0	0	0	0	0	0
ENSG00000256028	50	20	62	20	46	82
ENSG00000256029	0	0	0	0	0	0
ENSG00000256034	0	0	0	0	0	0
ENSG00000256035	0	0	0	0	0	0
ENSG00000256041	0	0	0	0	0	0
ENSG00000256044	0	0	0	0	0	0
ENSG00000256056	0	0	0	0	0	0
ENSG00000256064	0	0	0	0	0	0
ENSG00000256070	0	0	0	0	0	0
ENSG00000256071	0	0	0	0	0	0
ENSG00000256072	0	0	0	0	0	0
ENSG00000256075	0	0	0	0	0	0
ENSG00000256081	0	0	0	0	1	0
ENSG00000256083	0	0	0	1	0	0
ENSG00000256084	0	0	0	0	0	0
ENSG00000256085	0	0	0	0	0	0
ENSG00000256093	0	0	0	0	0	0
ENSG00000256098	0	0	0	0	0	0
ENSG00000256100	0	0	0	0	0	0
ENSG00000256101	0	0	0	0	0	0
ENSG00000256108	1	0	0	0	0	1
ENSG00000256116	0	0	1	3	0	7
ENSG00000256136	0	0	0	0	0	0
ENSG00000256137	0	0	0	0	0	0
ENSG00000256139	28	13	27	18	35	27
ENSG00000256146	0	0	0	0	1	0
ENSG00000256148	0	0	0	1	2	4
ENSG00000256149	0	0	0	0	0	0
ENSG00000256152	0	0	6	7	2	7
ENSG00000256157	0	0	0	0	0	0
ENSG00000256159	0	0	0	0	0	0
ENSG00000256176	0	0	0	0	0	0
ENSG00000256181	0	0	0	1	0	0
ENSG00000256185	0	0	0	0	0	0
ENSG00000256189	0	0	0	0	0	0
ENSG00000256195	1	1	0	0	5	2
ENSG00000256196	3	1	3	5	5	5
ENSG00000256199	0	0	0	2	0	0
ENSG00000256204	1	0	1	1	6	1
ENSG00000256206	0	3	3	5	3	5
ENSG00000256209	0	1	4	3	5	2
ENSG00000256218	5	1	3	0	1	10
ENSG00000256220	0	0	0	0	0	0
ENSG00000256221	0	0	0	0	0	0
ENSG00000256226	0	0	0	0	0	0
ENSG00000256237	0	0	0	0	0	0
ENSG00000256249	0	0	0	0	0	0
ENSG00000256250	0	0	0	0	0	0
ENSG00000256254	0	0	1	1	3	0
ENSG00000256256	0	0	0	0	0	0
ENSG00000256258	0	0	0	0	0	0
ENSG00000256273	0	0	0	0	0	0
ENSG00000256278	0	3	0	0	1	0
ENSG00000256281	0	0	0	0	0	0
ENSG00000256286	3	3	3	1	5	1
ENSG00000256298	0	0	0	0	0	0
ENSG00000256299	0	0	0	0	1	0
ENSG00000256306	0	0	0	0	0	0
ENSG00000256311	0	0	0	0	0	0
ENSG00000256312	0	0	1	0	0	2
ENSG00000256314	0	0	0	0	0	0
ENSG00000256321	0	0	0	0	0	0
ENSG00000256325	1	2	1	6	8	8
ENSG00000256339	0	0	0	0	0	0
ENSG00000256341	1	0	1	1	4	0
ENSG00000256343	8	4	28	17	33	30
ENSG00000256346	0	0	0	0	0	0
ENSG00000256349	0	0	41	0	17	52
ENSG00000256350	0	0	0	0	0	0
ENSG00000256351	0	0	0	0	0	0
ENSG00000256353	0	0	0	0	0	0
ENSG00000256357	0	0	0	0	1	0
ENSG00000256361	0	0	0	0	2	1
ENSG00000256364	0	5	4	25	94	19
ENSG00000256372	0	0	0	0	0	0
ENSG00000256378	0	0	0	0	0	0
ENSG00000256381	1	0	2	0	4	4
ENSG00000256389	2	3	4	5	1	8
ENSG00000256399	1	0	0	1	1	1
ENSG00000256400	0	0	0	0	0	0
ENSG00000256403	0	0	0	0	2	0
ENSG00000256407	0	2	0	0	0	0
ENSG00000256417	3	6	3	4	4	4
ENSG00000256427	0	1	2	0	1	4
ENSG00000256433	26	32	56	37	47	71
ENSG00000256440	0	0	0	1	0	0
ENSG00000256442	0	0	0	0	0	0
ENSG00000256443	1	0	4	5	4	5
ENSG00000256448	0	0	0	0	1	1
ENSG00000256450	0	0	0	0	0	0
ENSG00000256452	0	0	0	1	0	0
ENSG00000256458	0	0	0	0	2	0
ENSG00000256462	2	0	1	0	0	0
ENSG00000256465	0	0	0	0	0	0
ENSG00000256469	1	0	0	0	0	0
ENSG00000256473	0	0	0	0	0	0
ENSG00000256480	0	0	0	0	0	0
ENSG00000256481	3	0	0	1	1	0
ENSG00000256482	0	0	0	0	0	0
ENSG00000256484	0	0	0	0	0	0
ENSG00000256496	0	0	0	0	0	0
ENSG00000256500	40	11	0	67	107	77
ENSG00000256502	0	0	0	0	0	0
ENSG00000256504	0	0	0	0	0	1
ENSG00000256512	0	0	0	0	0	0
ENSG00000256513	0	0	0	0	0	0
ENSG00000256514	323	94	184	62	235	238
ENSG00000256533	0	0	0	0	0	0
ENSG00000256538	0	0	0	1	0	0
ENSG00000256542	5	2	0	0	0	2
ENSG00000256552	0	0	0	0	0	0
ENSG00000256557	0	0	0	0	0	0
ENSG00000256564	0	0	0	0	0	1
ENSG00000256566	21	7	7	2	9	10
ENSG00000256568	5	0	4	2	5	0
ENSG00000256569	5	0	0	0	0	0
ENSG00000256571	0	2	0	0	1	2
ENSG00000256588	2	0	0	0	1	0
ENSG00000256591	80	59	90	73	112	155
ENSG00000256594	11	5	4	7	15	27
ENSG00000256596	0	0	0	0	0	0
ENSG00000256603	0	0	0	0	2	0
ENSG00000256609	0	0	0	0	4	0
ENSG00000256615	0	0	0	0	0	0
ENSG00000256625	3	0	1	1	0	0
ENSG00000256626	0	0	0	0	0	0
ENSG00000256627	0	0	0	0	0	0
ENSG00000256630	0	0	0	0	0	0
ENSG00000256632	4	0	0	0	0	2
ENSG00000256640	0	0	0	0	0	0
ENSG00000256646	158	63	52	126	257	314
ENSG00000256651	0	0	0	0	0	0
ENSG00000256654	1	3	0	3	3	0
ENSG00000256657	0	0	0	0	0	0
ENSG00000256658	0	0	0	0	0	0
ENSG00000256663	0	3	0	0	0	0
ENSG00000256664	145	212	320	360	608	657
ENSG00000256673	0	0	0	1	1	1
ENSG00000256674	0	0	1	0	1	0
ENSG00000256678	7	0	0	0	6	11
ENSG00000256682	0	0	0	0	0	0
ENSG00000256686	2	0	7	6	6	7
ENSG00000256691	0	0	0	0	0	0
ENSG00000256694	0	0	0	0	0	0
ENSG00000256695	0	0	0	0	0	0
ENSG00000256705	0	0	1	2	2	0
ENSG00000256706	0	0	1	0	1	0
ENSG00000256708	0	0	0	0	0	0
ENSG00000256712	0	0	0	0	0	0
ENSG00000256714	0	0	0	0	0	0
ENSG00000256723	0	0	0	0	0	0
ENSG00000256732	0	0	0	0	0	0
ENSG00000256734	1	0	0	1	0	0
ENSG00000256739	0	0	0	0	0	0
ENSG00000256747	0	0	0	1	0	0
ENSG00000256748	0	0	0	0	0	0
ENSG00000256757	0	0	1	0	1	0
ENSG00000256774	0	0	0	0	0	0
ENSG00000256783	0	0	0	0	0	0
ENSG00000256789	0	0	2	0	0	1
ENSG00000256799	0	0	0	0	0	1
ENSG00000256802	12	6	19	5	7	12
ENSG00000256803	0	0	0	0	0	0
ENSG00000256804	1	0	1	1	1	2
ENSG00000256810	0	1	1	1	0	0
ENSG00000256811	1	1	5	2	0	0
ENSG00000256813	0	0	1	0	0	0
ENSG00000256814	0	0	0	0	0	0
ENSG00000256824	0	0	0	0	0	0
ENSG00000256825	0	0	0	0	0	0
ENSG00000256827	0	0	1	0	1	0
ENSG00000256835	0	0	0	0	0	0
ENSG00000256843	0	0	0	0	0	0
ENSG00000256851	0	0	0	0	0	0
ENSG00000256861	0	0	0	0	0	0
ENSG00000256875	0	0	0	0	0	0
ENSG00000256884	0	0	0	0	2	0
ENSG00000256894	3	2	2	1	6	5
ENSG00000256897	14	4	13	5	16	2
ENSG00000256913	2	0	0	0	2	0
ENSG00000256915	0	0	2	0	0	0
ENSG00000256916	0	0	0	1	0	1
ENSG00000256917	0	0	0	0	0	0
ENSG00000256923	0	0	0	0	0	0
ENSG00000256928	0	2	0	0	0	0
ENSG00000256943	0	0	0	0	0	0
ENSG00000256947	0	1	0	0	0	1
ENSG00000256948	0	0	0	0	0	0
ENSG00000256950	0	2	0	0	0	0
ENSG00000256951	0	0	0	0	1	0
ENSG00000256955	1	0	2	0	3	1
ENSG00000256963	0	0	0	0	0	0
ENSG00000256966	29	2	0	14	45	25
ENSG00000256967	5	2	9	4	3	12
ENSG00000256969	7	8	9	3	13	6
ENSG00000256972	0	0	0	0	0	0
ENSG00000256973	1	0	0	0	1	0
ENSG00000256975	0	0	0	0	0	0
ENSG00000256981	0	0	0	0	0	0
ENSG00000256982	0	0	0	0	0	1
ENSG00000256984	4	0	0	0	4	0
ENSG00000256986	0	0	0	0	0	0
ENSG00000256987	0	1	3	1	0	0
ENSG00000256988	2	0	0	0	0	0
ENSG00000257000	0	0	0	0	0	0
ENSG00000257002	0	0	1	0	0	0
ENSG00000257004	0	0	0	0	0	0
ENSG00000257005	0	0	0	0	0	0
ENSG00000257009	0	0	0	0	0	0
ENSG00000257012	0	0	0	0	0	0
ENSG00000257022	0	0	1	0	0	0
ENSG00000257025	0	0	0	0	0	0
ENSG00000257027	10	6	12	15	22	20
ENSG00000257035	0	0	0	0	0	0
ENSG00000257042	0	0	0	0	0	1
ENSG00000257045	0	0	0	0	0	0
ENSG00000257058	1	1	0	2	3	0
ENSG00000257060	10	7	10	1	6	8
ENSG00000257062	1	0	0	3	3	3
ENSG00000257065	0	0	1	1	0	1
ENSG00000257069	0	0	2	0	0	0
ENSG00000257070	0	0	0	0	0	2
ENSG00000257078	0	0	0	0	0	1
ENSG00000257083	0	0	1	0	0	0
ENSG00000257086	13	3	15	17	12	26
ENSG00000257087	0	0	0	0	0	0
ENSG00000257094	0	0	0	1	0	0
ENSG00000257095	0	0	0	0	0	0
ENSG00000257096	0	0	0	0	0	0
ENSG00000257105	0	0	0	0	0	0
ENSG00000257113	0	0	0	0	0	0
ENSG00000257120	4	1	1	0	1	0
ENSG00000257121	0	0	0	0	0	1
ENSG00000257124	0	0	0	0	0	0
ENSG00000257128	0	0	0	0	0	0
ENSG00000257129	0	0	0	0	0	0
ENSG00000257142	0	0	0	0	0	0
ENSG00000257146	0	1	0	0	1	0
ENSG00000257157	0	0	0	0	0	0
ENSG00000257159	0	0	0	0	0	0
ENSG00000257165	1	0	0	0	0	0
ENSG00000257169	0	0	0	0	0	0
ENSG00000257171	0	0	0	0	1	1
ENSG00000257175	0	3	0	0	0	0
ENSG00000257176	3	4	9	8	3	7
ENSG00000257178	0	0	0	0	0	0
ENSG00000257180	0	2	2	5	2	2
ENSG00000257181	202	180	331	307	537	614
ENSG00000257183	0	0	0	0	1	0
ENSG00000257184	0	0	0	0	0	0
ENSG00000257191	3	2	1	2	2	0
ENSG00000257194	0	0	1	0	0	1
ENSG00000257199	0	0	0	0	0	0
ENSG00000257202	0	1	1	0	0	0
ENSG00000257207	0	0	0	0	0	8
ENSG00000257215	0	0	0	0	0	0
ENSG00000257221	0	0	1	0	5	0
ENSG00000257222	0	0	2	0	0	0
ENSG00000257224	0	0	4	0	3	0
ENSG00000257225	3	5	8	3	0	3
ENSG00000257226	0	0	0	0	1	0
ENSG00000257228	0	0	0	0	0	0
ENSG00000257235	0	0	0	0	0	0
ENSG00000257237	0	0	0	0	0	0
ENSG00000257239	0	0	0	0	0	1
ENSG00000257241	1	0	0	0	0	0
ENSG00000257252	4	0	4	1	2	4
ENSG00000257253	0	0	0	0	0	0
ENSG00000257254	0	0	0	0	0	0
ENSG00000257256	0	0	0	0	0	0
ENSG00000257258	0	0	1	0	0	0
ENSG00000257262	0	1	1	0	2	0
ENSG00000257264	0	0	0	0	0	0
ENSG00000257265	0	0	0	0	0	0
ENSG00000257268	1	0	1	0	0	0
ENSG00000257270	19	12	32	8	22	36
ENSG00000257272	0	0	0	0	0	0
ENSG00000257275	1	1	0	0	4	0
ENSG00000257277	16	6	11	20	18	23
ENSG00000257279	0	0	2	1	7	0
ENSG00000257281	0	0	0	0	0	0
ENSG00000257283	4	4	2	0	2	1
ENSG00000257284	0	0	0	0	0	0
ENSG00000257286	0	0	0	0	0	0
ENSG00000257288	0	0	0	0	0	0
ENSG00000257289	0	0	0	0	0	0
ENSG00000257292	0	0	0	0	0	1
ENSG00000257294	0	0	0	1	0	0
ENSG00000257296	0	0	0	0	0	0
ENSG00000257298	0	0	4	1	2	1
ENSG00000257307	0	0	0	0	0	0
ENSG00000257308	0	0	0	0	0	0
ENSG00000257310	0	0	0	0	0	0
ENSG00000257322	0	1	2	1	0	0
ENSG00000257323	0	0	0	0	0	0
ENSG00000257325	0	0	0	0	0	0
ENSG00000257327	12	8	16	12	13	16
ENSG00000257329	0	0	0	0	0	0
ENSG00000257341	1	0	0	0	0	0
ENSG00000257342	0	0	0	0	0	0
ENSG00000257343	0	0	0	0	0	0
ENSG00000257346	0	0	0	0	0	0
ENSG00000257350	0	0	0	0	0	0
ENSG00000257355	0	0	0	1	1	1
ENSG00000257359	0	0	0	0	0	0
ENSG00000257360	0	0	0	0	0	0
ENSG00000257366	0	0	1	3	0	0
ENSG00000257368	0	0	1	0	0	0
ENSG00000257373	0	0	0	0	1	0
ENSG00000257376	0	0	0	0	1	1
ENSG00000257378	0	0	0	0	0	0
ENSG00000257379	58	23	67	42	51	61
ENSG00000257384	0	0	0	0	0	1
ENSG00000257386	12	13	29	9	30	26
ENSG00000257389	0	0	0	0	0	0
ENSG00000257390	19	2	18	0	0	4
ENSG00000257391	5	2	5	1	15	4
ENSG00000257392	0	0	0	0	0	0
ENSG00000257395	0	0	0	0	0	0
ENSG00000257398	0	2	0	1	5	2
ENSG00000257400	0	0	0	0	0	0
ENSG00000257403	1	0	0	0	0	0
ENSG00000257404	0	0	0	0	0	0
ENSG00000257405	0	0	0	0	0	0
ENSG00000257407	0	0	0	0	1	4
ENSG00000257410	0	0	0	0	0	0
ENSG00000257411	0	0	0	0	0	0
ENSG00000257415	0	0	0	0	0	0
ENSG00000257426	0	0	0	0	0	0
ENSG00000257429	1	0	0	0	5	1
ENSG00000257431	1	0	1	0	2	1
ENSG00000257432	0	0	0	0	0	2
ENSG00000257434	0	0	0	0	0	0
ENSG00000257435	0	0	0	0	0	0
ENSG00000257438	0	0	0	1	1	0
ENSG00000257449	0	0	0	0	0	0
ENSG00000257452	0	1	0	0	1	0
ENSG00000257454	0	0	0	0	0	0
ENSG00000257456	0	0	0	0	1	0
ENSG00000257458	0	0	0	0	0	0
ENSG00000257464	0	0	0	0	0	0
ENSG00000257470	0	0	0	1	4	0
ENSG00000257472	0	0	0	0	0	0
ENSG00000257474	4	0	0	6	2	1
ENSG00000257475	2	0	1	0	0	3
ENSG00000257489	10	8	6	1	6	10
ENSG00000257493	0	0	0	0	0	0
ENSG00000257494	0	0	0	0	0	0
ENSG00000257496	0	1	0	2	3	3
ENSG00000257500	0	0	0	0	0	0
ENSG00000257506	0	0	0	0	0	0
ENSG00000257509	0	0	0	3	0	2
ENSG00000257511	1	1	1	0	3	1
ENSG00000257512	0	0	0	0	0	0
ENSG00000257514	0	0	0	0	0	0
ENSG00000257515	0	3	0	1	1	0
