	GSM4685031	GSM4685032	GSM4685033	GSM4685034	GSM4685035	GSM4685036	GSM4685037	GSM4685038	GSM4685039	GSM4685040
ENSG00000277425	0	0	0	0	0	0	0	1	1	0
ENSG00000277426	0	0	0	0	0	0	0	0	0	0
ENSG00000277428	0	0	0	0	0	0	0	0	0	0
ENSG00000277435	0	0	0	0	0	0	0	0	0	0
ENSG00000277437	38	23	10	7	14	10	5	14	32	40
ENSG00000277440	0	0	0	0	0	0	0	0	0	0
ENSG00000277444	0	0	0	0	0	0	0	0	0	0
ENSG00000277446	0	0	0	0	0	0	0	0	0	0
ENSG00000277447	0	0	0	0	1	2	0	0	0	0
ENSG00000277450	0	0	0	0	0	1	0	0	0	0
ENSG00000277453	0	0	0	0	0	0	0	0	0	0
ENSG00000277454	0	0	0	0	0	0	0	0	0	0
ENSG00000277455	1	0	0	0	0	0	0	0	1	0
ENSG00000277456	0	0	0	0	0	0	0	0	0	0
ENSG00000277458	0	0	0	0	0	0	0	0	0	0
ENSG00000277459	0	0	0	0	1	0	1	0	1	0
ENSG00000277460	0	0	0	0	0	0	0	0	0	0
ENSG00000277463	0	1	0	0	0	0	0	2	0	1
ENSG00000277465	0	0	0	0	0	0	0	0	0	0
ENSG00000277466	0	0	0	0	0	0	0	0	0	0
ENSG00000277468	0	0	0	0	0	0	0	0	0	0
ENSG00000277469	0	0	0	0	0	0	0	0	0	0
ENSG00000277473	0	0	0	0	0	0	0	0	1	0
ENSG00000277475	0	0	0	0	0	0	0	0	0	0
ENSG00000277476	1	3	6	0	4	4	0	2	4	3
ENSG00000277479	0	0	0	0	0	0	0	0	0	0
ENSG00000277482	0	0	0	0	0	0	0	0	0	0
ENSG00000277488	0	0	0	0	0	0	0	0	0	0
ENSG00000277490	0	0	0	0	0	0	0	0	0	0
ENSG00000277491	0	0	0	0	0	0	0	0	0	0
ENSG00000277492	0	0	0	0	0	0	0	0	0	0
ENSG00000277493	0	0	0	0	0	0	0	0	0	0
ENSG00000277498	0	0	0	0	0	0	0	0	0	0
ENSG00000277499	0	0	0	0	0	0	0	0	0	0
ENSG00000277500	0	0	0	0	0	0	0	0	0	0
ENSG00000277501	0	0	0	0	0	0	0	0	0	0
ENSG00000277502	0	0	0	0	0	0	0	0	0	0
ENSG00000277504	0	0	0	0	0	0	0	0	0	0
ENSG00000277507	0	0	0	1	0	1	1	1	0	1
ENSG00000277509	0	0	0	0	0	0	0	0	0	0
ENSG00000277510	0	0	0	0	0	0	0	0	0	0
ENSG00000277511	0	0	0	0	1	0	0	0	0	0
ENSG00000277513	0	0	0	0	0	0	0	0	0	0
ENSG00000277516	0	0	0	0	0	0	0	0	0	0
ENSG00000277517	0	0	0	0	0	0	0	1	0	1
ENSG00000277524	0	0	0	0	0	0	0	0	0	0
ENSG00000277526	0	0	0	0	0	0	0	0	0	0
ENSG00000277532	0	0	0	0	0	0	0	0	0	0
ENSG00000277534	2	0	0	0	1	0	1	0	3	4
ENSG00000277535	0	0	1	0	0	0	0	0	0	0
ENSG00000277542	0	0	0	1	0	0	0	0	0	0
ENSG00000277543	0	0	0	0	0	0	0	0	0	0
ENSG00000277544	0	0	0	0	0	0	0	0	0	0
ENSG00000277545	0	1	0	0	0	0	0	0	0	0
ENSG00000277546	0	0	0	0	0	0	0	0	0	0
ENSG00000277548	0	0	0	0	0	0	0	0	1	0
ENSG00000277549	0	0	0	0	0	0	0	0	0	0
ENSG00000277550	0	0	1	0	0	0	0	0	0	1
ENSG00000277551	0	0	0	0	0	0	0	0	0	0
ENSG00000277553	0	0	0	0	0	0	0	0	0	0
ENSG00000277558	0	0	1	0	0	0	0	0	1	0
ENSG00000277559	0	0	1	0	3	1	0	0	1	1
ENSG00000277562	0	0	0	0	0	0	0	0	0	0
ENSG00000277563	0	0	0	0	0	0	0	0	0	0
ENSG00000277565	0	0	0	0	0	0	0	0	0	0
ENSG00000277566	0	0	0	0	0	0	0	0	4	0
ENSG00000277567	0	0	0	0	0	0	0	0	0	0
ENSG00000277568	0	0	0	0	0	0	0	0	0	0
ENSG00000277572	0	0	0	0	0	0	0	0	0	0
ENSG00000277575	1	0	0	0	0	0	0	0	1	1
ENSG00000277576	0	0	0	0	0	0	0	0	0	0
ENSG00000277577	5	1	0	0	0	0	0	2	2	0
ENSG00000277578	0	0	1	2	0	0	1	0	2	0
ENSG00000277579	0	0	0	0	0	0	0	0	0	0
ENSG00000277581	1	0	0	0	0	0	0	0	0	0
ENSG00000277583	0	0	0	0	0	0	0	0	0	0
ENSG00000277584	0	0	0	0	0	0	0	0	0	0
ENSG00000277587	0	0	0	0	0	0	0	0	0	0
ENSG00000277589	0	0	0	0	0	0	0	0	0	0
ENSG00000277592	0	0	0	3	0	0	0	0	0	1
ENSG00000277595	0	0	0	0	0	0	1	0	3	0
ENSG00000277597	0	0	0	0	0	0	0	0	0	0
ENSG00000277598	0	0	0	0	0	0	0	0	0	0
ENSG00000277599	0	0	0	0	0	0	0	0	8	9
ENSG00000277602	0	0	0	0	0	0	0	0	0	0
ENSG00000277604	0	0	0	0	0	0	0	0	0	0
ENSG00000277605	0	1	0	0	1	0	0	0	0	2
ENSG00000277606	9	0	0	0	3	5	4	9	0	0
ENSG00000277608	0	0	0	0	0	0	0	0	0	0
ENSG00000277611	0	0	0	0	0	0	0	0	0	0
ENSG00000277613	0	0	0	0	0	0	0	0	0	0
ENSG00000277617	0	0	0	0	0	0	0	0	1	0
ENSG00000277618	0	0	0	0	0	0	0	0	0	0
ENSG00000277619	0	0	0	0	0	0	0	0	0	0
ENSG00000277621	0	1	0	0	0	0	0	0	0	0
ENSG00000277625	0	0	0	0	0	0	0	0	0	0
ENSG00000277628	0	1	1	0	0	0	0	2	0	0
ENSG00000277630	0	0	0	0	0	0	0	0	0	0
ENSG00000277634	0	0	1	0	0	0	0	0	0	0
ENSG00000277635	0	0	0	0	0	2	0	0	3	0
ENSG00000277639	0	0	0	0	0	1	2	1	2	2
ENSG00000277640	0	0	0	0	0	0	0	0	0	0
ENSG00000277642	0	0	0	0	0	0	0	0	0	0
ENSG00000277646	0	0	0	0	0	0	0	0	0	0
ENSG00000277647	0	0	0	0	0	0	0	0	0	0
ENSG00000277651	0	0	0	0	0	0	0	0	0	0
ENSG00000277653	0	0	0	0	0	0	0	0	0	0
ENSG00000277654	0	0	0	1	5	0	2	0	0	0
ENSG00000277655	0	0	0	0	0	0	0	0	0	0
ENSG00000277660	0	0	0	0	0	0	0	0	0	0
ENSG00000277662	0	0	0	0	0	0	0	0	1	1
ENSG00000277667	0	0	0	0	0	0	0	0	0	0
ENSG00000277668	0	0	0	0	0	0	0	0	0	0
ENSG00000277670	0	0	0	0	0	0	0	0	0	0
ENSG00000277671	0	0	0	0	0	0	0	0	0	0
ENSG00000277672	0	0	0	1	3	2	1	0	0	0
ENSG00000277673	0	0	0	0	0	0	0	0	0	0
ENSG00000277675	1	1	0	0	0	0	0	1	1	0
ENSG00000277677	0	1	0	0	0	0	1	0	1	0
ENSG00000277680	0	0	0	0	0	0	0	0	0	0
ENSG00000277684	0	1	0	0	0	0	0	0	0	0
ENSG00000277687	2	2	2	0	0	0	0	0	1	0
ENSG00000277688	0	1	0	0	0	0	0	0	0	0
ENSG00000277689	0	0	0	0	0	0	0	0	0	0
ENSG00000277690	0	0	0	0	0	0	0	0	0	0
ENSG00000277691	0	0	0	0	0	0	0	0	0	0
ENSG00000277692	1	1	0	0	0	0	0	0	0	0
ENSG00000277693	0	0	0	0	0	0	0	9	6	13
ENSG00000277694	0	0	0	0	0	0	1	0	0	0
ENSG00000277695	1	0	0	0	0	0	0	0	0	0
ENSG00000277701	0	2	0	0	0	11	1	0	8	2
ENSG00000277702	0	0	1	0	7	0	1	0	0	0
ENSG00000277704	0	0	0	0	0	0	0	0	0	0
ENSG00000277705	0	0	0	0	0	0	0	0	0	0
ENSG00000277711	0	0	0	0	0	0	0	0	0	0
ENSG00000277715	0	1	0	1	1	0	1	1	3	0
ENSG00000277717	0	0	0	0	0	0	0	0	0	0
ENSG00000277721	0	2	0	0	0	0	0	0	1	2
ENSG00000277728	2	2	0	0	2	1	0	2	1	1
ENSG00000277729	0	0	0	0	0	0	0	0	0	0
ENSG00000277732	0	0	0	0	0	0	0	0	0	0
ENSG00000277737	3	0	0	0	0	0	0	0	0	0
ENSG00000277738	0	0	0	0	3	0	2	0	0	0
ENSG00000277739	5916	10204	1488	2245	2510	2277	2221	2340	3502	10828
ENSG00000277740	1	0	0	0	0	0	0	0	0	0
ENSG00000277743	0	0	0	0	0	0	0	0	0	0
ENSG00000277744	0	1	0	0	0	0	0	0	0	0
ENSG00000277746	0	0	0	0	0	0	0	0	0	0
ENSG00000277747	0	0	0	0	0	0	0	0	0	0
ENSG00000277748	0	0	0	0	0	0	0	0	0	0
ENSG00000277749	0	0	0	0	0	0	0	0	0	0
ENSG00000277752	0	0	0	0	0	0	0	0	0	0
ENSG00000277754	0	1	0	0	0	0	0	0	0	0
ENSG00000277755	0	0	0	0	0	0	0	0	0	0
ENSG00000277757	0	1	0	0	0	1	0	0	0	0
ENSG00000277763	0	0	0	0	1	0	0	0	0	0
ENSG00000277764	0	0	0	0	0	0	0	0	0	0
ENSG00000277766	0	0	0	0	0	0	0	0	0	0
ENSG00000277767	0	1	2	0	0	2	0	3	2	1
ENSG00000277770	0	0	0	0	0	0	0	0	0	0
ENSG00000277771	0	0	0	0	1	0	0	0	1	1
ENSG00000277777	0	0	0	0	0	0	0	0	0	0
ENSG00000277782	1	0	0	0	0	1	0	0	1	0
ENSG00000277783	0	0	0	0	0	0	1	0	0	0
ENSG00000277790	0	0	0	0	0	0	0	0	0	0
ENSG00000277794	2	1	0	0	0	0	0	1	0	1
ENSG00000277795	1	0	0	1	0	0	0	1	0	0
ENSG00000277797	1	0	0	0	0	0	0	0	0	0
ENSG00000277801	5	17	21	6	5	3	4	3	5	3
ENSG00000277802	0	0	0	0	0	0	0	0	0	0
ENSG00000277803	0	0	0	0	0	0	0	0	0	0
ENSG00000277806	0	0	0	1	1	0	0	0	0	0
ENSG00000277809	0	0	0	0	0	0	0	0	0	0
ENSG00000277818	0	0	0	0	0	0	0	0	0	0
ENSG00000277825	1	0	0	0	0	0	1	0	2	1
ENSG00000277826	0	0	0	0	0	0	0	0	0	0
ENSG00000277828	0	0	0	0	0	0	0	0	0	0
ENSG00000277829	0	0	0	0	0	0	0	0	0	0
ENSG00000277830	0	0	0	0	0	0	0	0	0	0
ENSG00000277831	0	0	0	0	0	0	0	0	0	0
ENSG00000277836	0	4	0	0	0	0	0	0	0	0
ENSG00000277837	5	1	1	3	4	3	1	0	1	1
ENSG00000277840	1	1	0	0	0	0	0	1	0	1
ENSG00000277852	0	0	0	0	0	0	0	0	0	0
ENSG00000277855	0	0	0	0	0	0	0	0	0	0
ENSG00000277856	0	1	0	0	0	0	0	0	2	1
ENSG00000277859	0	0	0	0	0	0	0	0	0	0
ENSG00000277863	0	0	0	0	0	0	0	0	0	0
ENSG00000277866	0	0	0	0	0	0	0	0	0	0
ENSG00000277867	0	0	0	1	1	0	0	0	2	0
ENSG00000277869	0	0	0	0	0	0	0	0	0	0
ENSG00000277873	1	0	0	0	0	0	0	0	0	0
ENSG00000277876	0	0	0	0	0	0	0	0	0	0
ENSG00000277878	0	0	0	0	0	0	0	1	0	0
ENSG00000277879	7	4	0	0	2	0	2	1	0	1
ENSG00000277881	0	0	0	0	0	0	0	0	0	0
ENSG00000277882	2	0	0	0	0	0	0	0	0	1
ENSG00000277890	0	0	0	0	0	0	0	0	0	0
ENSG00000277891	0	0	0	0	0	0	0	0	0	0
ENSG00000277895	0	0	0	0	0	1	0	0	0	0
ENSG00000277900	0	0	0	0	1	0	1	2	0	0
ENSG00000277901	1	0	0	0	0	0	1	2	2	1
ENSG00000277903	157	250	92	71	154	46	111	87	258	390
ENSG00000277907	0	0	0	0	0	0	0	0	0	0
ENSG00000277911	0	0	0	0	0	0	0	0	0	0
ENSG00000277913	0	0	0	0	1	0	0	0	0	0
ENSG00000277916	1	0	0	0	0	0	0	1	1	0
ENSG00000277920	0	0	0	0	0	0	0	0	0	0
ENSG00000277922	0	0	0	0	0	0	0	0	0	0
ENSG00000277925	0	3	0	0	0	0	0	0	0	6
ENSG00000277927	0	0	0	0	0	0	0	0	0	0
ENSG00000277930	0	0	1	0	0	0	0	1	0	0
ENSG00000277935	0	0	0	0	0	0	0	0	0	0
ENSG00000277938	3	0	0	1	2	2	0	0	0	6
ENSG00000277940	0	0	0	0	0	0	0	0	0	0
ENSG00000277941	0	0	0	0	0	0	0	0	1	0
ENSG00000277945	0	0	0	0	0	1	0	0	0	0
ENSG00000277948	0	0	0	0	1	0	0	0	0	0
ENSG00000277950	0	0	0	0	0	1	0	1	0	0
ENSG00000277952	0	0	0	0	1	0	0	0	0	0
ENSG00000277954	0	0	0	0	0	0	0	0	0	0
ENSG00000277958	0	0	0	0	0	0	1	0	0	2
ENSG00000277959	1	0	0	0	0	0	0	0	0	0
ENSG00000277961	0	0	0	0	0	0	0	0	0	0
ENSG00000277965	0	0	0	0	0	0	1	0	0	1
ENSG00000277966	0	0	0	0	0	0	0	0	0	0
ENSG00000277967	6	0	0	0	2	0	3	0	0	0
ENSG00000277968	0	0	0	0	0	0	0	0	0	0
ENSG00000277969	0	0	0	0	0	0	1	0	2	0
ENSG00000277971	0	0	0	0	0	0	0	1	7	4
ENSG00000277973	0	0	0	0	0	0	0	0	0	0
ENSG00000277977	0	0	0	0	0	0	0	0	0	0
ENSG00000277978	0	0	0	0	0	0	1	0	1	0
ENSG00000277980	0	7	99	7	8	6	5	7	9	1
ENSG00000277981	0	0	0	0	1	1	1	1	1	0
ENSG00000277984	0	0	0	0	0	0	0	0	0	0
ENSG00000277986	0	0	0	0	0	1	0	0	0	0
ENSG00000277991	6	12	3	1	6	3	1	11	12	11
ENSG00000277994	0	0	0	0	0	0	0	0	0	0
ENSG00000277995	0	0	0	0	0	0	0	0	0	0
ENSG00000277996	0	0	0	0	0	0	0	0	0	0
ENSG00000277997	0	0	0	0	0	0	0	0	0	0
ENSG00000277998	0	0	0	0	3	0	0	4	0	0
ENSG00000277999	0	1	0	0	0	0	0	1	0	1
ENSG00000278000	1	0	1	0	0	1	0	0	0	1
ENSG00000278001	0	2	4	0	0	1	1	0	0	0
ENSG00000278002	0	1	0	0	0	0	0	0	0	6
ENSG00000278003	0	0	0	0	0	0	0	0	0	0
ENSG00000278004	0	0	0	0	0	0	0	0	0	0
ENSG00000278007	0	0	0	0	0	0	0	0	0	0
ENSG00000278009	0	0	0	0	0	0	0	0	0	0
ENSG00000278010	0	0	0	0	0	0	0	0	0	0
ENSG00000278011	0	0	0	0	0	0	0	0	0	0
ENSG00000278012	0	0	0	0	0	0	0	0	0	0
ENSG00000278013	0	0	0	0	0	0	0	0	1	0
ENSG00000278017	0	0	0	1	1	1	0	0	2	2
ENSG00000278019	0	0	2	0	0	0	0	0	0	8
ENSG00000278020	0	0	0	0	0	1	0	0	0	0
ENSG00000278022	0	0	0	0	0	0	0	1	0	0
ENSG00000278026	0	0	0	0	0	0	0	0	0	0
ENSG00000278028	0	0	0	0	0	0	0	0	0	0
ENSG00000278031	0	0	0	0	0	0	0	0	0	0
ENSG00000278035	0	0	0	0	0	0	0	0	0	0
ENSG00000278036	0	0	0	0	0	0	0	0	0	0
ENSG00000278039	0	0	0	0	0	0	0	0	0	0
ENSG00000278040	0	0	0	0	0	0	0	0	0	0
ENSG00000278041	0	0	0	9	0	1	1	0	0	0
ENSG00000278045	0	0	0	0	0	0	0	0	0	0
ENSG00000278048	157	250	92	71	154	46	111	87	258	390
ENSG00000278049	0	0	0	0	0	0	0	0	0	0
ENSG00000278050	0	0	5	0	0	0	5	0	0	0
ENSG00000278052	0	0	0	0	0	0	0	0	0	0
ENSG00000278054	0	1	0	0	0	0	1	0	0	0
ENSG00000278055	0	0	0	0	0	0	0	0	0	0
ENSG00000278058	0	0	0	0	1	0	0	0	1	0
ENSG00000278060	0	0	0	0	0	0	0	0	0	0
ENSG00000278063	0	0	0	0	0	0	0	0	0	0
ENSG00000278066	1	0	0	0	1	0	0	0	0	0
ENSG00000278068	0	0	0	0	0	0	0	0	0	0
ENSG00000278071	0	3	1	0	2	1	1	1	0	0
ENSG00000278072	0	0	0	0	0	0	0	0	0	0
ENSG00000278075	0	0	0	0	0	0	0	0	1	1
ENSG00000278077	0	0	0	0	1	0	0	0	0	0
ENSG00000278078	0	0	0	0	0	0	0	0	0	0
ENSG00000278082	0	0	0	0	0	2	0	2	2	2
ENSG00000278083	0	0	0	0	0	0	0	0	0	0
ENSG00000278084	0	0	0	0	0	0	0	0	0	0
ENSG00000278086	0	0	0	0	0	0	0	0	0	0
ENSG00000278095	0	0	0	0	0	0	0	0	0	0
ENSG00000278096	0	0	0	0	0	0	0	0	0	0
ENSG00000278097	0	0	0	0	0	0	0	0	0	0
ENSG00000278100	2	0	0	0	1	0	0	0	0	0
ENSG00000278101	0	0	0	0	0	0	0	0	0	0
ENSG00000278102	0	0	0	0	0	0	0	0	0	0
ENSG00000278104	0	0	0	0	0	0	0	0	0	0
ENSG00000278106	0	0	0	0	0	0	0	0	0	0
ENSG00000278107	0	0	0	0	0	0	0	0	1	1
ENSG00000278109	1	0	0	0	0	0	0	0	0	0
ENSG00000278112	0	0	0	0	1	0	0	0	0	0
ENSG00000278113	0	0	0	0	0	0	0	0	0	0
ENSG00000278115	0	0	0	0	0	0	0	0	0	0
ENSG00000278118	0	0	0	0	0	0	0	0	0	0
ENSG00000278121	0	0	0	0	0	0	0	0	0	0
ENSG00000278126	0	4	0	0	0	0	0	0	2	2
ENSG00000278128	0	0	0	0	1	0	1	0	1	0
ENSG00000278130	0	0	0	0	0	0	0	0	0	0
ENSG00000278131	0	0	0	0	0	0	0	0	0	0
ENSG00000278133	2	2	0	4	0	3	2	2	1	5
ENSG00000278135	19	15	27	6	2	1	5	2	50	0
ENSG00000278137	0	0	0	0	0	0	0	0	0	0
ENSG00000278140	0	0	0	0	0	0	0	0	0	0
ENSG00000278144	0	5	19	0	5	1	3	0	0	0
ENSG00000278146	0	0	0	0	0	0	0	0	0	0
ENSG00000278147	0	0	0	0	0	0	0	0	0	0
ENSG00000278151	0	0	0	0	0	0	0	0	0	0
ENSG00000278153	0	0	0	0	0	0	0	0	0	0
ENSG00000278158	0	0	0	0	0	0	0	0	0	0
ENSG00000278160	0	0	0	0	0	0	0	0	0	0
ENSG00000278171	0	0	0	0	0	0	0	0	0	0
ENSG00000278172	0	0	0	0	0	0	0	0	0	0
ENSG00000278177	0	0	0	0	1	0	0	2	4	0
ENSG00000278178	0	0	0	0	0	0	0	0	0	0
ENSG00000278180	0	0	0	0	0	0	0	0	0	0
ENSG00000278181	0	0	0	0	0	0	0	0	0	0
ENSG00000278182	0	0	0	0	0	0	0	0	0	0
ENSG00000278188	0	0	0	0	0	0	0	0	0	0
ENSG00000278190	0	0	0	0	0	0	0	0	0	0
ENSG00000278192	1	1	0	0	0	0	0	0	1	0
ENSG00000278193	0	0	0	0	0	0	0	0	0	0
ENSG00000278197	0	0	0	0	0	0	0	0	0	0
ENSG00000278202	0	1	0	0	0	0	0	0	0	0
ENSG00000278205	0	0	0	0	1	0	0	0	1	0
ENSG00000278206	2	0	0	0	0	0	1	2	0	2
ENSG00000278208	0	0	0	0	0	0	0	0	0	0
ENSG00000278212	6	0	1	0	0	2	4	3	9	3
ENSG00000278215	0	0	0	0	0	0	0	0	0	0
ENSG00000278217	0	0	0	0	0	0	0	0	0	0
ENSG00000278218	0	0	0	0	0	0	0	0	0	0
ENSG00000278226	0	0	0	0	0	0	0	0	0	1
ENSG00000278230	0	0	0	0	0	0	0	0	0	0
ENSG00000278231	0	0	0	0	0	0	0	1	0	0
ENSG00000278234	0	0	0	0	0	0	0	0	0	0
ENSG00000278236	0	0	0	0	0	0	0	0	2	0
ENSG00000278237	0	0	0	0	0	0	0	0	0	0
ENSG00000278239	0	0	0	0	0	1	0	0	1	0
ENSG00000278250	0	0	0	0	0	0	0	0	0	0
ENSG00000278254	0	0	0	0	0	0	0	0	0	0
ENSG00000278255	0	0	0	0	0	0	0	0	0	0
ENSG00000278256	0	0	0	0	0	0	0	0	0	0
ENSG00000278263	0	0	0	0	0	0	0	0	0	0
ENSG00000278266	1	0	0	0	3	7	3	1	1	5
ENSG00000278275	0	0	1	0	0	0	1	2	2	1
ENSG00000278276	0	1	0	0	0	0	0	0	0	0
ENSG00000278277	0	0	0	0	0	0	0	0	0	0
ENSG00000278283	0	0	0	0	0	0	0	0	0	0
ENSG00000278287	0	0	0	0	0	0	0	0	0	0
ENSG00000278291	1	0	0	2	4	0	1	0	0	2
ENSG00000278294	6	3	0	2	1	2	1	0	1	1
ENSG00000278296	0	0	0	0	0	0	0	0	0	0
ENSG00000278305	0	0	0	0	0	0	0	0	0	0
ENSG00000278313	0	0	0	0	0	0	0	0	0	0
ENSG00000278319	0	0	0	0	0	0	0	0	0	0
ENSG00000278320	0	0	0	0	0	0	0	0	0	0
ENSG00000278324	0	0	0	0	0	0	0	0	4	0
ENSG00000278330	2	1	0	0	1	2	0	6	1	4
ENSG00000278332	0	0	0	0	0	0	1	0	0	0
ENSG00000278333	0	0	0	0	0	0	0	0	0	0
ENSG00000278334	0	0	0	0	0	0	0	0	0	1
ENSG00000278337	0	0	0	0	0	0	0	0	0	0
ENSG00000278341	0	1	0	1	2	1	1	0	0	1
ENSG00000278342	0	0	0	0	0	0	0	0	0	0
ENSG00000278344	0	0	0	0	0	0	0	0	0	0
ENSG00000278345	0	0	0	0	0	0	0	0	0	0
ENSG00000278346	0	0	0	0	0	0	0	0	0	0
ENSG00000278347	0	0	0	0	0	0	0	0	0	0
ENSG00000278348	0	1	0	0	0	0	0	0	0	0
ENSG00000278351	0	1	0	0	0	0	0	0	0	0
ENSG00000278356	0	0	0	0	0	0	0	0	0	0
ENSG00000278357	0	0	0	0	0	0	0	0	0	0
ENSG00000278358	0	0	0	0	0	0	0	0	0	0
ENSG00000278360	0	0	0	0	0	0	0	0	0	0
ENSG00000278363	0	0	0	0	0	0	0	0	0	0
ENSG00000278367	0	0	0	0	2	0	0	0	0	0
ENSG00000278370	0	0	0	0	0	0	0	0	0	0
ENSG00000278374	0	0	0	0	0	0	0	0	0	0
ENSG00000278376	0	0	0	0	0	2	2	1	0	1
ENSG00000278379	0	0	0	0	0	0	0	0	0	0
ENSG00000278381	0	0	0	0	0	0	0	0	0	0
ENSG00000278382	0	0	0	0	0	0	0	0	0	0
ENSG00000278383	0	1	0	0	1	0	0	0	0	0
ENSG00000278384	5	5	3	1	9	4	6	5	11	14
ENSG00000278385	0	0	0	0	0	2	1	0	0	0
ENSG00000278388	0	0	0	0	0	0	0	0	0	0
ENSG00000278389	0	0	0	0	1	0	0	0	0	0
ENSG00000278390	5	6	3	2	4	3	4	4	5	0
ENSG00000278391	0	0	0	0	0	0	0	0	0	0
ENSG00000278395	0	0	0	0	0	0	0	0	0	0
ENSG00000278396	0	0	0	0	0	0	0	0	0	0
ENSG00000278397	0	0	0	0	0	0	0	0	0	0
ENSG00000278399	0	0	0	0	0	0	0	0	0	0
ENSG00000278400	0	0	0	0	0	0	0	0	0	2
ENSG00000278401	0	0	0	0	0	0	0	0	0	0
ENSG00000278402	0	0	0	0	0	0	0	0	0	0
ENSG00000278404	0	0	0	0	0	0	0	0	0	0
ENSG00000278406	0	0	0	0	0	0	0	0	0	0
ENSG00000278408	0	2	0	0	0	0	0	0	0	0
ENSG00000278409	0	0	0	0	0	0	0	0	0	0
ENSG00000278410	0	0	0	0	0	0	0	0	0	0
ENSG00000278411	0	0	0	0	0	0	0	0	0	0
ENSG00000278413	0	0	0	0	0	0	0	0	1	0
ENSG00000278419	0	0	0	0	0	0	0	0	0	1
ENSG00000278421	0	0	0	0	0	0	0	0	0	1
ENSG00000278424	0	0	0	0	0	0	0	0	0	0
ENSG00000278428	0	0	0	0	0	0	0	0	1	0
ENSG00000278431	0	0	0	0	0	0	0	0	0	0
ENSG00000278432	0	0	0	0	0	0	0	0	0	0
ENSG00000278434	0	1	0	0	0	1	0	0	0	2
ENSG00000278440	3	1	2	0	2	2	4	1	1	0
ENSG00000278441	0	0	0	0	0	0	0	0	0	0
ENSG00000278443	0	0	0	0	0	0	0	0	0	0
ENSG00000278445	0	0	0	0	0	0	0	0	0	0
ENSG00000278446	0	0	0	0	0	0	0	0	0	0
ENSG00000278450	0	0	0	0	0	0	0	0	0	0
ENSG00000278454	0	0	0	0	0	0	0	0	0	0
ENSG00000278456	0	0	0	0	0	0	0	0	0	0
ENSG00000278457	11	6	1	1	1	2	0	1	5	3
ENSG00000278459	0	0	0	0	0	0	0	0	0	0
ENSG00000278462	0	0	0	0	0	0	0	0	0	0
ENSG00000278464	0	0	0	0	0	0	0	0	0	1
ENSG00000278467	6	2	0	0	0	1	1	0	1	0
ENSG00000278469	1	1	0	0	0	0	0	0	0	2
ENSG00000278470	0	0	0	0	0	0	0	0	0	0
ENSG00000278472	0	0	0	0	0	0	0	0	0	0
ENSG00000278475	1	0	0	0	0	0	0	0	0	1
ENSG00000278477	0	0	0	0	0	0	0	0	0	0
ENSG00000278478	0	0	0	0	0	0	0	0	0	0
ENSG00000278482	0	0	0	0	0	0	0	1	0	0
ENSG00000278484	0	0	0	0	0	0	0	0	0	0
ENSG00000278485	0	0	0	0	0	0	0	0	0	0
ENSG00000278487	0	0	3	0	0	0	0	0	0	0
ENSG00000278492	0	0	0	0	0	0	1	0	0	0
ENSG00000278493	0	1	0	0	0	0	0	2	1	0
ENSG00000278496	1	0	1	0	0	0	0	0	0	2
ENSG00000278498	0	0	0	0	0	0	0	0	0	0
ENSG00000278510	0	0	0	0	0	0	0	0	0	0
ENSG00000278511	0	0	0	0	0	0	0	0	0	0
ENSG00000278513	0	1	0	0	0	0	0	1	1	1
ENSG00000278514	1	0	0	0	1	2	1	0	0	0
ENSG00000278515	0	0	0	0	0	0	0	0	0	0
ENSG00000278518	0	0	0	0	0	0	0	1	1	1
ENSG00000278523	0	0	0	0	0	0	0	0	0	0
ENSG00000278526	1	0	1	0	0	0	0	0	0	0
ENSG00000278527	0	0	0	0	0	0	0	0	0	0
ENSG00000278528	0	0	0	0	0	0	0	0	0	0
ENSG00000278531	0	0	0	0	0	0	0	0	0	0
ENSG00000278532	0	0	0	0	0	0	0	0	0	0
ENSG00000278541	0	0	0	0	0	0	0	0	0	0
ENSG00000278543	0	0	0	0	0	0	0	0	0	1
ENSG00000278546	1	0	0	0	1	1	0	1	0	0
ENSG00000278552	0	0	0	0	0	0	0	0	0	0
ENSG00000278553	0	0	0	0	0	0	0	0	0	0
ENSG00000278554	0	0	0	0	0	0	0	0	0	1
ENSG00000278562	0	4	0	0	0	0	0	2	8	0
ENSG00000278569	0	0	0	0	0	0	0	1	1	0
ENSG00000278572	0	0	0	0	0	0	0	0	0	0
ENSG00000278573	1	0	0	0	1	0	0	0	0	0
ENSG00000278576	4	2	2	0	2	1	1	2	5	3
ENSG00000278577	0	0	0	0	0	0	0	0	0	0
ENSG00000278580	0	0	0	0	0	0	0	0	0	0
ENSG00000278586	0	0	0	0	0	0	0	0	0	0
ENSG00000278587	0	0	0	0	0	0	0	0	0	0
ENSG00000278591	157	250	92	71	154	46	111	87	258	390
ENSG00000278592	0	0	0	0	0	1	2	0	0	0
ENSG00000278593	0	0	0	0	0	0	0	0	0	0
ENSG00000278594	0	0	0	1	0	0	0	2	0	0
ENSG00000278595	0	0	0	0	0	0	0	0	0	0
ENSG00000278600	10	12	3	2	5	7	4	1	1	2
ENSG00000278601	4	1	1	0	0	0	0	2	1	0
ENSG00000278602	0	0	0	0	0	0	0	0	0	0
