	GSM1399553	GSM1399554	GSM1399555	GSM1399556	GSM1399557	GSM1399558	GSM1399559	GSM1399560	GSM1399561	GSM1399562	GSM1399563	GSM1399564
Fam20c	615	1484	770	2070	1118	762	1636	1645	690	785	876	1091
Fam210a	221	318	332	678	362	221	406	548	226	353	616	405
Fam210b	476	816	666	1222	694	409	514	598	343	735	712	438
Fam214a	652	842	656	2244	1197	848	796	1107	633	623	876	883
Fam214b	629	426	552	1072	521	240	1202	1086	436	529	806	901
Fam216a	232	384	280	968	589	341	1194	859	403	428	498	446
Fam216b	0	0	0	0	0	0	0	1	2	0	0	3
Fam217a	7	12	2	4	7	3	30	59	34	30	30	33
Fam217b	54	172	50	242	130	91	90	117	53	80	96	85
Fam219a	550	642	526	1920	1065	459	1514	1510	587	688	1086	838
Fam219aos	4	4	0	6	3	2	0	2	2	6	0	0
Fam219b	201	298	234	504	278	152	502	419	188	267	336	233
Fam220-ps	0	0	0	0	0	0	0	0	0	0	2	1
Fam220a	412	588	422	1068	704	241	930	682	312	509	534	540
Fam221a	129	152	180	358	223	125	482	286	216	198	202	224
Fam221b	15	36	14	16	7	2	28	23	13	30	54	16
Fam222a	218	468	236	1042	493	250	926	1117	532	432	494	691
Fam222b	312	430	308	788	408	297	672	882	491	285	432	688
Fam227a	107	160	102	296	159	204	186	234	112	94	100	164
Fam227b	0	0	0	0	0	0	0	0	0	0	0	0
Fam228a	0	2	0	0	1	1	4	3	0	1	4	1
Fam228b	9	14	4	8	13	6	16	19	12	21	20	17
Fam229a	2	4	0	16	5	7	24	6	6	9	0	5
Fam229b	14	62	20	98	35	34	114	51	22	40	46	40
Fam234a	801	1184	880	3526	1396	833	2760	2204	1295	1036	1220	1491
Fam234b	348	898	550	786	439	420	662	1082	617	664	658	830
Fam240a	0	0	0	0	0	0	0	0	0	0	0	0
Fam240b	0	0	0	0	0	0	0	0	2	1	0	2
Fam241a	97	130	114	94	58	38	284	203	92	184	206	200
Fam241b	137	218	126	320	171	114	498	301	159	203	222	201
Fam243	0	0	0	0	0	0	0	3	0	0	0	0
Fam24a	0	2	0	4	0	0	0	4	0	1	0	0
Fam24b	0	0	2	2	0	0	4	1	0	1	4	0
Fam25c	13	6	26	2	2	1	0	0	0	1	0	0
Fam32a	520	744	602	1188	604	455	1380	1313	728	788	856	877
Fam3a	267	428	250	662	319	253	562	522	264	353	412	414
Fam3b	0	0	6	0	0	0	4	0	0	0	0	0
Fam3c	272	374	316	520	281	281	932	913	415	780	818	688
Fam3d	9	16	22	16	12	9	46	41	18	20	30	18
Fam43a	292	334	266	392	243	146	1662	1576	731	750	1170	1168
Fam43b	0	8	0	2	0	0	0	0	0	6	0	0
Fam47c	0	0	0	0	0	0	0	0	0	0	0	0
Fam47e	2	2	10	6	0	0	0	0	0	6	0	0
Fam50a	600	658	660	1148	627	368	1114	752	326	575	756	580
Fam50b	0	0	0	0	0	0	0	1	0	0	0	0
Fam53a	231	270	286	600	281	192	780	535	264	402	528	460
Fam53b	148	214	206	328	175	115	208	264	92	209	200	187
Fam53c	857	1080	880	1552	777	420	1530	1989	1046	1217	1394	1552
Fam71a	21	24	26	26	16	13	32	24	22	59	32	36
Fam71b	0	0	0	2	1	0	0	0	1	0	0	0
Fam71d	1	0	0	6	2	1	4	3	0	4	8	2
Fam71e1	26	70	54	90	72	45	120	96	40	44	70	61
Fam71e2	2	0	2	6	1	1	2	2	3	16	12	4
Fam71f1	0	0	0	6	0	1	2	1	0	0	0	1
Fam71f2	13	0	6	14	1	4	8	14	6	2	10	9
Fam72a	33	16	32	18	9	18	34	45	24	32	24	28
Fam76a	700	782	748	1590	876	687	1470	1478	561	791	1126	943
Fam76b	256	420	298	740	436	323	874	1143	555	686	826	749
Fam78a	3	4	0	10	1	5	12	7	2	3	4	8
Fam78b	21	54	22	30	23	15	60	65	35	55	86	79
Fam81a	101	174	156	146	74	107	498	503	290	306	326	249
Fam81b	0	0	0	4	0	0	2	0	0	0	0	0
Fam83a	0	0	0	0	0	1	2	3	0	4	4	4
Fam83b	116	52	114	114	52	28	34	125	50	97	130	93
Fam83c	9	4	20	42	9	4	22	41	10	24	24	37
Fam83d	21	28	24	48	20	9	160	125	74	136	154	124
Fam83e	7	2	16	12	5	5	18	18	12	10	14	18
Fam83f	234	134	230	132	60	47	80	118	47	205	198	79
Fam83g	762	596	640	1514	823	373	846	854	408	713	974	882
Fam83h	917	688	888	1152	555	337	946	1186	466	683	966	815
Fam89a	18	16	10	18	17	10	120	73	49	49	58	67
Fam89b	221	384	292	240	138	101	818	535	227	335	358	345
Fam8a1	775	874	646	1550	782	497	1482	1770	766	1095	1320	1195
Fam90a1a	0	0	0	0	0	0	0	0	0	0	0	0
Fam90a1b	1	4	2	6	1	0	4	7	2	4	14	5
Fam91a1	1568	1764	1424	3016	1695	1244	2570	3778	1898	2689	3506	2988
Fam98a	541	846	566	1506	797	426	636	775	357	626	742	559
Fam98b	288	402	294	656	355	209	1114	905	445	590	694	655
Fam98c	201	320	214	386	199	167	632	451	208	274	418	347
Fan1	109	160	98	280	150	129	62	188	97	108	126	130
Fanca	17	22	22	44	34	15	120	153	74	183	146	109
Fancb	3	12	20	38	14	13	20	28	19	49	50	26
Fancc	90	94	86	112	60	60	210	155	107	130	186	158
Fancd2	10	4	16	32	13	18	64	87	58	74	70	53
Fancd2os	0	0	0	2	0	0	6	1	0	0	0	2
Fance	158	288	204	344	226	155	440	368	189	277	314	288
Fancf	31	52	24	110	79	41	132	92	30	60	76	55
Fancg	39	54	44	82	28	33	104	76	37	123	114	80
Fanci	3	10	10	40	9	6	54	69	44	74	76	47
Fancl	87	158	106	208	134	94	318	166	82	169	168	132
Fancm	150	272	190	578	313	201	242	509	248	335	354	423
Fank1	23	18	20	58	20	6	32	18	21	19	14	18
Fap	10	26	14	16	4	8	152	160	82	170	178	132
Far1	777	730	674	1606	945	632	1384	1611	651	1141	1746	1218
Far1os	3	4	2	4	3	0	0	2	1	3	0	7
Far2	30	46	50	54	13	17	52	43	16	63	62	35
Far2os1	7	6	6	2	1	4	6	3	2	3	16	2
Far2os2	0	0	0	0	0	0	0	0	0	0	2	0
Farp1	613	752	746	1068	661	419	944	1762	925	1503	1730	1321
Farp2	144	196	160	334	167	143	70	154	69	176	170	141
Fars2	211	288	288	510	301	195	496	402	245	260	330	347
Farsa	465	668	498	918	613	337	1118	903	438	685	872	715
Farsb	530	566	468	928	585	279	960	694	283	699	900	523
Fas	154	132	132	202	138	144	250	175	96	256	298	304
Fasl	1	0	0	4	0	0	6	0	0	0	0	0
Fasn	1302	1928	1340	3242	1411	1168	2432	4564	2045	2538	2968	3051
Fastk	640	984	788	1464	779	562	1238	1022	486	711	834	686
Fastkd1	132	204	134	254	124	74	166	213	73	156	202	176
Fastkd2	155	210	220	402	268	164	282	261	118	219	264	220
Fastkd3	89	120	100	184	95	65	264	272	118	157	208	199
Fastkd5	73	140	54	106	74	54	198	125	66	114	178	81
Fat1	865	718	794	1310	583	515	664	1593	787	1565	1702	1284
Fat2	6	14	12	4	2	2	0	7	3	32	26	13
Fat3	52	52	68	32	18	40	4	12	0	17	20	19
Fat4	100	90	94	152	74	49	266	777	475	602	540	525
Fate1	0	0	0	0	0	0	0	0	0	0	0	0
Fau	3585	4450	4218	3870	2059	1729	11624	5671	2863	4687	5822	4569
Fau-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Fau-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Faxc	217	284	216	678	362	244	104	514	266	283	440	383
Fbf1	304	468	354	716	325	310	668	947	478	541	642	907
Fbh1	356	710	502	954	501	419	912	1211	488	768	792	776
Fbl	754	644	572	1014	585	413	2460	1435	613	1157	1552	1113
Fbl-ps2	65	94	190	224	87	40	30	162	109	193	228	158
Fblim1	333	150	372	114	55	74	768	887	339	780	1010	848
Fbll1	2	2	0	0	0	0	20	36	10	33	28	28
Fbln1	282	48	238	50	26	2	462	487	266	633	566	415
Fbln2	592	368	690	98	55	40	1426	1644	862	2193	1854	1779
Fbln5	132	92	152	68	35	16	632	588	286	961	760	693
Fbln7	10	18	14	12	4	3	20	17	10	18	20	15
Fbn1	124	108	174	104	58	28	458	1044	600	1612	1080	954
Fbn2	38	10	16	4	5	0	398	921	460	987	850	527
Fbp1	24	78	22	24	31	26	200	175	67	113	154	104
Fbp2	25	24	42	20	13	19	10	12	5	16	14	5
Fbrs	964	1392	1010	2136	963	664	1664	2399	957	1252	1714	1557
Fbrsl1	1135	1304	1092	2674	1280	880	2132	2363	1079	1617	1814	1812
Fbxl12	156	224	184	566	392	256	534	519	274	267	358	385
Fbxl12os	37	14	16	50	22	23	42	42	13	37	34	31
Fbxl13	3	0	2	6	2	0	14	5	4	2	0	6
Fbxl14	557	682	542	1258	760	404	1190	1093	456	768	898	775
Fbxl15	105	160	110	312	114	114	380	266	109	134	140	123
Fbxl16	1153	1944	1092	5038	2614	1668	2166	2413	970	827	964	1149
Fbxl17	429	578	406	1224	664	492	812	912	520	568	632	618
Fbxl18	199	254	204	470	191	131	370	565	232	339	328	313
Fbxl19	108	280	132	336	137	126	564	599	278	404	380	390
Fbxl2	128	194	140	592	289	173	292	267	111	155	172	159
Fbxl20	369	608	478	824	466	363	854	1203	680	668	844	919
Fbxl21	11	36	20	62	36	29	34	29	15	18	26	16
Fbxl22	9	30	22	20	18	9	64	43	33	57	62	52
Fbxl3	970	1050	1048	1788	1103	726	1840	1984	1100	1152	1556	1462
Fbxl4	179	306	252	482	284	171	446	371	195	255	252	307
Fbxl5	631	992	700	1636	980	642	1160	1278	593	926	1056	1110
Fbxl6	192	330	266	428	207	154	782	539	225	323	360	383
Fbxl7	22	22	50	56	20	14	74	135	88	154	188	161
Fbxl8	18	36	48	42	40	18	38	21	11	21	34	25
Fbxo10	149	262	148	450	206	178	418	499	266	288	344	386
Fbxo11	1110	850	974	1796	933	656	2022	2785	1087	1722	2248	2060
Fbxo15	0	0	0	0	0	2	4	2	0	3	0	3
Fbxo16	76	130	130	276	135	100	190	149	67	123	132	94
Fbxo17	50	102	66	174	154	75	144	141	66	96	118	80
Fbxo2	84	286	96	414	267	200	156	80	38	49	72	54
Fbxo21	516	982	604	1384	964	731	2210	2679	1239	1054	1158	1441
Fbxo22	291	404	366	648	441	288	714	648	289	354	486	456
Fbxo24	11	28	4	22	9	16	6	9	4	19	14	14
Fbxo25	166	318	192	500	285	193	576	478	185	251	270	277
Fbxo27	16	22	6	42	33	13	32	46	20	30	18	34
Fbxo28	447	584	500	972	520	375	876	1176	637	775	1014	893
Fbxo3	870	1320	994	2382	1344	942	1818	2040	969	965	1264	1331
Fbxo30	1425	1452	1452	1056	551	447	1130	1573	755	1272	1480	1458
Fbxo31	652	976	782	796	392	340	484	466	270	258	326	319
Fbxo32	471	504	478	1146	642	421	414	693	507	483	562	630
Fbxo33	462	874	464	1188	715	568	892	1009	497	719	858	781
Fbxo34	583	634	674	1408	689	470	1222	1154	569	763	1010	954
Fbxo36	41	32	36	104	61	46	158	99	55	23	44	68
Fbxo38	889	1012	756	2310	1422	840	1102	1784	909	1130	1522	1366
Fbxo39	0	0	0	0	0	0	2	1	0	2	4	0
Fbxo4	147	150	142	302	252	114	444	246	118	209	266	240
Fbxo40	1	2	2	6	3	0	0	2	0	0	0	0
Fbxo41	24	32	24	66	39	51	26	87	37	51	66	64
Fbxo42	549	742	570	1506	799	425	1138	1504	789	738	976	1178
Fbxo43	8	2	6	12	9	4	10	14	5	24	16	7
Fbxo44	265	470	234	902	451	331	614	466	247	178	270	367
Fbxo45	433	466	412	1154	644	305	1056	1069	484	688	972	765
Fbxo46	376	518	324	998	511	444	556	489	250	348	544	405
Fbxo47	3	32	12	24	14	12	4	35	18	15	24	22
Fbxo48	2	2	0	12	1	1	4	21	13	16	24	8
Fbxo5	37	34	28	86	68	41	262	153	69	152	144	83
Fbxo6	221	278	284	512	325	250	440	330	155	173	258	219
Fbxo7	242	382	270	752	396	279	578	481	248	361	440	356
Fbxo8	292	478	312	760	462	296	612	517	278	286	374	345
Fbxo9	356	738	516	1024	521	404	684	565	260	436	486	425
Fbxw10	25	8	34	36	10	8	14	29	7	29	38	27
Fbxw11	1615	1390	1510	3374	1751	970	2546	3025	1342	2051	2610	2325
Fbxw13	0	0	0	0	0	1	0	2	0	1	0	2
Fbxw14	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw15	2	0	0	0	0	0	12	14	2	3	6	1
Fbxw16	0	0	0	0	0	0	0	0	1	0	0	0
Fbxw17	61	108	60	102	94	63	164	133	79	103	152	116
Fbxw18	0	0	0	0	0	0	0	0	0	1	0	0
Fbxw19	1	0	6	8	2	0	6	1	1	5	0	2
Fbxw2	623	806	588	1178	661	423	1304	1342	596	766	1012	834
Fbxw20	2	8	0	0	2	0	0	5	1	3	2	0
Fbxw21	0	0	0	0	0	0	0	0	1	0	0	0
Fbxw22	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw23	0	0	0	0	0	0	0	1	1	1	0	0
Fbxw24	2	0	2	2	2	1	8	51	19	8	12	25
Fbxw25	0	0	0	0	0	0	0	0	0	0	2	4
Fbxw26	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw27	0	4	0	0	0	0	0	0	0	0	0	0
Fbxw28	0	0	0	0	0	0	0	0	0	0	0	2
Fbxw4	166	306	182	404	216	171	248	244	103	235	272	224
Fbxw5	483	724	610	1212	652	461	960	1057	453	652	750	765
Fbxw7	494	624	504	1456	837	481	850	995	394	545	750	681
Fbxw8	928	1048	860	1572	858	589	1252	1625	841	1228	1456	1190
Fbxw9	239	360	200	604	346	275	1018	637	299	398	554	474
Fcamr	2	2	0	0	0	2	0	1	1	2	2	0
Fcer1a	0	0	0	0	0	0	0	3	0	1	6	0
Fcer1g	62	124	110	144	77	34	52	39	20	34	38	24
Fcer2a	10	10	10	24	31	4	8	29	4	5	8	21
Fcf1	173	234	164	240	182	114	732	418	184	327	428	297
Fcgbp	9	14	38	22	8	16	40	39	20	45	28	38
Fcgr1	14	18	26	14	17	5	12	12	3	8	10	4
Fcgr2b	41	64	38	46	13	24	14	11	8	11	12	12
Fcgr3	49	62	54	66	36	26	24	37	24	26	12	31
Fcgr4	8	26	18	30	13	4	0	9	6	1	10	2
Fcgrt	161	174	198	150	52	43	618	430	263	395	430	403
Fcho1	43	76	56	88	54	50	138	188	95	112	124	145
Fcho2	558	640	566	1174	585	440	1112	1415	684	1075	1262	1167
Fchsd1	210	232	222	190	131	111	352	307	180	295	342	326
Fchsd2	315	496	364	530	277	271	466	767	417	541	584	738
Fcmr	1	4	0	0	1	0	0	6	1	1	0	3
Fcna	0	10	0	10	6	3	44	35	35	24	14	20
Fcnaos	1	10	0	0	1	4	6	2	0	1	0	0
Fcnb	0	0	0	0	0	0	0	0	0	0	0	0
Fcor	1	0	0	2	0	0	8	0	0	0	2	8
Fcrl1	4	6	0	4	4	5	2	0	0	1	0	4
Fcrl5	0	0	0	0	0	0	0	0	1	0	0	0
Fcrl6	0	0	0	0	3	0	0	0	1	1	0	0
Fcrla	2	0	0	0	0	0	0	0	0	0	0	0
Fcrlb	0	8	0	0	0	0	0	2	1	0	2	0
Fcrls	10	14	16	6	6	3	18	27	11	15	16	33
Fcsk	120	234	190	204	111	85	172	176	78	217	216	187
Fdft1	1139	1462	1296	3332	1556	1482	4014	2998	1226	1384	2226	1812
Fdps	550	756	662	1690	1046	707	2944	1850	828	971	1264	981
Fdx1	671	628	690	434	226	140	938	505	261	561	716	509
Fdx2	143	204	148	188	99	70	362	222	87	195	232	185
Fdxacb1	75	90	96	154	93	69	190	118	64	104	104	76
Fdxr	109	174	136	172	125	94	316	178	80	169	160	155
Fech	413	672	550	1022	557	402	802	913	435	573	674	669
Fem1a	556	904	696	1404	844	398	1044	1319	613	649	772	833
Fem1al	2	12	0	8	2	2	0	3	3	1	0	1
Fem1b	1253	1092	1088	3050	1648	716	2598	4186	1389	2161	3076	2680
Fem1c	664	770	668	1126	653	383	836	1280	693	875	1168	1011
Fen1	101	178	132	258	125	78	496	320	242	502	466	258
Fendrr	0	6	12	4	3	4	14	11	1	14	10	8
Fer	155	250	160	454	220	184	170	304	148	220	294	262
Fer1l4	0	0	4	2	0	0	0	1	0	1	2	0
Fer1l5	40	56	38	126	73	48	38	65	21	60	78	65
Fer1l6	65	166	86	482	295	194	70	116	70	13	34	64
Ferd3l	0	0	0	0	0	0	0	0	0	0	0	0
Fermt1	548	142	424	38	45	26	138	285	138	527	786	313
Fermt2	2107	1674	2028	3122	1528	1174	4112	4160	1849	2836	3942	3404
Fermt3	72	92	116	206	99	157	82	86	59	109	168	93
Fes	104	162	144	122	47	46	304	295	136	181	224	267
Fetub	59	90	102	84	28	53	4	10	6	5	10	6
Fev	37	62	48	42	33	31	516	409	195	189	152	155
Fez1	72	96	78	282	146	67	158	117	68	93	152	98
Fez2	209	202	196	338	178	139	598	483	249	321	408	345
Fezf1	1	0	0	0	0	0	0	2	1	0	0	0
Fezf2	5	0	0	8	0	0	0	1	0	1	0	1
Ffar1	361	694	368	1666	907	679	756	1448	601	333	368	445
Ffar2	52	118	94	312	231	164	332	250	109	121	106	94
Ffar3	22	44	30	132	46	58	180	82	45	32	30	32
Ffar4	75	94	76	166	163	89	1026	646	287	199	262	417
Fga	1	0	0	2	0	2	24	53	13	13	28	21
Fgb	25	6	16	30	10	3	240	366	108	219	404	277
Fgd1	76	152	88	242	115	77	220	402	192	332	248	302
Fgd2	143	262	218	470	270	227	460	534	240	151	224	337
Fgd3	859	262	674	134	86	62	2858	2635	687	2409	3590	1892
Fgd4	210	336	272	598	336	280	396	624	276	322	474	502
Fgd5	229	254	190	218	76	78	342	720	317	529	560	569
Fgd6	840	516	628	1618	1158	525	704	1531	625	906	1176	1176
Fgf1	114	248	106	214	110	82	130	260	124	246	252	223
Fgf10	0	0	2	0	0	0	10	9	5	13	10	9
Fgf11	17	16	18	16	8	13	78	92	36	76	62	54
Fgf12	278	514	296	914	348	363	398	480	316	187	190	375
Fgf13	32	52	34	28	12	2	280	265	174	323	420	277
Fgf14	35	38	18	54	28	26	52	54	46	56	66	69
Fgf15	0	0	0	0	1	0	2	6	0	5	8	1
Fgf16	0	0	0	0	1	0	0	3	3	3	10	4
Fgf17	0	2	2	4	4	0	6	5	4	2	6	5
Fgf18	6	2	2	6	0	1	24	29	18	21	38	27
Fgf2	49	24	56	34	24	12	170	151	48	81	118	96
Fgf20	2	0	4	0	0	0	0	0	0	2	0	1
Fgf21	292	748	798	124	91	130	10	7	2	9	6	6
Fgf22	3	0	0	8	0	2	4	13	4	6	4	8
Fgf23	2	4	0	0	0	0	2	9	2	13	10	8
Fgf2os	0	0	0	0	0	3	0	0	0	0	0	0
Fgf3	2	2	2	0	0	0	0	2	0	1	0	1
Fgf4	0	0	0	0	0	0	0	0	0	0	0	0
Fgf5	0	0	0	0	0	3	2	7	5	9	20	9
Fgf6	1	2	0	0	1	0	0	1	0	0	4	1
Fgf7	3	0	10	2	4	0	14	14	2	17	2	7
Fgf8	0	0	0	0	0	0	0	3	0	0	0	0
Fgf9	36	104	74	134	97	70	76	62	30	22	58	52
Fgfbp1	10	2	8	2	2	1	34	10	12	7	12	10
Fgfbp3	16	72	42	72	39	30	230	88	57	25	36	40
Fgfr1	1314	932	1352	1116	598	370	2530	2786	1152	2435	2784	2153
Fgfr1op2	719	1204	926	1522	972	580	1268	1326	656	919	1048	942
Fgfr2	137	120	230	50	44	34	698	1036	460	776	656	990
Fgfr3	182	248	542	102	49	42	514	695	364	634	544	885
Fgfr3-ps	0	0	0	0	0	0	0	0	0	0	0	0
Fgfr4	93	42	120	38	27	23	456	605	221	327	386	422
Fgfrl1	118	120	188	50	41	35	532	436	245	564	756	451
Fgg	0	0	0	10	4	1	28	26	6	13	40	25
Fggy	108	202	140	224	102	95	208	157	86	127	184	175
Fgl1	12	12	4	12	6	4	26	22	8	16	30	12
Fgl2	1426	1348	1370	636	398	309	356	439	136	362	564	349
Fgr	4	4	10	10	4	4	12	20	7	8	16	6
Fh1	670	778	698	2294	2062	639	1450	1154	582	879	1010	894
Fhad1	147	128	130	350	226	156	296	357	176	155	222	302
Fhad1os1	0	0	0	0	1	0	0	0	1	0	0	0
Fhad1os2	2	0	0	0	0	0	0	1	0	0	0	1
Fhdc1	354	422	316	2058	1230	536	686	809	254	245	354	379
Fhip1a	311	356	402	480	298	207	184	251	139	233	270	304
Fhip1b	832	924	800	1906	970	658	1134	1466	577	691	978	1044
Fhip2a	511	938	558	1506	619	428	734	1297	639	812	908	834
Fhip2b	249	306	284	554	282	146	562	608	230	366	470	383
Fhit	16	62	34	76	47	50	106	90	40	39	64	38
Fhitos	0	4	0	0	0	0	0	0	0	0	0	0
Fhl1	416	584	380	1190	656	477	608	533	281	495	504	430
Fhl2	791	644	784	1916	943	621	2796	1370	609	1321	2104	1375
Fhl3	417	188	374	172	72	41	1326	864	322	640	1068	730
Fhl4	3	8	4	22	9	10	10	21	11	15	16	10
Fhl5	7	8	12	6	4	10	8	56	23	21	38	47
Fhod1	165	214	150	244	62	72	364	395	139	335	382	339
Fhod3	194	446	260	1380	933	378	370	562	285	355	492	394
Fibcd1	9	4	10	4	0	0	24	24	4	12	24	8
Fibin	3	6	0	2	0	1	14	4	5	6	10	12
Fibp	298	352	272	628	263	224	926	623	260	448	472	433
Ficd	410	704	344	1296	634	347	412	492	199	210	294	260
Fig4	219	334	180	428	223	144	300	354	202	220	232	263
Figla	0	0	0	0	0	0	0	0	0	0	0	0
Fign	31	30	52	18	7	8	32	63	33	73	86	64
Fignl1	13	14	10	60	19	24	146	96	66	116	150	72
Fignl2	42	48	60	58	30	33	124	137	74	83	128	117
Filip1	393	620	284	1368	685	472	252	547	268	330	428	425
Filip1l	348	320	438	256	118	137	634	959	441	1009	1220	1364
Fip1l1	962	1308	1000	2416	1423	886	2100	2490	1169	1470	1810	1616
Firre	1518	2704	1668	4282	1676	1560	1914	3292	1381	2047	2268	2642
Fis1	444	800	564	1138	721	466	2194	1285	713	790	904	892
Fitm1	1	0	0	2	0	0	2	6	3	2	6	4
Fitm2	1157	1016	894	3824	2082	960	1422	1715	747	627	776	934
Fiz1	378	374	314	498	272	175	708	673	344	422	556	521
Fjx1	464	306	428	84	50	17	1152	744	233	492	656	546
Fkbp10	60	74	68	42	20	19	990	866	441	729	668	564
Fkbp11	1554	2060	2440	1070	451	532	496	283	268	1183	1250	394
Fkbp14	107	152	76	362	183	101	274	272	163	178	200	162
Fkbp15	377	642	454	1114	592	362	588	906	426	541	626	607
Fkbp1a	2059	2416	1936	4038	2171	1431	8528	5459	2511	3730	4418	3798
Fkbp1a-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a-ps2	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a-ps3	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp1b	258	560	294	1150	607	493	466	398	225	247	254	233
Fkbp2	705	1144	922	1546	838	580	1596	876	525	714	766	594
Fkbp3	256	504	316	574	304	174	1226	862	439	580	654	611
Fkbp4	3486	5056	3556	10982	6470	3808	6552	4984	2228	3493	4180	4020
Fkbp5	1395	2912	1114	2280	922	851	2370	3219	1730	1050	1292	3121
Fkbp6	7	8	12	2	2	1	2	14	3	11	12	8
Fkbp7	149	166	158	300	159	131	342	217	116	184	158	172
Fkbp8	1290	2128	1690	2478	1305	1079	3816	2710	1423	1880	2090	1981
Fkbp9	1459	2702	1720	5094	2305	1780	3802	4287	2298	2699	2756	2677
Fkbpl	121	206	96	300	126	128	268	153	76	57	82	102
Fkrp	288	368	294	518	298	222	604	600	237	349	478	360
Fktn	229	356	240	700	307	227	246	351	186	245	246	245
Flacc1	0	0	0	2	4	2	0	1	1	0	0	1
Flad1	215	330	212	548	259	211	358	409	186	240	264	246
Flcn	1119	1994	1260	4064	2054	1471	1470	1449	913	942	1342	1257
Flg	2	0	0	0	0	0	0	2	0	0	2	0
Flg2	0	0	0	0	0	0	0	0	0	0	0	0
Fli1	95	98	88	116	40	55	408	497	267	316	464	430
Flicr	3	8	4	20	8	10	4	15	8	24	12	10
Flii	906	1122	874	1636	856	690	1152	1688	681	1206	1546	1274
Flna	4646	1900	4046	1732	950	721	4434	7871	2770	8330	10240	7620
Flnb	5790	3556	5224	9130	4632	2720	2856	5500	1786	7898	9964	5701
Flnc	534	124	474	58	40	22	1018	1646	431	1170	1652	1548
Flot1	274	570	410	572	363	307	1158	962	409	631	830	633
Flot2	378	650	416	1070	623	432	1318	1327	715	932	1098	922
Flrt1	60	102	70	310	212	95	46	293	80	133	112	139
Flrt2	126	60	120	6	14	10	270	387	212	353	352	367
Flrt3	42	34	52	30	12	19	128	128	92	200	256	189
Flt1	2152	2252	1908	2940	901	1443	2410	3243	1634	2274	2806	3075
Flt3	2	4	6	4	1	1	6	5	1	10	4	7
Flt3l	53	78	76	108	42	33	120	91	44	45	70	48
Flt4	241	276	220	420	172	141	416	793	358	540	496	558
Flvcr1	350	412	276	732	492	277	604	612	311	418	634	542
Flvcr2	43	30	72	10	14	11	18	25	15	36	24	16
Flywch1	450	692	494	1304	634	459	754	841	357	520	576	615
Flywch2	24	38	30	32	34	21	134	60	32	49	70	42
Fmc1	77	108	96	126	81	56	196	102	60	156	130	88
Fmn1	36	48	52	52	44	29	40	113	85	70	116	112
Fmn2	705	1150	790	2484	1397	1118	1012	2035	1037	484	526	1127
Fmnl1	124	116	80	168	105	85	246	280	98	143	170	135
Fmnl2	457	848	472	1566	902	586	762	1700	758	693	934	1190
Fmnl3	349	306	384	360	193	158	1022	1301	556	1041	1114	941
Fmo1	80	120	86	184	57	52	186	283	112	165	166	195
Fmo2	232	320	516	102	53	74	562	859	561	566	474	781
Fmo3	0	0	0	0	0	0	0	0	0	1	0	0
Fmo4	7	8	8	20	14	13	34	28	15	6	6	12
Fmo5	18	88	54	74	46	33	88	84	54	31	52	69
Fmo6	0	0	0	0	2	0	2	0	1	0	0	0
Fmo9	0	0	0	0	0	0	0	0	0	0	0	0
Fmod	25	18	32	4	10	0	18	13	14	31	10	16
Fmr1	700	822	794	1478	792	558	1334	1712	855	1356	1642	1519
Fmr1nb	2	0	0	0	0	0	2	2	0	0	0	0
Fn1	210	94	230	90	38	9	964	1561	732	1727	1962	1483
Fn3k	102	208	114	222	79	91	56	63	22	29	16	30
Fn3krp	112	216	110	368	151	135	200	225	72	125	148	154
Fnbp1	329	412	332	664	365	218	688	1156	411	790	860	840
Fnbp1l	691	464	672	832	419	315	1718	2592	1204	1818	2522	2302
Fnbp4	834	1014	826	2264	1124	896	1378	2000	894	1364	1694	1625
Fnd3c2	0	0	0	0	1	0	0	0	0	0	0	1
Fndc1	34	28	28	12	11	5	46	110	53	391	198	141
Fndc10	69	150	74	284	181	129	212	160	56	83	128	148
Fndc11	0	2	0	4	1	0	4	3	5	1	2	0
Fndc3a	3789	4948	3476	10768	6092	3999	2846	5286	2606	2933	3966	4051
Fndc3b	1567	1210	1514	3498	1765	1031	1510	2675	1309	2453	2916	2341
Fndc3c1	0	0	0	0	0	0	22	12	8	2	8	11
Fndc4	34	50	58	26	23	16	224	175	80	220	192	170
Fndc5	8	20	12	38	37	12	72	56	29	18	30	44
Fndc7	6	0	4	6	0	6	0	5	1	11	2	5
Fndc8	7	0	2	0	5	1	0	6	1	4	6	3
Fndc9	10	8	0	24	15	12	12	7	3	6	10	7
Fnip1	1532	1442	1478	4338	2135	1425	1166	1760	916	1413	1936	1833
Fnip2	1152	1502	1006	3936	2115	1031	1194	2079	1009	975	1362	1475
Fnta	408	614	502	1036	533	358	1678	1169	547	726	904	803
Fntb	162	250	186	500	228	167	254	298	184	278	280	187
Focad	199	310	232	550	279	232	178	223	129	280	278	195
Folh1	0	0	0	0	0	0	0	2	3	2	0	5
