	GSM4476798	GSM4476799	GSM4476800	GSM4476801	GSM4476802	GSM4476803
ENSG00000254935	0	0	0	0	0	0
ENSG00000254936	2	2	4	0	0	0
ENSG00000254937	0	0	0	0	0	0
ENSG00000254938	0	0	0	0	0	0
ENSG00000254939	0	0	0	2	1	1
ENSG00000254941	3	2	0	0	4	4
ENSG00000254942	0	0	0	0	0	0
ENSG00000254943	0	0	0	0	0	0
ENSG00000254951	4	4	8	5	4	2
ENSG00000254953	0	0	0	0	0	0
ENSG00000254957	0	0	0	0	0	0
ENSG00000254963	0	1	5	0	0	0
ENSG00000254964	0	0	0	0	0	0
ENSG00000254971	0	0	0	0	0	0
ENSG00000254972	0	0	0	1	0	1
ENSG00000254973	4	5	3	6	8	6
ENSG00000254974	1	2	2	1	2	1
ENSG00000254975	0	0	0	0	0	0
ENSG00000254979	0	5	8	0	2	8
ENSG00000254980	0	1	0	0	0	0
ENSG00000254983	0	1	1	0	0	1
ENSG00000254987	0	0	1	0	0	0
ENSG00000254988	9	11	7	6	14	6
ENSG00000254989	1	2	1	0	0	2
ENSG00000254990	1	0	6	0	0	1
ENSG00000254991	3	4	6	2	3	1
ENSG00000254992	0	0	0	0	0	0
ENSG00000255000	0	0	2	0	0	2
ENSG00000255001	0	0	0	0	0	0
ENSG00000255005	0	0	0	0	0	0
ENSG00000255011	0	0	0	0	0	0
ENSG00000255015	0	2	0	0	0	0
ENSG00000255016	0	0	0	1	0	0
ENSG00000255018	0	0	0	0	0	0
ENSG00000255021	0	0	0	0	0	1
ENSG00000255022	0	0	0	0	0	0
ENSG00000255025	0	0	0	0	0	0
ENSG00000255026	6	5	6	4	4	7
ENSG00000255027	0	0	0	0	0	0
ENSG00000255028	0	0	0	0	0	0
ENSG00000255029	0	0	0	0	0	0
ENSG00000255031	34	48	53	33	35	33
ENSG00000255037	0	0	0	0	0	0
ENSG00000255038	0	0	0	0	2	0
ENSG00000255041	0	0	0	0	0	0
ENSG00000255045	5	3	1	2	2	2
ENSG00000255046	1	1	1	2	4	1
ENSG00000255050	1	5	3	1	3	1
ENSG00000255054	6	2	15	10	3	5
ENSG00000255057	0	1	2	0	1	0
ENSG00000255060	0	0	0	0	0	0
ENSG00000255065	1	1	1	0	0	0
ENSG00000255067	0	0	0	0	1	0
ENSG00000255074	1	0	0	2	1	1
ENSG00000255076	0	1	1	0	0	0
ENSG00000255081	0	0	0	0	0	0
ENSG00000255084	0	1	0	0	0	1
ENSG00000255085	0	0	0	0	0	0
ENSG00000255086	0	0	0	0	0	0
ENSG00000255087	2	3	11	6	3	4
ENSG00000255088	0	0	0	0	0	0
ENSG00000255089	2	0	3	0	0	0
ENSG00000255091	0	0	0	0	0	0
ENSG00000255092	1	1	0	1	2	0
ENSG00000255093	0	0	0	0	0	0
ENSG00000255094	3	10	2	2	3	1
ENSG00000255097	0	0	0	0	0	2
ENSG00000255099	0	0	0	0	0	0
ENSG00000255101	0	0	0	0	0	0
ENSG00000255102	0	0	0	0	0	0
ENSG00000255107	0	0	0	0	0	0
ENSG00000255108	7	5	6	4	3	0
ENSG00000255110	0	0	0	0	0	0
ENSG00000255111	0	0	0	0	0	0
ENSG00000255114	0	0	0	0	0	0
ENSG00000255115	0	0	0	0	0	2
ENSG00000255118	0	0	0	0	0	0
ENSG00000255119	1	0	2	0	0	0
ENSG00000255122	0	0	0	0	0	0
ENSG00000255126	2	9	8	5	6	0
ENSG00000255127	1	1	1	0	0	2
ENSG00000255130	0	2	1	0	0	1
ENSG00000255132	0	0	0	0	1	0
ENSG00000255139	9	17	12	8	12	4
ENSG00000255142	5	10	13	7	11	8
ENSG00000255143	1	0	0	0	0	1
ENSG00000255144	0	0	0	0	0	0
ENSG00000255146	11	15	10	12	14	14
ENSG00000255148	1	3	2	1	3	0
ENSG00000255149	0	0	0	0	0	0
ENSG00000255155	0	0	0	0	0	0
ENSG00000255158	1	0	0	0	0	0
ENSG00000255160	6	1	1	0	0	1
ENSG00000255161	0	0	0	0	0	0
ENSG00000255162	0	0	0	0	0	0
ENSG00000255164	0	0	0	1	0	0
ENSG00000255165	0	0	3	0	2	1
ENSG00000255166	0	0	0	0	0	0
ENSG00000255167	0	0	0	0	0	0
ENSG00000255170	0	0	0	0	0	0
ENSG00000255173	0	0	0	0	0	0
ENSG00000255174	0	0	0	0	0	0
ENSG00000255176	4	12	4	4	5	4
ENSG00000255179	0	0	0	0	0	0
ENSG00000255182	65	83	73	63	78	77
ENSG00000255184	0	0	0	0	0	0
ENSG00000255186	0	0	0	0	0	0
ENSG00000255188	0	0	0	0	0	0
ENSG00000255191	0	0	0	0	0	0
ENSG00000255197	3	3	2	4	1	4
ENSG00000255201	0	0	0	0	0	0
ENSG00000255202	0	1	0	2	0	0
ENSG00000255204	0	0	0	0	0	0
ENSG00000255206	0	0	0	0	0	0
ENSG00000255207	0	0	0	0	0	0
ENSG00000255209	0	0	0	0	0	0
ENSG00000255210	0	0	0	0	2	0
ENSG00000255211	0	0	0	0	0	0
ENSG00000255214	0	0	0	0	0	0
ENSG00000255216	0	0	0	0	0	0
ENSG00000255219	0	0	0	0	0	0
ENSG00000255224	66	79	82	55	85	58
ENSG00000255227	0	1	0	0	0	0
ENSG00000255229	1	0	0	0	0	0
ENSG00000255230	0	0	0	0	0	0
ENSG00000255232	0	0	0	0	0	0
ENSG00000255233	0	0	0	0	0	0
ENSG00000255235	0	0	0	0	0	0
ENSG00000255237	0	3	1	2	1	0
ENSG00000255240	14	31	6	15	21	16
ENSG00000255241	0	0	0	1	0	0
ENSG00000255244	0	0	0	0	0	0
ENSG00000255246	0	0	0	0	0	0
ENSG00000255250	0	0	0	0	1	1
ENSG00000255252	0	0	0	0	0	0
ENSG00000255253	0	0	0	0	0	0
ENSG00000255256	0	0	0	0	0	0
ENSG00000255260	1	1	0	0	0	0
ENSG00000255266	0	0	0	0	0	0
ENSG00000255268	0	0	0	0	0	0
ENSG00000255271	0	0	0	0	0	0
ENSG00000255272	0	0	0	0	0	0
ENSG00000255273	0	0	0	0	0	0
ENSG00000255279	0	0	0	0	0	0
ENSG00000255280	0	0	0	0	0	0
ENSG00000255281	0	0	0	0	0	0
ENSG00000255283	0	0	0	0	0	0
ENSG00000255285	0	0	0	0	0	0
ENSG00000255286	0	0	0	0	0	0
ENSG00000255288	0	0	0	0	0	0
ENSG00000255289	2	2	1	0	2	0
ENSG00000255292	6	5	8	5	9	0
ENSG00000255296	0	0	0	0	0	0
ENSG00000255299	0	0	0	0	0	0
ENSG00000255301	4	0	5	9	1	3
ENSG00000255305	0	0	0	0	0	0
ENSG00000255306	7	3	3	2	2	1
ENSG00000255309	0	0	0	0	0	0
ENSG00000255310	135	180	141	134	145	127
ENSG00000255313	1	1	4	1	2	0
ENSG00000255314	0	0	1	0	0	0
ENSG00000255317	0	0	0	0	0	0
ENSG00000255320	5	8	10	10	3	5
ENSG00000255321	0	0	0	2	0	0
ENSG00000255325	0	0	1	1	0	1
ENSG00000255326	0	3	4	4	3	4
ENSG00000255328	0	6	1	3	1	2
ENSG00000255330	5	3	10	4	9	7
ENSG00000255331	0	0	0	0	0	0
ENSG00000255333	0	0	0	0	0	0
ENSG00000255334	0	0	0	0	0	0
ENSG00000255336	0	0	0	0	0	0
ENSG00000255338	0	0	0	0	0	0
ENSG00000255339	40	52	48	54	23	27
ENSG00000255340	0	0	0	0	0	0
ENSG00000255342	0	0	0	0	0	0
ENSG00000255343	0	1	0	0	0	0
ENSG00000255345	1	0	0	0	0	0
ENSG00000255347	0	0	0	0	0	0
ENSG00000255348	0	0	0	2	1	0
ENSG00000255351	0	0	0	0	0	0
ENSG00000255356	0	0	0	0	0	0
ENSG00000255357	0	0	0	0	0	0
ENSG00000255360	0	0	0	0	0	0
ENSG00000255361	0	0	0	0	0	0
ENSG00000255365	0	0	0	0	0	0
ENSG00000255366	0	1	0	1	0	1
ENSG00000255367	5	7	12	7	2	12
ENSG00000255368	0	0	0	0	0	0
ENSG00000255369	0	0	0	0	0	0
ENSG00000255372	0	0	0	0	0	0
ENSG00000255375	0	0	0	1	0	0
ENSG00000255376	0	0	0	0	0	0
ENSG00000255380	0	0	0	0	0	0
ENSG00000255381	1	0	1	0	0	0
ENSG00000255384	3	0	0	2	1	2
ENSG00000255389	27	47	60	51	43	30
ENSG00000255391	0	0	0	0	0	0
ENSG00000255395	0	0	0	0	0	0
ENSG00000255396	0	0	0	0	0	0
ENSG00000255401	0	0	0	0	0	0
ENSG00000255402	0	0	0	0	0	0
ENSG00000255404	0	7	0	11	0	0
ENSG00000255410	4	4	5	4	4	1
ENSG00000255413	0	0	0	0	0	0
ENSG00000255415	0	0	0	0	0	0
ENSG00000255421	1	4	1	1	0	1
ENSG00000255422	0	0	0	0	1	0
ENSG00000255426	0	0	0	0	0	0
ENSG00000255428	0	0	0	0	0	0
ENSG00000255429	0	0	0	0	0	0
ENSG00000255432	0	0	0	0	0	0
ENSG00000255434	3	1	0	0	0	0
ENSG00000255437	0	0	0	0	0	0
ENSG00000255438	3	4	2	2	3	1
ENSG00000255439	52	0	16	6	0	19
ENSG00000255440	0	2	0	0	0	0
ENSG00000255442	0	0	0	0	0	0
ENSG00000255445	6	5	8	3	3	7
ENSG00000255446	0	0	0	0	0	0
ENSG00000255447	0	0	0	0	1	0
ENSG00000255448	0	0	4	0	1	0
ENSG00000255449	1	4	2	2	1	1
ENSG00000255450	7	13	4	8	5	6
ENSG00000255451	0	0	0	0	0	0
ENSG00000255452	0	0	0	0	0	0
ENSG00000255454	0	0	0	0	0	0
ENSG00000255455	0	0	0	0	0	0
ENSG00000255456	1	0	0	1	0	1
ENSG00000255457	0	0	0	0	0	0
ENSG00000255459	1	1	0	2	0	2
ENSG00000255462	0	0	1	0	1	0
ENSG00000255463	0	0	0	0	0	0
ENSG00000255467	2	8	4	5	5	7
ENSG00000255470	0	0	0	0	0	0
ENSG00000255472	0	0	0	0	0	0
ENSG00000255475	0	0	0	0	0	0
ENSG00000255476	0	1	1	0	2	0
ENSG00000255477	0	1	0	0	0	0
ENSG00000255478	0	1	1	0	0	0
ENSG00000255479	0	0	0	0	0	0
ENSG00000255480	0	0	1	0	0	0
ENSG00000255482	0	0	0	0	0	0
ENSG00000255483	0	0	0	0	0	0
ENSG00000255486	0	0	0	0	0	0
ENSG00000255487	1	0	0	1	0	0
ENSG00000255489	0	0	0	0	0	0
ENSG00000255491	1	3	1	1	0	4
ENSG00000255495	238	280	267	238	233	216
ENSG00000255496	0	0	0	0	0	0
ENSG00000255497	0	0	0	0	0	0
ENSG00000255498	0	0	0	0	0	0
ENSG00000255499	0	0	0	0	0	0
ENSG00000255500	0	0	0	0	1	0
ENSG00000255505	0	0	0	0	0	0
ENSG00000255506	0	0	0	0	0	0
ENSG00000255508	724	902	691	654	624	525
ENSG00000255511	0	0	0	0	0	0
ENSG00000255513	0	0	2	1	0	3
ENSG00000255515	0	0	0	0	0	0
ENSG00000255516	0	0	0	0	0	0
ENSG00000255519	0	0	0	0	0	0
ENSG00000255520	0	2	1	0	0	0
ENSG00000255523	0	0	2	0	0	1
ENSG00000255525	0	0	0	0	0	0
ENSG00000255527	0	0	0	0	0	0
ENSG00000255528	0	0	0	0	0	0
ENSG00000255530	0	0	1	0	0	1
ENSG00000255532	0	0	0	0	0	0
ENSG00000255533	0	1	0	0	0	0
ENSG00000255535	0	0	0	0	0	0
ENSG00000255537	3	9	7	4	7	3
ENSG00000255539	0	0	0	0	0	0
ENSG00000255540	0	0	0	0	0	0
ENSG00000255542	0	0	0	0	0	0
ENSG00000255543	0	0	0	0	0	0
ENSG00000255548	0	0	1	1	0	0
ENSG00000255550	0	0	0	0	0	0
ENSG00000255551	0	0	0	0	0	0
ENSG00000255555	0	0	0	0	0	0
ENSG00000255556	2	1	1	1	0	0
ENSG00000255557	0	1	0	1	0	1
ENSG00000255558	0	0	0	0	0	0
ENSG00000255563	2	0	0	0	0	0
ENSG00000255565	0	0	0	0	0	0
ENSG00000255566	0	1	0	0	1	2
ENSG00000255572	0	0	0	0	0	0
ENSG00000255575	0	0	0	0	0	0
ENSG00000255580	0	3	2	0	2	1
ENSG00000255581	0	0	3	4	2	1
ENSG00000255583	0	0	0	0	0	0
ENSG00000255585	8	13	23	9	9	7
ENSG00000255595	1	3	2	1	0	0
ENSG00000255599	0	0	0	0	0	0
ENSG00000255605	0	2	0	0	0	0
ENSG00000255608	2	1	5	0	0	0
ENSG00000255621	1	2	2	2	1	3
ENSG00000255627	0	0	0	0	0	0
ENSG00000255628	0	0	0	0	0	0
ENSG00000255629	1	5	0	0	0	0
ENSG00000255639	169	145	129	108	156	131
ENSG00000255641	0	5	1	0	0	0
ENSG00000255644	0	0	0	0	0	0
ENSG00000255647	1	0	1	4	0	1
ENSG00000255648	1	0	0	0	0	0
ENSG00000255649	1	0	0	1	0	0
ENSG00000255653	1	0	0	0	0	0
ENSG00000255655	1	0	1	1	0	1
ENSG00000255663	134	156	256	121	106	111
ENSG00000255669	0	1	1	0	1	1
ENSG00000255670	0	0	0	0	0	0
ENSG00000255671	0	0	0	0	0	0
ENSG00000255672	0	0	0	0	0	0
ENSG00000255680	0	0	0	0	1	0
ENSG00000255686	1	1	1	1	1	0
ENSG00000255689	4	2	7	2	3	1
ENSG00000255692	1	0	3	4	0	0
ENSG00000255703	0	0	0	0	0	0
ENSG00000255704	0	0	0	0	0	0
ENSG00000255710	9	9	5	4	3	1
ENSG00000255723	0	0	0	1	0	0
ENSG00000255726	0	0	0	0	0	0
ENSG00000255730	18	37	63	12	0	14
ENSG00000255741	0	0	0	0	0	0
ENSG00000255745	1113	1879	1692	1125	1236	1050
ENSG00000255746	0	0	0	0	0	0
ENSG00000255750	0	0	0	0	0	0
ENSG00000255753	4	2	0	4	0	3
ENSG00000255757	4	2	1	1	0	4
ENSG00000255775	0	0	0	1	1	0
ENSG00000255780	0	0	0	0	0	0
ENSG00000255786	0	0	0	0	0	0
ENSG00000255790	0	0	0	0	0	0
ENSG00000255801	0	0	0	0	1	0
ENSG00000255811	0	0	0	0	1	0
ENSG00000255817	0	0	1	0	0	0
ENSG00000255825	0	0	0	0	0	0
ENSG00000255829	0	0	0	0	0	0
ENSG00000255830	0	0	0	0	0	0
ENSG00000255835	0	0	0	2	3	2
ENSG00000255836	11	11	10	12	5	4
ENSG00000255838	0	0	0	0	0	0
ENSG00000255839	0	0	0	0	0	0
ENSG00000255843	0	0	2	2	1	1
ENSG00000255845	0	0	0	0	0	0
ENSG00000255847	112	104	81	52	73	64
ENSG00000255851	1	0	0	1	0	0
ENSG00000255853	0	0	0	0	0	0
ENSG00000255856	3	0	4	0	10	0
ENSG00000255858	0	0	0	0	0	0
ENSG00000255860	0	0	1	0	0	0
ENSG00000255866	0	1	0	0	0	1
ENSG00000255870	0	0	0	0	0	0
ENSG00000255871	0	1	0	0	1	1
ENSG00000255872	132	158	59	113	114	76
ENSG00000255882	1	2	1	0	1	3
ENSG00000255885	0	0	0	2	0	1
ENSG00000255886	0	0	0	0	0	0
ENSG00000255893	12	8	15	7	7	4
ENSG00000255899	0	0	0	0	0	0
ENSG00000255900	0	0	0	0	0	0
ENSG00000255910	1	1	0	3	1	1
ENSG00000255916	0	0	0	0	0	0
ENSG00000255919	0	0	0	0	0	0
ENSG00000255921	25	15	14	14	19	14
ENSG00000255923	0	0	0	0	0	0
ENSG00000255928	0	0	0	0	0	0
ENSG00000255931	1	3	3	1	2	0
ENSG00000255933	1	0	1	2	0	1
ENSG00000255944	0	0	0	0	0	0
ENSG00000255945	0	0	0	1	0	0
ENSG00000255946	3	3	1	2	3	4
ENSG00000255947	0	2	4	2	1	3
ENSG00000255951	0	0	1	0	0	0
ENSG00000255959	0	0	0	0	2	2
ENSG00000255960	0	0	1	0	0	1
ENSG00000255965	0	0	0	0	0	0
ENSG00000255968	0	12	3	2	1	1
ENSG00000255972	0	0	0	0	0	0
ENSG00000255973	0	0	0	0	0	0
ENSG00000255977	0	0	0	0	0	0
ENSG00000255983	32	59	47	31	36	32
ENSG00000255992	2	3	5	2	4	1
ENSG00000255995	0	0	0	0	0	0
ENSG00000255996	0	0	0	0	0	0
ENSG00000256001	6	2	11	12	6	9
ENSG00000256004	0	0	0	0	0	0
ENSG00000256006	2	2	2	3	2	2
ENSG00000256011	0	0	0	0	0	0
ENSG00000256013	24	30	20	21	26	0
ENSG00000256020	0	1	0	0	0	0
ENSG00000256028	256	273	317	298	387	201
ENSG00000256029	15	9	29	27	31	8
ENSG00000256034	0	0	0	0	0	0
ENSG00000256035	0	0	0	0	0	0
ENSG00000256041	0	0	0	0	0	0
ENSG00000256044	0	0	0	0	0	0
ENSG00000256056	0	0	0	0	0	2
ENSG00000256064	0	0	1	0	2	0
ENSG00000256070	1	0	0	1	0	1
ENSG00000256071	0	0	0	0	0	0
ENSG00000256072	0	0	0	0	0	0
ENSG00000256075	1	1	0	0	0	0
ENSG00000256081	0	0	0	0	0	0
ENSG00000256083	19	14	16	14	11	13
ENSG00000256084	1	0	0	0	0	0
ENSG00000256085	0	0	0	0	0	0
ENSG00000256093	0	0	0	0	0	0
ENSG00000256098	0	0	0	0	0	0
ENSG00000256100	1	0	0	0	0	0
ENSG00000256101	3	4	7	3	3	1
ENSG00000256108	0	0	1	0	1	0
ENSG00000256116	19	20	3	22	14	25
ENSG00000256136	0	0	0	0	0	0
ENSG00000256137	0	0	0	0	0	0
ENSG00000256139	6	8	11	3	12	5
ENSG00000256146	0	1	2	2	0	1
ENSG00000256148	0	0	0	0	0	0
ENSG00000256149	0	0	0	0	0	0
ENSG00000256152	0	0	0	0	0	0
ENSG00000256157	0	0	0	0	0	0
ENSG00000256159	0	0	0	0	0	0
ENSG00000256176	0	1	0	0	0	0
ENSG00000256181	0	0	0	0	0	0
ENSG00000256185	0	0	0	0	0	0
ENSG00000256189	1	2	0	0	0	0
ENSG00000256195	3	4	11	6	2	1
ENSG00000256196	15	6	12	4	12	3
ENSG00000256199	0	0	0	0	0	0
ENSG00000256204	0	0	0	0	0	0
ENSG00000256206	17	26	29	7	7	21
ENSG00000256209	0	0	0	0	0	0
ENSG00000256218	7	5	5	1	6	2
ENSG00000256220	0	0	0	0	0	0
ENSG00000256221	0	0	0	0	0	0
ENSG00000256226	0	0	0	0	0	0
ENSG00000256237	0	0	0	0	0	0
ENSG00000256249	0	0	0	1	3	0
ENSG00000256250	0	2	0	0	0	0
ENSG00000256254	1	2	2	2	2	2
ENSG00000256256	0	0	0	0	0	0
ENSG00000256258	0	0	0	0	0	0
ENSG00000256273	0	0	0	0	0	0
ENSG00000256278	2	4	3	3	0	1
ENSG00000256281	0	0	0	0	0	0
ENSG00000256286	1	2	1	2	1	1
ENSG00000256298	0	0	0	0	0	0
ENSG00000256299	1	0	1	0	0	0
ENSG00000256306	0	0	0	0	0	0
ENSG00000256311	0	0	0	0	0	0
ENSG00000256312	0	0	0	0	0	0
ENSG00000256314	0	0	1	0	1	0
ENSG00000256321	1	1	0	0	1	0
ENSG00000256325	1	0	0	1	2	1
ENSG00000256339	0	0	0	0	0	0
ENSG00000256341	0	3	8	1	4	4
ENSG00000256343	1	0	0	2	0	1
ENSG00000256346	0	0	0	0	0	0
ENSG00000256349	0	269	102	81	0	66
ENSG00000256350	0	0	0	1	0	0
ENSG00000256351	0	1	1	0	0	2
ENSG00000256353	0	0	0	0	0	0
ENSG00000256357	0	0	0	0	0	0
ENSG00000256361	0	0	0	1	0	0
ENSG00000256364	3	0	0	0	0	0
ENSG00000256372	0	0	0	0	0	0
ENSG00000256378	0	0	0	0	0	0
ENSG00000256381	4	5	5	0	3	4
ENSG00000256389	4	4	2	5	2	3
ENSG00000256399	0	0	0	0	0	0
ENSG00000256400	0	0	0	0	0	0
ENSG00000256403	0	0	0	0	0	0
ENSG00000256407	7	4	5	5	3	4
ENSG00000256417	55	56	74	45	45	63
ENSG00000256427	0	1	0	1	0	2
ENSG00000256433	2	1	0	1	2	0
ENSG00000256440	0	0	0	0	0	0
ENSG00000256442	1	0	0	1	1	1
ENSG00000256443	7	8	10	2	3	9
ENSG00000256448	0	0	0	0	0	1
ENSG00000256450	0	0	0	0	0	0
ENSG00000256452	0	0	0	0	1	1
ENSG00000256458	0	0	0	0	0	0
ENSG00000256462	0	1	12	7	3	3
ENSG00000256465	0	0	0	0	0	0
ENSG00000256469	0	0	3	2	0	0
ENSG00000256473	0	0	0	0	0	0
ENSG00000256480	0	0	0	0	0	0
ENSG00000256481	0	1	0	0	0	0
ENSG00000256482	0	4	0	0	0	0
ENSG00000256484	0	0	0	0	0	0
ENSG00000256496	0	0	0	0	0	0
ENSG00000256500	88	173	288	192	72	115
ENSG00000256502	0	0	0	0	0	0
ENSG00000256504	0	0	0	0	0	0
ENSG00000256512	0	0	0	0	0	0
ENSG00000256513	0	0	0	0	0	0
ENSG00000256514	364	476	437	395	426	372
ENSG00000256533	0	1	0	0	0	1
ENSG00000256538	4	4	8	3	10	3
ENSG00000256542	0	0	0	0	0	0
ENSG00000256552	17	26	41	20	25	17
ENSG00000256557	0	0	0	0	0	0
ENSG00000256564	3	1	2	1	0	2
ENSG00000256566	19	4	13	10	10	4
ENSG00000256568	0	1	1	0	0	0
ENSG00000256569	0	0	0	0	0	0
ENSG00000256571	0	2	0	1	0	0
ENSG00000256588	0	0	0	0	0	0
ENSG00000256591	245	186	252	150	158	130
ENSG00000256594	134	192	168	182	166	159
ENSG00000256596	0	2	1	1	1	0
ENSG00000256603	0	0	0	0	0	0
ENSG00000256609	0	1	0	0	0	0
ENSG00000256615	0	0	0	0	0	0
ENSG00000256625	4	3	3	0	1	1
ENSG00000256626	0	0	0	0	0	0
ENSG00000256627	0	0	0	0	0	0
ENSG00000256630	0	0	0	0	0	1
ENSG00000256632	10	4	2	0	4	4
ENSG00000256640	0	0	0	0	0	0
ENSG00000256646	583	571	752	440	473	406
ENSG00000256651	0	0	0	1	0	0
ENSG00000256654	0	2	0	1	2	2
ENSG00000256657	0	0	0	0	0	0
ENSG00000256658	0	0	0	0	0	0
ENSG00000256663	12	28	14	20	21	8
ENSG00000256664	49	112	86	51	80	52
ENSG00000256673	2	14	8	1	4	5
ENSG00000256674	0	0	1	0	0	0
ENSG00000256678	0	1	0	0	0	0
ENSG00000256682	0	0	0	0	0	0
ENSG00000256686	0	0	0	0	0	0
ENSG00000256691	0	1	0	1	2	1
ENSG00000256694	0	0	0	0	0	0
ENSG00000256695	0	1	0	0	0	0
ENSG00000256705	0	4	0	0	0	0
ENSG00000256706	0	0	0	0	0	0
ENSG00000256708	0	0	0	0	0	0
ENSG00000256712	0	0	0	0	0	1
ENSG00000256714	0	0	0	0	0	0
ENSG00000256723	0	1	1	0	0	0
ENSG00000256732	3	2	5	2	1	2
ENSG00000256734	0	0	0	0	0	0
ENSG00000256739	0	0	0	0	1	0
ENSG00000256747	0	1	0	0	0	0
ENSG00000256748	0	0	0	0	0	0
ENSG00000256757	0	1	0	0	0	0
ENSG00000256774	0	0	0	0	0	0
ENSG00000256783	0	0	0	0	0	0
ENSG00000256789	0	0	0	0	0	0
ENSG00000256799	0	0	0	2	1	1
ENSG00000256802	81	93	90	74	95	64
ENSG00000256803	0	0	0	0	0	0
ENSG00000256804	0	0	1	0	0	0
ENSG00000256810	0	0	1	0	0	0
ENSG00000256811	0	0	0	0	0	0
ENSG00000256813	0	0	0	0	0	0
ENSG00000256814	0	0	0	0	0	0
ENSG00000256824	0	0	1	0	0	0
ENSG00000256825	0	0	0	0	0	0
ENSG00000256827	0	0	0	0	0	1
ENSG00000256835	0	0	0	0	0	0
ENSG00000256843	0	0	0	0	0	0
ENSG00000256851	0	0	0	0	0	0
ENSG00000256861	0	0	0	0	0	0
ENSG00000256875	0	0	0	0	0	0
ENSG00000256884	1	0	1	1	0	1
ENSG00000256894	1	2	5	2	0	3
ENSG00000256897	1	4	5	1	1	3
ENSG00000256913	0	0	1	0	0	0
ENSG00000256915	0	0	0	1	2	0
ENSG00000256916	2	1	0	1	1	1
ENSG00000256917	0	0	0	0	0	0
ENSG00000256923	0	0	0	0	0	0
ENSG00000256928	0	0	0	0	0	0
ENSG00000256943	0	0	0	0	0	0
ENSG00000256947	0	0	0	1	0	0
ENSG00000256948	0	0	0	0	0	0
ENSG00000256950	1	6	1	4	3	4
ENSG00000256951	1	0	0	0	0	0
ENSG00000256955	5	8	2	3	6	3
ENSG00000256963	0	0	0	0	0	0
ENSG00000256966	21	43	71	20	23	29
ENSG00000256967	38	45	60	33	36	30
ENSG00000256969	0	0	0	0	0	0
ENSG00000256972	0	2	2	0	0	1
ENSG00000256973	3	3	6	3	6	0
ENSG00000256975	0	0	0	1	0	0
ENSG00000256981	0	0	0	0	0	0
ENSG00000256982	0	0	0	0	0	0
ENSG00000256984	15	30	21	9	11	19
ENSG00000256986	0	0	0	0	0	0
ENSG00000256987	0	2	1	2	0	1
ENSG00000256988	2	1	4	1	2	0
ENSG00000257000	0	0	0	0	0	0
ENSG00000257002	0	0	0	0	0	0
ENSG00000257004	0	0	0	0	0	0
ENSG00000257005	0	0	0	0	0	0
ENSG00000257009	0	0	0	0	0	0
ENSG00000257012	0	0	0	0	0	0
ENSG00000257022	1	1	1	0	0	1
ENSG00000257025	0	0	0	0	0	0
ENSG00000257027	66	97	85	94	80	83
ENSG00000257035	0	0	0	0	0	0
ENSG00000257042	0	0	0	1	1	0
ENSG00000257045	0	0	0	0	1	0
ENSG00000257058	2	1	1	1	0	1
ENSG00000257060	19	25	30	21	29	28
ENSG00000257062	0	0	0	0	0	0
ENSG00000257065	0	2	1	0	0	0
ENSG00000257069	0	0	0	0	0	0
ENSG00000257070	0	1	1	0	0	1
ENSG00000257078	0	0	0	0	0	0
ENSG00000257083	0	0	0	0	0	1
ENSG00000257086	53	55	63	71	45	35
ENSG00000257087	0	0	0	0	0	0
ENSG00000257094	0	0	0	0	0	0
ENSG00000257095	0	0	0	0	0	0
ENSG00000257096	2	0	0	0	0	0
ENSG00000257105	0	0	0	0	0	0
ENSG00000257113	0	0	0	0	0	0
ENSG00000257120	2	0	0	0	1	0
ENSG00000257121	0	1	0	0	0	0
ENSG00000257124	0	0	0	0	0	0
ENSG00000257128	0	0	0	0	0	0
ENSG00000257129	0	0	0	0	0	0
ENSG00000257142	0	0	0	0	0	0
ENSG00000257146	0	0	0	0	0	0
ENSG00000257157	0	0	0	0	0	0
ENSG00000257159	0	0	0	2	0	0
ENSG00000257165	1	0	1	0	0	0
ENSG00000257169	0	0	0	0	0	0
ENSG00000257171	0	1	0	0	0	0
ENSG00000257175	0	0	2	0	2	0
ENSG00000257176	15	18	21	14	11	16
ENSG00000257178	6	1	2	1	0	1
ENSG00000257180	1	2	3	7	1	0
ENSG00000257181	136	222	181	122	141	139
ENSG00000257183	0	1	0	0	1	0
ENSG00000257184	3	0	0	0	0	0
ENSG00000257191	3	5	3	5	3	1
ENSG00000257194	1	1	0	0	1	0
ENSG00000257199	0	0	0	0	0	0
ENSG00000257202	0	0	0	0	0	0
ENSG00000257207	5	0	10	0	8	0
ENSG00000257215	0	0	0	0	0	0
ENSG00000257221	2	2	3	2	6	3
ENSG00000257222	6	2	5	7	6	5
ENSG00000257224	0	0	0	0	0	0
ENSG00000257225	0	7	6	6	7	0
ENSG00000257226	2	2	0	0	1	0
ENSG00000257228	1	0	0	0	0	0
ENSG00000257235	0	0	0	0	0	0
ENSG00000257237	0	0	0	0	0	0
ENSG00000257239	1	0	0	0	0	0
ENSG00000257241	1	1	0	0	0	0
ENSG00000257252	28	38	35	30	26	29
ENSG00000257253	0	0	0	0	0	0
ENSG00000257254	0	0	0	0	0	0
ENSG00000257256	0	0	0	0	0	0
ENSG00000257258	0	0	0	0	1	0
ENSG00000257262	2	3	0	0	0	1
ENSG00000257264	0	2	4	0	0	0
