	GSM3711931	GSM3711932	GSM3711933	GSM3711934	GSM3711935	GSM3711936	GSM3711937	GSM3711938
Gm12778	0	0	0	0	0	0	0	0
Gm12779	0	0	0	0	0	0	0	0
Gm12780	0	0	0	0	0	0	0	0
Gm12782	0	0	0	0	0	0	0	0
Gm12783	1	0	1	0	0	1	1	0
Gm12785	0	0	0	0	0	0	0	0
Gm12787	0	0	0	0	0	0	0	0
Gm12788	0	1	2	3	1	6	2	4
Gm12789	14	11	17	18	16	14	17	20
Gm12790	0	0	0	0	0	0	0	0
Gm12791	35	12	13	20	12	32	24	12
Gm12792	1	1	0	0	1	1	1	1
Gm12793	0	0	0	0	0	0	0	0
Gm12794	0	0	0	0	0	0	0	0
Gm12795	2	5	1	3	4	3	8	3
Gm12797	0	0	0	0	0	0	0	0
Gm12799	4	2	4	2	2	0	0	2
Gm128	2	2	2	2	1	305	3	3
Gm12800	0	0	0	0	0	0	0	0
Gm12803	0	3	0	0	0	2	1	1
Gm12804	0	2	1	0	0	0	0	0
Gm12805	0	0	0	0	0	1	0	0
Gm12806	0	0	0	0	0	0	0	0
Gm12807	0	0	2	1	0	3	0	0
Gm12808	0	0	0	0	0	2	0	0
Gm12813	0	0	0	0	0	0	0	0
Gm12814	0	0	0	0	0	0	0	0
Gm12815	0	0	0	0	0	0	0	0
Gm12816	4	2	7	10	0	4	4	5
Gm12817	0	0	0	0	0	0	0	0
Gm12818	1	1	1	0	0	0	0	3
Gm12819	0	0	0	0	0	0	0	0
Gm12820	0	0	0	0	0	0	0	0
Gm12821	1	0	1	0	0	0	0	0
Gm12825	0	0	0	0	0	0	0	0
Gm12826	0	0	0	1	0	0	0	0
Gm12830	0	0	0	0	0	2	0	0
Gm12833	0	0	0	0	0	0	0	0
Gm12834	0	0	2	1	0	1	3	1
Gm12837	0	0	0	0	0	0	0	0
Gm12838	0	0	0	0	0	0	0	0
Gm12842	0	4	1	0	0	1	0	0
Gm12844	36	0	0	6	17	0	13	0
Gm12845	0	0	0	0	0	0	0	0
Gm12846	0	1	1	1	1	0	0	1
Gm12848	5	1	3	2	0	1	3	4
Gm12849	0	0	0	0	0	0	0	0
Gm12850	1	0	0	0	0	0	0	0
Gm12851	0	0	0	1	1	0	0	0
Gm12852	4	3	1	0	2	2	3	1
Gm12854	0	2	5	2	2	9	0	0
Gm12855	0	0	0	0	0	0	0	0
Gm12856	0	0	0	0	0	0	0	0
Gm12857	0	0	0	0	0	0	0	0
Gm12858	0	0	0	0	0	0	0	0
Gm12859	2	3	1	0	0	1	3	0
Gm12864	0	0	0	0	0	0	0	0
Gm12870	0	0	0	0	0	0	1	0
Gm12871	1	1	1	3	0	0	1	0
Gm12872	0	0	0	0	0	0	0	0
Gm12873	0	0	0	0	0	0	0	0
Gm12874	0	0	0	0	0	0	0	0
Gm12875	0	0	0	0	0	0	0	0
Gm12876	0	0	0	0	0	0	0	0
Gm12877	0	0	0	0	0	0	0	0
Gm12878	0	0	0	0	0	0	0	0
Gm12879	46	68	42	46	50	72	26	87
Gm12880	0	0	0	0	0	0	0	0
Gm12881	0	0	0	0	0	0	0	0
Gm12882	3	0	2	1	2	2	1	0
Gm12883	0	0	0	0	0	0	0	0
Gm12884	0	0	0	0	0	0	0	0
Gm12885	0	0	0	0	0	0	0	0
Gm12886	1	1	0	0	0	0	0	0
Gm12887	0	0	0	0	0	0	0	0
Gm12888	0	0	0	0	0	0	0	0
Gm12889	0	0	0	0	0	0	0	0
Gm12890	0	0	0	0	0	0	0	0
Gm12891	0	0	0	0	0	0	0	0
Gm12892	0	0	3	4	4	8	0	4
Gm12893	0	0	0	0	0	0	0	0
Gm12895	0	0	0	0	0	0	0	0
Gm12896	0	0	0	0	0	0	0	0
Gm12897	0	0	0	0	0	0	0	0
Gm12899	0	0	0	0	0	0	0	0
Gm12900	0	2	1	0	1	1	1	2
Gm12901	10	5	4	3	1	2	3	4
Gm12902	0	1	1	1	0	2	0	3
Gm12903	3	0	0	0	2	0	1	0
Gm12904	0	0	0	0	0	0	0	0
Gm12906	0	1	0	0	0	0	1	0
Gm12912	19	21	20	22	18	10	15	18
Gm12917	3	1	2	2	0	3	4	2
Gm12918	4998	7264	5737	6207	5706	6958	5805	7359
Gm12919	3	0	0	1	1	0	0	1
Gm12920	0	0	0	0	0	0	0	0
Gm12922	10	6	3	6	5	18	6	0
Gm12924	0	0	0	0	0	0	0	0
Gm12926	0	0	0	0	1	0	0	0
Gm12928	2	0	0	0	0	0	0	0
Gm12929	0	0	0	0	0	0	0	0
Gm12931	0	0	0	0	0	0	0	1
Gm12933	5	2	5	5	3	5	7	5
Gm12934	0	0	0	0	0	0	0	0
Gm12935	0	0	0	0	0	0	0	0
Gm12936	2	1	1	0	0	1	2	5
Gm12937	0	0	0	0	0	1	0	0
Gm12939	0	0	0	0	0	0	0	0
Gm12941	0	1	0	0	1	0	0	0
Gm12942	369	387	395	446	426	395	458	494
Gm12943	0	0	0	0	0	0	0	0
Gm12944	8	26	12	11	17	11	9	18
Gm12947	2	1	0	1	0	1	2	1
Gm12948	0	0	0	0	0	0	1	0
Gm12950	1	0	0	0	0	1	0	2
Gm12954	0	0	0	0	0	0	0	0
Gm12955	9	5	6	2	6	7	6	5
Gm12956	0	1	1	0	0	0	2	0
Gm12957	0	0	0	0	0	0	1	0
Gm12959	0	0	0	0	0	0	0	0
Gm12960	0	6	3	3	0	3	6	5
Gm12961	0	0	0	0	1	2	0	1
Gm12966	0	0	0	0	0	0	4	0
Gm12967	4	8	3	6	10	16	14	6
Gm12969	10	9	0	5	7	13	5	5
Gm12978	0	2	2	0	0	0	0	0
Gm12980	0	0	0	0	0	0	0	0
Gm12982	0	0	0	0	0	0	0	0
Gm12983	0	0	0	0	0	0	0	0
Gm12985	0	0	0	0	0	0	0	0
Gm12986	1	0	1	1	1	1	0	3
Gm12987	3	0	2	0	1	2	1	1
Gm12988	0	3	0	3	1	0	1	11
Gm12989	4	0	0	0	0	5	0	0
Gm12990	1	1	0	1	1	2	1	1
Gm12991	0	0	0	0	0	0	0	0
Gm12993	1	1	0	1	1	4	0	0
Gm12994	0	0	0	0	0	1	1	0
Gm12997	0	0	0	0	0	0	0	0
Gm12998	0	0	0	1	0	0	0	0
Gm13000	0	0	0	0	1	0	0	0
Gm13002	15	4	16	13	5	12	9	5
Gm13005	0	0	0	0	0	0	0	0
Gm13006	0	0	0	0	0	0	0	0
Gm13007	1	0	6	0	1	0	3	11
Gm13009	0	2	1	0	0	1	0	0
Gm13013	0	0	0	0	0	1	0	0
Gm13015	0	0	0	0	0	0	0	0
Gm13019	0	0	0	0	0	0	0	0
Gm13022	0	0	0	1	0	0	0	0
Gm13023	0	0	0	0	1	0	0	0
Gm13024	0	0	0	0	0	0	0	0
Gm13030	0	0	0	0	0	0	0	0
Gm13033	7	16	19	8	21	13	18	27
Gm13034	2	0	0	0	0	0	0	0
Gm13035	3	7	0	0	0	1	1	9
Gm13036	0	0	0	0	0	0	0	0
Gm13038	0	1	1	0	0	0	0	1
Gm13039	6	5	4	6	9	6	5	5
Gm13040	0	0	0	0	0	0	0	0
Gm13041	0	0	0	0	0	0	0	0
Gm13042	0	0	0	0	0	0	0	0
Gm13043	0	0	0	0	0	0	0	0
Gm13045	0	0	0	0	0	0	0	0
Gm13046	0	0	0	0	0	0	0	0
Gm13047	22	37	31	25	31	25	23	35
Gm1305	2	1	8	1	6	5	0	1
Gm13050	14	14	17	13	11	14	9	8
Gm13051	20	7	28	25	31	27	16	12
Gm13057	0	0	0	0	0	0	0	0
Gm13058	0	0	0	0	0	0	0	0
Gm13059	0	0	0	0	0	0	0	0
Gm13064	0	0	0	0	0	0	0	0
Gm13065	0	0	0	0	0	0	0	0
Gm13071	7	10	12	9	6	6	7	1
Gm13076	0	0	0	0	0	0	0	0
Gm13077	5	1	0	1	0	0	0	0
Gm13078	0	0	0	0	0	0	0	0
Gm13080	4	0	0	1	1	6	0	2
Gm13081	0	0	0	0	0	2	0	0
Gm13082	0	0	0	0	0	0	0	0
Gm13083	2	2	2	7	2	3	4	1
Gm13084	0	0	0	0	0	0	0	0
Gm13085	0	0	0	0	0	0	0	0
Gm13087	0	0	0	0	0	0	0	0
Gm13088	0	0	0	0	0	0	0	0
Gm13089	0	0	0	0	0	0	0	0
Gm13090	0	0	0	0	0	0	0	0
Gm13092	96	167	143	160	153	272	141	152
Gm13094	0	0	1	0	1	3	5	7
Gm13097	0	2	2	0	0	0	0	0
Gm13100	0	0	0	0	0	0	0	0
Gm13101	0	0	0	0	0	0	0	0
Gm13102	15	9	0	5	11	10	1	6
Gm13103	0	0	0	0	0	0	0	0
Gm13104	0	0	0	0	0	0	0	0
Gm13106	0	0	0	0	0	0	0	0
Gm13108	0	0	0	0	0	0	0	0
Gm13114	0	0	0	0	0	0	0	0
Gm13117	2	0	1	0	2	1	0	2
Gm13118	0	0	0	0	0	0	0	0
Gm13119	0	0	0	0	0	0	0	0
Gm13120	0	0	0	0	0	0	0	0
Gm13121	2	0	0	0	0	0	0	0
Gm13122	0	0	0	0	0	0	0	0
Gm13123	111	162	201	214	109	134	170	174
Gm13124	0	0	0	0	0	0	0	0
Gm13125	0	0	0	0	0	0	0	0
Gm13126	2	6	5	4	0	5	1	11
Gm13127	0	0	0	0	0	0	7	0
Gm13128	0	0	0	0	0	0	0	0
Gm13130	0	0	0	0	1	0	0	0
Gm13131	0	0	0	0	1	0	0	1
Gm13132	2	0	1	0	0	2	0	1
Gm13135	4	0	1	0	0	3	4	0
Gm13136	17	15	16	2	3	5	13	0
Gm13137	0	0	0	0	0	0	0	0
Gm13139	994	1160	1116	1001	944	749	267	1159
Gm13140	0	0	0	0	4	0	2	0
Gm13141	0	0	0	2	1	0	1	0
Gm13142	1	4	3	2	6	6	5	0
Gm13144	0	0	0	0	0	0	0	0
Gm13145	25	18	27	16	18	14	15	7
Gm13146	0	0	0	0	0	0	0	1
Gm13147	11	1	18	8	6	8	1	6
Gm13148	0	1	1	0	0	0	0	0
Gm13149	0	0	0	0	0	0	0	0
Gm13150	3	0	2	1	1	0	0	1
Gm13151	0	1	0	0	0	0	1	2
Gm13152	817	465	553	426	517	317	226	341
Gm13153	0	0	0	0	0	0	0	0
Gm13154	68	91	76	33	83	63	27	80
Gm13155	0	0	1	1	0	0	0	0
Gm13156	1	0	0	0	0	0	0	0
Gm13157	1396	1448	1164	1067	1138	863	609	1344
Gm13158	0	0	0	0	0	1	1	0
Gm13160	0	0	6	0	0	0	0	0
Gm13161	0	0	2	1	3	1	0	0
Gm13162	0	1	1	4	2	0	1	1
Gm13163	0	0	0	0	5	0	0	0
Gm13167	0	0	0	0	0	0	0	0
Gm13168	3	0	2	0	0	0	0	0
Gm13169	7	0	1	1	0	1	1	14
Gm13170	2	0	0	1	0	0	0	0
Gm13171	0	0	2	2	0	0	0	0
Gm13172	0	0	0	0	0	0	0	0
Gm13176	0	0	0	0	0	0	0	0
Gm13177	0	0	0	0	0	0	0	0
Gm13178	0	1	1	0	0	0	0	0
Gm13181	0	0	1	0	0	0	1	6
Gm13182	0	0	8	0	0	0	0	0
Gm13183	0	1	1	0	5	4	1	0
Gm13186	1	0	1	2	0	1	1	1
Gm13188	0	0	0	0	0	0	0	0
Gm13192	0	0	0	0	0	0	0	0
Gm13193	0	0	0	0	0	0	0	0
Gm13194	7	7	1	0	1	6	6	2
Gm13195	0	0	0	0	0	1	0	0
Gm13196	1	3	3	6	3	1	2	2
Gm13197	0	0	0	0	0	0	0	0
Gm13198	0	1	0	1	0	0	2	0
Gm13199	11	7	15	5	9	9	13	22
Gm13202	7	4	3	6	9	0	7	5
Gm13204	5	5	8	3	11	1	12	9
Gm13207	0	0	0	1	0	2	0	0
Gm13210	0	0	2	0	0	0	0	0
Gm13212	259	308	281	176	373	142	84	384
Gm13213	0	2	2	0	0	0	0	0
Gm13214	0	0	0	1	0	0	0	0
Gm13215	3	5	4	0	1	5	8	1
Gm13216	5	22	19	14	20	11	9	28
Gm13217	0	0	0	0	0	5	0	0
Gm13220	0	0	0	0	0	0	0	0
Gm13221	0	0	0	0	0	0	0	0
Gm13222	0	0	0	0	0	0	0	0
Gm13223	0	0	0	0	0	0	0	0
Gm13224	0	0	0	0	0	0	0	0
Gm13225	49	49	47	47	64	31	29	52
Gm13226	6	8	4	8	8	6	6	9
Gm13228	0	0	0	0	0	0	0	0
Gm13229	0	0	2	0	0	0	0	0
Gm13230	12	8	14	9	17	9	3	4
Gm13231	8	2	5	2	3	0	4	0
Gm13232	0	0	0	0	0	0	0	0
Gm13233	0	0	0	1	0	0	0	6
Gm13234	0	0	0	0	0	0	0	0
Gm13235	0	0	0	0	0	0	0	0
Gm13237	347	286	360	306	334	376	327	441
Gm13238	2	2	0	0	2	0	0	1
Gm13239	0	0	3	1	2	0	4	0
Gm13240	0	0	1	0	3	0	0	0
Gm13241	2	3	5	12	9	3	5	11
Gm13242	0	2	8	7	0	2	18	6
Gm13243	0	0	1	0	0	0	0	0
Gm13244	0	15	5	0	1	0	2	0
Gm13245	1	4	2	1	1	1	1	3
Gm13246	0	1	4	4	0	3	1	6
Gm13247	30	15	21	32	24	21	9	22
Gm13248	92	121	205	126	160	96	52	192
Gm13249	0	0	0	0	0	0	0	0
Gm13250	0	0	0	0	0	0	0	0
Gm13251	1150	1309	1453	1370	1331	831	521	1391
Gm13252	0	3	6	3	1	5	2	2
Gm13254	0	0	0	0	0	0	0	0
Gm13255	1	1	1	1	0	0	2	0
Gm13259	0	0	3	0	0	3	0	1
Gm13260	0	1	0	0	0	0	0	0
Gm13263	0	0	0	0	0	0	0	0
Gm13265	0	0	0	0	0	0	0	0
Gm13268	5	0	3	3	1	0	0	0
Gm13271	0	0	0	0	1	0	0	0
Gm13272	0	0	0	0	0	0	1	0
Gm13273	0	0	0	0	0	0	0	0
Gm13275	0	0	0	0	0	0	0	0
Gm13276	0	0	0	0	0	0	0	0
Gm13277	0	0	0	0	0	0	1	0
Gm13278	0	0	0	0	0	0	1	0
Gm13279	0	0	0	0	0	0	1	0
Gm13281	0	0	0	0	0	0	0	0
Gm13282	0	0	0	0	0	0	0	0
Gm13283	2	0	3	0	7	0	0	0
Gm13284	0	0	0	0	0	3	3	0
Gm13285	4	3	6	17	13	0	1	30
Gm13286	0	0	1	0	3	0	2	0
Gm13287	0	0	0	0	0	0	0	0
Gm13288	2	3	5	2	0	4	3	2
Gm13289	0	0	0	0	0	0	1	0
Gm13290	0	0	0	0	3	0	7	3
Gm13292	0	0	21	0	0	0	7	0
Gm13294	0	0	0	0	0	0	0	0
Gm13296	0	1	1	0	0	0	0	0
Gm13297	0	1	0	0	0	0	0	0
Gm1330	0	0	0	0	0	0	0	0
Gm13301	51	57	166	237	0	107	118	89
Gm13302	0	0	2	7	0	0	0	0
Gm13303	0	0	0	0	0	0	0	0
Gm13304	57	133	943	1727	29	1015	45	39
Gm13305	16	18	21	50	10	32	18	36
Gm13306	15	7	20	28	9	32	12	12
Gm13310	0	0	0	0	0	0	0	0
Gm13311	0	0	0	0	0	0	0	0
Gm13312	0	0	2	1	0	0	0	0
Gm13313	0	0	0	0	0	0	0	0
Gm13314	0	0	0	0	0	0	0	0
Gm13315	1	3	4	4	2	3	9	5
Gm13316	1	12	0	0	0	0	0	0
Gm13321	0	0	0	0	0	1	1	7
Gm13323	17	7	13	20	11	15	12	9
Gm13325	0	0	0	0	0	0	0	0
Gm13326	0	4	0	0	2	0	0	0
Gm13328	0	0	0	2	14	19	29	0
Gm13329	0	0	0	0	0	0	0	0
Gm13331	0	0	0	0	0	0	0	0
Gm13332	0	0	0	0	0	0	0	0
Gm13333	0	0	0	1	0	2	1	0
Gm13337	10	12	17	14	18	6	6	4
Gm13338	0	0	0	0	0	0	0	0
Gm13339	19	20	9	15	24	11	18	12
Gm13340	779	605	750	629	924	604	1035	1332
Gm13341	236	206	227	209	272	233	360	450
Gm13342	0	0	0	0	0	0	0	0
Gm13343	0	0	0	0	0	0	0	0
Gm13345	0	0	0	0	0	0	0	0
Gm13347	6	0	5	1	0	1	2	4
Gm13349	1	2	0	0	0	0	0	2
Gm1335	0	2	5	0	1	1	0	1
Gm13350	1	0	0	0	0	0	0	0
Gm13351	0	0	1	0	2	0	1	0
Gm13352	0	5	0	0	0	4	3	0
Gm13353	0	0	0	0	0	0	0	0
Gm13355	0	0	0	0	0	0	0	0
Gm13356	0	0	0	0	0	0	0	0
Gm13357	0	0	0	1	1	0	0	1
Gm13358	0	0	0	0	0	0	0	0
Gm13359	0	0	0	0	0	0	0	0
Gm13360	0	0	1	0	0	0	0	0
Gm13361	0	1	0	0	0	0	0	3
Gm13363	7	6	6	7	0	1	4	1
Gm13365	0	0	1	1	1	0	1	0
Gm13366	0	0	0	0	0	0	0	0
Gm13367	0	0	0	0	0	0	0	0
Gm13368	0	0	0	0	0	0	0	0
Gm13369	2	6	4	6	5	10	12	3
Gm13370	3	5	0	2	1	12	0	1
Gm13377	0	0	0	0	0	0	0	0
Gm13378	14	0	0	9	8	0	6	3
Gm13379	2	1	5	2	0	2	0	2
Gm13384	0	0	0	0	0	0	0	0
Gm13385	0	0	0	0	0	0	0	0
Gm13386	0	0	0	0	0	0	0	0
Gm13392	0	0	0	0	0	0	0	0
Gm13394	0	0	0	28	27	0	13	0
Gm13396	0	0	0	0	0	0	0	0
Gm13397	2	1	2	1	0	0	0	0
Gm13400	2	0	1	1	0	0	0	1
Gm13401	0	0	0	0	0	0	0	0
Gm13406	0	0	0	0	0	0	0	0
Gm13407	0	0	0	0	3	0	1	1
Gm13408	4	4	11	11	2	18	8	9
Gm13409	0	0	0	0	0	0	0	0
Gm13410	0	0	0	0	0	1	0	0
Gm13413	34	37	35	21	26	22	23	41
Gm13414	0	0	0	0	0	0	0	0
Gm13416	0	2	0	2	0	2	2	0
Gm13418	0	0	0	0	0	0	0	0
Gm13419	0	0	0	0	0	0	0	0
Gm13420	0	0	1	0	1	1	0	0
Gm13422	0	0	1	0	0	0	0	0
Gm13423	6	8	18	17	11	26	10	7
Gm13424	0	0	0	0	0	0	0	0
Gm13426	0	0	0	0	0	0	0	0
Gm13428	0	0	0	1	0	0	0	2
Gm13430	0	0	0	0	0	0	0	0
Gm13432	1	0	0	0	0	0	0	0
Gm13433	0	1	0	0	0	0	0	0
Gm13435	0	0	0	0	0	0	0	0
Gm13436	16	4	9	4	9	8	0	12
Gm13437	1	1	4	1	0	0	2	0
Gm13438	0	0	0	0	0	0	0	0
Gm13439	0	0	0	0	0	0	0	0
Gm13440	0	0	0	0	0	0	0	0
Gm13443	0	271	237	255	243	6	284	0
Gm13444	0	0	0	0	2	0	0	0
Gm13445	1	4	11	0	2	10	5	4
Gm13450	0	0	0	0	0	0	0	0
Gm13451	0	0	0	0	0	0	0	0
Gm13452	0	0	0	0	0	0	0	0
Gm13453	188	295	268	289	161	327	139	171
Gm13454	1	0	0	0	0	1	0	1
Gm13455	0	0	0	0	0	0	0	0
Gm13456	32	17	32	29	28	23	31	26
Gm13457	0	0	0	0	0	0	0	0
Gm13458	0	0	0	0	0	0	0	0
Gm13459	0	0	0	0	0	0	0	0
Gm13460	0	0	0	0	0	0	0	0
Gm13461	1108	1938	1264	1132	1188	1521	1050	1138
Gm13462	0	0	0	0	0	0	0	0
Gm13463	0	0	0	0	0	0	0	0
Gm13464	14	27	14	22	11	5	5	7
Gm13466	0	1	0	0	0	0	0	1
Gm13469	0	1	0	0	0	0	0	0
Gm13471	0	0	0	0	0	0	0	0
Gm13472	0	1	0	0	0	0	0	1
Gm13473	0	0	0	0	0	0	0	0
Gm13474	0	0	0	0	0	0	0	0
Gm13475	0	0	0	0	0	0	0	0
Gm13477	10	13	7	1	3	5	6	12
Gm13478	1	0	1	0	0	0	0	1
Gm13482	0	0	0	0	0	0	0	0
Gm13484	0	0	0	0	0	0	0	0
Gm13486	1	2	0	3	0	0	0	0
Gm13487	0	0	0	0	0	0	0	0
Gm13488	0	0	0	0	0	0	0	0
Gm13489	0	0	0	0	0	0	0	0
Gm13491	0	0	0	0	0	0	0	0
Gm13492	0	0	0	0	0	1	0	0
Gm13493	33	25	5	23	7	81	16	6
Gm13494	0	0	0	0	0	0	0	0
Gm13495	1	0	0	0	0	0	0	0
Gm13498	5	1	1	2	3	3	2	2
Gm13500	0	0	0	0	1	0	1	0
Gm13501	0	0	1	2	0	0	0	0
Gm13502	0	0	0	0	0	0	0	0
Gm13503	0	0	0	0	0	0	0	0
Gm13504	0	0	0	0	0	0	0	0
Gm13505	0	0	0	0	0	0	0	0
Gm13506	0	0	0	0	0	0	0	0
Gm13508	2	1	0	3	1	1	2	2
Gm13509	580	529	377	378	326	463	331	148
Gm13510	0	0	0	0	0	0	0	0
Gm13511	0	0	0	0	1	0	1	0
Gm13517	3	1	3	0	1	1	2	5
Gm13518	0	0	0	0	0	0	0	0
Gm13521	0	0	0	0	0	0	0	0
Gm13525	1	0	0	1	0	1	0	0
Gm13526	0	0	0	0	0	0	0	0
Gm13527	2	2	2	1	1	2	0	0
Gm13529	23	7	19	10	18	8	15	13
Gm13531	0	0	0	0	0	0	0	0
Gm13532	1	2	1	2	0	0	0	3
Gm13533	0	0	0	0	0	0	0	0
Gm13534	0	0	0	0	0	2	0	0
Gm13535	0	0	0	0	0	0	0	0
Gm13537	0	0	0	0	0	0	0	0
Gm13539	0	0	0	0	0	3	0	0
Gm13541	0	1	2	0	0	1	1	0
Gm13542	1	0	0	1	1	0	0	0
Gm13543	0	0	1	0	1	0	0	0
Gm13545	1	1	4	1	3	0	1	0
Gm13547	3	3	3	1	0	21	3	0
Gm13548	0	0	0	0	0	1	0	0
Gm13549	0	3	2	4	4	0	1	1
Gm13550	0	0	0	0	0	0	0	0
Gm13551	1	0	0	0	0	0	0	1
Gm13552	0	0	0	0	0	0	0	0
Gm13555	0	0	0	0	0	0	0	0
Gm13557	0	0	0	0	0	0	0	0
Gm13559	1	0	1	0	3	2	6	6
Gm13560	0	0	0	0	0	0	0	0
Gm13566	0	1	0	0	0	0	0	0
Gm13567	0	0	0	0	0	0	0	0
Gm13570	2	0	1	0	1	2	0	0
Gm13573	15	25	16	14	2	8	5	14
Gm13574	0	0	0	0	0	0	0	0
Gm13576	0	0	0	0	0	0	0	0
Gm13577	0	0	0	0	0	0	0	0
Gm13578	0	0	0	2	2	0	1	0
Gm13579	0	0	0	0	0	0	0	0
Gm13581	0	0	0	0	0	0	0	0
Gm13586	6	0	4	0	0	1	8	5
Gm13588	0	0	0	0	0	0	0	0
Gm13590	0	0	1	0	0	0	0	0
Gm13592	2	2	0	0	0	0	0	0
Gm13593	0	0	0	0	0	0	0	0
Gm13597	149	201	64	122	159	94	157	126
Gm136	0	0	0	0	0	59	0	0
Gm13600	4	2	0	0	2	1	0	1
Gm13602	0	0	0	0	0	0	0	1
Gm13603	0	0	0	0	0	0	0	0
Gm13604	2	0	5	0	2	0	5	10
Gm13607	0	0	0	0	0	0	0	0
Gm13608	1	0	0	0	1	0	0	1
Gm13611	6	5	5	0	8	0	0	10
Gm13612	0	0	0	0	0	0	0	0
Gm13614	0	0	0	1	0	0	0	1
Gm13615	7	9	14	2	14	1	4	14
Gm13616	0	0	0	0	0	0	0	0
Gm13622	3	4	0	4	4	3	1	7
Gm13623	14	31	24	14	23	13	16	15
Gm13624	0	0	1	0	2	6	1	1
Gm13626	0	0	0	0	0	1	0	0
Gm13627	0	0	0	0	0	0	0	0
Gm13633	0	0	0	0	0	0	0	0
Gm13640	0	1	0	0	0	0	0	1
Gm13641	2	4	1	0	4	4	0	3
Gm13642	0	0	0	0	1	0	8	0
Gm13649	0	0	0	0	0	0	0	0
Gm13650	0	0	0	0	0	0	0	0
Gm13651	0	0	0	0	0	0	0	0
Gm13653	2	4	6	5	4	2	15	4
Gm13655	0	0	2	0	0	0	0	1
Gm13664	0	0	0	0	0	0	0	0
Gm13665	0	0	0	0	2	0	0	0
Gm13666	1	3	4	5	2	2	1	1
Gm13668	5	6	6	1	3	5	4	1
Gm13669	2	0	10	0	0	2	0	11
Gm13670	0	0	0	0	0	1	0	0
Gm13672	0	0	0	0	0	0	0	0
Gm13673	0	0	0	0	0	0	0	0
Gm13674	0	0	0	1	0	0	0	0
Gm13675	1	1	1	0	0	3	1	2
Gm13676	0	0	0	0	0	0	0	0
Gm13677	0	0	0	0	0	0	0	0
Gm13678	0	0	0	0	0	0	0	0
Gm13679	0	3	4	2	5	5	1	1
Gm13680	20	18	36	20	6	12	18	18
Gm13681	0	0	0	0	0	0	0	0
Gm13682	1	0	0	0	0	0	0	0
Gm13683	7	5	8	5	4	1	5	11
Gm13685	0	0	0	0	0	0	0	0
Gm13687	0	0	0	0	0	0	0	0
Gm13688	12	20	22	11	24	15	23	18
Gm13689	0	0	0	0	0	0	2	0
Gm13690	133	70	122	68	85	71	86	67
Gm13691	0	2	1	0	0	0	0	0
Gm13692	0	0	0	0	0	0	0	0
Gm13693	0	2	1	0	0	0	0	0
Gm13694	0	2	1	0	0	0	0	0
Gm13695	0	2	0	0	0	0	0	0
Gm13696	0	2	1	0	0	0	0	0
Gm13697	0	2	1	0	0	0	0	0
Gm13698	0	2	1	0	0	0	0	0
Gm13700	0	0	0	0	1	0	0	0
Gm13702	0	0	0	0	0	0	0	0
Gm13711	0	0	0	0	0	0	0	0
Gm13712	0	1	0	2	2	1	0	1
Gm13714	0	0	0	0	0	0	0	0
Gm13717	12	10	37	31	15	17	6	18
Gm13719	0	0	0	0	0	0	0	0
Gm13720	0	0	0	0	0	0	0	0
Gm13722	710	731	1070	868	887	842	838	1114
Gm13724	0	0	0	1	0	0	0	0
Gm13725	0	0	0	0	0	0	0	0
Gm13726	1	2	1	0	0	1	0	0
Gm13728	0	0	0	0	0	0	0	0
Gm13729	0	0	0	0	0	0	0	0
Gm13730	4	4	1	2	3	2	1	0
Gm13731	0	0	0	0	0	0	0	0
Gm13732	0	0	0	0	0	0	0	0
Gm13733	0	0	0	0	0	0	0	0
Gm13735	0	0	0	0	0	0	0	0
Gm13736	24	94	102	135	96	17	57	20
Gm13737	0	0	0	0	0	0	0	0
Gm13738	0	0	0	0	0	0	0	0
Gm13739	0	0	0	0	0	0	1	0
Gm13740	7	2	2	10	5	5	1	0
Gm13741	0	0	0	0	0	0	0	0
Gm13742	0	0	0	0	0	0	0	0
Gm13743	0	0	0	0	0	0	0	0
Gm13744	0	0	0	0	0	0	0	0
Gm13745	0	0	0	0	0	0	0	0
Gm13750	7	5	9	13	12	10	8	9
Gm13751	0	0	0	0	0	0	0	0
Gm13754	0	0	0	0	0	0	0	0
Gm13755	0	0	0	0	1	0	0	0
Gm13756	0	0	0	0	0	0	0	0
Gm13757	0	0	0	0	0	0	0	0
Gm13758	0	0	0	1	0	0	0	0
Gm13761	0	0	0	0	0	0	0	0
Gm13762	0	0	0	0	0	0	0	0
Gm13767	0	0	0	0	0	0	0	0
Gm13768	0	0	0	0	0	0	0	0
Gm13769	0	0	0	0	0	0	0	0
Gm13770	0	0	0	0	0	0	0	1
Gm13771	0	0	0	0	0	0	0	0
Gm13772	332	496	210	256	279	741	364	438
Gm13776	2	0	1	0	0	1	0	0
Gm13777	4	0	2	2	1	0	1	1
Gm13784	0	1	0	2	0	0	3	0
Gm13785	0	0	0	0	0	0	0	1
Gm13786	0	0	0	0	0	0	0	0
Gm13787	0	0	0	0	0	0	0	0
Gm13788	0	0	0	0	0	0	0	0
Gm13792	0	0	0	0	0	0	0	0
Gm13797	0	0	0	0	0	0	0	0
Gm13798	0	0	0	0	0	0	0	0
Gm13801	0	0	0	0	0	0	0	0
Gm13803	0	0	0	0	0	0	0	0
Gm13804	0	0	0	0	0	0	0	0
Gm13806	0	0	0	0	0	0	0	0
Gm13808	0	0	0	0	0	0	0	0
Gm13809	2	3	6	2	4	9	6	2
