	GSM4823246	GSM4823247	GSM4823248	GSM4823249	GSM4823250	GSM4823251
ENSG00000227598	14	17	39	27	26	24
ENSG00000227602	0	0	4	0	0	0
ENSG00000227606	16	0	7	7	0	1
ENSG00000227615	1	7	17	6	6	4
ENSG00000227616	20	0	38	8	4	25
ENSG00000227619	37	70	47	47	49	17
ENSG00000227623	0	0	0	0	0	0
ENSG00000227625	0	0	0	0	0	0
ENSG00000227627	58	43	211	29	25	17
ENSG00000227632	3	10	16	2	1	2
ENSG00000227658	44	5	12	27	25	19
ENSG00000227667	0	0	0	0	0	0
ENSG00000227673	2	0	5	0	2	4
ENSG00000227678	7	15	27	13	10	6
ENSG00000227679	0	0	0	0	0	0
ENSG00000227680	0	0	0	0	0	0
ENSG00000227681	16	7	4	44	45	14
ENSG00000227683	0	0	0	0	0	0
ENSG00000227687	0	0	0	0	0	0
ENSG00000227698	14	15	17	3	1	7
ENSG00000227700	0	15	0	0	0	1
ENSG00000227704	16	49	32	23	26	28
ENSG00000227705	8	9	29	47	72	42
ENSG00000227706	292	150	348	405	396	158
ENSG00000227709	6	0	0	0	0	0
ENSG00000227710	0	0	0	0	0	0
ENSG00000227711	0	0	0	0	0	0
ENSG00000227712	55	295	263	555	507	377
ENSG00000227713	0	1	0	0	0	0
ENSG00000227716	47	70	52	18	27	38
ENSG00000227718	0	0	0	0	0	0
ENSG00000227719	94	29	6	8	24	1
ENSG00000227722	0	10	7	2	1	1
ENSG00000227723	0	0	1	1	4	0
ENSG00000227726	7	0	1	0	2	5
ENSG00000227728	1	0	0	0	0	0
ENSG00000227733	56	474	162	76	81	72
ENSG00000227734	6	0	5	11	12	24
ENSG00000227741	14	91	16	21	13	19
ENSG00000227743	4	0	0	1	3	1
ENSG00000227745	0	2	43	6	6	0
ENSG00000227747	0	0	0	0	0	0
ENSG00000227748	4	39	30	16	15	20
ENSG00000227753	0	0	0	0	0	0
ENSG00000227755	23	2	1	0	0	2
ENSG00000227757	0	0	0	0	0	0
ENSG00000227760	0	0	0	0	0	0
ENSG00000227766	0	0	0	0	0	0
ENSG00000227769	27	10	20	13	17	5
ENSG00000227775	63	203	86	38	46	90
ENSG00000227782	30	32	52	61	50	47
ENSG00000227785	0	0	0	0	0	0
ENSG00000227803	0	0	3	1	0	0
ENSG00000227809	0	0	33	0	0	0
ENSG00000227813	9	0	6	5	6	4
ENSG00000227815	0	0	15	4	1	0
ENSG00000227818	0	0	0	0	0	0
ENSG00000227824	0	0	0	0	0	1
ENSG00000227834	0	0	0	0	0	0
ENSG00000227836	2	0	3	1	3	2
ENSG00000227838	0	0	0	0	0	0
ENSG00000227842	5	0	0	0	0	0
ENSG00000227845	3	4	1	3	5	1
ENSG00000227851	0	0	0	0	0	0
ENSG00000227854	0	0	0	0	0	0
ENSG00000227857	3	0	1	0	0	0
ENSG00000227863	111	129	119	101	88	38
ENSG00000227878	0	0	0	0	0	0
ENSG00000227880	0	0	0	0	0	0
ENSG00000227885	52	26	147	34	33	27
ENSG00000227907	0	0	0	1	0	0
ENSG00000227910	0	12	10	8	6	7
ENSG00000227912	1	9	1	0	6	2
ENSG00000227914	34	0	28	29	17	9
ENSG00000227917	1	0	0	0	0	0
ENSG00000227919	0	0	0	0	0	0
ENSG00000227920	0	0	8	10	5	14
ENSG00000227923	0	0	0	0	0	0
ENSG00000227930	0	0	3	0	1	1
ENSG00000227933	2	14	0	0	3	3
ENSG00000227934	10	14	3	4	7	4
ENSG00000227935	0	0	0	2	2	2
ENSG00000227938	0	0	3	0	0	0
ENSG00000227948	147	14	42	65	62	45
ENSG00000227950	11	0	24	8	9	19
ENSG00000227958	0	0	0	0	0	0
ENSG00000227960	0	0	0	0	7	12
ENSG00000227962	13	0	15	2	8	4
ENSG00000227965	0	0	0	0	0	0
ENSG00000227971	0	0	0	0	0	0
ENSG00000227974	0	0	1	0	0	0
ENSG00000227979	0	0	0	0	0	0
ENSG00000227981	0	0	0	0	0	1
ENSG00000227987	0	0	0	0	0	0
ENSG00000227992	4	26	12	5	1	0
ENSG00000227994	0	0	0	0	0	0
ENSG00000228005	8	16	16	6	17	8
ENSG00000228007	5	8	7	1	3	2
ENSG00000228008	10	1	2	3	5	2
ENSG00000228010	35	65	55	46	59	36
ENSG00000228015	0	0	0	0	0	0
ENSG00000228019	3	1	3	3	1	4
ENSG00000228021	38	50	43	52	38	11
ENSG00000228027	1	0	0	1	0	0
ENSG00000228028	52	4	40	22	25	27
ENSG00000228030	1	9	0	0	0	0
ENSG00000228031	25	19	22	29	15	18
ENSG00000228033	0	0	1	2	0	2
ENSG00000228037	0	0	0	7	0	0
ENSG00000228039	0	0	0	0	0	0
ENSG00000228040	0	0	0	0	0	0
ENSG00000228044	17	6	336	22	39	29
ENSG00000228048	1	0	17	0	1	0
ENSG00000228053	9	0	3	5	22	10
ENSG00000228061	204	60	165	162	180	81
ENSG00000228064	0	8	0	0	0	0
ENSG00000228072	2	7	9	0	3	2
ENSG00000228073	3	0	2	7	16	3
ENSG00000228076	19	3	15	10	19	2
ENSG00000228079	4	2	0	1	5	2
ENSG00000228081	0	0	0	0	0	0
ENSG00000228084	104	39	104	153	97	71
ENSG00000228085	0	0	0	0	0	0
ENSG00000228086	7	0	10	1	4	2
ENSG00000228095	5	0	3	0	3	0
ENSG00000228098	2	0	4	0	0	0
ENSG00000228104	0	0	0	0	0	0
ENSG00000228107	11	15	17	40	10	44
ENSG00000228112	2	0	2	0	0	0
ENSG00000228113	87	17	74	81	118	45
ENSG00000228115	4	0	44	0	1	0
ENSG00000228120	0	0	6	14	9	26
ENSG00000228123	0	0	2	0	0	0
ENSG00000228132	0	0	0	0	0	0
ENSG00000228133	60	83	9	21	10	10
ENSG00000228136	0	0	0	0	0	0
ENSG00000228137	15	1	30	13	17	9
ENSG00000228141	8	0	8	5	5	2
ENSG00000228142	0	0	0	0	0	0
ENSG00000228143	0	0	0	1	0	0
ENSG00000228144	8	0	0	0	3	0
ENSG00000228147	0	0	0	0	2	0
ENSG00000228150	13	4	11	3	1	6
ENSG00000228151	79	114	67	31	54	24
ENSG00000228153	0	50	14	1	0	1
ENSG00000228154	0	0	0	0	0	0
ENSG00000228156	0	3	0	1	1	0
ENSG00000228157	12	15	85	34	6	133
ENSG00000228160	0	0	0	1	2	0
ENSG00000228161	0	0	0	0	0	0
ENSG00000228162	17	5	106	127	163	87
ENSG00000228165	0	0	0	0	0	0
ENSG00000228167	0	5	0	0	0	0
ENSG00000228170	0	0	0	0	0	0
ENSG00000228171	23	32	16	12	15	14
ENSG00000228172	27	136	42	39	45	55
ENSG00000228173	0	0	0	0	0	0
ENSG00000228174	3	0	8	50	32	27
ENSG00000228176	0	0	0	0	0	0
ENSG00000228181	0	0	1	0	0	0
ENSG00000228187	6	0	18	2	5	6
ENSG00000228191	0	0	0	0	0	0
ENSG00000228194	0	0	0	0	0	0
ENSG00000228201	4	21	6	7	8	10
ENSG00000228204	12	0	9	19	34	40
ENSG00000228205	3	1	7	0	0	0
ENSG00000228207	0	0	0	0	0	0
ENSG00000228216	0	0	7	2	0	3
ENSG00000228222	0	3	0	0	0	0
ENSG00000228226	5	0	24	3	2	8
ENSG00000228229	0	0	0	0	0	0
ENSG00000228235	0	0	0	0	0	0
ENSG00000228238	3	0	3	4	4	4
ENSG00000228239	5	17	23	19	15	13
ENSG00000228251	8	0	8	6	16	11
ENSG00000228255	1	0	0	0	2	1
ENSG00000228257	0	0	0	0	0	0
ENSG00000228259	0	0	0	0	0	0
ENSG00000228272	0	0	0	0	0	0
ENSG00000228274	131	71	79	73	68	69
ENSG00000228280	178	65	64	173	117	143
ENSG00000228286	0	0	0	0	0	0
ENSG00000228289	0	0	0	0	0	0
ENSG00000228292	10	7	6	10	9	1
ENSG00000228302	59	79	74	54	29	64
ENSG00000228303	0	0	0	0	0	0
ENSG00000228318	0	9	14	4	1	4
ENSG00000228327	480	1300	1014	640	518	1386
ENSG00000228330	15	15	22	13	19	5
ENSG00000228334	18	44	78	17	23	41
ENSG00000228335	13	0	13	6	6	7
ENSG00000228341	21	0	9	14	2	0
ENSG00000228343	0	0	0	0	0	0
ENSG00000228345	0	0	0	0	0	0
ENSG00000228351	8	6	6	2	6	7
ENSG00000228352	24	7	34	8	13	18
ENSG00000228353	0	19	31	3	1	0
ENSG00000228354	0	0	0	0	0	0
ENSG00000228355	0	0	0	0	0	0
ENSG00000228360	0	0	0	0	0	1
ENSG00000228361	0	0	2	2	0	3
ENSG00000228365	0	0	0	0	0	0
ENSG00000228366	35	0	15	4	9	1
ENSG00000228367	0	0	0	0	1	0
ENSG00000228368	59	0	33	24	22	26
ENSG00000228373	0	0	0	0	0	0
ENSG00000228379	0	0	0	0	0	0
ENSG00000228384	7	8	8	7	10	14
ENSG00000228386	44	18	22	11	22	21
ENSG00000228391	1	0	0	0	0	0
ENSG00000228392	26	27	39	17	23	27
ENSG00000228395	39	37	69	14	44	20
ENSG00000228399	0	0	0	1	0	0
ENSG00000228401	45	34	51	52	47	30
ENSG00000228403	0	8	13	4	13	1
ENSG00000228404	0	0	0	0	0	0
ENSG00000228407	1	0	2	1	2	3
ENSG00000228408	14	6	16	3	8	7
ENSG00000228413	0	8	0	1	0	0
ENSG00000228417	0	0	0	0	0	0
ENSG00000228421	22	0	2	11	5	2
ENSG00000228423	40	0	29	25	18	9
ENSG00000228426	0	0	0	0	0	0
ENSG00000228427	2	12	13	4	6	4
ENSG00000228429	0	22	4	2	1	1
ENSG00000228430	23	3	46	75	56	27
ENSG00000228434	507	1741	592	235	432	541
ENSG00000228438	0	0	0	1	0	0
ENSG00000228444	15	25	5	8	1	3
ENSG00000228463	213	112	261	208	158	82
ENSG00000228464	0	0	0	0	0	0
ENSG00000228467	0	0	0	0	0	0
ENSG00000228469	1	0	0	1	1	0
ENSG00000228470	7	0	9	17	13	3
ENSG00000228471	0	0	0	0	0	0
ENSG00000228477	1	0	5	177	302	192
ENSG00000228478	0	0	5	0	0	0
ENSG00000228480	0	0	0	0	0	0
ENSG00000228484	56	28	36	27	73	30
ENSG00000228487	44	0	18	5	2	2
ENSG00000228488	0	0	0	0	0	0
ENSG00000228490	0	0	0	3	3	0
ENSG00000228496	0	0	0	0	0	0
ENSG00000228503	0	4	0	0	0	0
ENSG00000228505	0	0	0	0	0	0
ENSG00000228509	109	174	132	70	69	90
ENSG00000228510	1	0	0	3	0	0
ENSG00000228513	59	16	46	52	44	13
ENSG00000228521	23	0	0	1	0	0
ENSG00000228522	26	29	20	55	33	20
ENSG00000228525	33	5	8	11	34	9
ENSG00000228527	5	0	1	1	0	0
ENSG00000228528	0	0	0	0	0	0
ENSG00000228530	0	0	0	0	0	0
ENSG00000228538	0	0	0	0	2	3
ENSG00000228539	0	0	0	0	0	0
ENSG00000228540	25	2	13	14	19	8
ENSG00000228541	82	44	81	62	46	61
ENSG00000228543	2	0	1	0	1	0
ENSG00000228549	129	32	85	48	54	34
ENSG00000228550	4	0	4	2	0	2
ENSG00000228553	5	0	3	3	8	2
ENSG00000228554	35	4	16	37	14	15
ENSG00000228559	18	14	40	20	25	8
ENSG00000228560	57	0	82	33	30	20
ENSG00000228561	1	0	33	1	0	0
ENSG00000228563	3	7	5	52	40	29
ENSG00000228566	15	1	26	7	6	14
ENSG00000228572	3	0	20	0	0	0
ENSG00000228573	33	38	34	12	20	7
ENSG00000228577	2	11	3	4	3	0
ENSG00000228583	1	0	0	1	1	0
ENSG00000228585	0	0	0	0	0	0
ENSG00000228586	0	0	0	0	0	0
ENSG00000228587	0	0	0	0	0	0
ENSG00000228590	11	28	23	16	13	14
ENSG00000228592	32	16	34	19	18	12
ENSG00000228596	3	0	8	1	0	0
ENSG00000228604	30	25	26	17	5	4
ENSG00000228613	2	46	6	4	1	2
ENSG00000228618	0	0	0	0	0	0
ENSG00000228620	1	0	9	3	3	5
ENSG00000228622	0	0	0	0	0	0
ENSG00000228625	45	44	21	18	18	10
ENSG00000228626	1	8	2	0	0	0
ENSG00000228627	6	0	20	12	10	2
ENSG00000228629	16	0	9	0	5	2
ENSG00000228634	10	125	18	13	18	14
ENSG00000228643	13	25	11	10	8	13
ENSG00000228648	0	0	0	0	0	0
ENSG00000228650	1	0	0	0	0	0
ENSG00000228655	3	50	108	72	117	33
ENSG00000228658	0	0	0	0	0	0
ENSG00000228664	0	0	0	0	0	0
ENSG00000228665	1	0	1	0	0	0
ENSG00000228667	7	0	15	3	0	0
ENSG00000228675	0	0	0	0	0	0
ENSG00000228679	0	0	6	0	2	0
ENSG00000228680	0	9	0	0	1	0
ENSG00000228681	43	20	33	28	30	25
ENSG00000228683	0	0	1	5	14	8
ENSG00000228685	0	0	0	1	2	3
ENSG00000228686	56	0	43	14	25	5
ENSG00000228687	0	0	0	0	0	0
ENSG00000228689	45	13	74	81	84	46
ENSG00000228692	3	25	5	5	2	4
ENSG00000228697	173	116	324	306	374	351
ENSG00000228698	0	0	0	0	0	0
ENSG00000228700	0	0	1	2	5	0
ENSG00000228702	1	3	0	2	1	0
ENSG00000228703	0	0	0	0	0	0
ENSG00000228707	0	0	5	0	0	0
ENSG00000228708	0	20	13	0	0	0
ENSG00000228711	0	0	0	0	0	0
ENSG00000228713	0	0	0	0	0	0
ENSG00000228714	3	85	279	0	0	2
ENSG00000228719	0	0	1	0	1	0
ENSG00000228721	0	0	0	3	3	0
ENSG00000228729	59	14	24	35	25	15
ENSG00000228734	2	5	9	4	5	3
ENSG00000228735	0	0	0	0	0	0
ENSG00000228737	6	0	9	17	24	19
ENSG00000228739	0	0	3	0	0	0
ENSG00000228741	5	0	4	2	5	6
ENSG00000228748	46	23	21	17	15	14
ENSG00000228751	39	0	21	157	76	155
ENSG00000228757	0	4	0	0	0	0
ENSG00000228770	9	0	6	15	13	1
ENSG00000228771	0	11	0	0	0	0
ENSG00000228772	0	9	0	0	0	0
ENSG00000228776	0	0	0	0	0	0
ENSG00000228778	0	0	0	0	0	0
ENSG00000228779	10	17	24	19	20	32
ENSG00000228780	0	0	0	0	0	0
ENSG00000228781	0	0	0	0	0	0
ENSG00000228790	0	0	0	0	0	0
ENSG00000228792	2	1	3	0	0	2
ENSG00000228793	505	210	603	461	401	239
ENSG00000228800	0	0	4	3	0	0
ENSG00000228802	0	0	1	0	1	2
ENSG00000228804	39	36	77	29	16	19
ENSG00000228806	0	0	0	0	0	0
ENSG00000228809	17	5	14	14	14	13
ENSG00000228814	0	0	0	0	0	0
ENSG00000228818	0	7	6	0	0	0
ENSG00000228826	30	0	78	83	109	83
ENSG00000228827	0	0	0	0	0	0
ENSG00000228829	0	0	1	0	0	0
ENSG00000228830	0	0	0	0	1	0
ENSG00000228833	0	0	0	0	0	0
ENSG00000228835	0	1	0	1	3	1
ENSG00000228838	0	32	4	0	1	1
ENSG00000228843	0	0	0	0	0	0
ENSG00000228844	0	0	0	0	0	0
ENSG00000228846	0	0	0	0	0	0
ENSG00000228852	79	13	74	141	74	88
ENSG00000228855	0	0	0	0	0	0
ENSG00000228860	0	0	0	0	0	0
ENSG00000228862	69	48	67	114	138	47
ENSG00000228863	86	14	153	116	97	63
ENSG00000228873	0	0	0	0	0	0
ENSG00000228874	0	0	0	0	0	0
ENSG00000228876	8	0	7	6	6	12
ENSG00000228877	0	0	0	0	0	0
ENSG00000228886	5	0	14	10	5	14
ENSG00000228897	0	0	0	0	0	0
ENSG00000228919	2	10	1	0	1	1
ENSG00000228921	0	20	8	0	5	13
ENSG00000228922	0	0	3	1	0	0
ENSG00000228923	56	0	52	179	117	173
ENSG00000228925	106	103	142	91	84	94
ENSG00000228933	193	25	240	24	30	24
ENSG00000228935	0	0	1	0	0	0
ENSG00000228940	0	0	0	0	0	0
ENSG00000228943	0	0	0	0	0	0
ENSG00000228944	1	12	0	0	0	0
ENSG00000228950	3	0	10	5	5	2
ENSG00000228953	0	0	10	0	1	0
ENSG00000228954	0	0	0	0	0	0
ENSG00000228957	2	0	0	0	0	0
ENSG00000228959	1	0	0	11	5	0
ENSG00000228968	0	0	0	0	0	0
ENSG00000228973	1	0	0	0	0	0
ENSG00000228974	0	0	0	0	0	0
ENSG00000228981	5	30	18	7	7	7
ENSG00000228982	1	0	0	0	0	0
ENSG00000228984	0	0	0	0	0	0
ENSG00000228988	20	0	8	4	15	3
ENSG00000228997	1	0	0	0	0	0
ENSG00000228998	4	5	0	0	1	5
ENSG00000228999	26	5	9	10	10	8
ENSG00000229002	0	0	0	6	0	2
ENSG00000229010	14	37	6	8	11	19
ENSG00000229012	0	0	2	0	0	0
ENSG00000229013	0	0	0	0	0	0
ENSG00000229015	0	0	2	5	2	1
ENSG00000229016	8	3	3	0	1	8
ENSG00000229019	2	0	3	8	5	2
ENSG00000229021	183	202	278	331	280	238
ENSG00000229025	34	38	70	35	24	36
ENSG00000229030	0	0	0	0	0	0
ENSG00000229032	0	0	0	0	0	0
ENSG00000229040	0	0	0	0	0	0
ENSG00000229042	0	0	0	2	0	0
ENSG00000229044	5	0	4	2	1	5
ENSG00000229047	0	0	0	0	0	0
ENSG00000229052	170	12	132	118	119	51
ENSG00000229060	0	0	0	0	0	0
ENSG00000229064	0	4	0	0	0	0
ENSG00000229065	3	2	2	6	6	18
ENSG00000229066	0	0	0	0	0	0
ENSG00000229067	0	0	0	0	0	0
ENSG00000229075	1	0	0	1	1	0
ENSG00000229079	2	0	7	2	0	2
ENSG00000229090	0	0	0	0	0	0
ENSG00000229099	0	0	0	0	0	0
ENSG00000229110	0	27	4	28	13	27
ENSG00000229112	0	0	0	0	0	0
ENSG00000229115	1	0	5	1	4	4
ENSG00000229116	7	0	4	8	6	3
ENSG00000229118	29	24	12	27	24	15
ENSG00000229126	0	0	0	0	0	0
ENSG00000229131	0	0	31	0	0	0
ENSG00000229143	0	0	0	0	0	0
ENSG00000229149	0	0	0	0	0	0
ENSG00000229151	49	37	76	20	40	32
ENSG00000229156	2	47	16	4	0	0
ENSG00000229160	4	12	7	7	17	8
ENSG00000229167	13	18	2	4	6	8
ENSG00000229169	5	5	8	6	8	3
ENSG00000229170	0	0	0	0	4	0
ENSG00000229172	45	38	32	40	53	42
ENSG00000229177	0	0	0	0	0	0
ENSG00000229178	4	4	4	2	1	1
ENSG00000229188	0	0	0	0	0	0
ENSG00000229190	28	24	41	31	34	16
ENSG00000229191	31	10	10	15	16	12
ENSG00000229192	0	0	1	0	0	0
ENSG00000229195	11	0	6	10	7	0
ENSG00000229199	0	0	0	0	0	0
ENSG00000229203	6	50	0	0	0	0
ENSG00000229206	1	2	20	5	2	3
ENSG00000229209	3	6	1	0	3	0
ENSG00000229212	47	146	60	60	56	38
ENSG00000229213	0	0	0	0	0	0
ENSG00000229220	44	8	25	34	18	48
ENSG00000229224	7	0	8	5	15	0
ENSG00000229225	0	0	0	0	0	0
ENSG00000229227	24	41	40	40	32	42
ENSG00000229229	37	61	82	35	36	29
ENSG00000229233	0	0	0	0	0	0
ENSG00000229239	0	0	0	0	0	0
ENSG00000229242	0	0	6	0	0	0
ENSG00000229247	0	0	0	0	0	0
ENSG00000229255	0	0	0	0	0	0
ENSG00000229257	4	0	4	8	4	6
ENSG00000229261	18	0	1	8	1	7
ENSG00000229262	0	0	0	0	0	0
ENSG00000229263	19	0	14	17	13	11
ENSG00000229269	0	0	0	0	0	0
ENSG00000229271	56	30	101	47	50	38
ENSG00000229272	105	38	71	61	58	19
ENSG00000229273	0	0	0	0	0	0
ENSG00000229275	0	0	0	0	0	0
ENSG00000229278	2	0	21	8	12	3
ENSG00000229282	4	11	15	1	7	0
ENSG00000229283	0	0	0	0	0	0
ENSG00000229286	0	5	0	0	0	0
ENSG00000229288	0	0	0	0	0	0
ENSG00000229289	0	102	10	0	0	0
ENSG00000229294	8	0	8	0	1	2
ENSG00000229297	0	13	0	0	0	0
ENSG00000229301	1	0	2	1	1	1
ENSG00000229305	0	0	3	14	6	26
ENSG00000229306	1	0	1	1	0	1
ENSG00000229308	9	5	3	21	8	6
ENSG00000229309	0	0	176	0	1	1
ENSG00000229311	37	0	148	25	19	11
ENSG00000229312	4	0	4	46	6	4
ENSG00000229313	0	0	4	0	2	3
ENSG00000229321	95	95	150	123	150	131
ENSG00000229322	0	0	0	0	0	0
ENSG00000229330	21	7	36	22	28	13
ENSG00000229337	29	8	24	31	31	26
ENSG00000229339	29	48	34	9	15	14
ENSG00000229345	0	0	0	0	0	0
ENSG00000229347	0	0	0	0	0	0
ENSG00000229365	0	0	0	0	0	0
ENSG00000229368	1	15	0	0	0	0
ENSG00000229369	18	0	6	7	0	0
ENSG00000229370	0	26	14	2	6	2
ENSG00000229379	0	0	0	4	6	0
ENSG00000229382	0	6	0	0	0	1
ENSG00000229389	0	0	0	0	0	0
ENSG00000229393	0	2	2	0	0	8
ENSG00000229395	0	0	0	0	0	0
ENSG00000229398	0	0	0	0	0	0
ENSG00000229399	33	4	17	25	14	4
ENSG00000229402	1	0	1	2	2	1
ENSG00000229403	0	0	0	0	0	0
ENSG00000229405	0	0	3	0	5	1
ENSG00000229407	0	0	1	0	1	0
ENSG00000229409	1	0	1	1	1	1
ENSG00000229413	0	444	0	0	0	15
ENSG00000229418	0	0	0	0	0	0
ENSG00000229422	10	116	23	3	1	4
ENSG00000229424	0	0	5	3	4	1
ENSG00000229425	331	180	784	430	434	252
ENSG00000229434	0	8	1	2	3	0
ENSG00000229436	4	101	4	0	5	1
ENSG00000229440	0	0	0	0	0	0
ENSG00000229447	31	13	42	17	14	8
ENSG00000229454	0	0	0	0	0	0
ENSG00000229458	4	0	0	3	5	0
ENSG00000229459	1	0	0	0	0	0
ENSG00000229486	0	0	0	2	0	0
ENSG00000229491	10	24	20	1	9	8
ENSG00000229492	90	367	29	70	6	79
ENSG00000229494	11	10	58	2	0	0
ENSG00000229495	2	0	13	0	2	1
ENSG00000229497	1	0	1	1	0	0
ENSG00000229498	58	40	49	47	79	24
ENSG00000229501	0	0	0	0	0	0
ENSG00000229502	30	54	73	49	71	40
ENSG00000229505	0	0	0	0	0	0
ENSG00000229509	0	0	0	0	0	0
ENSG00000229512	0	0	0	0	0	0
ENSG00000229519	0	0	0	1	0	2
ENSG00000229528	0	0	0	2	0	0
ENSG00000229530	3	0	4	2	3	0
ENSG00000229532	0	0	0	0	0	0
ENSG00000229533	0	0	0	0	0	0
ENSG00000229543	0	0	0	0	0	0
ENSG00000229550	0	0	0	0	0	0
ENSG00000229559	0	0	4	2	6	2
ENSG00000229567	0	0	1	0	1	0
ENSG00000229569	61	26	92	40	44	22
ENSG00000229573	0	13	0	0	1	2
ENSG00000229587	44	15	25	13	7	13
ENSG00000229588	0	32	1	1	0	2
ENSG00000229591	31	10	25	24	19	15
ENSG00000229594	0	0	0	0	0	0
ENSG00000229595	0	0	0	1	0	0
ENSG00000229600	0	20	0	0	0	0
ENSG00000229601	15	2	54	35	22	15
ENSG00000229603	1	7	5	6	1	2
ENSG00000229607	0	0	0	0	0	0
ENSG00000229616	0	0	0	0	0	0
ENSG00000229618	50	112	147	46	58	32
ENSG00000229625	5	0	4	7	3	1
ENSG00000229628	0	8	3	0	5	1
ENSG00000229629	0	0	0	1	0	0
ENSG00000229635	0	9	13	2	0	3
ENSG00000229642	0	16	0	0	0	0
ENSG00000229646	0	0	0	0	2	0
ENSG00000229652	0	3	0	0	0	0
ENSG00000229657	0	42	46	21	29	36
ENSG00000229660	1	0	2	3	0	1
ENSG00000229662	0	0	0	0	0	0
ENSG00000229664	3	14	11	0	1	0
ENSG00000229668	18	4	4	35	16	30
ENSG00000229672	1	84	112	12	11	0
ENSG00000229673	31	0	1	1	0	0
ENSG00000229677	1	0	28	17	21	4
ENSG00000229679	10	2	5	9	29	6
ENSG00000229682	0	0	0	0	0	0
ENSG00000229687	0	0	0	0	0	0
ENSG00000229689	39	228	269	52	66	102
ENSG00000229694	59	11	158	39	42	23
ENSG00000229695	74	3	3	13	2	2
ENSG00000229699	0	0	0	0	0	0
ENSG00000229700	0	0	0	1	0	0
ENSG00000229711	69	0	60	114	148	146
ENSG00000229717	82	56	74	83	74	37
ENSG00000229720	15	0	21	12	9	9
ENSG00000229721	5	1	21	0	3	0
ENSG00000229722	0	0	0	3	0	0
ENSG00000229725	2	12	0	0	0	0
ENSG00000229727	6	0	5	7	9	4
ENSG00000229728	29	5	31	16	19	17
ENSG00000229730	0	0	0	0	0	0
ENSG00000229731	0	0	1	0	0	0
ENSG00000229732	0	0	0	0	0	0
ENSG00000229733	0	0	0	0	0	3
ENSG00000229738	0	0	0	0	0	0
ENSG00000229740	36	0	249	92	151	115
ENSG00000229742	13	0	3	0	0	0
ENSG00000229747	0	0	0	0	0	0
ENSG00000229750	2	14	5	3	4	0
ENSG00000229751	0	0	2	15	14	11
ENSG00000229755	0	0	0	0	0	0
ENSG00000229762	0	0	1	0	0	0
ENSG00000229765	0	0	1	0	0	0
ENSG00000229770	0	42	0	0	0	0
ENSG00000229771	1	0	0	2	0	2
ENSG00000229774	7	8	9	5	5	2
ENSG00000229779	0	0	0	0	0	0
ENSG00000229791	27	1	20	137	69	34
ENSG00000229797	13	23	13	8	5	5
ENSG00000229808	58	20	69	138	75	53
ENSG00000229817	0	0	0	0	0	0
ENSG00000229820	16	19	33	33	36	31
ENSG00000229821	0	8	0	0	0	0
ENSG00000229823	0	0	0	0	0	0
ENSG00000229826	0	0	0	0	0	0
ENSG00000229827	3	0	1	1	2	2
ENSG00000229830	0	0	0	0	0	0
ENSG00000229831	0	0	0	0	0	0
ENSG00000229832	22	14	18	11	15	5
ENSG00000229834	0	0	0	0	0	0
ENSG00000229836	0	0	0	0	0	0
ENSG00000229839	65	9	53	65	64	42
ENSG00000229846	0	0	33	0	1	0
ENSG00000229848	6	36	4	1	3	0
ENSG00000229853	31	4	26	37	24	15
ENSG00000229854	0	0	1	0	3	1
ENSG00000229855	9	20	9	15	16	9
ENSG00000229857	0	0	0	0	0	0
ENSG00000229858	0	0	0	0	0	0
ENSG00000229863	6	0	6	1	2	0
ENSG00000229878	0	0	0	0	0	0
ENSG00000229881	0	0	0	0	0	0
ENSG00000229882	0	0	0	0	1	0
ENSG00000229885	0	0	0	0	0	0
ENSG00000229886	10	0	15	104	68	94
ENSG00000229892	0	0	0	1	0	0
ENSG00000229896	1	0	117	47	29	34
ENSG00000229899	1	0	0	2	0	0
ENSG00000229905	16	19	45	26	37	22
ENSG00000229911	0	0	0	0	1	0
ENSG00000229912	0	8	0	0	1	0
ENSG00000229913	0	4	6	1	0	0
ENSG00000229914	0	0	1	0	2	0
ENSG00000229915	7	40	10	30	20	16
ENSG00000229923	0	0	0	0	0	0
ENSG00000229925	0	0	13	3	3	3
ENSG00000229930	0	0	1	2	0	0
ENSG00000229939	0	0	0	0	0	0
ENSG00000229943	0	0	0	0	0	0
ENSG00000229949	0	0	0	0	0	0
ENSG00000229953	3	8	15	3	1	19
ENSG00000229955	67	14	34	6	27	25
ENSG00000229957	0	0	0	0	1	0
ENSG00000229960	1	5	0	0	2	0
ENSG00000229961	20	11	25	9	10	14
ENSG00000229962	26	6	60	15	22	28
ENSG00000229964	10	0	5	4	0	0
ENSG00000229968	4	0	0	0	2	0
ENSG00000229969	0	0	0	0	0	0
ENSG00000229970	1	13	1	0	0	0
ENSG00000229971	0	0	0	0	0	0
ENSG00000229976	0	0	0	18	10	4
ENSG00000229977	0	0	0	0	0	0
ENSG00000229983	1	3	6	3	3	0
ENSG00000229985	0	0	0	0	0	0
ENSG00000229986	0	0	17	3	0	2
ENSG00000229990	25	14	18	5	3	11
ENSG00000229996	11	8	11	12	15	22
ENSG00000230000	0	0	1	0	0	0
ENSG00000230001	5	0	13	28	34	25
ENSG00000230003	0	0	0	0	0	0
ENSG00000230010	196	70	209	127	129	126
ENSG00000230015	9	0	4	4	3	2
ENSG00000230021	26	143	65	42	26	48
