	GSM1893676	GSM1893686	GSM1893678	GSM1893685	GSM1893680	GSM1893682	GSM1893683	GSM1893684	GSM1893675	GSM1893677	GSM1893681	GSM1893679
Cdv3	353	616	543	606	419	305	200	229	220	506	519	498
Cdx1	0	0	0	0	0	0	0	0	0	0	0	0
Cdx2	0	0	0	0	0	0	0	0	0	0	0	0
Cdx4	0	0	0	0	0	0	0	0	0	0	0	0
Cdyl	14	43	35	35	50	20	13	3	14	33	81	34
Cdyl2	115	259	189	243	62	121	46	40	141	352	93	147
Ceacam-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam1	9	23	46	20	4	3	3	2	5	32	25	13
Ceacam10	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam11	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam12	1	1	0	1	0	0	0	0	0	3	0	1
Ceacam13	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam14	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam15	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam16	1	0	0	0	0	0	0	0	0	13	2	0
Ceacam18	0	0	0	0	0	0	0	1	0	0	0	1
Ceacam19	3	1	1	0	0	0	0	0	0	5	0	2
Ceacam2	0	6	0	0	0	0	0	0	0	5	1	4
Ceacam20	0	0	0	0	0	0	1	0	0	0	0	0
Ceacam3	0	1	0	1	0	0	0	0	0	1	0	1
Ceacam5	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam9	0	0	0	0	0	0	0	0	0	0	0	0
Cebpa	0	6	16	4	1	2	1	3	0	2	0	17
Cebpb	12	1	9	4	2	2	1	6	9	1	7	7
Cebpd	2	9	8	18	3	3	0	11	0	9	1	4
Cebpe	0	0	0	0	0	0	0	0	0	0	0	0
Cebpg	99	163	193	219	99	124	100	108	121	162	179	116
Cebpz	138	347	224	330	109	118	80	91	107	185	182	259
Cebpzos	89	142	97	123	46	52	40	66	35	51	36	53
Cecr2	10	20	16	68	6	26	8	7	13	38	9	40
Cecr5	6	50	36	14	2	0	3	0	16	18	0	33
Cecr6	13	40	46	39	7	14	1	8	36	13	3	16
Cel	0	0	0	0	0	0	0	0	0	0	0	0
Cela1	0	6	0	2	0	0	7	0	13	3	6	13
Cela2a	0	0	0	0	0	0	0	0	0	0	0	0
Cela3a	0	0	0	0	0	0	0	0	0	0	0	0
Cela3b	0	0	0	1	0	0	0	0	0	0	0	0
Celf1	354	1150	957	1143	346	528	277	611	575	981	422	1004
Celf2	612	949	993	988	206	459	262	367	401	973	302	828
Celf3	262	690	780	841	115	199	149	155	269	832	145	840
Celf4	3118	4380	4032	4529	1669	2796	1521	2412	2471	3403	1512	3577
Celf5	432	726	764	1055	277	315	162	290	419	496	238	748
Celf6	245	807	798	949	358	295	193	198	284	639	396	629
Celsr1	10	35	63	26	21	3	6	5	1	52	1	3
Celsr2	490	1097	1014	1403	384	364	199	442	309	1206	194	1058
Celsr3	122	312	312	388	94	72	152	128	70	350	116	306
Cemip	12	28	18	38	24	16	7	1	2	144	15	36
Cend1	680	1499	1180	1596	798	617	494	648	836	786	859	1102
Cenpa	2	1	3	1	7	0	0	1	0	2	1	5
Cenpb	72	163	123	142	44	69	71	32	71	176	50	103
Cenpc1	201	211	270	277	145	79	62	132	137	219	141	227
Cenpe	0	3	4	3	0	27	0	0	2	1	0	4
Cenpf	19	63	48	49	8	1	11	1	2	51	8	21
Cenph	0	2	4	6	0	0	0	0	3	5	2	13
Cenpi	6	6	3	8	4	0	10	9	2	9	1	14
Cenpj	15	28	9	16	14	12	12	1	22	14	28	9
Cenpk	0	0	10	0	0	0	0	0	0	0	0	0
Cenpl	14	11	36	10	8	2	11	13	5	7	12	13
Cenpm	4	0	1	0	0	0	0	3	0	5	0	1
Cenpn	4	3	0	12	0	5	1	3	1	7	6	2
Cenpo	28	45	108	51	33	34	39	27	24	21	15	38
Cenpp	1	20	1	5	7	0	14	5	1	12	4	4
Cenpq	2	16	23	10	2	7	5	7	14	11	12	3
Cenpt	39	57	49	51	51	24	10	30	11	88	14	71
Cenpu	0	2	1	0	5	0	2	0	0	8	7	5
Cenpv	41	75	71	82	12	37	31	68	19	49	41	37
Cenpw	0	1	3	1	0	0	1	9	0	6	1	3
Cep104	100	191	193	222	102	102	53	133	107	185	67	183
Cep112	49	178	136	76	133	64	40	36	23	162	88	134
Cep120	195	478	381	397	167	140	77	160	165	301	180	314
Cep126	49	158	95	174	71	40	23	25	70	111	85	129
Cep128	31	49	71	76	9	12	4	11	18	45	35	26
Cep131	12	34	16	57	23	5	13	6	14	38	18	51
Cep135	18	28	60	95	78	28	33	24	47	79	56	43
Cep152	9	16	15	18	1	4	5	3	0	11	5	23
Cep162	134	174	197	237	99	99	91	50	94	183	121	214
Cep164	6	32	50	75	2	2	17	6	21	30	6	42
Cep170	450	1305	1110	1571	526	411	365	351	437	1231	730	980
Cep170b	629	1482	1549	1420	450	709	449	575	605	1483	400	1318
Cep19	63	175	221	173	91	129	82	70	86	127	124	149
Cep192	16	69	101	107	20	37	69	16	39	42	36	76
Cep250	27	97	82	105	37	13	15	25	9	117	64	76
Cep290	99	275	243	297	144	129	113	135	128	278	167	245
Cep295	108	306	196	269	94	120	72	61	85	220	201	126
Cep350	300	913	724	837	338	370	191	233	285	741	548	711
Cep41	28	68	56	77	19	8	37	19	84	70	25	59
Cep44	18	66	40	28	14	12	9	17	21	20	9	25
Cep55	0	0	0	0	0	0	0	0	0	0	0	0
Cep57	38	126	73	159	61	29	30	54	25	125	48	158
Cep57l1	8	18	38	29	3	11	4	8	11	14	8	36
Cep63	69	274	214	254	66	82	71	141	91	212	146	220
Cep68	33	234	181	183	32	64	28	84	27	179	94	157
Cep70	37	91	72	66	53	14	10	43	19	80	51	34
Cep72	8	1	2	10	1	4	0	0	0	7	4	7
Cep76	18	27	36	43	20	32	10	29	31	21	14	74
Cep78	11	29	22	19	8	11	7	3	9	13	29	47
Cep83	25	120	74	91	23	34	26	37	29	91	73	84
Cep85	40	131	135	137	52	55	37	68	78	98	58	102
Cep85l	36	131	60	113	44	51	23	34	49	125	42	60
Cep89	122	155	122	216	73	39	31	26	48	123	38	142
Cep95	35	26	27	65	10	32	7	18	10	28	15	37
Cep97	36	90	55	140	69	33	29	62	48	73	49	81
Cept1	53	121	79	101	43	40	43	93	54	84	97	64
Cer1	1	0	0	0	0	0	0	0	0	0	0	2
Cercam	8	78	130	115	9	12	13	18	19	48	49	64
Cerk	17	69	47	91	72	22	9	11	35	62	21	36
Cerkl	6	3	9	0	0	0	0	3	1	10	0	0
Cers1	107	413	502	436	110	209	118	136	291	342	68	419
Cers2	113	424	333	322	116	120	53	76	112	371	127	311
Cers3	0	1	0	0	0	0	0	0	0	0	0	4
Cers4	139	371	419	538	164	131	83	187	110	384	163	426
Cers5	67	174	166	192	35	70	31	67	104	142	65	112
Cers6	271	488	419	583	154	144	80	135	149	561	182	345
Ces1a	0	0	0	0	0	0	0	0	0	0	0	0
Ces1b	0	0	0	0	0	0	0	0	0	0	0	0
Ces1c	0	0	0	0	0	0	0	0	0	0	0	0
Ces1d	0	9	1	0	1	1	7	0	0	67	0	44
Ces1e	0	0	0	0	0	0	0	0	0	0	0	0
Ces1f	0	1	0	0	1	0	0	1	0	1	1	0
Ces1g	0	0	0	1	0	0	1	0	0	0	0	2
Ces1h	0	0	0	0	0	0	0	0	0	0	0	0
Ces2a	0	0	0	0	0	0	0	0	0	0	0	0
Ces2b	17	56	35	67	12	9	10	14	18	65	11	46
Ces2c	0	0	0	0	0	0	0	0	0	0	0	0
Ces2d-ps	0	0	0	0	0	0	0	0	0	0	0	0
Ces2e	0	0	0	0	0	0	0	0	0	0	0	0
Ces2f	0	0	0	0	0	0	0	0	0	0	0	0
Ces2g	0	0	0	0	0	1	0	0	0	1	0	1
Ces2h	0	0	0	0	0	0	0	0	0	0	0	0
Ces3a	0	0	0	0	0	0	0	0	0	0	0	0
Ces3b	0	0	0	0	0	0	0	0	0	0	0	0
Ces4a	0	1	0	0	0	0	0	0	0	0	0	0
Ces5a	28	42	10	70	31	14	29	14	45	42	10	33
Cetn1	0	0	0	0	0	0	0	0	0	0	0	0
Cetn2	183	361	311	285	142	209	124	113	245	199	236	197
Cetn3	217	609	392	475	254	331	255	359	342	285	372	340
Cetn4	55	82	32	44	32	74	27	37	34	46	46	36
Cfap100	5	6	8	10	3	1	0	0	12	18	7	1
Cfap126	17	56	59	51	23	2	11	7	13	35	22	57
Cfap157	2	17	6	15	4	0	1	3	0	8	3	0
Cfap161	22	126	92	97	87	51	13	40	31	63	25	73
Cfap20	69	155	143	206	90	76	39	71	72	110	59	82
Cfap206	11	27	55	19	2	8	6	2	3	14	5	14
Cfap221	0	8	7	5	1	0	0	0	0	1	0	1
Cfap36	292	1114	741	1057	398	374	198	270	391	656	448	682
Cfap43	1	34	18	8	1	2	2	2	0	6	13	10
Cfap44	12	66	18	51	17	7	2	7	2	49	12	48
Cfap45	23	75	110	92	25	15	6	58	11	39	45	43
Cfap46	42	54	43	45	16	18	19	23	13	53	28	68
Cfap52	1	14	6	8	2	0	0	0	1	0	12	7
Cfap53	18	15	16	9	10	0	2	9	1	16	0	32
Cfap54	47	248	116	125	26	13	6	8	25	108	24	73
Cfap57	5	24	14	3	2	4	10	1	4	4	0	51
Cfap58	0	5	1	6	0	1	0	0	0	0	4	0
Cfap61	20	73	59	32	14	74	0	41	7	47	15	55
Cfap69	36	64	53	61	36	20	9	27	6	63	29	82
Cfap70	0	13	18	16	0	0	0	0	0	4	0	5
Cfap73	0	1	2	0	2	0	0	0	2	0	0	2
Cfap74	8	103	57	127	29	17	20	38	14	72	62	80
Cfap77	1	3	0	0	0	0	0	0	0	0	0	1
Cfap97	139	475	461	512	168	172	66	194	233	401	205	383
Cfap99	0	1	0	0	0	0	0	0	0	0	0	1
Cfb	3	5	10	13	1	4	1	0	1	15	7	7
Cfc1	0	0	1	0	0	0	0	0	0	0	0	0
Cfd	0	0	0	0	0	0	0	0	0	0	0	0
Cfdp1	337	741	563	780	241	283	205	333	318	509	276	472
Cfh	28	97	105	76	44	16	13	43	23	166	84	100
Cfhr1	0	0	0	0	0	0	0	0	0	0	0	1
Cfhr2	0	0	0	0	0	0	0	0	0	0	0	0
Cfhr3	0	0	0	0	0	0	0	0	0	0	0	0
Cfi	0	0	0	0	0	0	0	0	0	0	0	0
Cfl1	1274	3216	2630	3107	974	1336	1010	1266	1575	2062	971	2063
Cfl2	332	904	649	583	227	425	271	380	426	591	332	639
Cflar	122	246	202	263	128	139	66	86	78	198	122	161
Cfp	0	32	2	60	6	0	0	4	2	9	0	22
Cftr	8	16	1	7	1	10	0	2	0	3	1	7
Cga	0	0	0	0	1	1	17	0	0	368	0	10
Cggbp1	316	738	673	616	273	297	249	280	493	553	410	503
Cgn	15	36	45	46	12	18	23	32	14	38	36	41
Cgnl1	34	129	164	66	41	42	37	24	58	125	21	112
Cgref1	57	207	109	215	53	49	97	110	30	114	55	107
Cgrrf1	31	126	106	121	35	57	40	45	28	119	71	67
Ch25h	7	1	2	2	0	0	0	0	12	0	0	0
Chac1	20	31	30	32	17	30	20	13	19	34	11	29
Chac2	1	20	5	31	27	15	2	15	8	7	8	20
Chad	0	0	0	0	0	0	0	0	0	14	0	2
Chadl	19	46	63	80	16	16	10	8	29	30	46	19
Chaf1a	2	1	1	0	0	2	1	0	0	30	3	1
Chaf1b	1	2	5	3	0	0	0	6	1	3	0	2
Champ1	71	334	305	222	44	122	44	54	124	184	101	206
Chat	0	16	0	14	5	0	2	2	0	2	0	9
Chchd1	74	80	95	114	52	57	60	86	48	76	111	73
Chchd10	361	1467	1138	1320	338	465	343	646	570	778	290	724
Chchd2	1131	3007	2449	2773	1026	1358	1052	1438	1599	1290	1319	1192
Chchd3	106	214	163	147	53	39	22	69	89	116	56	88
Chchd4	136	389	354	482	199	199	102	242	131	207	156	275
Chchd5	51	157	110	122	34	38	40	87	28	71	39	93
Chchd6	53	222	188	219	134	56	71	106	87	101	71	85
Chchd7	63	160	103	108	45	49	55	75	33	66	68	66
Chd1	208	399	270	372	179	151	63	105	208	258	153	222
Chd1l	0	30	16	51	0	3	17	1	5	38	6	41
Chd2	194	489	393	595	242	165	133	186	128	468	431	450
Chd3	393	938	763	966	462	364	193	235	306	744	485	689
Chd3os	174	437	331	338	148	214	123	191	161	284	206	244
Chd4	457	1078	1177	1298	532	328	224	315	435	1078	528	897
Chd5	409	1138	1263	1397	549	361	263	418	552	1192	997	1124
Chd6	418	858	905	1328	394	349	206	324	273	867	550	848
Chd7	18	98	176	160	54	21	30	49	34	123	44	111
Chd8	317	723	794	784	365	182	169	238	151	669	420	605
Chd9	590	1349	1156	1263	460	499	322	511	556	1299	594	1044
Chdh	24	3	2	5	6	2	9	0	1	5	1	14
Chek1	0	11	18	5	1	2	2	22	2	2	0	2
Chek2	52	117	47	101	29	2	28	7	8	159	8	69
Cherp	138	275	376	372	98	122	99	89	140	295	60	248
Chfr	38	62	72	93	11	10	4	23	8	73	37	91
Chga	256	713	488	825	236	381	390	290	231	843	288	429
Chgb	1118	3135	2503	3169	1394	836	699	965	1188	2673	1495	2195
Chia1	0	9	13	1	0	0	0	0	0	16	0	1
Chic1	424	958	760	914	452	530	259	410	418	495	628	634
Chic2	25	100	111	150	32	50	37	60	25	83	53	66
Chid1	122	449	364	439	194	141	86	195	128	241	167	288
Chil1	18	47	44	41	10	12	12	12	0	82	18	46
Chil3	0	0	0	0	0	0	0	0	0	8	0	0
Chil4	0	0	0	0	0	0	0	0	0	0	0	0
Chil5	13	1	4	2	3	0	3	0	0	11	0	2
Chil6	0	0	0	0	0	0	0	0	0	0	0	0
Chit1	0	0	0	0	0	0	0	0	0	0	0	0
Chka	70	235	93	167	59	70	42	51	91	92	57	94
Chkb	13	76	60	69	13	14	27	5	21	63	28	39
Chl1	521	1212	998	1348	551	536	287	453	560	1292	738	989
Chm	146	294	237	245	80	79	83	119	131	182	122	202
Chml	26	71	85	136	24	28	20	46	55	96	36	122
Chmp1a	86	192	193	176	110	91	63	77	94	108	82	92
Chmp1b	95	127	144	163	48	117	50	46	71	82	40	143
Chmp2a	143	610	422	526	179	282	147	216	193	250	230	303
Chmp2b	154	173	168	183	117	108	74	98	79	132	121	117
Chmp3	188	437	327	351	106	207	121	129	187	218	179	250
Chmp4b	235	695	655	628	257	172	125	240	248	348	250	386
Chmp4c	3	8	10	13	12	9	3	4	1	18	1	10
Chmp5	204	496	285	402	97	188	139	215	152	259	247	285
Chmp6	25	79	58	55	19	14	24	63	54	40	33	46
Chmp7	151	410	280	357	114	122	110	122	137	190	181	221
Chn1	748	1845	1163	1710	487	679	545	532	629	1002	630	1195
Chn2	78	193	171	255	44	69	38	74	92	69	50	101
Chodl	105	144	84	103	68	52	30	58	45	161	130	88
Chordc1	210	452	276	316	80	130	118	176	237	343	169	249
Chp1	366	1011	810	784	313	326	219	273	394	514	396	691
Chp2	0	0	2	0	1	0	0	1	24	3	0	3
Chpf	202	336	302	490	177	81	154	155	169	243	422	243
Chpf2	53	251	173	306	100	22	45	44	75	265	65	194
Chpt1	474	650	454	526	515	456	320	524	497	267	631	358
Chrac1	60	68	104	105	55	28	53	26	23	83	26	28
Chrd	10	7	7	30	1	2	1	0	28	52	5	4
Chrdl1	0	1	1	4	0	17	0	1	0	4	0	7
Chrdl2	0	5	0	0	6	0	0	0	0	0	0	0
Chrm1	8	51	56	41	12	18	11	13	36	100	31	83
Chrm2	19	49	58	51	20	44	7	15	9	73	40	87
Chrm3	25	30	91	104	49	19	32	34	33	88	27	53
Chrm4	1	6	10	19	0	0	0	0	0	5	0	3
Chrm5	3	52	30	31	20	12	9	15	0	34	12	77
Chrna1	3	24	2	37	14	0	5	5	2	9	1	54
Chrna10	0	0	0	0	0	0	0	0	0	0	0	0
Chrna2	2	1	2	1	0	0	0	0	0	2	0	1
Chrna3	3	7	16	30	1	38	9	4	25	11	4	11
Chrna4	24	108	68	95	22	12	3	39	27	97	11	94
Chrna5	0	0	0	2	0	0	0	0	0	4	0	4
Chrna6	1	0	1	0	0	0	0	0	0	1	0	0
Chrna7	20	82	19	89	28	17	10	1	6	72	16	90
Chrna9	0	0	0	0	0	0	0	0	0	0	0	0
Chrnb1	1	1	13	2	0	0	0	1	1	12	0	16
Chrnb2	292	527	524	658	206	268	127	106	155	468	153	471
Chrnb3	0	0	0	5	0	0	0	0	0	0	0	0
Chrnb4	5	11	1	6	1	0	2	0	0	21	0	10
Chrnd	0	0	0	0	0	1	2	1	2	1	0	2
Chrne	1	0	0	15	0	11	0	0	0	1	1	0
Chrng	0	0	0	0	0	0	5	0	0	0	0	0
Chst1	181	397	379	411	173	152	91	119	146	278	166	321
Chst10	83	260	262	183	98	112	66	90	82	168	82	161
Chst11	234	729	583	618	188	205	120	207	149	424	172	429
Chst12	107	168	139	174	31	34	17	77	75	105	60	135
Chst13	0	0	0	0	0	0	0	0	0	0	0	0
Chst14	1	11	20	23	0	2	2	6	12	11	1	13
Chst15	6	80	42	66	21	17	9	1	10	84	16	15
Chst2	216	505	596	692	358	167	102	192	271	562	319	475
Chst3	9	24	30	42	3	2	13	9	29	47	10	4
Chst4	0	0	0	0	0	0	0	0	0	0	0	0
Chst5	0	0	11	6	3	0	0	2	0	0	2	2
Chst7	0	6	0	4	0	0	1	0	0	0	0	0
Chst8	6	36	37	16	5	4	4	25	10	16	2	16
Chst9	0	0	0	12	0	1	0	0	5	0	0	0
Chsy1	110	187	185	261	105	57	75	82	167	181	168	179
Chsy3	10	31	10	62	3	4	7	5	11	9	19	25
Chtf18	2	1	1	0	5	0	0	0	0	0	0	7
Chtf8	111	268	190	277	64	33	27	92	104	268	55	282
Chtop	345	877	750	863	315	266	234	339	336	563	346	509
Chuk	35	111	61	108	24	50	14	34	28	77	44	116
Churc1	305	405	368	445	165	213	143	164	233	221	221	245
Ciao1	226	342	265	372	165	147	83	243	149	204	198	240
Ciapin1	85	195	218	336	44	116	92	77	133	190	71	168
Ciart	1	55	31	53	19	9	1	10	11	3	26	33
Cib1	9	26	34	25	4	8	13	24	20	12	10	7
Cib2	114	208	238	287	77	76	37	120	68	130	124	162
Cib3	0	0	0	0	0	0	0	0	0	0	0	0
Cib4	0	0	0	0	0	0	0	0	0	0	0	1
Cic	242	815	819	752	168	205	119	211	246	1064	112	798
Cidea	7	18	17	15	5	14	13	7	1	16	18	2
Cideb	27	3	14	8	0	3	3	11	0	2	6	10
Cidec	0	0	0	0	0	0	0	0	0	0	0	0
Ciita	3	3	1	1	5	0	1	1	3	2	0	2
Cilp	1	1	1	2	0	0	0	0	0	0	0	4
Cilp2	0	0	0	0	0	1	0	0	0	7	0	0
Cinp	34	122	56	189	45	59	36	55	53	47	46	85
Cipc	196	318	229	391	102	167	77	109	232	282	182	239
Cir1	52	192	116	108	75	54	77	88	39	113	61	125
Cirbp	142	396	284	372	121	185	101	191	131	107	173	147
Cirh1a	64	136	151	208	47	43	62	31	70	197	101	116
Cisd1	232	558	482	574	172	275	172	198	276	318	266	235
Cisd2	232	336	250	332	122	252	98	125	232	198	212	267
Cisd3	78	217	224	255	71	110	23	75	90	117	44	140
Cish	27	63	23	134	8	31	12	45	32	47	30	31
Cit	185	579	644	681	290	353	189	183	147	488	223	462
Cited1	692	1686	1784	1979	466	577	542	694	753	1143	429	1367
Cited2	137	379	227	207	105	138	101	155	91	257	58	186
Cited4	1	18	13	15	4	0	10	2	2	17	10	11
Ciz1	85	245	217	345	94	51	46	72	78	260	47	218
Ckap2	1	2	2	0	12	2	2	0	2	3	2	0
Ckap2l	0	0	1	17	3	0	0	0	0	9	2	0
Ckap4	19	167	120	124	38	43	38	46	124	128	29	92
Ckap5	636	1546	1399	1610	732	586	440	543	682	1570	1042	1392
Ckb	1383	4870	4041	5046	1774	1788	1192	1668	1704	2815	1825	2559
Ckb-ps1	0	1	1	0	0	0	0	0	0	0	0	0
Ckb-ps2	0	2	0	0	2	0	0	0	0	1	0	0
Cklf	8	9	6	15	3	2	3	6	6	17	1	26
Ckm	1	2	0	1	0	1	0	0	0	3	0	0
Ckmt1	240	798	545	689	275	351	187	245	286	349	310	452
Ckmt2	0	3	2	3	0	1	0	0	0	0	0	0
Cks1b	10	28	16	23	1	8	5	17	14	3	13	23
Cks1brt	0	1	1	0	0	0	3	0	0	0	0	0
Cks2	0	12	1	0	0	3	10	1	2	2	0	3
Clasp1	421	1260	1114	1302	345	340	262	405	558	855	641	1003
Clasp2	868	1829	1640	1966	829	766	496	629	895	1749	802	1490
Clasrp	9	91	20	40	32	21	7	4	1	30	18	55
Clca1	0	0	0	0	0	0	0	0	0	0	0	0
Clca2	0	0	0	0	0	0	0	0	0	0	0	0
Clca3a1	6	3	9	11	1	3	0	5	6	19	3	6
Clca3a2	0	7	7	3	0	0	0	2	5	8	0	3
Clca3b	0	0	0	0	0	0	0	0	0	0	0	0
Clca4a	0	0	0	0	0	0	0	0	0	0	0	0
Clca4b	0	0	0	0	0	0	0	0	0	0	0	0
Clca4c-ps	0	1	1	0	0	0	0	1	1	2	3	3
Clcc1	38	108	105	154	64	108	32	25	45	123	110	82
Clcf1	0	2	0	0	0	0	0	0	0	0	0	0
Clcn1	7	15	16	7	5	7	0	1	5	18	3	7
Clcn2	7	47	63	65	26	1	34	21	14	64	4	59
Clcn3	490	1215	796	1133	517	472	345	378	417	1006	743	995
Clcn4	92	254	206	294	75	49	60	91	82	216	173	181
Clcn5	169	618	512	701	121	201	157	182	228	422	237	372
Clcn6	234	640	519	668	219	189	174	232	228	661	193	514
Clcn7	54	115	151	234	23	48	42	24	77	148	50	142
Clcnka	0	0	0	0	0	0	0	0	0	0	0	0
Clcnkb	0	0	0	0	0	0	0	0	0	0	0	0
Cldn1	0	7	5	4	0	10	3	0	0	6	5	0
Cldn10	24	155	174	194	82	27	40	23	57	81	68	96
Cldn11	5	102	11	48	17	17	17	32	17	39	19	68
Cldn12	97	464	305	381	108	180	113	164	143	250	125	223
Cldn13	0	0	0	0	0	0	0	0	0	0	0	0
Cldn14	0	0	0	0	0	0	0	0	0	0	0	1
Cldn15	0	0	0	2	0	0	0	0	0	0	1	0
Cldn16	0	0	0	0	0	0	0	0	0	0	0	0
Cldn17	0	0	0	0	0	0	0	0	0	0	0	0
Cldn18	0	0	0	0	0	0	0	0	0	0	0	0
Cldn19	0	0	0	0	0	1	0	0	0	1	0	2
Cldn2	3	25	12	6	0	0	1	19	7	7	0	11
Cldn20	0	0	0	0	0	0	0	0	0	0	0	0
Cldn22	0	0	0	1	0	0	0	0	0	2	0	0
Cldn23	0	1	9	17	2	1	0	0	0	9	0	6
Cldn24	1	0	0	0	0	0	0	0	0	0	0	0
Cldn25-ps	0	0	0	0	0	0	0	0	0	0	0	0
Cldn3	0	0	0	0	0	0	0	0	0	5	1	0
Cldn34-ps	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34a	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34b1	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34b2	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34b3	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34b4	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34c1	16	24	35	28	7	11	9	15	10	44	13	15
Cldn34c2	0	0	0	1	5	0	1	0	0	0	0	0
Cldn34c3	0	0	0	0	0	0	1	0	0	0	0	0
Cldn34c4	0	0	0	0	0	0	0	0	0	0	0	0
Cldn34d	0	0	0	0	0	0	0	0	0	0	0	0
Cldn4	0	0	0	0	0	0	0	0	0	5	0	0
Cldn5	24	44	60	47	21	8	15	22	3	55	54	37
Cldn6	0	0	0	0	0	0	0	0	0	0	0	0
Cldn7	0	0	0	0	0	0	0	0	0	4	0	0
Cldn8	0	0	0	0	0	0	0	0	0	8	0	0
Cldn9	0	4	4	3	0	0	0	1	0	20	1	2
Cldnd1	107	459	322	482	149	229	129	149	100	333	123	395
Cldnd2	0	0	0	0	0	0	0	0	0	0	0	0
Clec10a	0	0	0	0	0	0	0	0	0	0	0	0
Clec11a	7	30	6	19	6	6	4	5	10	17	2	20
Clec12a	1	2	2	4	1	1	1	1	1	11	1	2
Clec12b	0	0	0	0	0	0	0	0	1	0	0	0
Clec14a	6	3	10	15	5	3	1	5	0	24	11	8
Clec16a	225	321	340	397	107	126	59	238	129	458	142	366
Clec18a	0	0	2	0	0	0	0	0	0	0	0	0
Clec1a	1	10	7	3	8	1	0	0	1	8	4	10
Clec1b	1	6	0	0	0	0	0	2	0	0	0	0
Clec2d	4	1	18	7	22	18	1	0	0	3	5	7
Clec2e	0	0	1	0	0	0	1	0	0	0	0	0
Clec2f	0	0	0	0	0	0	0	0	0	0	0	0
Clec2g	0	0	2	0	0	0	0	0	0	0	0	1
Clec2h	5	7	3	5	0	3	1	5	6	5	1	1
Clec2i	0	4	0	0	0	0	0	0	0	2	0	1
Clec2j	0	0	0	0	0	0	0	0	0	0	0	0
Clec2l	11	35	47	52	8	9	6	7	22	41	12	32
Clec3a	0	0	0	0	0	0	0	0	0	0	0	0
Clec3b	1	3	2	8	1	0	0	0	0	0	0	6
Clec4a1	0	0	0	0	0	0	0	0	0	0	0	0
Clec4a2	0	0	7	16	0	1	0	0	0	6	10	8
Clec4a3	1	0	0	0	0	0	2	0	1	2	2	10
Clec4a4	0	0	0	0	0	0	0	0	0	0	0	0
Clec4b1	0	0	0	0	0	0	0	0	0	0	0	0
Clec4b2	0	0	0	0	0	0	0	0	0	0	0	0
Clec4d	0	0	0	0	0	0	0	0	0	0	0	0
Clec4e	1	0	0	0	0	0	0	0	1	0	0	0
Clec4f	0	0	0	0	0	0	0	0	0	0	0	0
Clec4g	0	0	0	0	0	0	0	0	0	0	0	0
Clec4n	0	0	0	0	0	0	0	0	0	0	0	0
Clec5a	0	3	6	17	11	4	4	0	3	0	12	8
Clec7a	0	9	0	4	0	0	0	0	0	4	3	0
Clec9a	0	0	7	0	2	0	0	0	0	0	2	0
Clgn	3	25	9	22	9	19	6	2	16	28	3	35
Clhc1	0	0	0	0	0	0	0	2	1	1	4	0
Clic1	18	29	40	61	39	13	15	20	15	46	76	37
Clic3	0	1	1	4	0	0	0	0	0	0	0	0
Clic4	177	449	468	529	163	338	151	229	114	533	211	375
Clic5	39	17	10	37	17	41	9	46	35	63	16	36
Clic6	76	208	139	229	87	102	77	113	139	139	79	117
Clint1	200	495	449	478	139	271	157	202	149	306	161	452
Clip1	232	945	804	1063	441	220	162	282	375	837	492	797
Clip2	112	354	433	476	197	154	82	82	148	366	202	437
Clip3	1082	2956	2974	3339	891	899	685	1078	1254	2410	1088	2255
Clip4	98	332	250	330	171	130	97	174	135	371	200	243
Clk1	83	289	188	290	104	113	77	104	132	212	98	149
Clk2	53	92	89	108	19	13	31	5	33	119	34	92
Clk3	86	220	172	128	24	57	31	56	46	182	47	105
Clk4	74	155	154	205	76	40	50	38	55	137	58	88
Clmn	102	444	390	321	94	165	82	80	108	485	138	374
Clmp	31	119	167	132	61	11	21	74	44	101	44	105
Cln3	14	46	46	78	26	3	19	16	15	56	13	71
Cln5	28	148	103	126	31	71	49	33	39	134	29	100
Cln6	28	100	77	52	34	17	14	23	19	35	22	18
Cln8	49	197	123	121	34	72	26	48	50	154	23	142
Clnk	0	0	0	0	0	0	0	0	0	0	0	0
Clns1a	334	808	633	644	287	319	224	312	389	427	283	426
Clock	326	843	889	1065	348	345	238	308	415	949	401	680
Clp1	15	24	31	25	19	29	4	11	14	33	7	22
Clpb	98	211	176	269	92	79	78	72	80	166	73	123
Clpp	103	378	295	416	100	86	77	165	82	137	153	205
Clps	0	0	0	0	0	0	0	0	0	0	0	0
Clpsl2	0	0	0	0	0	0	0	0	0	0	0	0
Clptm1	640	1750	1557	1887	389	606	430	708	649	1433	516	1326
