	GSM4618385	GSM4618386	GSM4618387	GSM4618388	GSM4618389	GSM4618390	GSM4618391	GSM4618392	GSM4618393
Arhgef1	1076	2697	2017	1418	1870	3443	4218	1489	1572
Arhgef10	90	178	194	106	187	300	326	108	111
Arhgef10l	304	729	476	424	427	769	936	455	422
Arhgef11	1072	2388	1799	1129	2018	2703	4167	1153	1103
Arhgef12	2679	7027	5300	3025	6674	5112	12729	3367	3790
Arhgef15	62	143	116	72	96	113	242	78	72
Arhgef16	1606	3549	2451	1962	2556	4913	5052	2641	2026
Arhgef17	1952	6263	3743	2566	3976	8018	9338	2525	2770
Arhgef18	538	1449	1044	785	1106	1724	2349	830	770
Arhgef19	198	296	393	194	221	531	609	367	268
Arhgef2	2153	6261	4907	3093	4258	6481	8433	3820	3585
Arhgef25	126	279	279	156	241	253	495	255	219
Arhgef26	2	14	9	12	15	17	30	12	16
Arhgef28	580	1334	1185	760	1067	1227	2177	907	782
Arhgef3	264	699	553	402	458	462	1050	459	392
Arhgef33	22	30	44	20	31	42	75	31	26
Arhgef37	39	105	88	34	82	131	156	83	36
Arhgef38	11	11	10	5	14	2	39	14	16
Arhgef39	2	5	4	5	1	10	8	1	4
Arhgef4	45	67	67	59	74	112	135	41	53
Arhgef40	110	272	212	145	194	372	485	176	163
Arhgef5	1057	2326	1913	1242	2059	1605	3826	1696	1203
Arhgef6	43	70	91	48	80	53	152	71	61
Arhgef7	616	1343	1082	725	1234	1480	2328	823	732
Arhgef9	297	586	442	312	321	262	1057	357	279
Arid1a	1645	4520	3417	2201	3858	4770	7925	2392	2148
Arid1b	615	1600	1199	815	1376	1955	2885	904	840
Arid2	754	1603	1424	862	1417	1216	2800	1067	821
Arid3a	240	556	459	284	460	616	982	368	314
Arid3b	168	303	248	185	231	316	534	177	139
Arid3c	2	0	0	0	0	0	1	0	0
Arid4a	270	539	526	330	391	338	942	586	397
Arid4b	912	1502	1433	845	1066	724	2716	2123	1140
Arid5a	132	178	150	154	359	259	288	144	142
Arid5b	76	193	154	110	132	210	429	97	119
Arih1	1295	2977	2279	1489	2093	1699	5019	1915	1805
Arih2	931	2149	1693	1189	1482	1580	3133	1655	1325
Arl1	3493	4774	4803	2868	3957	3088	8867	5754	4193
Arl10	156	430	305	189	302	600	579	270	258
Arl11	19	14	15	11	12	8	27	22	21
Arl13a	0	0	1	0	1	0	1	1	4
Arl13b	184	364	341	196	253	260	684	303	292
Arl14	1	0	2	7	1	0	8	0	3
Arl14ep	701	1224	1040	728	866	1198	2080	1138	979
Arl14epl	1	3	7	1	1	0	13	6	1
Arl15	159	265	271	145	232	185	525	261	175
Arl16	85	165	167	108	146	171	344	196	106
Arl2	718	1459	1147	920	927	1572	1772	1573	967
Arl2bp	1209	2139	1744	1110	1624	1970	3005	2260	1476
Arl3	715	1097	1174	790	978	1539	1958	1558	977
Arl4a	535	855	856	600	635	435	1479	1285	847
Arl4c	124	245	281	253	203	323	487	220	260
Arl4d	129	192	140	110	106	183	253	210	116
Arl5a	931	1680	1595	920	1319	811	3222	1427	1526
Arl5b	136	373	333	234	247	189	811	216	271
Arl5c	22	51	91	40	90	13	73	118	96
Arl6	325	504	491	301	338	311	944	719	541
Arl6ip1	1595	2584	2450	1505	1925	1922	4390	2861	1861
Arl6ip4	550	1075	954	668	651	1337	1403	1246	786
Arl6ip5	1075	1756	2012	1269	1480	1651	3110	2530	1383
Arl6ip6	282	535	435	288	279	398	873	465	448
Arl8a	1319	2198	1740	1449	1893	2920	3473	1794	1494
Arl8b	2650	4499	3643	2717	3809	2284	6632	4158	3075
Arl9	7	6	4	6	2	0	21	1	3
Armc1	787	1409	1216	721	1001	664	2186	1447	1058
Armc10	1215	2592	2041	1158	2278	1762	4071	2134	2173
Armc12	0	0	0	0	0	0	1	2	0
Armc2	10	35	24	11	22	21	42	23	15
Armc3	0	0	1	0	0	0	0	0	1
Armc4	64	144	113	74	89	62	238	97	107
Armc5	918	1947	1096	822	1392	2000	2371	1388	1090
Armc6	286	495	353	293	362	535	615	511	299
Armc7	90	220	124	114	151	216	288	154	120
Armc8	754	1420	1245	816	1091	919	2346	1229	1020
Armc9	365	720	547	373	634	787	1194	520	385
Armcx1	523	1006	922	488	690	726	1778	1052	715
Armcx2	1338	2545	1890	1244	1982	2550	3950	2202	1589
Armcx3	1474	2475	2715	1320	2268	1737	4944	2591	2097
Armcx4	571	1593	1315	670	1587	1758	2888	905	1062
Armcx5	224	410	389	217	318	179	716	481	341
Armcx6	174	365	345	234	304	315	533	354	275
Armt1	279	571	582	377	431	447	930	547	432
Arnt	644	1630	1265	877	1235	1071	2629	991	865
Arnt2	591	1892	1232	890	1133	1797	2914	825	959
Arntl	211	170	143	113	276	184	279	328	95
Arntl2	54	112	148	85	156	102	255	93	88
Arpc1a	3075	4890	4344	3401	3660	6427	7490	5186	3230
Arpc1b	660	993	1070	789	976	1804	1937	1037	1143
Arpc2	2663	4262	3971	2712	3416	2919	6977	4775	3275
Arpc3	898	1095	1374	840	1332	2033	2253	1929	1091
Arpc4	868	1738	1355	1134	1106	1274	2009	1924	1443
Arpc5	2207	3519	3261	2065	2786	2460	6077	4212	3294
Arpc5l	1727	3832	3549	2256	2307	1906	4675	5445	3313
Arpin	689	1027	961	741	1057	1137	1750	980	704
Arpp19	611	930	1229	671	878	751	1893	1382	969
Arpp21	4	6	5	9	6	1	17	8	3
Arr3	2	0	4	0	1	0	3	0	0
Arrb1	55	157	166	118	116	141	331	65	116
Arrb2	817	1465	1228	872	930	1860	2377	1474	1058
Arrdc1	417	742	641	498	506	1008	1173	636	489
Arrdc2	146	337	275	204	215	306	509	266	217
Arrdc3	1116	1419	1362	735	1333	675	2393	1875	954
Arrdc4	297	519	532	289	422	373	822	558	352
Arrdc5	0	0	0	0	0	0	0	1	0
Arsa	899	2091	1458	1010	1235	2097	2598	1488	1178
Arsb	1822	3516	2661	1620	2818	2412	5718	2625	2232
Arsg	130	226	231	109	181	226	333	249	159
Arsi	2	7	4	2	4	0	11	3	6
Arsj	0	1	2	1	3	0	4	0	5
Arsk	130	199	200	137	169	160	440	181	182
Art1	0	1	0	2	0	0	0	0	0
Art2a-ps	0	0	0	0	0	0	0	0	6
Art2b	2	2	0	7	2	0	8	0	5
Art3	1	3	3	1	2	8	8	0	6
Art4	0	0	2	0	3	1	3	0	2
Art5	1	0	2	2	1	7	9	3	1
Artn	19	38	23	22	34	71	49	41	22
Arv1	69	187	122	89	102	169	228	132	107
Arvcf	329	769	609	465	530	979	1171	526	459
Arx	134	262	178	115	98	301	526	145	160
Arxes1	255	349	317	163	274	274	504	376	257
Arxes2	962	1267	1527	714	952	754	2080	2123	1233
As3mt	908	1538	1395	765	1015	1369	2247	1640	1146
Asah1	3606	5736	5167	2973	3939	3607	9894	5814	4281
Asah2	497	1231	1089	604	1136	730	2644	752	752
Asap1	338	732	618	455	790	703	1580	439	425
Asap2	119	259	188	160	222	285	561	148	168
Asap3	75	120	124	84	123	175	245	100	93
Asb1	701	1390	1150	625	1048	1072	2079	1107	793
Asb10	0	0	0	0	0	0	0	1	2
Asb11	148	139	257	139	230	203	284	442	134
Asb12	0	0	0	0	0	0	0	0	0
Asb13	472	881	716	352	720	791	1452	715	624
Asb14	1	5	2	6	4	0	15	8	5
Asb15	2	7	1	4	0	3	9	3	0
Asb16	25	55	45	27	28	52	56	36	51
Asb17	1	0	4	0	1	0	0	1	0
Asb18	152	327	297	130	237	81	301	263	172
Asb2	1	5	3	1	5	0	3	2	6
Asb3	220	448	440	268	212	250	769	408	363
Asb4	49	98	58	47	71	48	159	93	81
Asb5	4	19	11	6	6	13	23	18	18
Asb6	475	758	672	516	634	1121	1164	792	499
Asb7	256	540	475	276	450	388	806	399	325
Asb8	391	853	753	468	607	710	1135	837	570
Asb9	3	1	0	1	1	2	2	7	0
Ascc1	492	866	777	589	652	990	1251	1003	565
Ascc2	925	2123	1502	1099	1609	2312	3140	1345	1186
Ascc3	1179	2845	2418	1213	2407	1225	5330	1942	1708
Ascl1	12	16	24	9	33	36	32	14	26
Ascl2	1	0	1	3	0	5	2	0	3
Ascl3	2	4	1	1	4	8	2	3	1
Ascl4	4	13	8	6	9	22	21	11	9
Ascl5	0	1	0	0	0	0	0	0	0
Asf1a	180	297	342	193	237	252	584	405	310
Asf1b	11	26	29	34	24	47	32	44	20
Asgr1	1	1	0	1	0	0	0	3	3
Asgr2	0	0	0	0	0	0	0	1	0
Ash1l	993	2882	2378	1255	2679	1875	5781	1400	1497
Ash2l	762	1621	1264	930	1059	1088	2306	1321	1121
Asic1	726	1513	993	762	1084	1567	2180	1055	800
Asic2	49	76	77	86	98	106	203	52	48
Asic3	5	9	12	3	9	10	24	3	9
Asic4	1	4	2	0	2	0	3	4	2
Asic5	0	0	0	0	0	0	3	0	0
Asl	335	681	565	471	484	936	973	688	461
Asmt	0	2	3	2	4	2	3	2	2
Asna1	1565	2338	1974	1457	1836	3239	3279	3280	1611
Asns	6502	10445	10070	6081	8799	5540	15090	13169	7310
Asnsd1	868	1411	1538	832	1012	680	2352	1675	1321
Aspa	11	21	18	16	17	3	60	14	17
Aspdh	0	2	1	1	1	0	2	0	0
Aspg	5	1	0	1	6	8	6	2	6
Asph	487	931	873	516	686	571	1627	734	704
Asphd1	358	851	591	390	431	920	947	662	443
Asphd2	7	28	24	6	15	26	17	19	10
Aspm	0	13	17	2	6	15	18	3	9
Aspn	21	5	22	9	11	0	34	14	11
Asprv1	10	33	18	17	13	20	27	24	10
Aspscr1	919	1662	1235	921	1035	1980	2000	1773	1197
Asrgl1	419	972	825	600	673	723	1425	1039	664
Ass-ps1	0	0	0	0	0	0	0	0	0
Ass1	219	521	419	390	284	828	794	291	388
Aste1	77	155	152	102	140	109	286	132	104
Astl	0	0	0	0	0	18	0	0	0
Astn1	17	25	47	13	26	10	66	19	9
Astn2	13	34	16	13	7	26	50	15	22
Asun	506	850	805	458	661	439	1687	790	639
Asxl1	488	1007	762	493	748	713	1690	596	518
Asxl2	552	1294	1146	675	1277	1082	2840	884	819
Asxl3	12	2	2	4	2	0	6	7	0
Asz1	0	0	0	0	0	0	0	0	0
Atad1	1805	2943	2837	1611	2186	1240	5434	3225	2781
Atad2	135	340	287	208	171	180	602	209	263
Atad2b	77	252	200	121	168	156	537	158	165
Atad3a	489	1206	959	649	825	1483	1485	839	742
Atad5	52	100	83	46	62	50	161	70	71
Atat1	194	406	333	190	386	390	906	234	233
Atcay	3	25	10	15	6	39	21	5	12
Ate1	1319	2592	2245	1411	1747	1600	4524	2205	1600
Atf1	529	1229	1051	720	868	1160	1969	973	925
Atf2	1036	2115	1833	1086	1519	1352	3733	1593	1379
Atf3	198	319	242	255	270	381	363	546	327
Atf4	6854	11852	11091	8229	9511	12371	17942	15448	9655
Atf5	12731	28503	19244	13905	18513	31390	34278	21306	15452
Atf6	1984	4617	3703	2436	3972	3504	8071	3369	2644
Atf6b	1180	2350	1583	1023	1902	2408	3185	1524	1299
Atf7	359	862	720	416	795	567	1827	427	440
Atf7ip	648	1817	1356	911	1406	5752	3125	1017	978
Atf7ip2	0	0	0	0	0	0	1	0	0
Atg10	201	286	290	214	221	126	546	351	283
Atg101	370	820	665	572	386	1120	902	777	481
Atg12	357	682	638	411	390	530	1157	751	533
Atg13	1463	2761	2119	1531	2139	2870	4320	2062	1445
Atg14	251	611	513	324	343	615	940	421	319
Atg16l1	911	1649	1352	937	1156	1876	2462	1705	1056
Atg16l2	719	1646	1263	975	904	1988	2301	1168	866
Atg2a	496	1158	830	498	938	1496	1852	602	566
Atg2b	745	2185	1559	973	1863	1668	3630	1184	1141
Atg3	824	1368	1288	931	1098	1275	2353	1452	1299
Atg4a	209	349	404	230	281	128	702	344	334
Atg4a-ps	0	0	0	0	1	0	4	0	0
Atg4b	1014	1915	1552	1192	1394	1910	2705	1797	1149
Atg4c	352	697	589	320	414	305	979	587	458
Atg4d	1005	1866	1303	1146	1394	2342	2395	1430	1086
Atg5	615	989	1008	609	740	856	1668	1220	843
Atg7	419	660	503	439	511	777	1079	604	402
Atg9a	610	1331	871	673	1059	1477	2029	771	640
Atg9b	5	12	21	5	30	4	27	13	12
Athl1	470	875	591	456	761	901	1371	675	519
Atic	1091	2136	1674	1283	1655	2088	2944	1850	1523
Atl1	117	282	239	120	169	108	440	229	161
Atl2	819	1630	1590	838	1098	839	2972	1396	1295
Atl3	718	1777	1589	854	1502	820	3558	1250	1140
Atm	419	1578	1348	493	1233	760	3221	664	834
Atmin	706	1567	1136	886	1183	1320	2127	1118	724
Atn1	1331	2922	2131	1687	2625	4037	5170	1410	1352
Atoh1	0	0	0	0	0	0	0	0	0
Atoh7	0	3	0	3	2	0	6	4	5
Atoh8	68	144	114	71	56	197	249	71	84
Atox1	873	1274	1480	910	1118	2146	1654	2195	1091
Atp10a	12	20	44	38	34	18	98	13	27
Atp10b	6	13	9	4	3	7	30	6	10
Atp10d	11	23	20	11	13	21	40	17	21
Atp11a	1084	3154	2678	1320	2907	3509	5486	1795	1776
Atp11b	760	1664	1443	865	1358	1056	3477	1124	1155
Atp11c	84	212	184	98	134	90	422	144	158
Atp12a	0	0	0	0	0	0	0	0	0
Atp13a1	1110	2481	1693	1291	2009	3262	3562	1563	1373
Atp13a2	981	2540	1836	1205	1709	3254	3300	1560	1390
Atp13a3	1002	2447	2111	1069	1749	1088	4215	1653	1749
Atp13a4	0	0	0	0	0	1	0	3	1
Atp13a5	0	1	2	1	0	0	0	1	0
Atp1a1	12970	24018	19537	14096	22817	26665	35962	19276	16347
Atp1a2	17	22	39	23	25	34	70	33	26
Atp1a3	42	92	89	65	160	143	214	103	69
Atp1a4	0	0	0	0	0	0	1	2	0
Atp1b1	3668	5969	4877	3071	4894	5265	9786	5306	4604
Atp1b2	270	379	296	223	335	258	668	201	171
Atp1b3	1472	2321	2082	1293	1700	1277	3469	2532	1904
Atp1b4	0	0	0	0	0	0	0	0	0
Atp2a1	2	10	3	6	8	17	21	5	6
Atp2a2	25647	76703	47583	32414	53961	53791	106292	40471	34791
Atp2a3	12845	33514	22276	11593	25212	35172	45728	16805	15559
Atp2b1	2070	4643	3557	2302	2968	2274	7659	3800	2865
Atp2b2	405	944	670	405	906	1101	1632	471	462
Atp2b3	0	9	1	3	1	6	10	0	0
Atp2b4	460	941	772	472	844	766	2036	615	500
Atp2c1	1980	4566	3622	2061	3666	2391	7785	3462	3177
Atp2c2	1	2	1	1	0	0	2	3	3
Atp4a	131	232	192	101	231	200	293	179	134
Atp4b	0	0	1	0	0	0	1	0	0
Atp5a1	13038	23343	18515	13422	15889	23454	32274	22752	16324
Atp5b	13376	19658	16184	12088	16523	15974	27922	21261	14235
Atp5c1	2611	3306	3800	2345	2955	2688	6194	5424	3325
Atp5d	2859	4987	3659	2979	2925	6349	5501	5891	3359
Atp5e	2523	4414	4184	2429	2471	4113	4218	7871	3720
Atp5f1	2755	3849	4355	2435	2877	1854	6384	6648	4279
Atp5g1	2710	3009	2941	1938	2732	3925	4049	5156	2543
Atp5g2	121	203	119	182	127	580	403	269	155
Atp5g3	3023	4953	4416	2759	3445	3321	6047	7003	3994
Atp5h	1846	3612	4309	2053	2346	1697	5064	8053	4082
Atp5j	1136	1361	1585	1014	1298	1162	2827	2242	1402
Atp5j2	1491	2056	2893	1411	1888	2947	3401	4249	2266
Atp5k	502	507	772	400	622	588	890	1454	686
Atp5k-ps2	0	0	0	0	0	0	0	0	0
Atp5l	2520	3932	5210	2444	2683	4721	6173	8853	4266
Atp5l-ps1	1	0	0	0	0	0	0	0	0
Atp5l-ps2	0	0	0	0	0	0	0	0	0
Atp5l2-ps	0	0	3	1	0	0	0	2	0
Atp5o	1354	1738	2071	1368	1541	1525	2675	3460	1664
Atp5s	168	236	244	163	188	186	434	266	214
Atp5sl	370	765	585	492	489	818	1153	697	541
Atp6ap1	5322	8093	6453	4912	6497	5353	11732	8457	5207
Atp6ap1l	0	0	0	0	0	0	0	0	0
Atp6ap2	6361	9929	8653	5458	6345	4611	14525	13054	8506
Atp6v0a1	2749	5460	4015	2761	4810	5643	8594	3392	3260
Atp6v0a2	810	1821	1452	820	1606	1520	2848	1325	1123
Atp6v0a4	0	4	3	3	2	0	11	2	4
Atp6v0b	5820	8974	7312	6079	5987	9180	10417	10977	6003
Atp6v0c	9180	15643	11759	9116	10381	16951	16934	16928	8800
Atp6v0c-ps1	0	1	0	1	0	0	0	0	0
Atp6v0d1	3117	5701	4337	3530	4225	4955	7242	4943	3288
Atp6v0d2	3	6	2	6	1	0	7	2	31
Atp6v0e	2147	2730	3262	2228	2691	2703	4471	4746	2478
Atp6v0e2	2608	4085	3395	2805	3406	3387	5821	3988	2345
Atp6v1a	2385	4636	4088	2397	3615	3278	7731	4466	3125
Atp6v1b1	0	0	0	0	0	0	0	0	1
Atp6v1b2	7842	14951	12343	8462	10477	9926	20839	14553	10094
Atp6v1c1	2492	5414	4609	2652	3199	2865	7495	5198	3909
Atp6v1c2	3	7	4	3	8	10	19	13	4
Atp6v1d	2326	3644	3749	2076	2555	2542	6009	4819	3225
Atp6v1e1	3951	7744	7587	4265	5147	6133	11604	10889	6852
Atp6v1e2	0	0	0	0	0	0	0	0	0
Atp6v1f	2169	2457	2933	2071	2418	3633	4171	4118	2108
Atp6v1g1	2432	3765	4502	2642	3020	3966	6321	6567	4020
Atp6v1g2	39	61	74	45	77	53	152	34	33
Atp6v1g3	1	0	3	0	0	0	1	5	2
Atp6v1h	2419	3684	3731	2207	2750	2205	6141	4959	3483
Atp7a	344	848	581	286	677	359	1528	539	449
Atp7b	22	48	38	20	49	67	80	29	21
Atp8a1	778	1611	1329	709	1444	898	2864	1112	907
Atp8a2	67	233	150	99	201	142	365	116	139
Atp8b1	2238	4897	4059	1890	3974	3366	8816	3304	2951
Atp8b2	725	1825	1260	843	1221	1863	2703	1015	961
Atp8b3	0	0	2	0	0	3	0	0	0
Atp8b4	1	5	3	5	1	10	5	4	13
Atp8b5	51	109	99	37	104	83	222	103	58
Atp9a	2352	5405	3861	2907	3630	6427	7278	3556	3071
Atp9b	594	1516	1091	784	1092	1568	2218	1001	863
Atpaf1	315	757	597	379	485	436	1162	662	479
Atpaf2	410	713	562	396	440	656	961	778	471
Atpif1	986	1248	1794	905	1264	2338	2587	2347	1515
Atr	319	827	652	364	590	473	1485	534	507
Atraid	1701	2568	2731	1719	2004	2237	3932	4203	2128
Atrip	201	463	351	178	266	380	567	471	254
Atrn	774	2049	1349	819	1626	1429	3294	1319	1001
Atrnl1	409	1129	773	504	734	818	1738	698	587
Atrx	1779	4039	3767	1956	2495	1656	7522	4005	2706
Atxn1	336	768	658	433	598	673	1385	534	360
Atxn10	2278	4534	3545	2537	3381	2454	6927	3996	3177
Atxn1l	742	1697	1256	949	1335	1123	2710	1022	817
Atxn2	673	1437	1249	854	1446	1476	2616	804	730
Atxn2l	2005	4250	3415	2264	4568	5887	8238	2086	2135
Atxn3	189	410	412	257	292	162	827	300	285
Atxn7	303	929	769	438	662	646	1645	580	572
Atxn7l1	136	270	231	180	298	270	604	191	162
Atxn7l2	159	382	315	210	281	620	636	243	164
Atxn7l3	1049	2404	1867	1214	1679	2822	3481	1638	1552
Atxn7l3b	1932	3619	3053	2245	2651	2236	5449	3489	2441
Auh	1067	1473	1541	1078	1493	2132	2558	1884	1188
Aunip	1	0	1	0	0	0	1	0	5
Aup1	894	1621	1286	1029	1338	2249	2342	1406	1064
Aurka	112	141	126	83	138	134	227	165	101
Aurkaip1	838	1522	1487	1016	1041	1898	1966	2378	1356
Aurkb	3	2	9	4	1	11	3	2	12
Aurkc	0	2	1	1	1	0	2	0	1
Auts2	556	1441	1019	764	1100	1639	2588	782	656
Aven	363	694	546	410	404	611	786	771	472
Avil	28	84	76	47	56	171	147	41	49
Avl9	1313	3008	2491	1482	2171	1867	5403	1956	1799
Avp	0	0	0	0	0	0	0	0	0
Avpi1	267	746	600	440	426	946	652	1004	624
Avpr1a	5	14	5	13	3	5	13	1	8
Avpr1b	26	53	34	35	40	36	114	42	44
Avpr2	1	1	0	0	0	10	1	1	2
Awat1	0	0	0	0	0	0	0	0	0
Awat2	23	41	33	28	23	22	41	23	18
Axdnd1	5	12	1	11	8	8	20	5	5
Axin1	1428	3379	2336	1694	2075	3648	4305	2129	1829
Axin2	93	261	186	143	156	244	453	121	145
Axl	172	281	271	209	168	406	533	193	301
Aym1	1	3	2	0	1	0	6	1	2
Azgp1	1	4	1	0	2	0	3	3	1
Azi2	1101	1991	1815	1086	1465	1228	3630	1809	1727
Azin1	1291	2377	2261	1286	2001	1000	4259	2609	2196
Azin2	150	232	213	154	159	286	337	242	177
B020004C17Rik	1	1	1	0	2	0	1	0	1
B020004J07Rik	0	0	0	0	0	0	0	0	0
B020011L13Rik	0	0	0	0	0	0	0	0	0
B020017C02Rik	0	0	0	0	0	0	0	0	0
B020031M17Rik	0	0	0	0	0	0	0	0	0
B130006D01Rik	6	14	24	12	10	3	26	22	11
B230104I21Rik	0	0	0	0	0	0	0	0	0
B230118H07Rik	308	494	584	270	358	183	807	893	570
B230207O21Rik	0	0	0	0	1	0	0	3	0
B230217C12Rik	237	385	378	242	303	347	698	399	287
B230219D22Rik	1195	2258	1848	1021	1549	1584	3968	1689	1711
B230307C23Rik	13	49	41	25	22	33	80	49	25
B230359F08Rik	0	0	0	0	0	0	0	0	0
B2m	1071	878	1560	1229	1250	593	2869	2369	2265
B330016D10Rik	173	329	232	164	243	344	449	394	254
B3galnt1	419	656	635	420	558	534	1373	727	640
B3galnt2	269	594	561	337	497	583	1088	486	448
B3galt1	23	65	69	38	106	26	129	68	77
B3galt2	122	218	212	77	150	89	507	238	213
B3galt4	157	337	262	165	204	369	405	305	230
B3galt5	618	1239	995	529	1166	781	2055	927	757
B3galt6	471	849	631	477	663	925	1110	860	600
B3gat1	23	53	38	23	42	72	67	32	10
B3gat2	11	24	14	11	26	48	44	20	31
B3gat3	1444	2981	2053	1557	1750	3614	3221	2619	1754
B3glct	79	165	132	111	163	74	338	152	169
B3gnt2	324	609	651	342	484	510	1047	446	486
B3gnt3	537	1121	890	560	976	1187	1739	854	764
B3gnt4	6	4	7	4	11	25	15	5	0
B3gnt5	0	0	2	6	0	0	9	0	14
B3gnt6	0	4	6	1	1	0	10	2	4
B3gnt7	2	7	3	7	4	7	10	5	5
B3gnt8	28	65	24	35	32	39	83	51	45
B3gnt9	180	318	166	141	195	361	519	219	204
B3gntl1	90	226	219	116	207	383	423	165	153
B430203G13Rik	10	24	39	35	10	2	20	38	16
B430218F22Rik	0	7	10	5	7	15	13	13	3
B430305J03Rik	0	79	1	7	31	138	27	0	9
B430306N03Rik	31	43	60	30	26	5	74	47	47
B4galnt1	33	53	73	92	46	111	110	53	139
B4galnt2	0	3	0	7	4	0	12	3	2
B4galnt3	37	63	55	33	32	102	113	30	29
B4galnt4	170	351	193	181	244	511	453	234	213
B4galt1	246	666	500	319	505	481	1045	436	420
B4galt2	146	272	186	158	220	471	501	168	125
B4galt3	1370	2628	1946	1557	1763	2763	3448	2207	1486
B4galt4	120	239	192	126	170	165	365	221	203
B4galt5	551	1194	917	589	1072	1504	2140	641	672
B4galt6	1040	2239	1835	1231	1939	1352	4289	1498	1405
B4galt7	321	585	374	340	357	680	788	462	354
B4gat1	338	686	594	370	440	566	876	648	456
B630005N14Rik	396	919	644	375	360	13530	1278	869	749
B630019K06Rik	437	771	446	406	426	479	1165	690	462
B930041F14Rik	775	1510	1138	909	906	1352	1570	1233	823
B930094E09Rik	30	57	40	17	39	122	56	59	34
B9d1	381	462	504	283	418	774	751	804	347
B9d2	441	630	549	439	369	886	803	824	404
BB014433	0	0	0	0	0	0	0	0	0
BB019430	0	0	0	0	0	0	0	0	0
BB114814	0	3	1	0	0	10	12	1	4
BB287469	0	0	0	0	0	0	0	1	0
BC002163	0	0	0	0	0	0	3	1	1
BC003331	775	1245	1458	698	1154	588	2545	1449	1117
BC003965	249	532	469	276	295	429	631	554	411
BC004004	2268	3176	3226	2180	2578	2808	4610	4395	2231
BC005537	3646	7136	5234	4075	5536	4178	11618	5119	4233
BC005561	269	476	494	330	374	194	949	568	373
BC005624	1012	1689	1676	1223	1239	1732	2596	2355	1377
BC016579	4	11	10	10	6	11	16	3	10
BC017158	490	1267	874	580	1044	1297	1843	736	643
BC017643	330	716	711	472	474	620	1099	721	519
BC021614	0	3	1	0	4	3	6	1	4
BC021767	21	47	38	25	28	53	66	32	16
BC021891	208	725	566	304	459	694	1204	324	315
BC022687	424	721	495	438	456	941	905	810	432
BC022960	17	40	50	34	33	31	97	34	22
BC023105	2	5	13	1	5	3	13	3	4
BC023829	706	1142	1009	700	856	729	1873	992	735
BC024139	15	29	24	18	28	28	51	25	13
BC024978	177	362	252	235	306	249	625	287	223
BC025446	1	0	0	0	0	0	2	1	0
BC025920	69	128	92	74	80	66	208	98	91
BC026585	492	1013	839	508	639	719	1278	1063	702
BC027072	0	0	0	0	0	0	0	0	0
BC028528	18	37	39	26	47	24	116	55	53
BC029214	387	705	580	466	459	754	922	848	483
BC029722	855	1402	1135	890	1057	1900	1822	1478	953
BC030336	296	440	391	263	338	284	895	325	340
BC030499	17	39	55	21	25	18	74	25	23
BC030500	0	0	0	1	0	3	0	0	0
BC030867	8	51	39	11	27	23	66	23	46
BC030870	2	1	1	2	0	0	4	4	6
BC031181	1350	2042	2367	1482	1498	2052	3169	3623	1764
BC034090	5	17	10	12	21	10	37	19	15
BC035044	0	0	0	1	0	0	1	1	7
BC035947	5	6	10	3	14	10	22	7	9
BC037034	574	1124	719	587	954	1387	1727	687	744
BC048403	139	214	193	154	238	416	433	157	153
BC048502	0	0	0	0	0	0	0	0	0
BC048507	0	0	0	0	0	0	0	0	0
BC048546	67	75	86	56	70	21	117	153	72
BC048562	0	0	0	0	0	0	0	0	0
BC048609	4	0	2	4	0	0	3	7	2
BC048671	0	0	0	0	0	0	0	0	0
BC048679	1	2	0	0	3	0	4	1	0
BC049352	1	1	1	1	3	1	2	1	2
BC049702	0	0	0	0	0	0	3	0	0
BC049715	10	44	17	8	27	34	49	17	14
BC049730	0	0	0	0	1	0	0	0	0
BC049762	9	8	8	5	10	19	19	13	10
BC051019	0	3	9	1	6	4	10	1	3
BC051142	49	87	119	64	86	68	208	66	64
BC051628	6	10	7	5	8	34	16	21	11
BC051665	0	0	0	0	0	0	0	0	0
BC052040	165	318	292	180	283	241	518	272	210
BC053393	7	7	9	9	7	3	9	8	3
BC055324	19	73	42	20	32	24	98	45	28
BC061212	0	0	0	0	0	0	0	0	0
BC061237	0	0	0	0	0	0	0	0	0
BC064078	7	20	11	4	15	4	21	11	9
BC067074	4	24	15	8	5	7	71	2	9
BC068281	101	228	191	102	180	187	404	113	119
BC080695	0	0	0	0	0	0	0	0	0
BC080696	0	0	0	0	0	0	0	0	0
BC085271	2	2	2	2	1	0	2	2	2
BC089491	2	4	1	7	3	3	6	6	3
BC089597	41	83	62	37	49	32	90	106	50
BC094916	4	5	11	6	4	0	15	12	6
BC100451	0	0	1	0	0	0	0	0	0
BC100530	0	0	0	0	0	0	0	0	0
BC106179	25	14	36	27	33	19	72	35	20
BC107364	5	9	8	3	3	5	14	6	4
BC117090	0	0	0	0	0	0	0	0	0
BC147527	0	0	0	5	0	0	1	0	0
Baalc	0	1	1	1	0	0	0	1	0
Baat	3	5	3	1	3	0	12	8	3
Babam1	1386	2628	2084	1364	1616	2707	3040	2632	1705
Bace1	821	1960	1516	934	1601	1933	3401	1220	1003
Bace2	12623	19779	15343	11175	16946	15416	25236	21184	11990
Bach1	755	1742	1322	803	1176	1383	3086	1101	1073
Bach2	16	42	45	53	36	43	97	49	45
Bad	521	893	786	567	475	1255	1142	1039	556
Bag1	1544	2904	2555	1721	1881	2733	4251	3219	2357
