	GSM4803237	GSM4803238	GSM4803239	GSM4803240	GSM4803241	GSM4803242	GSM4803243	GSM4803244	GSM4803245	GSM4803246	GSM4803247	GSM4803248
COX11	646	969	1220	1071	1438	800	1719	1483	509	581	685	744
COX11P1	0	0	0	0	1	1	0	1	0	0	1	0
COX14	423	630	625	517	94	139	165	131	114	125	153	154
COX15	1926	1398	1776	1636	1735	1428	2182	1845	649	705	681	831
COX16	406	348	535	413	616	561	791	656	291	459	429	473
COX17	644	536	847	659	464	522	638	518	316	357	369	407
COX17P1	0	0	0	0	0	0	0	0	0	0	0	0
COX18	213	507	700	512	606	411	677	574	331	336	389	478
COX19	551	332	381	343	464	527	553	531	345	251	419	366
COX20	802	889	1605	1452	888	610	1076	948	352	554	476	666
COX20P1	0	0	0	0	0	0	1	0	0	0	1	0
COX20P2	0	0	0	0	0	0	0	0	0	0	0	0
COX4I1	4010	7290	8473	7148	5157	6399	6123	5505	2310	2907	3062	3629
COX4I1P1	0	0	0	0	0	0	0	0	0	0	0	0
COX4I1P2	0	2	1	1	0	0	0	2	2	1	3	0
COX4I2	1	2	1	0	2	5	2	1	1	6	5	5
COX5A	4186	4685	6288	5044	2878	2180	3588	3084	1410	1740	1711	2301
COX5AP1	1	0	0	1	0	0	1	0	0	0	0	0
COX5AP2	0	1	0	0	0	0	0	0	0	1	0	0
COX5B	1909	2878	3787	3002	1387	1410	1575	1390	638	864	968	1098
COX5BP1	0	0	0	0	0	0	0	0	0	0	0	0
COX5BP2	0	0	0	0	0	0	1	0	0	0	0	0
COX5BP3	0	0	0	0	0	0	0	0	0	0	0	0
COX5BP4	2	0	0	0	0	0	0	2	0	0	0	1
COX5BP6	1	0	1	1	2	1	3	0	2	1	3	4
COX5BP7	0	0	0	0	0	0	0	1	0	0	0	0
COX5BP8	0	0	0	0	0	0	0	0	0	0	0	0
COX6A1	4546	3959	7011	5565	2920	1949	3291	3161	1419	1973	2030	2393
COX6A1P2	0	211	0	0	0	609	0	0	115	27	108	71
COX6A1P3	0	1	0	0	0	0	0	0	0	0	0	0
COX6A2	47	307	268	193	0	0	1	0	3	1	1	1
COX6B1	3051	5088	7127	5787	2848	2252	3101	2876	1402	1724	1686	2066
COX6B1P1	0	0	0	0	0	0	0	0	0	0	0	0
COX6B1P2	0	0	0	0	0	0	0	0	0	0	0	0
COX6B1P3	0	0	1	1	0	0	0	0	0	0	0	0
COX6B1P4	0	0	0	0	0	0	0	0	0	0	1	0
COX6B1P5	0	0	0	0	0	0	0	0	0	0	0	0
COX6B1P6	0	0	0	0	0	0	0	0	0	0	0	0
COX6B1P7	0	0	0	0	0	0	0	0	0	0	0	0
COX6B2	8	3	11	3	24	19	32	22	61	84	87	78
COX6C	4126	5233	5475	4764	2189	1956	2718	2353	1024	1153	1314	1475
COX6CP1	1	0	0	0	0	0	0	1	0	0	0	0
COX6CP10	1	0	0	0	0	1	0	0	0	0	0	0
COX6CP11	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP12	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP13	0	0	0	0	1	0	0	0	0	0	0	0
COX6CP14	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP15	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP16	0	1	0	0	0	0	0	0	0	0	0	0
COX6CP17	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP18	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP2	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP3	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP4	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP5	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP6	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP7	0	0	0	0	0	0	0	0	0	0	0	0
COX6CP8	0	0	0	0	0	0	0	0	0	0	0	0
COX7A1	38	47	22	23	19	17	27	35	11	6	12	17
COX7A2	3282	2206	4451	3440	1992	1445	2454	2090	1276	1605	1562	1990
COX7A2L	2117	2549	3116	2749	2825	2153	3202	2875	1218	1278	1416	1639
COX7A2P1	4	1	2	5	4	1	4	4	0	0	3	0
COX7A2P2	0	0	0	0	0	0	0	0	0	0	0	0
COX7B	4606	4207	6000	4981	1576	872	1555	1502	692	899	921	1105
COX7B2	0	0	0	0	0	0	0	0	0	0	0	0
COX7BP2	0	0	0	0	0	0	0	0	0	0	0	0
COX7C	5411	6557	8096	6760	4227	3176	4900	4348	3398	4282	4628	5232
COX7CP1	0	0	1	0	0	0	0	0	0	0	0	0
COX8A	1603	2476	4053	3214	1937	1885	2330	2123	846	1110	1247	1456
COX8C	7	9	8	8	1	0	0	0	1	3	4	3
CP	1	4	16	3	15	12	13	10	27	17	29	30
CPA1	6	13	37	23	2	0	1	1	0	0	0	0
CPA2	8	2	11	4	1	6	4	4	0	3	4	2
CPA3	0	0	0	0	0	0	0	0	0	0	0	0
CPA4	351	25	120	105	0	4	2	4	0	3	2	2
CPA5	1	0	2	0	1	0	0	0	0	0	1	0
CPA6	0	5	31	38	4	3	4	3	2	2	6	5
CPAMD8	16	97	92	84	340	536	542	533	197	251	237	261
CPB1	0	1	1	0	1	1	1	2	0	0	0	2
CPB2	4	20	31	37	12	4	12	8	5	2	9	6
CPB2-AS1	36	44	35	26	27	38	51	50	24	25	28	30
CPD	4654	3485	6082	5211	5611	4550	7443	6722	1525	1794	1995	2272
CPDP1	0	0	0	0	0	0	0	0	0	0	0	0
CPE	3189	1892	3970	3506	747	770	887	893	174	180	195	196
CPEB1	220	52	83	56	40	29	43	44	92	145	140	144
CPEB1-AS1	22	7	8	9	23	18	35	36	16	13	13	15
CPEB2	1359	999	999	971	162	112	214	197	45	42	81	83
CPEB2-DT	0	4	4	0	0	2	4	0	2	0	0	2
CPEB3	411	306	173	151	74	42	108	90	40	30	47	38
CPEB4	10173	3422	4427	4318	439	241	461	444	187	247	267	294
CPED1	62	19	45	41	13	3	17	12	6	7	6	2
CPHL1P	2	1	7	2	0	0	0	0	0	0	0	0
CPHXL	0	0	0	3	2	0	1	0	4	2	1	3
CPHXL2	0	0	1	2	0	0	0	0	10	3	5	10
CPLANE1	736	1294	1202	1107	1078	898	1438	1265	190	215	211	299
CPLANE1-AS1	13	12	22	14	2	3	7	4	1	2	4	3
CPLANE2	54	62	125	99	43	56	60	56	15	19	25	27
CPLX1	21	11	29	13	2	8	8	7	8	13	13	13
CPLX2	1	2	0	1	2	7	14	9	8	9	10	12
CPLX3	0	0	0	0	1	2	1	0	4	8	7	1
CPLX4	6	0	0	0	0	0	0	0	0	0	0	0
CPM	66	83	86	52	16	11	15	21	32	37	23	36
CPN1	0	1	18	11	3	4	2	0	0	1	0	3
CPN2	8	3	16	15	25	20	43	40	7	16	13	13
CPNE1	2425	1959	2646	2078	3068	2801	3231	2906	1870	2175	2448	2790
CPNE2	230	182	313	289	232	246	294	289	198	241	261	339
CPNE2-DT	0	0	0	0	0	0	0	0	0	0	0	0
CPNE3	1771	3240	3475	2855	2427	1600	3026	2665	799	1010	1002	1101
CPNE4	15	100	40	23	54	26	42	33	23	23	35	44
CPNE5	21	123	32	40	6	3	10	12	13	17	12	20
CPNE6	3	0	0	0	0	2	3	0	0	1	0	0
CPNE7	3	0	5	1	297	325	288	324	125	154	156	176
CPNE8	127	205	96	86	182	98	182	139	107	118	137	164
CPNE8-AS1	2	1	1	2	1	5	3	0	1	1	3	9
CPNE9	2	1	1	0	93	85	113	111	100	122	107	152
CPO	2	1	2	1	65	66	76	64	38	42	58	49
CPOX	278	359	414	343	851	777	1099	999	425	504	467	604
CPP	0	0	0	0	0	0	0	0	0	0	1	1
CPPED1	530	480	880	763	348	407	525	468	163	196	184	302
CPQ	100	89	81	60	47	30	83	58	22	26	34	33
CPS1	307	1401	1384	1319	1321	1125	1435	1258	506	619	642	796
CPS1-IT1	0	1	0	0	0	0	0	0	0	0	0	0
CPSF1	1242	2062	2306	2136	3820	4808	4548	4288	1764	2040	2034	2592
CPSF1P1	1	11	0	14	160	312	0	95	0	0	38	5
CPSF1P2	0	0	0	0	0	0	0	0	0	0	0	0
CPSF2	1996	1792	2874	2591	4468	3400	5408	4857	2462	2351	2904	3107
CPSF3	1214	1286	1599	1542	3613	3043	4200	3765	1547	1756	1982	2288
CPSF4	406	598	811	706	1679	1722	1972	1742	812	829	1056	1129
CPSF4L	2	0	1	0	0	0	2	2	1	1	0	1
CPSF6	1455	2932	3278	2980	6456	4676	8110	7314	2463	2892	2842	3388
CPSF7	2337	1562	2055	1989	3889	3534	5149	4500	1506	1635	1794	2089
CPT1A	646	1027	585	534	2053	1803	2450	2133	537	526	650	713
CPT1B	229	1317	442	341	289	341	433	337	91	110	105	141
CPT1C	382	362	657	541	898	922	1066	994	681	699	820	933
CPT2	473	1417	1383	1244	1044	1009	1253	1058	436	485	578	674
CPTP	213	281	287	229	163	244	182	171	54	86	103	110
CPVL	1602	2648	1543	1398	1429	1317	1615	1524	540	596	654	820
CPVL-AS1	0	0	0	0	0	0	0	0	0	0	0	0
CPVL-AS2	3	7	6	3	1	2	2	2	5	4	5	10
CPXCR1	0	0	0	0	0	0	0	0	0	0	0	0
CPXM1	58	286	371	280	2160	2465	2896	2684	330	399	366	478
CPXM2	3	15	25	14	137	126	148	91	94	88	115	120
CPZ	48	40	75	44	387	488	504	425	384	419	472	516
CR1	7	8	1	5	18	8	13	15	31	38	55	57
CR1L	0	0	0	2	114	65	107	118	91	118	124	139
CR2	9	10	7	12	74	30	57	58	146	156	193	217
CRABP1	2	2	3	4	1783	2167	2570	2118	905	1146	1241	1490
CRABP2	2930	1097	3707	3390	2627	2460	2962	2659	944	1040	1180	1445
CRACD	166	197	405	354	1122	1165	1451	1298	402	410	529	579
CRACDL	2	1	1	0	6	5	5	3	10	8	12	18
CRACR2A	8	9	13	10	92	90	102	109	36	29	43	36
CRACR2B	151	219	216	165	246	312	280	298	247	290	267	351
CRADD	203	205	350	291	134	76	126	130	64	55	66	93
CRAMP1	1569	812	890	791	1316	1584	1827	1562	513	582	652	799
CRAT	930	1663	2060	1611	594	538	641	626	254	300	269	318
CRB1	5	19	16	12	6	3	12	4	6	3	5	4
CRB2	195	388	1148	1059	31	17	21	24	54	58	61	75
CRB3	69	19	92	61	143	211	179	203	116	87	139	161
CRB3P1	0	0	0	0	0	0	0	0	0	0	0	0
CRBN	1248	995	1131	988	814	561	1011	901	338	381	489	552
CRCP	931	596	840	680	913	839	1117	1026	364	364	417	481
CRCT1	0	0	0	2	0	0	0	0	0	0	0	0
CREB1	563	1023	1277	1271	2377	1951	3158	2752	1067	1274	1343	1543
CREB3	1387	695	1198	1120	521	511	591	592	267	302	390	461
CREB3L1	996	250	588	448	361	382	506	379	295	326	420	433
CREB3L2	3953	2244	3637	3302	3317	3170	4923	4288	1347	1480	1527	1837
CREB3L2-AS1	2	1	2	0	0	0	0	0	0	0	0	1
CREB3L3	1	0	6	5	2	2	0	0	4	4	2	6
CREB3L4	110	191	169	157	506	432	613	469	261	326	364	427
CREB5	1688	394	578	508	68	44	65	68	74	75	121	106
CREBBP	3796	2272	2343	2262	4004	5014	5941	5088	1418	1406	1804	2044
CREBL2	716	680	1202	999	1071	793	1286	1265	461	478	639	655
CREBRF	1696	833	638	498	172	112	198	200	112	102	134	140
CREBZF	815	970	1010	944	1504	1213	1944	1745	849	1014	976	1199
CREG1	952	1293	1782	1673	874	575	1006	823	321	411	456	494
CREG2	18	13	45	20	16	6	8	7	20	16	17	29
CRELD1	1719	750	1003	729	288	344	346	356	213	222	266	323
CRELD2	748	229	372	262	389	528	496	476	204	266	265	335
CREM	1223	1772	2697	2396	354	298	498	394	136	165	183	192
CRH	0	0	1	0	0	0	0	0	0	1	2	1
CRHBP	17	4	16	9	7	14	13	17	0	0	0	0
CRHR1	0	0	2	0	9	0	8	5	24	8	24	20
CRHR2	3	6	9	8	17	30	45	25	13	10	11	13
CRIM1	2868	111	733	599	1266	1103	1591	1387	565	636	754	833
CRIM1-DT	18	1	12	10	52	36	44	28	44	44	57	77
CRIP1	108	155	220	134	52	68	68	63	32	18	13	36
CRIP1P1	0	0	0	0	0	0	0	0	0	0	0	0
CRIP1P2	0	0	0	0	0	0	0	0	0	0	0	0
CRIP1P3	1	0	0	0	0	0	0	1	0	0	0	0
CRIP1P4	0	0	0	0	0	0	0	0	0	0	0	0
CRIP2	1855	3659	2837	2562	39	90	66	63	58	66	71	94
CRIP3	0	2	5	4	144	76	124	105	176	198	231	237
CRIPT	467	516	576	498	313	189	390	358	135	169	151	193
CRISP1	0	1	0	0	0	0	0	0	0	0	0	0
CRISP2	2	0	0	0	3	2	1	4	4	5	9	5
CRISP3	0	0	0	0	0	0	0	0	0	0	1	0
CRISPLD1	544	792	1264	1143	1458	984	1671	1492	485	568	618	690
CRISPLD2	1010	36	35	26	209	159	226	176	156	190	192	217
CRK	2687	1180	1823	1557	2610	2199	3212	3082	1029	1147	1102	1362
CRKL	3323	2085	2530	2202	3510	3215	4277	3895	2219	2574	2842	3391
CRLF1	26	15	76	57	1291	2098	1982	1818	480	505	577	697
CRLF2	1	1	1	1	2	4	5	8	4	2	1	1
CRLF3	287	560	583	405	1024	916	1376	1212	396	463	489	574
CRLF3P1	0	0	0	0	0	0	0	0	0	0	0	0
CRLF3P2	0	0	0	0	0	0	0	0	0	0	0	0
CRLF3P3	0	0	0	0	0	0	0	0	0	0	0	0
CRLS1	1457	3937	5274	5207	680	443	846	709	266	376	510	479
CRMA	222	806	446	416	2	2	2	2	19	5	11	10
CRMP1	2150	953	1263	1471	3931	4773	5364	4844	2278	2486	2827	3326
CRNDE	270	635	765	621	270	210	491	432	101	111	176	167
CRNKL1	1390	913	1163	1152	1291	1220	1737	1465	565	607	753	850
CRNN	0	0	0	0	0	0	0	0	0	0	0	0
CROCC	67	126	149	121	1167	1955	1451	1563	780	815	872	1134
CROCC2	0	0	0	0	0	1	0	1	0	0	0	0
CROCCP1	0	0	0	1	1	3	1	0	3	1	2	0
CROCCP2	238	207	226	213	444	466	492	513	229	257	279	363
CROCCP3	55	225	188	128	274	342	372	353	118	143	132	168
CROCCP4	0	6	3	3	0	1	0	1	5	4	12	14
CROCCP5	0	0	0	0	2	0	1	0	0	1	1	3
CROT	119	380	329	330	154	101	210	182	86	103	81	101
CRP	0	0	0	0	0	0	0	0	0	0	0	0
CRPP1	0	0	0	0	0	0	0	0	0	0	0	0
CRPPA	54	217	215	195	74	59	107	90	18	21	25	26
CRPPA-AS1	0	5	1	1	3	5	6	0	1	2	2	2
CRTAC1	6	2	13	15	46	43	38	33	27	31	34	44
CRTAM	2	0	1	1	12	15	24	13	0	2	0	0
CRTAP	1483	2515	2785	2516	5329	4195	7048	6231	2413	2789	2902	3394
CRTC1	119	476	443	377	526	560	591	546	242	246	277	325
CRTC1P1	0	1	0	0	0	1	0	0	0	0	0	2
CRTC2	868	283	314	332	675	621	870	810	265	297	309	388
CRTC3	734	1354	844	841	451	299	464	440	125	115	156	141
CRTC3-AS1	0	4	6	3	3	4	4	2	1	5	3	2
CRX	9	13	14	6	9	18	17	11	0	2	6	6
CRY1	3319	508	964	711	872	740	1162	998	563	575	664	782
CRY2	2173	2361	3553	3069	541	543	652	592	363	430	486	517
CRYAA	0	1	0	0	0	0	0	1	0	0	0	0
CRYAB	57869	2918	6784	5033	22	18	35	20	24	32	41	32
CRYBA1	2	3	1	1	0	0	0	0	0	0	0	0
CRYBA2	0	0	1	0	0	0	0	0	0	0	0	0
CRYBA4	0	0	2	0	13	15	19	9	15	26	11	17
CRYBB1	1	1	1	0	132	128	215	148	36	39	60	58
CRYBB2	1	0	0	0	0	1	1	0	1	1	1	0
CRYBB2P1	305	435	506	463	450	517	579	579	255	271	318	385
CRYBB3	5	1	4	2	4	0	5	4	5	3	4	5
CRYBG1	9	33	40	19	542	375	519	484	562	687	690	868
CRYBG2	115	4	43	32	65	82	83	80	210	201	294	318
CRYBG3	882	3389	2558	2477	1578	1450	2072	1820	430	454	497	589
CRYGA	0	0	0	1	0	1	0	0	0	0	0	0
CRYGB	0	0	0	0	4	6	2	4	2	7	3	2
CRYGC	0	0	0	0	0	0	0	0	0	0	0	0
CRYGD	0	0	0	0	44	38	62	44	46	76	58	82
CRYGEP	0	0	0	0	115	109	113	121	132	158	200	203
CRYGFP	0	0	0	0	2	0	1	2	1	0	3	1
CRYGGP	0	0	0	0	0	0	0	0	0	0	0	0
CRYGN	0	11	16	12	18	12	14	17	18	3	8	14
CRYGS	5	6	15	9	41	36	56	45	12	18	13	23
CRYL1	33	227	173	125	24	10	16	21	43	57	55	72
CRYM	5	13	26	25	54	59	88	76	161	154	169	222
CRYM-AS1	6	9	18	9	4	7	9	9	6	6	10	5
CRYZ	1593	1460	2512	2049	1148	691	1280	1173	577	679	703	800
CRYZL1	315	522	640	503	515	394	537	496	227	241	269	303
CRYZL2P	3	18	23	20	170	130	179	218	63	63	80	90
CRYZL2P-SEC16B	0	9	0	4	35	27	21	38	32	14	38	31
CRYZP1	10	8	12	8	8	4	12	8	8	8	8	8
CRYZP2	0	0	1	0	0	0	0	0	0	0	0	0
CS	7280	11707	15179	12446	7934	6161	9391	8549	2916	3575	3720	4278
CSAD	77	186	188	149	288	393	408	333	48	62	62	67
CSAG1	35	31	42	33	33	48	50	42	66	71	51	82
CSAG2	14	0	14	30	41	39	63	9	34	38	21	8
CSAG3	609	829	863	755	434	411	592	569	164	189	231	251
CSAG4	1	0	5	0	1	0	1	1	2	0	3	7
CSDC2	353	92	508	325	37	47	42	38	11	14	11	17
CSDE1	15738	18388	22015	20090	27464	23212	31824	28545	12425	13163	14348	16870
CSE1L	2015	2697	4516	4263	13541	8955	15747	13654	5887	6911	7463	8383
CSE1L-DT	1	0	2	0	1	0	2	0	0	4	3	2
CSF1	163	497	295	318	49	33	43	40	38	43	52	61
CSF1R	18	17	74	65	2	0	3	3	1	0	0	1
CSF2	0	0	1	0	0	0	0	0	0	0	0	0
CSF2RA	18	49	63	77	36	39	62	52	28	26	47	46
CSF2RB	2	2	1	0	0	0	0	1	0	0	1	0
CSF2RBP1	0	0	0	0	0	0	0	0	0	0	0	0
CSF3	0	0	5	5	0	0	2	0	0	0	0	0
CSF3R	17	41	43	57	28	55	60	48	3	5	4	4
CSGALNACT1	32	10	55	58	45	49	62	67	3	8	13	7
CSGALNACT2	2183	314	391	356	359	340	481	444	204	158	197	216
CSGALNACT2-DT	19	16	16	10	4	4	5	12	3	6	8	6
CSGALNACT2P1	1	1	0	0	0	0	0	0	1	0	0	0
CSGALNACT2P2	0	0	0	0	0	0	0	0	0	0	0	0
CSH1	2	0	1	0	0	0	0	0	0	0	3	0
CSH2	0	0	0	0	0	0	1	0	2	5	3	8
CSHL1	0	0	0	0	1	0	2	1	0	0	1	0
CSK	790	872	1081	949	1479	1607	1679	1558	433	503	489	583
CSKMT	51	59	71	59	142	136	185	173	59	77	84	78
CSMD1	0	6	6	3	23	63	70	45	15	15	17	31
CSMD2	32	4	6	10	371	446	533	524	371	425	489	516
CSMD2-AS1	0	0	0	0	0	1	0	0	0	1	0	0
CSMD3	30	20	36	30	3	4	10	11	4	7	11	12
CSN1S1	0	0	0	1	0	0	0	0	0	0	0	0
CSN1S2AP	0	0	0	0	0	0	0	0	0	0	0	0
CSN2	0	0	0	0	0	0	0	0	0	0	0	0
CSN3	0	0	1	0	0	0	0	0	0	0	0	0
CSNK1A1	8355	4957	8055	6995	5244	3976	6236	5588	2721	2905	3506	3806
CSNK1A1L	0	1	0	1	2	0	0	1	0	0	0	0
CSNK1A1P1	2	7	14	4	0	2	0	2	1	0	0	2
CSNK1A1P3	0	1	0	0	0	0	0	0	0	0	0	0
CSNK1D	4748	2835	3751	3388	2662	3394	3763	3434	1255	1558	1528	1953
CSNK1E	2253	1942	2289	2133	3925	3984	4577	4154	3448	3671	4063	4795
CSNK1G1	1018	643	1177	1044	1054	850	1325	1167	430	422	531	512
CSNK1G2	403	636	773	679	2300	2850	2822	2610	1143	1169	1319	1635
CSNK1G2-AS1	1	3	6	3	4	6	6	5	3	2	0	3
CSNK1G2P1	1	0	0	0	0	0	0	0	0	0	0	0
CSNK1G3	1350	794	1021	999	2201	1330	2477	2274	657	725	882	963
CSNK2A1	6795	4791	7076	6336	7630	5597	8794	7905	4482	4962	5360	6184
CSNK2A2	2204	1305	1774	1535	4961	4464	5864	5359	1710	1983	2236	2622
CSNK2A3	0	3	3	3	0	5	8	5	0	0	8	6
CSNK2B	2446	1746	2508	2171	2878	2401	3320	3051	1418	1715	1749	2192
CSNKA2IP	0	0	0	0	0	0	0	0	0	0	0	0
CSP1	3	0	7	5	0	0	0	0	0	0	0	0
CSP2	6	2	3	4	0	0	3	0	0	0	1	0
CSPG4	1405	558	1591	1231	197	224	226	195	119	145	150	222
CSPG4BP	0	0	0	0	6	3	4	3	3	4	2	4
CSPG4P10	82	204	196	154	338	368	374	299	175	180	210	209
CSPG4P11	17	67	19	22	15	17	17	18	9	4	16	15
CSPG4P12	85	248	188	192	103	121	137	100	54	50	75	78
CSPG4P13	8	4	9	5	0	0	2	0	1	1	1	1
CSPG4P1Y	0	0	0	0	0	0	0	0	0	0	0	0
CSPG4P2Y	0	0	0	0	0	0	0	0	0	0	0	0
CSPG4P3Y	0	0	0	0	0	0	0	0	2	2	3	1
CSPG4P4Y	0	0	0	0	0	0	0	0	2	2	3	1
CSPG4P5	0	26	0	17	1	0	5	0	0	3	0	0
CSPG5	117	100	102	104	90	67	87	72	58	68	54	74
CSPP1	772	744	1177	1006	1172	1218	1729	1447	363	390	398	466
CSRNP1	1730	149	294	262	448	277	399	378	138	137	214	242
CSRNP2	1303	856	1048	927	1344	1512	1900	1685	631	610	796	799
CSRNP3	128	502	540	534	221	129	267	241	137	155	153	197
CSRP1	1137	516	625	599	180	165	231	195	200	231	285	334
CSRP1-AS1	2	6	3	3	1	1	0	0	6	0	1	1
CSRP2	9635	4109	9701	8108	1707	1359	1921	1574	1027	1269	1401	1647
CSRP3	72043	12131	21296	18458	1	3	4	1	1	0	0	0
CSRP3-AS1	19	7	10	12	0	1	1	1	0	1	1	0
CST1	6	28	111	73	280	353	592	465	16	23	17	12
CST11	0	0	0	0	0	0	2	0	1	0	0	0
CST12P	0	0	0	0	0	0	0	0	0	0	0	0
CST13P	0	0	0	0	0	0	0	0	0	0	0	2
CST2	0	1	18	7	41	42	66	63	2	4	1	1
CST2P1	0	0	0	0	0	0	0	0	0	0	0	0
CST3	801	1104	1345	1082	294	430	416	391	115	125	160	171
CST4	0	0	1	2	0	0	1	0	0	0	0	0
CST5	0	0	7	4	11	3	5	4	0	0	0	0
CST6	1	0	0	0	8	4	5	4	22	12	12	15
CST7	1	1	0	0	1	0	1	0	0	1	1	1
CST8	0	0	0	0	0	0	0	0	0	0	0	0
CST9	0	0	0	0	0	0	0	0	1	0	1	0
CST9L	0	0	0	0	0	0	0	0	0	0	0	0
CST9LP1	0	0	0	0	0	0	0	0	0	0	0	0
CST9LP2	0	0	0	0	0	0	0	0	0	1	0	0
CSTA	0	0	0	0	0	0	0	0	2	4	5	7
CSTB	554	582	697	600	1163	803	1538	1290	614	780	783	971
CSTF1	673	751	1002	911	1300	980	1695	1353	635	732	746	910
CSTF2	354	452	561	624	1192	1109	1402	1223	457	502	576	682
CSTF2T	785	1002	1198	1075	1609	1481	1976	1767	848	998	999	1202
CSTF3	2003	931	1363	1352	1178	943	1381	1248	626	846	762	938
CSTF3-DT	2	3	6	8	5	4	6	8	8	7	7	12
CSTL1	1	0	2	2	1	3	1	1	1	0	1	0
CSTP1	0	0	0	0	0	1	0	0	0	0	0	0
CSTP2	0	0	0	0	0	0	0	0	0	0	0	0
CSTPP1	378	609	945	752	647	572	778	731	324	332	384	450
CT45A1	0	0	0	0	0	0	0	0	0	0	0	0
CT45A10	0	0	0	0	0	2	0	0	0	0	0	0
CT45A11P	10	0	0	0	0	0	2	0	1	1	0	0
CT45A2	0	0	0	0	0	0	0	0	0	0	0	0
CT45A3	0	0	0	0	0	0	0	0	0	0	0	0
CT45A5	15	13	5	6	5	9	14	9	8	13	5	6
CT45A6	0	0	0	0	0	0	0	0	0	0	0	0
CT45A7	0	0	0	0	0	0	0	0	0	0	0	0
CT45A8	0	0	0	0	0	0	0	0	0	0	0	0
CT45A9	0	0	0	0	0	0	0	0	0	0	0	0
CT47A1	0	0	0	0	0	0	0	0	0	0	0	0
CT47A10	0	0	0	0	0	0	0	0	0	0	0	0
CT47A11	0	0	0	0	0	0	0	0	0	0	0	0
CT47A12	0	0	0	0	0	1	2	0	0	0	0	3
CT47A2	0	0	0	0	0	0	0	0	0	0	0	0
CT47A3	0	0	0	0	0	0	0	0	0	0	0	0
CT47A4	0	0	0	0	0	0	0	0	0	0	0	0
CT47A5	0	0	0	0	0	0	0	0	0	0	0	0
CT47A6	0	0	0	0	0	0	0	0	0	0	0	0
CT47A7	0	0	0	0	0	0	0	0	0	0	0	0
CT47A8	0	0	0	0	0	0	0	0	0	0	0	0
CT47A9	0	0	0	0	0	0	0	0	0	0	0	0
CT47B1	0	0	0	0	0	0	0	0	0	0	0	0
CT55	0	5	2	2	0	1	2	0	1	3	1	2
CT62	0	4	2	1	1	1	1	0	6	2	6	12
CT66	2	10	6	2	1	0	2	1	3	3	1	2
CT69	1	6	3	7	0	1	5	3	0	3	3	2
CT70	5	13	9	9	36	28	53	34	8	10	4	12
CT75	14	90	94	79	4	0	1	0	5	4	4	2
CT83	0	0	0	0	0	0	0	0	0	0	0	0
CTAG1A	0	0	0	0	0	0	0	0	0	0	0	0
CTAG1B	0	0	0	0	0	1	0	0	2	3	2	2
CTAG2	0	0	0	0	0	0	0	0	0	1	0	0
CTAGE1	8	2	0	2	2	0	4	2	0	0	2	0
CTAGE10P	6	1	0	0	1	0	2	0	0	0	1	0
CTAGE11P	1	1	0	0	0	0	0	0	0	0	0	0
CTAGE12P	0	0	0	2	2	1	6	3	6	1	1	1
CTAGE13P	0	0	0	0	0	0	0	0	0	0	0	0
CTAGE14P	0	0	1	2	0	0	1	1	1	0	0	1
CTAGE15	0	0	0	0	0	0	0	2	0	0	0	2
CTAGE16P	6	0	2	3	0	0	0	0	0	1	0	0
CTAGE3P	237	17	36	29	7	13	21	12	8	7	6	10
CTAGE4	0	21	22	18	358	340	374	455	133	195	108	137
CTAGE6	0	0	0	0	0	0	0	0	0	0	0	0
CTAGE7P	2	19	13	14	17	5	21	22	9	22	13	14
CTAGE8	49	0	62	29	147	176	265	142	50	49	134	90
CTAGE9	0	0	2	0	8	4	9	0	0	4	0	0
CTBP1	1027	1647	1984	1636	2144	2994	2758	2546	1151	1191	1330	1709
CTBP1-AS	34	48	39	32	53	75	69	80	18	19	16	30
CTBP1-DT	118	287	302	310	315	324	343	315	128	103	160	154
CTBP2	2343	1265	1999	1695	8433	7137	10530	9306	3384	3559	4375	4788
CTBP2P1	0	0	0	0	0	0	0	0	0	0	0	0
CTBP2P10	1	3	2	2	16	13	11	13	2	4	5	4
CTBP2P2	0	0	0	0	0	0	0	0	1	0	0	0
CTBP2P3	0	0	0	0	0	0	0	0	0	0	0	0
CTBP2P4	1	1	2	1	10	9	5	3	0	5	7	5
CTBP2P5	0	0	0	0	0	0	0	0	0	0	0	0
CTBP2P6	0	0	0	0	0	2	0	0	1	0	0	0
CTBP2P7	4	2	0	2	0	0	0	3	0	1	2	0
CTBP2P8	5	13	17	14	5	6	6	6	2	0	3	1
CTBP2P9	1	3	2	2	16	13	11	13	2	4	5	4
CTBS	381	350	510	449	388	225	563	471	81	102	115	112
CTC1	252	329	351	293	595	536	659	613	341	339	394	462
CTCF	1078	1023	1335	1158	3485	3679	4527	4112	1248	1520	1581	1808
CTCF-DT	1	2	3	4	0	2	3	3	2	5	4	10
