gene_symbol	GSM4222734	GSM4222735	GSM4222736	GSM4222737	GSM4222738	GSM4222733
Cyfip2	6471	8121	14732	11336	11910	5127
Cygb	154	387	294	201	485	339
Cyhr1	563	1141	703	768	836	301
Cylc1	0	0	0	0	0	0
Cylc2	0	0	1	0	0	0
Cyld	1672	1067	1704	1948	1422	1688
Cym	0	0	0	0	0	0
Cyp11a1	128	1	50	87	0	3
Cyp11b1	9	14	18	11	0	8
Cyp11b2	0	0	0	0	0	0
Cyp17a1	0	0	0	0	0	0
Cyp19a1	8	11	41	19	67	5
Cyp1a1	0	0	0	0	0	0
Cyp1a2	0	0	0	0	0	0
Cyp1b1	19	296	5	10	26	404
Cyp20a1	105	181	53	173	185	254
Cyp21a1	0	0	0	0	0	0
Cyp21a2-ps	0	0	0	0	0	0
Cyp24a1	0	0	0	0	0	0
Cyp26a1	0	8	0	0	0	0
Cyp26b1	7	82	145	6	270	0
Cyp26c1	0	0	0	0	0	0
Cyp27a1	1	57	113	42	25	0
Cyp27b1	0	0	0	0	0	0
Cyp2a12	0	0	0	0	0	0
Cyp2a21-ps	0	0	0	0	0	0
Cyp2a22	0	0	0	0	0	0
Cyp2a4	0	0	0	0	0	0
Cyp2a5	0	0	0	0	0	0
Cyp2ab1	0	0	0	0	0	0
Cyp2b10	0	0	0	0	0	0
Cyp2b13	0	0	0	0	0	0
Cyp2b19	38	1	0	2	1	6
Cyp2b23	0	0	0	0	0	13
Cyp2b26-ps	0	0	0	0	0	0
Cyp2b27-ps	0	0	0	0	0	0
Cyp2b9	0	0	0	0	0	0
Cyp2c29	0	0	0	0	0	0
Cyp2c37	0	0	0	0	0	0
Cyp2c38	0	0	0	0	0	0
Cyp2c39	0	0	0	0	0	0
Cyp2c40	0	0	0	0	0	0
Cyp2c44	0	0	0	0	0	0
Cyp2c50	0	0	0	0	0	0
Cyp2c53-ps	0	0	0	0	0	0
Cyp2c54	0	0	0	0	0	0
Cyp2c55	0	0	0	0	0	0
Cyp2c65	0	0	0	0	0	0
Cyp2c66	0	0	0	0	0	0
Cyp2c67	0	0	0	0	0	0
Cyp2c68	0	0	0	0	0	0
Cyp2c69	0	0	0	0	0	0
Cyp2c70	0	0	0	0	0	0
Cyp2d10	0	0	0	0	0	0
Cyp2d11	0	0	0	0	0	0
Cyp2d12	0	0	0	0	0	0
Cyp2d22	933	335	212	194	180	36
Cyp2d26	0	0	0	0	0	0
Cyp2d34	0	0	0	0	0	0
Cyp2d37-ps	0	0	0	0	0	0
Cyp2d40	0	0	0	0	0	0
Cyp2d41-ps	0	0	0	0	0	0
Cyp2d9	0	0	0	0	0	0
Cyp2e1	0	0	0	0	1	58
Cyp2f2	0	0	0	0	0	0
Cyp2g1	0	0	0	0	0	0
Cyp2j11	0	0	0	0	0	0
Cyp2j12	0	10	11	19	16	0
Cyp2j13	0	1	16	18	36	9
Cyp2j14-ps	0	0	0	0	0	0
Cyp2j15-ps	0	0	0	0	0	0
Cyp2j5	2	0	0	33	3	0
Cyp2j6	481	371	358	262	241	34
Cyp2j7	0	0	0	0	0	0
Cyp2j7-ps1	0	0	0	0	0	0
Cyp2j7-ps2	0	0	0	0	0	0
Cyp2j7-ps3	0	0	0	0	0	0
Cyp2j8	0	0	0	0	0	0
Cyp2j9	627	365	388	191	464	536
Cyp2r1	0	0	4	1	0	0
Cyp2s1	54	93	29	98	41	2
Cyp2t4	101	58	1	1	37	3
Cyp2u1	31	114	44	90	153	3
Cyp2w1	0	0	0	0	0	0
Cyp39a1	90	143	25	2	13	2
Cyp3a11	0	0	0	0	0	0
Cyp3a13	0	0	0	7	31	0
Cyp3a16	0	0	0	0	0	0
Cyp3a25	0	0	0	0	0	0
Cyp3a41a	0	0	0	0	0	0
Cyp3a41b	0	0	0	0	0	0
Cyp3a44	0	0	0	0	0	0
Cyp3a57	0	0	0	0	0	0
Cyp3a59	0	0	0	0	0	0
Cyp3a63-ps	0	0	0	0	0	0
Cyp46a1	1375	586	1444	1588	917	1092
Cyp4a10	0	0	0	0	0	0
Cyp4a12a	0	0	0	0	0	0
Cyp4a12b	0	0	0	0	0	0
Cyp4a14	0	0	0	0	0	0
Cyp4a28-ps	0	0	0	0	0	0
Cyp4a29	0	0	0	0	0	0
Cyp4a29-ps1	0	0	0	0	0	0
Cyp4a30-ps	0	0	0	0	0	0
Cyp4a30b	0	0	0	0	0	0
Cyp4a31	7	61	107	12	2	2
Cyp4a32	0	0	0	0	0	0
Cyp4b1	0	11	0	0	6	0
Cyp4b1-ps1	0	0	0	0	0	0
Cyp4b1-ps2	0	0	0	0	0	0
Cyp4f13	118	90	8	23	47	4
Cyp4f14	87	52	4	118	90	16
Cyp4f15	205	76	193	137	84	138
Cyp4f16	33	0	179	1	0	159
Cyp4f17	26	0	0	0	0	0
Cyp4f18	0	0	13	0	27	0
Cyp4f37	0	0	0	0	0	0
Cyp4f39	0	0	0	0	0	0
Cyp4f40	0	0	0	0	0	0
Cyp4f41-ps	0	0	0	0	36	0
Cyp4v3	143	258	39	118	83	20
Cyp4x1	162	28	53	74	159	71
Cyp51	784	1115	1463	1101	881	942
Cyp7a1	0	0	0	6	30	0
Cyp7b1	19	126	78	50	167	25
Cyp8b1	0	0	0	0	0	0
Cypt1	0	0	0	0	0	0
Cypt12	0	0	0	0	0	0
Cypt14	0	0	0	0	0	0
Cypt15	0	0	0	0	0	0
Cypt2	0	0	0	0	0	0
Cypt3	0	0	0	0	0	0
Cypt4	0	0	0	0	0	0
Cyr61	58	51	91	63	38	188
Cys1	8	70	3	21	5	10
Cysltr1	53	2	8	7	19	4
Cysltr2	88	41	39	18	10	61
Cysrt1	0	0	0	0	0	0
Cystm1	140	279	350	164	51	80
Cyth1	371	302	477	411	513	183
Cyth2	888	464	473	406	365	515
Cyth3	1063	1905	675	245	636	2241
Cyth4	101	61	63	35	11	86
Cytip	15	5	2	2	28	20
Cytl1	0	0	0	0	0	0
Cyyr1	1469	1473	108	79	71	1206
D030025P21Rik	0	0	0	0	0	0
D030056L22Rik	109	170	339	264	190	176
D10Jhu81e	153	244	262	129	325	432
D10Wsu102e	7140	11045	10749	9494	11917	9116
D11Bhm181e	0	0	0	0	0	0
D11Wsu47e	119	72	43	120	37	81
D130007C19Rik	38	1	4	31	32	0
D130040H23Rik	0	0	19	5	14	1
D130043K22Rik	190	257	816	430	832	731
D130052B06Rik	0	0	0	33	2	0
D13Ertd608e	0	0	0	0	0	0
D16Ertd472e	131	130	107	27	50	28
D17H6S53E	15	56	119	122	197	107
D17Wsu92e	1581	1690	2963	2446	1946	2970
D1Ertd622e	576	767	1423	514	771	780
D1Pas1	0	0	0	0	0	0
D230025D16Rik	203	191	322	261	252	454
D2Wsu81e	102	247	204	185	106	107
D2hgdh	45	125	48	114	66	4
D330020A13Rik	0	0	0	0	0	0
D330045A20Rik	2	0	1	0	0	90
D3Ertd254e	278	321	394	279	377	590
D3Ertd751e	164	73	256	195	210	328
D430019H16Rik	1436	949	1307	1418	1107	654
D430041D05Rik	866	1068	3700	3477	2535	1460
D430042O09Rik	490	364	193	269	439	140
D5Ertd577e	0	0	0	0	0	0
D5Ertd579e	1715	1671	1451	1858	2050	1793
D630003M21Rik	4	2	20	3	73	238
D630023F18Rik	44	48	51	10	129	2
D630036H23Rik	0	0	4	0	0	0
D630039A03Rik	0	27	0	12	2	0
D630044L22Rik	0	5	0	18	0	0
D630045J12Rik	507	526	1028	832	1034	1003
D6Ertd527e	0	0	0	0	0	0
D6Wsu163e	207	486	259	249	414	81
D730001G18Rik	0	0	0	0	0	0
D730048I06Rik	0	0	0	0	0	0
D7Ertd443e	74	200	98	88	19	0
D830013O20Rik	0	0	0	0	0	0
D830030K20Rik	0	3	107	38	2	5
D830039M14Rik	0	0	0	1	0	0
D8Ertd738e	224	448	332	230	124	738
D8Ertd82e	37	141	107	83	167	31
D930007J09Rik	97	50	0	0	0	0
D930015E06Rik	8	45	42	90	267	60
D930020B18Rik	1	0	9	0	3	0
D930048N14Rik	15	4	35	2	0	0
DHRSX	119	24	6	24	1	1
DXBay18	0	0	0	0	0	0
Daam1	1346	729	917	1024	1129	1154
Daam2	1091	1346	1355	1314	1401	1199
Dab1	630	546	896	1102	859	725
Dab2	422	350	71	10	146	402
Dab2ip	1317	1281	952	1172	905	671
Dach1	256	437	49	287	74	32
Dach2	0	2	3	21	23	7
Dact1	191	37	61	56	53	0
Dact2	80	33	224	180	127	390
Dact3	817	687	798	682	399	414
Dad1	365	632	631	467	478	701
Dag1	1722	1648	1283	1215	1358	1307
Dagla	416	388	783	910	901	426
Daglb	431	214	157	395	385	32
Dalrd3	299	517	424	341	543	297
Dand5	77	58	102	54	55	372
Dao	0	0	0	3	5	0
Dap	106	215	71	29	4	0
Dap3	551	379	511	567	784	846
Dapk1	548	575	918	698	773	906
Dapk2	0	30	16	11	11	0
Dapk3	10	154	98	78	50	153
Dapl1	0	0	0	2	0	0
Dapp1	2	32	43	60	51	2
Dars	699	552	1188	565	611	588
Dars2	105	27	182	142	128	179
Daw1	0	0	0	0	0	0
Daxx	154	148	218	149	206	93
Dazap1	317	504	273	273	346	191
Dazap2	1540	1275	1124	631	730	886
Dazl	0	51	70	67	36	90
Dbf4	0	3	11	8	13	0
Dbh	0	0	0	0	0	0
Dbi	365	1353	955	359	905	306
Dbil5	0	0	5	0	23	0
Dbn1	1356	1457	1304	1979	1438	979
Dbndd1	3	219	162	45	69	0
Dbndd2	1719	1981	2806	1641	2893	1197
Dbnl	515	506	354	386	370	530
Dbp	233	904	265	354	255	281
Dbpht2	572	355	1039	625	507	570
Dbr1	80	78	146	157	218	33
Dbt	180	116	375	95	165	366
Dbx1	0	0	0	0	0	0
Dbx2	128	160	110	131	63	72
Dcaf10	458	140	126	223	215	98
Dcaf11	576	710	776	669	676	597
Dcaf12	338	565	257	208	333	317
Dcaf12l1	471	300	517	554	660	535
Dcaf12l2	2	3	24	13	15	1
Dcaf13	272	220	224	104	164	214
Dcaf15	71	37	59	123	31	0
Dcaf17	177	317	236	114	109	114
Dcaf4	111	39	277	120	121	7
Dcaf5	1504	770	990	1051	570	470
Dcaf6	975	1080	1085	1046	1349	795
Dcaf7	1539	1623	1599	2020	2341	834
Dcaf8	1108	2047	1944	1743	2031	1830
Dcakd	184	125	204	108	189	247
Dcbld1	118	111	324	133	125	299
Dcbld2	713	769	539	660	827	1146
Dcc	481	263	318	386	370	326
Dcdc2a	152	251	121	166	206	239
Dcdc2b	0	0	65	10	0	0
Dcdc2c	40	19	34	4	0	0
Dcdc5	18	10	15	29	19	71
Dchs1	114	234	229	159	250	103
Dchs2	23	84	27	92	208	10
Dck	42	5	213	144	223	57
Dclk1	4122	3397	11188	9443	6570	3900
Dclk2	636	380	354	532	1010	410
Dclk3	692	248	727	706	475	311
Dclre1a	113	306	123	112	78	100
Dclre1b	62	31	101	60	92	28
Dclre1c	9	44	186	104	113	0
Dcn	417	502	12	1	10	354
Dcp1a	243	188	224	168	254	156
Dcp1b	22	84	35	76	98	409
Dcp2	840	947	919	873	803	566
Dcpp1	0	0	0	0	0	0
Dcpp2	0	0	0	0	0	0
Dcpp3	0	0	0	0	0	0
Dcps	25	66	75	61	22	27
Dcst1	0	1	59	72	32	90
Dcst2	0	0	0	0	0	0
Dcstamp	0	0	0	0	0	0
Dct	2	0	0	0	31	0
Dctd	3	49	179	24	128	1
Dctn1	2502	3365	3707	3145	3745	2012
Dctn2	964	896	1452	734	1077	567
Dctn3	377	607	638	435	364	641
Dctn4	660	414	970	641	768	621
Dctn5	615	636	621	348	410	688
Dctn6	776	716	688	522	663	448
Dctpp1	0	11	11	27	28	3
Dcun1d1	422	422	908	493	530	505
Dcun1d2	215	245	214	217	209	135
Dcun1d3	325	339	327	191	276	389
Dcun1d4	397	539	806	650	859	178
Dcun1d5	275	269	378	168	245	625
Dcx	628	179	578	377	434	110
Dcxr	3	9	98	0	13	0
Dda1	301	291	460	461	467	43
Ddah1	1825	1413	1294	1502	1000	936
Ddah2	212	65	119	21	1	168
Ddb1	2953	2684	2354	2090	2078	3133
Ddb2	7	128	71	29	111	1
Ddc	567	890	61	84	152	580
Ddhd1	331	726	652	709	600	338
Ddhd2	291	427	836	484	739	401
Ddi1	0	7	0	0	0	0
Ddi2	552	593	783	579	621	344
Ddias	0	0	0	1	0	0
Ddit3	272	354	138	132	98	307
Ddit4	593	809	304	342	433	1059
Ddit4l	313	397	148	205	33	266
Ddn	7885	5597	6000	8545	6312	4183
Ddo	199	69	16	63	50	243
Ddost	407	728	458	488	329	306
Ddr1	306	327	238	295	412	227
Ddr2	383	235	18	151	81	476
Ddrgk1	843	879	847	788	1082	1074
Ddt	18	60	45	34	71	26
Ddx1	856	1101	1873	1237	1456	1043
Ddx10	332	361	386	404	494	269
Ddx11	43	7	0	16	22	0
Ddx17	2215	2872	1965	2194	1792	2786
Ddx18	238	218	157	93	90	230
Ddx19a	57	132	142	178	139	15
Ddx19b	58	292	316	340	357	377
Ddx20	129	173	260	158	178	494
Ddx21	261	514	186	237	391	135
Ddx23	572	937	643	678	541	876
Ddx24	754	1670	1676	1483	2025	1539
Ddx25	220	342	408	293	529	56
Ddx26b	490	393	819	456	692	259
Ddx27	237	247	300	349	290	787
Ddx28	103	76	79	14	54	14
Ddx31	7	25	3	38	62	1
Ddx39	21	41	165	108	286	129
Ddx39b	712	622	676	581	752	497
Ddx3x	3246	3282	2460	2211	2452	4215
Ddx3y	505	810	524	531	814	283
Ddx4	90	40	50	33	19	0
Ddx41	57	225	173	267	71	59
Ddx42	994	794	1080	817	1014	495
Ddx43	2	4	0	0	1	0
Ddx46	811	907	1115	797	1157	887
Ddx47	465	467	515	306	595	544
Ddx49	137	97	67	123	41	4
Ddx5	7277	6415	7059	5709	6361	6613
Ddx50	228	643	383	228	343	159
Ddx51	4	347	212	96	189	69
Ddx52	129	296	130	108	194	453
Ddx54	426	680	527	145	183	447
Ddx55	109	233	314	235	239	192
Ddx56	31	44	128	167	157	31
Ddx58	255	389	140	43	50	276
Ddx59	163	222	78	24	101	18
Ddx6	1980	1775	1417	1176	1423	1027
Ddx60	110	51	25	6	3	18
Deaf1	355	286	333	318	372	375
Deb1	4	85	75	37	78	37
Decr1	126	209	76	148	92	160
Decr2	108	218	334	144	386	172
Dedd	158	148	139	83	122	1
Dedd2	111	18	111	40	143	131
Def6	130	88	4	0	5	0
Def8	298	271	211	166	250	390
Defa-ps1	0	0	0	0	0	0
Defa-ps10	0	0	0	0	0	0
Defa-ps11	0	0	0	0	0	0
Defa-ps12	0	0	0	0	0	0
Defa-ps13	0	0	0	0	0	0
Defa-ps14	0	0	0	0	0	0
Defa-ps15	0	0	0	0	0	0
Defa-ps16	0	0	0	0	0	0
Defa-ps17	0	0	0	0	0	0
Defa-ps18	0	0	0	0	0	0
Defa-ps3	0	0	0	0	0	0
Defa-ps4	0	0	0	0	0	0
Defa-ps5	0	0	0	0	0	0
Defa-ps6	0	0	0	0	0	0
Defa-ps7	0	0	0	0	0	0
Defa-ps8	0	0	0	0	0	0
Defa-ps9	0	0	0	0	0	0
Defa-rs1	0	0	0	0	0	0
Defa-rs7	0	0	0	0	0	0
Defa17	0	0	0	0	0	0
Defa2	0	0	0	0	0	0
Defa20	0	0	0	0	0	0
Defa21	0	0	0	0	0	0
Defa22	0	0	0	0	0	0
Defa23	0	0	0	0	0	0
Defa24	0	0	0	0	0	0
Defa25	0	0	0	0	0	0
Defa26	0	0	0	0	0	0
Defa3	0	0	0	0	0	0
Defa5	0	0	0	0	0	0
Defb1	0	0	0	0	0	0
Defb10	0	0	0	0	0	0
Defb11	0	0	0	0	0	0
Defb12	0	0	0	0	0	0
Defb13	0	0	0	0	0	0
Defb14	0	0	0	0	0	0
Defb15	0	0	0	0	0	0
Defb18	0	0	0	0	0	0
Defb19	0	0	0	0	0	0
Defb2	0	0	0	0	0	0
Defb20	0	0	0	0	0	0
Defb21	0	0	0	0	0	0
Defb22	0	0	0	0	0	0
Defb23	0	0	0	0	0	0
Defb25	0	0	0	0	0	0
Defb26	0	0	0	0	0	0
Defb28	0	0	0	0	0	0
Defb29	0	0	0	0	0	0
Defb3	0	0	0	0	0	0
Defb30	0	0	0	0	0	0
Defb33	0	0	0	0	0	0
Defb34	0	0	0	0	0	0
Defb35	0	0	0	0	0	0
Defb36	0	0	0	0	0	0
Defb37	0	0	0	0	0	0
Defb38	0	0	0	0	0	0
Defb39	0	0	0	0	0	0
Defb4	0	0	0	0	0	0
Defb40	0	0	0	0	0	0
Defb41	0	0	0	0	0	0
Defb42	0	0	33	9	1	12
Defb43	0	0	0	0	0	0
Defb44-ps	0	0	0	0	0	0
Defb45	0	0	0	0	0	0
Defb46	0	0	0	0	0	0
Defb47	0	0	0	0	0	0
Defb48	0	0	0	0	0	0
Defb5	0	0	0	0	0	0
Defb50	0	0	0	0	0	0
Defb6	0	0	0	0	0	0
Defb7	0	0	0	0	0	0
Defb8	0	0	0	0	0	0
Defb9	0	0	0	0	0	0
Degs1	921	947	1053	596	875	602
Degs2	270	233	74	65	64	244
Dek	1580	913	622	468	657	714
Dennd1a	448	475	539	585	570	48
Dennd1b	515	556	208	244	445	450
Dennd1c	0	0	0	1	0	0
Dennd2a	273	581	99	181	251	334
Dennd2c	1	0	1	14	61	112
Dennd2d	0	0	0	0	0	0
Dennd3	126	296	96	33	124	476
Dennd4a	867	585	696	818	1119	875
Dennd4b	377	58	212	194	110	78
Dennd4c	629	772	407	269	443	490
Dennd5a	3420	3572	4060	3961	4329	2690
Dennd5b	1061	1016	1090	1230	1299	1196
Dennd6a	474	558	391	275	349	385
Dennd6b	52	88	303	164	304	0
Denr	535	530	708	502	832	1037
Depdc1a	0	0	0	0	0	0
Depdc1b	33	0	1	0	10	0
Depdc5	857	469	585	564	609	242
Depdc7	3	0	0	7	0	0
Deptor	449	247	373	407	417	250
Dera	131	3	5	9	5	9
Derl1	394	814	625	489	753	1035
Derl2	187	310	477	191	279	313
Derl3	7	0	4	5	21	0
Des	150	181	6	38	0	418
Desi1	832	810	1358	902	1408	855
Desi2	163	409	416	386	329	247
Det1	2	94	57	12	60	105
Dexi	215	117	283	93	309	216
Dffa	279	85	319	314	293	123
Dffb	52	5	66	32	50	7
Dfna5	345	218	219	193	217	476
Dfnb59	0	0	0	0	3	0
Dgat1	94	138	11	86	45	265
Dgat2	520	550	663	435	427	178
Dgat2l6	6	19	21	18	58	10
Dgcr14	136	304	144	117	139	615
Dgcr2	927	869	840	897	1126	576
Dgcr6	207	261	293	84	147	461
Dgcr8	898	294	508	252	306	562
Dgka	286	211	67	43	201	1
Dgkb	2121	1314	2570	2586	1285	2044
Dgkd	620	1005	697	781	929	592
Dgke	709	792	1205	768	1026	771
Dgkg	143	881	544	401	829	279
Dgkh	476	416	410	483	806	59
Dgki	392	294	422	462	386	423
Dgkk	9	77	3	51	210	8
Dgkq	143	305	290	235	479	5
Dgkz	2100	1496	2329	1943	1518	1770
Dguok	2	124	65	37	36	0
Dhcr24	654	657	1070	799	687	679
Dhcr7	199	140	341	359	289	29
Dhdds	517	293	516	523	614	145
Dhdh	196	374	321	259	170	87
Dhfr	118	13	119	32	74	27
Dhh	0	0	0	1	0	0
Dhodh	66	192	146	114	122	136
Dhps	80	193	90	203	83	111
Dhrs1	421	353	419	360	373	233
Dhrs11	47	106	2	2	47	19
Dhrs13	0	14	59	40	0	0
Dhrs2	0	0	0	0	0	0
Dhrs3	267	79	192	180	168	189
Dhrs4	140	49	127	41	75	11
Dhrs7	144	132	288	212	183	268
Dhrs7b	264	194	107	161	139	252
Dhrs7c	0	0	0	0	0	0
Dhrs9	6	14	54	18	4	4
Dhtkd1	283	66	175	73	214	70
Dhx15	1037	1447	1169	956	1081	1398
Dhx16	730	296	312	304	251	80
Dhx29	86	236	312	221	246	5
Dhx30	1177	661	753	753	800	661
Dhx32	217	77	292	365	220	318
Dhx33	459	304	195	278	445	141
Dhx34	35	6	123	44	41	178
Dhx35	1	124	37	99	80	30
Dhx36	1203	766	1760	1170	1779	1329
Dhx37	50	67	102	184	153	0
Dhx38	708	696	810	512	712	928
Dhx40	356	574	177	383	554	817
Dhx57	483	797	601	329	593	257
Dhx58	0	70	1	47	18	2
Dhx8	501	468	379	363	304	432
Dhx9	1791	2315	1919	1714	1512	1752
Diablo	223	111	271	136	214	474
Diaph1	464	831	440	841	828	933
Diaph2	1169	680	929	697	620	591
Diaph3	42	7	88	45	26	2
Dicer1	678	761	728	674	1005	831
Dido1	633	1014	1294	834	706	743
Diexf	81	126	231	262	209	118
Dimt1	96	80	17	111	40	100
Dio1	0	0	0	0	0	0
Dio2	1758	1301	1623	1761	1259	1524
Dio3	0	0	27	14	0	0
Dip2a	699	820	1104	563	774	731
Dip2b	1289	1162	1155	981	1218	1132
Dip2c	1021	961	1142	1112	1401	782
Diras1	824	1214	1515	1378	1582	640
Diras2	1845	1238	5341	3755	2823	1377
Dirc2	1021	666	732	650	822	557
Dis3	110	148	140	154	129	0
Dis3l	71	382	228	297	293	241
Dis3l2	82	202	229	178	78	27
Disc1	0	20	32	0	16	49
Disp1	68	57	126	34	63	46
Disp2	1389	2630	2798	2490	4570	1813
Dixdc1	910	1227	1237	967	1546	1355
Dkc1	659	475	369	431	430	737
Dkk1	42	91	37	27	35	22
Dkk2	41	110	48	11	69	174
Dkk3	2335	1929	5872	5046	3435	1400
Dkk4	0	0	0	0	1	0
Dkkl1	1	69	159	278	28	11
Dlat	735	617	1076	835	1058	437
Dlc1	1874	2532	1106	786	742	2355
Dld	776	674	920	571	551	416
Dlec1	87	37	86	41	123	134
Dleu7	0	21	104	41	29	1
Dlg1	1394	1343	2315	1877	1690	1506
Dlg2	5146	4286	7661	8422	6056	3929
Dlg3	1336	1316	2073	1692	1516	1300
Dlg4	4124	2323	3200	4228	2857	1892
Dlg5	255	827	269	399	727	792
Dlgap1	2895	3978	7552	6429	6280	3378
Dlgap2	703	366	644	879	540	546
Dlgap3	3313	1643	2190	3339	1856	787
Dlgap4	1466	1131	1656	1622	1510	477
Dlgap5	1	0	0	0	0	0
Dlk1	152	372	10	60	190	18
Dlk2	38	236	190	73	107	56
Dll1	6	47	1	20	5	2
Dll3	0	1	2	0	0	19
Dll4	284	243	1	27	36	950
Dlst	651	1114	1425	971	1196	1213
Dlx1	487	123	185	179	189	87
Dlx2	46	14	7	5	14	2
Dlx3	0	0	0	0	0	0
Dlx4	0	0	0	9	12	0
Dlx5	46	0	12	20	0	80
Dlx6	464	449	215	168	176	326
Dmap1	112	115	206	149	148	129
Dmbt1	0	0	0	0	0	0
Dmbx1	2	12	1	0	0	0
Dmc1	0	0	26	0	0	106
Dmd	2458	2688	2378	1489	2121	2188
Dmgdh	0	118	0	2	51	37
Dmkn	10	0	22	34	0	0
Dmp1	148	86	76	166	62	17
Dmpk	286	17	52	25	87	5
Dmrt1	0	0	0	0	0	0
Dmrt2	65	0	2	1	0	0
Dmrt3	0	0	0	0	24	0
Dmrta1	1	0	14	39	1	147
Dmrta2	0	1	0	5	1	7
Dmrtb1	0	36	0	6	0	0
Dmrtc1a	135	0	64	51	16	1
Dmrtc1b	0	0	0	0	0	0
Dmrtc1c1	0	0	0	0	0	0
Dmrtc1c2	0	0	0	0	0	0
Dmrtc2	0	0	0	0	0	0
Dmtf1	668	888	735	712	994	390
Dmtn	1275	1053	1799	1494	1409	1387
Dmwd	913	831	743	704	728	791
Dmxl1	1046	1481	1500	1142	1697	1249
Dmxl2	2400	3057	5268	3707	4682	2451
Dna2	32	0	1	9	66	0
Dnaaf1	1	0	0	0	0	7
Dnaaf2	3	151	100	17	38	236
Dnaaf3	0	0	0	0	0	0
Dnaaf5	21	34	51	48	66	203
Dnah1	108	41	6	126	69	108
Dnah10	0	1	1	23	6	0
Dnah11	0	0	0	0	26	0
Dnah12	0	1	0	2	11	0
Dnah14	0	139	1	51	19	45
Dnah17	57	19	0	23	17	1
Dnah2	0	3	9	15	0	0
Dnah3	2	0	22	14	0	63
Dnah5	194	66	302	20	15	55
Dnah6	4	52	0	0	0	0
Dnah7a	0	1	0	6	9	0
Dnah7b	36	99	116	1	189	1
Dnah7c	10	105	241	54	95	314
Dnah8	1	6	0	1	23	0
Dnah9	96	39	26	8	64	1
Dnaic1	17	19	51	35	22	2
Dnaic2	12	110	0	0	35	0
Dnaja1	2277	2924	4347	2818	2922	2953
Dnaja1-ps	0	0	0	0	0	0
Dnaja2	1378	1102	1513	1191	1313	407
Dnaja3	537	293	468	444	381	286
Dnaja4	431	439	564	401	404	362
Dnajb1	302	112	416	296	388	193
Dnajb11	601	507	420	579	561	936
Dnajb12	436	256	319	393	647	58
Dnajb13	0	0	1	11	0	0
Dnajb14	628	1086	1454	1337	1533	667
Dnajb2	999	647	814	762	1128	539
Dnajb3	0	0	0	6	0	0
Dnajb4	550	890	592	535	745	552
Dnajb5	813	458	775	694	487	628
Dnajb6	1516	1472	2660	1453	1871	829
Dnajb7	0	0	0	5	1	0
Dnajb8	0	0	0	0	0	0
Dnajb9	413	652	439	535	616	509
Dnajc1	186	722	324	387	365	879
Dnajc10	972	1284	683	901	957	406
Dnajc11	408	524	592	509	770	159
Dnajc12	95	140	97	32	58	50
Dnajc13	410	846	1390	930	1021	475
Dnajc14	1046	1025	586	503	649	488
Dnajc15	204	47	196	93	113	231
Dnajc16	702	464	792	828	837	141
Dnajc17	24	169	17	17	85	282
Dnajc18	389	518	855	774	956	853
Dnajc19	119	266	216	167	160	150
Dnajc19-ps	0	0	0	0	0	25
Dnajc2	401	320	622	381	454	286
Dnajc21	575	595	498	397	515	599
Dnajc22	0	0	0	0	0	0
Dnajc24	129	103	86	63	54	73
Dnajc25	100	10	78	62	79	36
Dnajc27	776	1718	1620	1614	2117	498
Dnajc28	185	131	182	115	117	77
Dnajc3	1483	1403	1049	835	783	1854
Dnajc30	120	193	199	106	76	236
Dnajc4	0	108	142	24	54	74
Dnajc5	1870	2262	3777	2444	3092	1510
Dnajc5b	0	0	0	0	0	0
Dnajc5g	0	0	0	0	0	0
Dnajc6	1972	2252	3729	2869	3564	1654
Dnajc7	813	1217	1406	998	1360	1091
Dnajc8	941	1661	837	712	814	629
Dnajc9	422	291	315	228	388	284
Dnal1	929	472	890	769	734	239
Dnal4	134	250	132	119	126	206
Dnali1	31	0	0	0	0	0
Dnase1	0	0	26	25	8	5
Dnase1l1	82	89	38	9	0	2
Dnase1l2	62	30	75	26	0	1
Dnase1l3	3	3	6	14	34	0
Dnase2a	2	55	2	53	218	0
Dnase2b	0	0	0	0	0	0
Dnd1	0	0	8	0	3	0
Dnd1-ps	0	0	0	0	0	0
Dner	457	460	1020	852	983	448
Dnhd1	103	1	21	56	33	1
Dnlz	399	165	480	375	225	284
Dnm1	3485	3746	7874	6711	7239	3084
Dnm1l	1904	1959	2333	2066	2635	1653
Dnm2	717	508	274	416	478	426
Dnm3	1966	1557	2264	2163	3278	1601
Dnmbp	137	155	37	187	187	104
Dnmt1	842	475	456	454	598	707
Dnmt3a	799	819	1661	1224	1065	917
Dnmt3a-ps1	0	0	0	0	0	0
Dnmt3b	19	0	0	17	0	0
Dnmt3c-ps	0	0	0	5	0	0
Dnmt3l	0	0	0	0	0	0
Dnmt3l-ps1	0	0	0	0	11	0
Dnpep	217	309	379	106	255	328
Dnph1	11	28	12	1	0	3
Dntt	0	0	0	3	0	0
Dnttip1	163	304	292	171	308	491
Dnttip2	587	719	709	271	468	456
Doc2a	265	110	343	120	97	12
Doc2b	441	239	155	360	280	0
Doc2g	101	2	52	12	40	0
Dock1	1390	1206	504	604	586	1504
Dock10	1137	738	852	766	1167	640
Dock11	78	284	86	140	145	207
Dock2	6	54	30	25	92	3
Dock3	2794	2444	4314	4175	3308	2263
Dock4	1121	1836	1323	1377	1670	667
